wall_time,cam,rtp_seq,rtsp_unwrap_ms,depay_ms,pay_ms,udpsink_ms,total_sender_ms
12:21:39.132,0,21624,0.016,0.065,0.023,0.216,0.350
12:21:40.129,0,21992,0.007,0.036,0.023,0.264,0.352
12:21:40.134,2,25530,0.007,0.059,0.050,0.093,0.452
12:21:40.159,1,33781,0.011,0.074,0.029,0.188,0.328
12:21:41.124,0,22354,0.008,0.033,0.022,0.062,0.147
12:21:42.139,0,22728,0.008,0.042,0.022,0.021,0.114
12:21:42.140,2,26229,0.007,0.067,0.027,0.024,0.148
12:21:42.166,1,34505,0.006,0.098,0.080,0.274,0.534
12:21:43.136,0,23116,0.008,0.066,0.039,0.033,0.200
12:21:44.128,0,23503,0.011,0.094,0.031,0.036,0.208
12:21:44.144,2,26967,0.007,0.048,0.024,0.063,0.180
12:21:44.162,1,35251,0.007,0.091,0.042,0.022,0.195
12:21:45.128,0,23876,0.016,0.061,0.036,0.058,0.233
12:21:46.134,0,24243,0.010,0.042,0.048,0.049,0.178
12:21:46.139,2,27724,0.012,0.049,0.015,0.030,0.131
12:21:46.158,1,35995,0.010,0.060,0.070,0.051,0.253
12:21:47.131,0,24623,0.008,0.040,0.066,0.079,0.428
12:21:48.133,0,24986,0.010,0.044,0.050,0.028,0.164
12:21:48.141,2,28443,0.021,0.104,0.073,0.048,0.326
12:21:48.166,1,36738,0.007,0.061,0.043,0.042,0.184
12:21:49.137,0,25362,0.008,0.052,0.035,0.041,0.180
12:21:50.130,0,25720,0.051,0.055,0.026,0.019,0.179
12:21:50.153,2,29180,0.010,0.125,0.055,0.104,0.325
12:21:50.167,1,37471,0.008,0.061,0.044,0.086,0.262
12:21:51.144,0,26087,0.007,0.045,0.022,0.042,0.141
12:21:52.139,0,26470,0.010,0.040,0.046,0.056,0.213
12:21:52.153,2,29925,0.007,0.049,0.053,0.063,0.216
12:21:52.173,1,38225,0.007,0.077,0.052,0.086,0.260
12:21:53.131,0,26856,0.007,0.039,0.013,0.026,0.105
12:21:54.123,0,27216,0.008,0.029,0.074,0.030,0.193
12:21:54.128,2,30701,0.017,0.036,0.029,0.054,0.166
12:21:54.139,1,38990,0.017,0.052,0.022,0.033,0.150
12:21:55.133,0,27575,0.007,0.037,0.022,0.024,0.109
12:21:56.133,2,31458,0.008,0.045,0.064,0.047,0.227
12:21:56.145,0,27960,0.016,0.093,0.021,0.061,0.221
12:21:56.150,1,39766,0.007,0.044,0.060,0.045,0.195
12:21:57.139,0,28334,0.007,0.050,0.033,0.022,0.148
12:21:58.131,2,32184,0.010,0.042,0.064,0.027,0.216
12:21:58.135,0,28715,0.017,0.084,0.025,0.018,0.169
12:21:58.155,1,40512,0.190,0.158,0.144,0.193,0.723
12:21:59.141,0,29103,0.007,0.042,0.030,0.020,0.133
12:22:00.139,0,29483,0.016,0.072,0.024,0.038,0.175
12:22:00.154,2,32936,0.007,0.067,0.028,0.040,0.159
12:22:00.164,1,41257,0.009,0.053,0.078,0.068,0.237
12:22:01.139,0,29863,0.008,0.057,0.043,0.024,0.165
12:22:02.141,2,33695,0.053,0.081,0.091,0.051,0.304
12:22:02.148,0,30236,0.009,0.063,0.087,0.038,0.244
12:22:02.154,1,42016,0.008,0.070,0.033,0.023,0.171
12:22:03.128,0,30613,0.007,0.025,0.034,0.029,0.126
12:22:04.129,2,34469,0.188,0.067,0.057,0.058,0.422
12:22:04.134,0,30958,0.007,0.027,0.024,0.042,0.168
12:22:04.145,1,42779,0.007,0.036,0.025,0.028,0.118
12:22:05.129,0,31304,0.007,0.034,0.026,0.022,0.112
12:22:06.127,2,35199,0.007,0.043,0.028,0.043,0.150
12:22:06.131,0,31656,0.007,0.028,0.048,0.315,0.434
12:22:06.153,1,43512,0.016,0.104,0.025,0.025,0.191
12:22:07.130,0,32013,0.015,0.061,0.028,0.018,0.149
12:22:08.128,2,35921,0.008,0.041,0.042,0.055,0.222
12:22:08.135,0,32381,0.008,0.040,0.084,0.033,0.207
12:22:08.140,1,44248,0.007,0.042,0.029,0.022,0.127
12:22:09.130,0,32738,0.007,0.031,0.068,0.051,0.225
12:22:10.131,2,36610,0.014,0.058,0.022,0.020,0.136
12:22:10.141,0,33122,0.008,0.032,0.025,0.047,0.130
12:22:10.142,1,44947,0.007,0.049,0.031,0.017,0.128
12:22:11.137,0,33494,0.007,0.047,0.055,0.049,0.203
12:22:12.143,0,33868,0.014,0.054,0.018,0.039,0.155
12:22:12.144,2,37377,0.131,0.241,0.050,0.260,0.744
12:22:12.159,1,45694,0.008,0.049,0.022,0.023,0.120
12:22:13.140,0,34243,0.046,0.144,0.044,0.036,0.392
12:22:14.141,2,38136,0.018,0.156,0.202,0.076,1.583
12:22:14.147,0,34616,0.017,0.071,0.023,0.025,0.151
12:22:14.158,1,46432,0.007,0.069,0.067,0.046,0.323
12:22:15.142,0,35009,0.007,0.049,0.027,0.081,0.190
12:22:16.153,0,35385,0.010,0.060,0.081,0.064,0.271
12:22:16.156,1,47215,0.008,0.070,0.024,0.301,0.426
12:22:16.161,2,38894,0.007,0.052,0.029,0.040,0.162
12:22:17.140,0,35746,0.008,0.041,0.046,0.036,0.261
12:22:18.137,2,39624,0.058,0.042,0.044,0.323,0.493
12:22:18.144,0,36104,0.008,0.063,0.101,0.048,0.305
12:22:18.163,1,47945,0.007,0.054,0.029,0.024,0.145
12:22:19.145,0,36476,0.007,0.043,0.051,0.024,0.177
12:22:20.141,0,36866,0.008,0.038,0.033,0.021,0.141
12:22:20.143,2,40361,0.007,0.058,0.032,0.108,0.248
12:22:20.170,1,48700,0.007,0.061,0.045,0.051,0.196
12:22:21.148,0,37252,0.007,0.042,0.023,0.038,0.134
12:22:22.141,0,37608,0.010,0.064,0.034,0.020,0.174
12:22:22.155,2,41112,0.007,0.046,0.022,0.029,0.123
12:22:22.170,1,49457,0.007,0.048,0.022,0.042,0.142
12:22:23.149,0,37962,0.008,0.052,0.036,0.023,0.157
12:22:24.150,0,38342,0.017,0.066,0.021,0.027,0.152
12:22:24.155,2,41834,0.007,0.043,0.070,0.033,0.192
12:22:24.168,1,50193,0.007,0.048,0.021,0.036,0.133
12:22:25.140,0,38721,0.008,0.031,0.043,0.246,0.361
12:22:26.137,2,42623,0.009,0.035,0.032,0.022,0.137
12:22:26.140,0,39094,0.023,0.059,0.028,0.036,0.170
12:22:26.153,1,50960,0.007,0.053,0.025,0.020,0.142
12:22:27.139,0,39453,0.007,0.026,0.170,0.146,0.776
12:22:28.141,2,43372,0.046,0.091,0.031,0.097,0.318
12:22:28.147,0,39825,0.008,0.046,0.058,0.032,0.166
12:22:28.171,1,51687,0.008,0.070,0.053,0.049,0.206
12:22:29.145,0,40194,0.007,0.036,0.035,0.029,0.151
12:22:30.138,0,40583,0.036,0.046,0.104,0.038,0.314
12:22:30.139,2,44119,0.015,0.219,0.468,0.051,0.820
12:22:30.151,1,52437,0.006,0.037,0.023,0.033,0.122
12:22:31.148,0,40950,0.007,0.050,0.026,0.025,0.134
12:22:32.146,0,41357,0.017,0.105,0.191,0.034,0.395
12:22:32.161,2,44850,0.008,0.077,0.050,0.076,0.260
12:22:32.165,1,53171,0.009,0.084,0.077,0.046,0.251
12:22:33.160,0,41746,0.009,0.054,0.051,0.044,0.200
12:22:34.157,0,42148,0.013,0.113,0.046,0.066,0.310
12:22:34.170,2,45621,0.008,0.079,0.072,0.038,0.235
12:22:34.180,1,53933,0.008,0.098,0.060,0.105,0.309
12:22:35.152,0,42533,0.008,0.055,0.030,0.028,0.174
12:22:36.159,0,42913,0.007,0.095,0.058,0.039,0.247
12:22:36.170,2,46375,0.102,0.083,0.189,0.035,0.470
12:22:36.184,1,54687,0.007,0.086,0.072,0.046,0.378
12:22:37.153,0,43286,0.008,0.037,0.075,0.034,0.229
12:22:38.149,0,43651,0.011,0.068,0.061,0.288,0.496
12:22:38.169,2,47107,0.007,0.065,0.112,0.069,0.275
12:22:38.176,1,55438,0.007,0.066,0.045,0.043,0.193
12:22:39.149,0,44016,0.007,0.039,0.060,0.202,0.510
12:22:40.159,0,44396,0.008,0.035,0.022,0.574,0.657
12:22:40.171,2,47854,0.012,0.059,0.055,0.109,0.298
12:22:40.174,1,56189,0.008,0.056,0.022,0.109,0.249
12:22:41.153,0,44765,0.007,0.046,0.023,0.044,0.143
12:22:42.158,0,45141,0.010,0.070,0.020,0.025,0.142
12:22:42.173,2,48594,0.007,0.067,0.027,0.026,0.153
12:22:42.175,1,56932,0.007,0.066,0.066,0.026,0.222
12:22:43.154,0,45514,0.007,0.043,0.065,0.029,0.186
12:22:44.158,0,45889,0.012,0.042,0.027,0.027,0.131
12:22:44.172,2,49345,0.009,0.053,0.045,0.058,0.222
12:22:44.185,1,57674,0.007,0.073,0.024,0.061,0.189
12:22:45.154,0,46259,0.007,0.044,0.047,0.021,0.150
12:22:46.158,0,46631,0.018,0.071,0.074,0.070,0.359
12:22:46.160,2,50089,0.011,0.064,0.046,0.104,0.258
12:22:46.174,1,58422,0.007,0.079,0.033,0.044,0.202
12:22:47.151,0,46997,0.007,0.038,0.050,0.030,0.162
12:22:48.158,0,47355,0.011,0.066,0.032,0.086,0.225
12:22:48.171,2,50815,0.009,0.075,0.040,0.028,0.187
12:22:48.173,1,59137,0.016,0.090,0.056,0.026,0.245
12:22:49.164,0,47737,0.008,0.045,0.043,0.149,0.278
12:22:50.159,0,48119,0.013,0.085,0.231,0.437,1.575
12:22:50.174,2,51556,0.008,0.073,0.022,0.023,0.165
12:22:50.186,1,59880,0.009,0.079,0.058,0.027,0.193
12:22:51.159,0,48491,0.008,0.042,0.032,0.076,0.193
12:22:52.153,0,48861,0.009,0.064,0.044,0.054,0.336
12:22:52.154,2,52286,0.008,0.074,0.170,0.064,0.363
12:22:52.183,1,60617,0.007,0.073,0.075,0.022,0.201
12:22:53.161,0,49229,0.007,0.047,0.068,0.059,0.331
12:22:54.156,0,49610,0.008,0.036,0.024,0.023,0.109
12:22:54.177,2,53028,0.009,0.071,0.134,0.043,0.323
12:22:54.189,1,61364,0.007,0.083,0.029,0.023,0.175
12:22:55.157,0,49988,0.007,0.040,0.072,0.029,0.222
12:22:56.162,0,50364,0.008,0.047,0.023,0.036,0.131
12:22:56.181,2,53787,0.007,0.061,0.134,0.097,0.337
12:22:56.183,1,62129,0.042,0.169,0.050,0.078,0.418
12:22:57.161,0,50737,0.009,0.045,0.027,0.030,0.139
12:22:58.159,0,51113,0.009,0.053,0.099,0.071,0.284
12:22:58.178,2,54546,0.008,0.077,0.033,0.047,0.204
12:22:58.188,1,62883,0.007,0.055,0.067,0.044,0.198
12:22:59.164,0,51493,0.010,0.044,0.033,0.021,0.152
12:23:00.170,0,51866,0.027,0.069,0.030,0.095,0.259
12:23:00.177,2,55301,0.015,0.071,0.019,0.077,0.209
12:23:00.195,1,63629,0.014,0.090,0.029,0.027,0.215
12:23:01.161,0,52238,0.007,0.061,0.044,0.037,0.280
12:23:02.164,0,52611,0.008,0.058,0.027,0.064,0.187
12:23:02.173,2,56048,0.013,0.055,0.273,0.065,0.572
12:23:02.184,1,64380,0.008,0.096,0.058,0.089,0.304
12:23:03.160,0,52979,0.007,0.045,0.047,0.058,0.286
12:23:04.169,0,53347,0.009,0.042,0.023,0.046,0.137
12:23:04.170,2,56787,0.007,0.052,0.058,0.030,0.187
12:23:04.184,1,65117,0.007,0.052,0.030,0.020,0.159
12:23:05.164,0,53718,0.006,0.044,0.022,0.040,0.139
12:23:06.161,0,54090,0.008,0.040,0.038,0.080,0.209
12:23:06.181,2,57529,0.007,0.056,0.014,0.041,0.142
12:23:06.197,1,326,0.008,0.099,0.053,0.018,0.205
12:23:07.169,0,54462,0.011,0.044,0.069,0.033,0.225
12:23:08.168,0,54835,0.007,0.053,0.078,0.029,0.223
12:23:08.179,2,58275,0.008,0.055,0.190,0.094,0.387
12:23:08.187,1,1069,0.008,0.081,0.025,0.044,0.182
12:23:09.159,0,55209,0.007,0.053,0.031,0.024,0.156
12:23:10.171,0,55581,0.040,0.094,0.276,0.143,0.938
12:23:10.183,2,59017,0.010,0.077,0.041,0.045,0.218
12:23:10.195,1,1808,0.007,0.084,0.085,0.059,0.302
12:23:11.164,0,55953,0.007,0.058,0.035,0.018,0.156
12:23:12.159,0,56324,0.011,0.042,0.056,0.045,0.217
12:23:12.185,2,59764,0.007,0.084,0.057,0.134,0.396
12:23:12.196,1,2552,0.015,0.090,0.026,0.050,0.229
12:23:13.173,0,56697,0.007,0.044,0.033,0.027,0.157
12:23:14.169,0,57072,0.008,0.048,0.070,0.049,0.371
12:23:14.186,2,60506,0.014,0.079,0.088,0.023,0.237
12:23:14.193,1,3296,0.007,0.074,0.026,0.134,0.270
12:23:15.164,0,57443,0.008,0.036,0.057,0.059,0.376
12:23:16.175,0,57816,0.009,0.067,0.070,0.042,0.270
12:23:16.186,1,4036,0.019,0.087,0.133,0.029,0.313
12:23:16.187,2,61255,0.011,0.139,0.025,0.076,0.500
12:23:17.178,0,58193,0.007,0.055,0.070,0.028,0.296
12:23:18.168,0,58567,0.008,0.035,0.047,0.072,0.197
12:23:18.187,2,62008,0.008,0.085,0.023,0.033,0.191
12:23:18.209,1,4782,0.007,0.097,0.053,0.367,0.556
12:23:19.174,0,58936,0.009,0.042,0.022,0.021,0.121
12:23:20.171,0,59307,0.007,0.103,0.047,0.391,0.595
12:23:20.190,2,62748,0.015,0.090,0.029,0.068,0.238
12:23:20.199,1,5531,0.007,0.090,0.030,0.024,0.205
12:23:21.168,0,59674,0.008,0.039,0.038,0.022,0.154
12:23:22.167,0,60048,0.042,0.083,0.079,0.170,0.468
12:23:22.188,2,63492,0.008,0.067,0.013,0.029,0.136
12:23:22.189,1,6281,0.014,0.108,0.490,0.469,1.192
12:23:23.172,0,60419,0.007,0.058,0.051,0.030,0.176
12:23:24.174,0,60794,0.073,0.091,0.751,0.334,1.508
12:23:24.189,2,64235,0.010,0.074,0.025,0.068,0.243
12:23:24.205,1,7017,0.008,0.085,0.055,0.346,0.558
12:23:25.170,0,61169,0.008,0.059,0.027,0.176,0.296
12:23:26.180,0,61542,0.008,0.045,0.025,0.318,0.417
12:23:26.190,2,64979,0.008,0.058,0.044,0.055,0.195
12:23:26.201,1,7753,0.008,0.087,0.049,0.045,0.220
12:23:27.176,0,61918,0.007,0.055,0.022,0.042,0.148
12:23:28.163,0,62294,0.043,0.039,0.057,0.075,0.300
12:23:28.188,2,187,0.019,0.096,0.066,0.395,0.631
12:23:28.207,1,8497,0.007,0.076,0.041,0.035,0.332
12:23:29.164,0,62658,0.007,0.060,0.020,0.032,0.144
12:23:30.175,0,63028,0.007,0.040,0.032,0.108,0.208
12:23:30.191,2,920,0.006,0.066,0.069,0.030,0.302
12:23:30.200,1,9246,0.007,0.081,0.030,0.065,0.201
12:23:31.172,0,63401,0.023,0.055,0.073,0.080,0.404
12:23:32.181,0,63774,0.010,0.067,0.049,0.031,0.196
12:23:32.182,2,1661,0.172,0.073,0.029,0.072,0.382
12:23:32.196,1,9983,0.007,0.077,0.029,0.059,0.196
12:23:33.175,0,64146,0.008,0.060,0.041,0.034,0.186
12:23:34.172,0,64515,0.007,0.033,0.092,0.234,0.418
12:23:34.179,2,2405,0.008,0.064,0.046,0.018,0.171
12:23:34.204,1,10723,0.007,0.071,0.054,0.028,0.191
12:23:35.185,0,64887,0.007,0.038,0.036,0.028,0.144
12:23:36.178,0,65256,0.010,0.079,0.109,0.034,0.300
12:23:36.188,2,3138,0.009,0.103,0.026,0.036,0.198
12:23:36.208,1,11463,0.007,0.082,0.023,0.059,0.194
12:23:37.173,0,94,0.008,0.048,0.034,0.133,0.254
12:23:38.183,0,463,0.039,0.108,0.166,0.081,0.470
12:23:38.184,2,3875,0.091,0.079,0.025,0.041,0.257
12:23:38.200,1,12202,0.007,0.058,0.020,0.046,0.148
12:23:39.179,0,837,0.010,0.050,0.039,0.027,0.176
12:23:40.177,0,1211,0.010,0.049,0.036,0.036,0.174
12:23:40.198,2,4616,0.012,0.076,0.083,0.037,0.263
12:23:40.208,1,12947,0.008,0.075,0.027,0.046,0.185
12:23:41.193,0,1592,0.018,0.063,0.106,0.099,0.619
12:23:42.186,0,1970,0.015,0.067,0.049,0.046,0.213
12:23:42.197,2,5369,0.007,0.083,0.027,0.035,0.172
12:23:42.210,1,13692,0.008,0.082,0.076,0.064,0.334
12:23:43.181,0,2340,0.008,0.036,0.060,0.064,0.215
12:23:44.174,0,2712,0.007,0.034,0.022,0.293,0.377
12:23:44.191,2,6116,0.007,0.049,0.132,0.343,0.591
12:23:44.205,1,14434,0.008,0.074,0.058,0.058,0.253
12:23:45.170,0,3076,0.007,0.057,0.039,0.034,0.307
12:23:46.181,0,3449,0.007,0.049,0.043,0.070,0.211
12:23:46.183,2,6854,0.008,0.077,0.025,0.031,0.158
12:23:46.208,1,15178,0.007,0.058,0.094,0.033,0.241
12:23:47.182,0,3822,0.007,0.060,0.026,0.043,0.165
12:23:48.182,2,7599,0.009,0.053,0.026,0.311,0.449
12:23:48.185,0,4195,0.007,0.037,0.043,0.050,0.167
12:23:48.203,1,15921,0.016,0.072,0.050,0.027,0.204
12:23:49.182,0,4569,0.007,0.049,0.042,0.031,0.265
12:23:50.180,0,4940,0.016,0.083,0.067,0.048,0.478
12:23:50.202,2,8334,0.007,0.081,0.582,0.899,1.608
12:23:50.215,1,16663,0.007,0.082,0.044,0.031,0.200
12:23:51.190,0,5318,0.009,0.055,0.024,0.035,0.169
12:23:52.186,0,5695,0.070,0.108,0.040,0.061,0.326
12:23:52.187,2,9081,0.152,0.117,0.049,0.107,0.521
12:23:52.211,1,17404,0.008,0.093,0.051,0.029,0.244
12:23:53.173,0,6069,0.018,0.053,0.022,0.038,0.153
12:23:54.187,0,6434,0.016,0.051,0.069,0.074,0.596
12:23:54.195,2,9817,0.008,0.059,0.027,0.027,0.144
12:23:54.213,1,18160,0.007,0.075,0.021,0.070,0.192
12:23:55.179,0,6804,0.008,0.047,0.025,0.046,0.150
12:23:56.189,0,7175,0.019,0.069,0.027,0.046,0.186
12:23:56.194,2,10569,0.026,0.083,0.216,0.056,0.660
12:23:56.210,1,18894,0.007,0.062,0.077,0.047,0.228
12:23:57.184,0,7544,0.008,0.049,0.070,0.034,0.448
12:23:58.183,0,7915,0.008,0.042,0.087,0.064,0.238
12:23:58.201,2,11318,0.007,0.072,0.064,0.056,0.225
12:23:58.211,1,19639,0.008,0.076,0.067,0.049,0.236
12:23:59.200,0,8296,0.007,0.039,0.022,0.195,0.288
12:24:00.190,0,8672,0.008,0.055,0.026,0.102,0.220
12:24:00.196,2,12063,0.007,0.081,0.040,0.029,0.192
12:24:00.216,1,20384,0.007,0.077,0.051,0.047,0.213
12:24:01.185,0,9044,0.007,0.051,0.038,0.036,0.165
12:24:02.192,0,9410,0.043,0.058,0.047,0.101,0.292
12:24:02.203,2,12803,0.007,0.054,0.030,0.032,0.171
12:24:02.214,1,21124,0.007,0.076,0.018,0.057,0.206
12:24:03.190,0,9782,0.007,0.050,0.051,0.300,0.453
12:24:04.193,2,13547,0.008,0.073,0.050,0.119,0.428
12:24:04.193,0,10158,0.018,0.084,0.025,0.022,0.199
12:24:04.215,1,21863,0.007,0.075,0.045,0.065,0.229
12:24:05.203,0,10536,0.007,0.048,0.057,0.334,0.502
12:24:06.189,0,10909,0.021,0.107,0.199,0.049,0.465
12:24:06.193,2,14290,0.011,0.053,0.064,0.049,0.241
12:24:06.215,1,22604,0.007,0.082,0.028,0.048,0.224
12:24:07.192,0,11270,0.007,0.057,0.093,0.046,0.406
12:24:08.191,0,11639,0.022,0.081,0.103,0.074,0.433
12:24:08.193,2,15018,0.007,0.077,0.036,0.025,0.193
12:24:08.212,1,23346,0.007,0.077,0.068,0.028,0.212
12:24:09.185,0,12010,0.008,0.038,0.025,0.088,0.180
12:24:10.195,0,12385,0.016,0.076,0.060,0.045,0.221
12:24:10.203,2,15755,0.007,0.081,0.052,0.066,0.244
12:24:10.210,1,24084,0.007,0.084,0.041,0.060,0.240
12:24:11.194,0,12758,0.010,0.048,0.028,0.023,0.134
12:24:12.188,0,13131,0.011,0.156,0.082,0.114,0.414
12:24:12.192,2,16500,0.007,0.074,0.039,0.037,0.187
12:24:12.216,1,24833,0.008,0.059,0.054,0.024,0.187
12:24:13.195,0,13503,0.008,0.047,0.048,0.031,0.167
12:24:14.196,0,13875,0.008,0.052,0.090,0.076,0.487
12:24:14.201,2,17235,0.008,0.060,0.122,0.075,0.539
12:24:14.209,1,25575,0.008,0.057,0.055,0.051,0.206
12:24:15.188,0,14243,0.007,0.044,0.043,0.025,0.155
12:24:16.189,0,14612,0.007,0.045,0.025,0.019,0.132
12:24:16.200,2,17984,0.010,0.063,0.033,0.032,0.189
12:24:16.220,1,26322,0.008,0.079,0.041,0.030,0.190
12:24:17.196,0,14986,0.017,0.058,0.064,0.039,0.239
12:24:18.192,0,15361,0.011,0.046,0.077,0.054,0.204
12:24:18.206,2,18736,0.015,0.063,0.050,0.048,0.216
12:24:18.226,1,27063,0.008,0.085,0.074,0.027,0.228
12:24:19.199,0,15743,0.010,0.051,0.041,0.033,0.292
12:24:20.196,0,16121,0.008,0.091,0.112,0.063,0.337
