wall_time,cam_index,latency_ms
16:03:14.851,1,43.8317
16:03:14.888,2,28.4952
16:03:14.892,0,45.3743
16:03:14.921,2,13.0592
16:03:14.921,0,12.9215
16:03:14.933,1,19.6385
16:03:14.945,0,18.4075
16:03:14.945,2,14.4122
16:03:14.968,0,17.5298
16:03:14.971,2,12.7398
16:03:14.983,1,14.0539
16:03:14.994,0,16.3920
16:03:15.003,2,20.4015
16:03:15.016,1,13.1503
16:03:15.016,0,13.3927
16:03:15.032,2,22.1243
16:03:15.040,0,8.4533
16:03:15.048,2,10.5653
16:03:15.053,1,10.0197
16:03:15.065,2,12.3993
16:03:15.071,0,13.0662
16:03:15.077,2,8.2114
16:03:15.092,1,11.0887
16:03:15.114,0,16.0394
16:03:15.127,2,17.1584
16:03:15.139,1,18.2801
16:03:15.150,0,19.4119
16:03:15.181,2,13.2703
16:03:15.189,0,14.9940
16:03:15.189,1,19.3247
16:03:15.201,2,14.3510
16:03:15.218,1,14.3074
16:03:15.236,0,12.5089
16:03:15.244,2,14.5339
16:03:15.246,1,12.1924
16:03:15.271,0,12.1461
16:03:15.288,2,15.6459
16:03:15.296,1,13.7462
16:03:15.328,2,11.7921
16:03:15.328,0,12.2027
16:03:15.339,1,14.9006
16:03:15.350,0,13.2743
16:03:15.357,2,11.9425
16:03:15.375,1,11.9101
16:03:15.393,0,10.9637
16:03:15.400,2,13.2342
16:03:15.411,1,12.2305
16:03:15.427,0,10.7307
16:03:15.441,2,12.7261
16:03:15.457,1,13.0266
16:03:15.471,0,12.3846
16:03:15.479,2,14.8159
16:03:15.496,1,12.7722
16:03:15.512,0,13.3050
16:03:15.520,2,11.6649
16:03:15.537,1,12.8912
16:03:15.545,0,14.2839
16:03:15.561,2,14.0127
16:03:15.582,1,13.2944
16:03:15.588,0,11.8974
16:03:15.605,2,15.6529
16:03:15.614,1,12.5079
16:03:15.630,0,13.3172
16:03:15.637,2,15.4263
16:03:15.658,1,11.1401
16:03:15.667,0,10.4676
16:03:15.683,2,14.4058
16:03:15.699,1,12.0398
16:03:15.720,2,11.2792
16:03:15.761,1,13.5685
16:03:15.769,2,15.2934
16:03:15.779,0,35.7535
16:03:15.787,1,17.6165
16:03:15.797,0,11.5499
16:03:15.815,2,9.8198
16:03:15.817,0,12.6257
16:03:15.826,1,19.6822
16:03:15.847,0,12.6221
16:03:15.848,2,13.8927
16:03:15.869,1,19.0167
16:03:15.869,0,13.2605
16:03:15.891,2,18.6839
16:03:15.899,1,11.7735
16:03:15.907,0,12.5717
16:03:15.922,2,12.3929
16:03:15.938,1,13.6389
16:03:15.970,0,13.9004
16:03:15.977,2,14.3003
16:03:15.987,1,14.6174
16:03:15.996,0,17.0428
16:03:16.005,2,16.6783
16:03:16.046,0,10.7022
16:03:16.047,1,11.7903
16:03:16.057,2,20.5996
16:03:16.067,0,15.0477
16:03:16.074,1,17.3942
16:03:16.093,2,14.7792
16:03:16.096,1,12.9814
16:03:16.112,0,15.7139
16:03:16.113,2,13.4354
16:03:16.134,1,13.0848
16:03:16.170,0,13.6996
16:03:16.177,2,12.2148
16:03:16.177,1,11.8512
16:03:16.199,0,18.1971
16:03:16.205,2,14.5203
16:03:16.233,0,12.4084
16:03:16.233,1,12.3458
16:03:16.242,2,13.4210
16:03:16.252,1,11.0204
16:03:16.299,0,13.5485
16:03:16.307,2,9.7352
16:03:16.307,1,9.9929
16:03:16.318,0,14.4653
16:03:16.328,2,15.5499
16:03:16.334,1,13.0766
16:03:16.373,0,12.0684
16:03:16.374,2,12.1236
16:03:16.374,1,10.6216
16:03:16.398,0,18.8683
16:03:16.447,1,9.9840
16:03:16.448,0,10.3470
16:03:16.448,2,11.0711
16:03:16.473,1,20.7466
16:03:16.473,0,14.5369
16:03:16.475,2,13.2127
16:03:16.497,2,11.0620
16:03:16.512,0,11.9173
16:03:16.513,1,11.9237
16:03:16.524,2,15.1415
16:03:16.540,1,13.2287
16:03:16.580,0,10.9041
16:03:16.582,2,11.5717
16:03:16.582,1,11.0604
16:03:16.605,0,20.0318
16:03:16.606,2,11.8622
16:03:16.649,1,12.1975
16:03:16.652,0,12.6874
16:03:16.652,2,12.4053
16:03:16.674,1,19.6002
16:03:16.675,0,16.6205
16:03:16.705,2,11.3365
16:03:16.820,0,23.4297
16:03:16.827,1,31.4414
16:03:16.843,1,10.3931
16:03:16.851,0,9.7030
16:03:16.861,1,12.8542
16:03:16.870,0,11.3902
16:03:16.879,1,11.7146
16:03:16.885,0,8.3545
16:03:16.896,1,11.0978
16:03:16.897,0,7.6815
16:03:16.936,1,10.8098
16:03:16.937,0,10.5099
16:03:16.957,1,16.2790
16:03:16.959,0,13.5647
