wall_time,cam_index,latency_ms
16:17:00.782,2,0.1653
16:17:00.791,1,0.1782
16:17:00.806,2,0.0274
16:17:00.808,0,0.1060
16:17:00.820,1,0.0268
16:17:00.834,0,0.0249
16:17:00.847,2,0.0310
16:17:00.860,1,0.0257
16:17:00.875,0,0.0260
16:17:00.888,2,0.0285
16:17:00.901,1,0.0249
16:17:00.916,0,0.0260
16:17:00.919,2,0.0283
16:17:00.933,1,0.0252
16:17:00.946,0,0.0233
16:17:00.963,2,0.0276
16:17:00.978,1,0.0262
16:17:00.989,0,0.0256
16:17:01.005,2,0.0276
16:17:01.020,1,0.0278
16:17:01.031,0,0.0337
16:17:01.046,2,0.0297
16:17:01.062,1,0.0300
16:17:01.071,0,0.0284
16:17:01.087,2,0.0258
16:17:01.094,1,0.0248
16:17:01.113,0,0.0295
16:17:01.119,2,0.0281
16:17:01.138,1,0.0268
16:17:01.145,0,0.0684
16:17:01.163,2,0.0350
16:17:01.180,1,0.0569
16:17:01.186,0,0.0293
16:17:01.205,2,0.0397
16:17:01.222,1,0.0913
16:17:01.231,0,0.0641
16:17:01.246,2,0.0388
16:17:01.254,1,0.0521
16:17:01.272,0,0.0373
16:17:01.287,2,0.0376
16:17:01.299,1,0.0593
16:17:01.313,0,0.0326
16:17:01.319,2,0.0404
16:17:01.340,1,0.0496
16:17:01.345,0,0.0349
16:17:01.363,2,0.0315
16:17:01.382,1,0.0326
16:17:01.386,0,0.0305
16:17:01.405,2,0.0322
16:17:01.414,1,0.0326
16:17:01.431,0,0.0283
16:17:01.446,2,0.0338
16:17:01.458,1,0.0322
16:17:01.472,0,0.0276
16:17:01.487,2,0.0320
16:17:01.500,1,0.0251
16:17:01.513,0,0.0284
16:17:01.519,2,0.0289
16:17:01.542,1,0.0303
16:17:01.544,0,0.0253
16:17:01.564,2,0.0333
16:17:01.574,1,0.0288
16:17:01.587,0,0.0300
16:17:01.605,2,0.0579
16:17:01.618,1,0.0285
16:17:01.631,0,0.0326
16:17:01.646,2,0.0271
16:17:01.660,1,0.0283
16:17:01.672,0,0.0250
16:17:01.678,2,0.0269
16:17:01.702,1,0.0302
16:17:01.713,0,0.0407
16:17:01.720,2,0.0328
16:17:01.734,1,0.0312
16:17:01.744,0,0.0291
16:17:01.765,2,0.0314
16:17:01.779,1,0.0353
16:17:01.805,2,0.0428
16:17:01.810,0,0.1937
16:17:01.820,1,0.0283
16:17:01.836,0,0.0277
16:17:01.847,2,0.0463
16:17:01.861,1,0.0303
16:17:01.879,2,0.0297
16:17:01.880,0,0.0369
16:17:01.894,1,0.0406
16:17:01.910,0,0.0279
16:17:01.924,2,0.0355
16:17:01.938,1,0.0354
16:17:01.951,0,0.0310
16:17:01.965,2,0.0365
16:17:01.980,1,0.0344
16:17:01.992,0,0.0279
16:17:02.006,2,0.0381
16:17:02.022,1,0.0426
16:17:02.033,0,0.0388
16:17:02.047,2,0.0298
16:17:02.054,1,0.0292
16:17:02.066,0,0.0706
16:17:02.079,2,0.0367
16:17:02.098,1,0.0443
