abs_time,cam,rtp_seq
1777822028.648247,1,17252
1777822028.698768,2,19960
1777822028.706081,0,20584
1777822029.707512,0,20909
1777822030.672697,1,18028
1777822030.702975,0,21263
1777822030.707555,2,20598
