abs_time,cam_index,rtp_seq
1777728165.517891,2,1989
1777728165.518898,2,1990
1777728165.519223,2,1991
1777728165.519331,2,1992
1777728165.519407,2,1993
1777728165.519473,2,1994
1777728165.519538,2,1995
1777728165.519597,2,1996
1777728165.519657,2,1997
1777728165.519712,2,1998
1777728165.519769,2,1999
1777728165.519829,2,2000
1777728165.519888,2,2001
1777728165.519948,2,2002
1777728165.520009,2,2003
1777728165.520069,2,2004
1777728165.520127,2,2005
1777728165.520184,2,2006
1777728165.520236,2,2007
1777728165.520329,2,2008
1777728165.520382,2,2009
1777728165.520434,2,2010
1777728165.520490,2,2011
1777728165.520541,2,2012
1777728165.520600,2,2013
1777728165.520651,2,2014
1777728165.520711,2,2015
1777728165.520767,2,2016
1777728165.520824,2,2017
1777728165.520875,2,2018
1777728165.520926,2,2019
1777728165.520981,2,2020
1777728165.521034,2,2021
1777728165.521092,2,2022
1777728165.521142,2,2023
1777728165.521198,2,2024
1777728165.521245,2,2025
1777728165.521324,2,2026
1777728165.521388,2,2027
1777728165.521452,2,2028
1777728165.521498,2,2029
1777728165.521542,2,2030
1777728165.521595,2,2031
1777728165.521643,2,2032
1777728165.521692,2,2033
1777728165.521737,2,2034
1777728165.521787,2,2035
1777728165.521833,2,2036
1777728165.524274,2,2037
1777728165.524805,2,2038
1777728165.524951,2,2039
1777728165.525026,2,2040
1777728165.525083,2,2041
1777728165.525141,2,2042
1777728165.525196,2,2043
1777728165.527758,2,2044
1777728165.528078,2,2045
1777728165.528334,2,2046
1777728165.528520,2,2047
1777728165.528682,2,2048
1777728165.528856,2,2049
1777728165.529009,2,2050
1777728165.529174,2,2051
1777728165.529341,2,2052
1777728165.529520,2,2053
1777728165.529663,2,2054
1777728165.529812,2,2055
1777728165.529950,2,2056
1777728165.530095,2,2057
1777728165.530224,2,2058
1777728165.530360,2,2059
1777728165.530496,2,2060
1777728165.530621,2,2061
1777728165.530755,2,2062
1777728165.530884,2,2063
1777728165.531008,2,2064
1777728165.531127,2,2065
1777728165.531252,2,2066
1777728165.531382,2,2067
1777728165.531497,2,2068
1777728165.531623,2,2069
1777728165.531738,2,2070
1777728165.531862,2,2071
1777728165.531976,2,2072
1777728165.532102,2,2073
1777728165.532213,2,2074
1777728165.532350,2,2075
1777728165.532462,2,2076
1777728165.532588,0,26105
1777728165.532755,2,2077
1777728165.532872,0,26106
1777728165.532955,2,2078
1777728165.533060,0,26107
1777728165.533134,2,2079
1777728165.533239,0,26108
1777728165.533323,2,2080
1777728165.533494,0,26109
1777728165.533562,2,2081
1777728165.533662,0,26110
1777728165.533729,2,2082
1777728165.533826,0,26111
1777728165.533870,0,26112
1777728165.533911,0,26113
1777728165.559256,0,26114
1777728165.559876,0,26115
1777728165.560021,0,26116
1777728165.560136,0,26117
1777728165.560229,0,26118
1777728165.560344,0,26119
1777728165.560428,0,26120
1777728165.560512,0,26121
1777728165.560638,0,26122
1777728165.560727,0,26123
1777728165.563746,0,26124
1777728165.563975,0,26125
1777728165.564073,0,26126
1777728165.564144,0,26127
1777728165.564220,0,26128
1777728165.564287,0,26129
1777728165.564386,0,26130
1777728165.564452,0,26131
1777728165.564521,0,26132
1777728165.564588,0,26133
1777728165.564651,0,26134
1777728165.564727,0,26135
1777728165.568193,0,26136
1777728165.568467,0,26137
1777728165.568554,0,26138
1777728165.568625,0,26139
1777728165.568686,0,26140
1777728165.568749,0,26141
1777728165.568831,0,26142
1777728165.568891,0,26143
1777728165.568951,0,26144
1777728165.569008,0,26145
1777728165.569071,0,26146
1777728165.569135,0,26147
1777728165.569203,0,26148
1777728165.569267,0,26149
1777728165.569377,0,26150
1777728165.569441,0,26151
1777728165.569506,0,26152
1777728165.569579,0,26153
1777728165.569641,0,26154
1777728165.569711,0,26155
1777728165.569774,0,26156
1777728165.569844,0,26157
1777728165.569899,0,26158
1777728165.569961,0,26159
1777728165.570019,0,26160
1777728165.570075,0,26161
1777728165.570137,0,26162
1777728165.570208,0,26163
1777728165.573553,0,26164
1777728165.573944,1,19741
1777728165.574220,0,26165
1777728165.574364,0,26166
1777728165.574436,0,26167
1777728165.574506,0,26168
1777728165.574567,0,26169
1777728165.575234,0,26170
1777728165.575351,0,26171
1777728165.575471,1,19742
1777728165.575843,0,26172
1777728165.576069,1,19743
1777728165.576233,0,26173
1777728165.576364,0,26174
1777728165.576460,1,19744
1777728165.576631,0,26175
1777728165.576722,1,19745
1777728165.576864,0,26176
1777728165.576948,1,19746
1777728165.577080,0,26177
1777728165.577165,1,19747
1777728165.577287,0,26178
1777728165.577374,1,19748
1777728165.577491,0,26179
1777728165.577563,1,19749
1777728165.577674,0,26180
1777728165.577749,1,19750
1777728165.577857,0,26181
1777728165.577933,1,19751
1777728165.578044,0,26182
1777728165.578117,1,19752
1777728165.578242,0,26183
1777728165.578326,1,19753
1777728165.578430,0,26184
1777728165.578500,1,19754
1777728165.578603,0,26185
1777728165.578672,1,19755
1777728165.578774,0,26186
1777728165.578843,1,19756
1777728165.578951,0,26187
1777728165.579020,1,19757
1777728165.579127,0,26188
1777728165.579195,1,19758
1777728165.579336,1,19759
1777728165.579466,1,19760
1777728165.579572,1,19761
1777728165.579676,1,19762
1777728165.579782,1,19763
1777728165.579886,1,19764
1777728165.579986,1,19765
1777728165.580095,1,19766
1777728165.580195,1,19767
1777728165.580304,1,19768
1777728165.580404,1,19769
1777728165.580498,1,19770
1777728165.580604,1,19771
1777728165.580701,1,19772
1777728165.580812,1,19773
1777728165.581055,1,19774
1777728165.581233,1,19775
1777728165.581366,1,19776
1777728165.581479,1,19777
1777728165.581607,1,19778
1777728165.581705,1,19779
1777728165.581808,1,19780
1777728165.581905,1,19781
1777728165.582051,1,19782
1777728165.582153,1,19783
1777728165.582257,1,19784
1777728165.582365,1,19785
1777728165.582467,1,19786
1777728165.582562,1,19787
1777728165.582656,1,19788
1777728165.582760,1,19789
1777728165.582857,1,19790
1777728165.582964,1,19791
1777728165.583109,1,19792
1777728165.583225,1,19793
1777728165.583335,1,19794
1777728165.583443,1,19795
1777728165.583539,1,19796
1777728165.583632,1,19797
1777728165.583737,1,19798
1777728165.583834,1,19799
1777728165.583939,1,19800
1777728165.584032,1,19801
1777728165.584134,1,19802
1777728165.584229,1,19803
