wall_time,cam_index,rtp_seq,network_ms
15:16:03.316,1,11469,18057.5550
15:16:03.316,2,33721,16123.6391
15:16:03.338,0,27463,8015.0086
15:16:03.394,1,11481,18090.7697
15:16:03.397,2,33732,16173.0547
15:16:03.397,0,27471,8069.9775
15:16:03.398,1,11492,18055.2945
15:16:03.400,2,33745,16127.8332
15:16:03.419,0,27479,8047.9964
15:16:03.426,2,33757,16108.7015
15:16:03.451,1,11504,18047.5842
15:16:03.633,0,27487,8215.5155
15:16:03.653,0,27668,8069.3031
15:16:03.694,0,27679,8088.6050
15:16:03.699,0,27688,8064.9785
15:16:03.705,0,27696,8067.1931
15:16:03.733,2,33768,16382.4454
15:16:03.734,0,27704,8074.0547
15:16:03.734,1,11517,18314.5364
15:16:03.738,1,11720,18018.7160
15:16:03.738,0,27713,8013.5205
15:16:03.741,1,11779,18020.5591
15:16:03.743,0,27720,8013.3933
15:16:03.752,2,33779,16369.9818
15:16:03.754,1,11789,18031.8446
15:16:03.755,2,33791,16324.7474
15:16:03.761,2,33993,16063.9799
15:16:03.778,0,27729,8042.0260
15:16:03.783,1,11800,18023.6090
15:16:03.786,2,34030,16083.5111
15:16:03.837,0,27737,8062.4857
15:16:03.845,1,11812,18064.9144
15:16:03.845,2,34042,16142.1750
15:16:03.849,0,27744,8017.2585
15:16:03.871,1,11824,18045.5628
15:16:03.898,2,34053,16190.4928
15:16:03.899,0,27751,8043.9072
15:16:03.911,1,11836,18046.9881
15:16:03.916,2,34065,16205.4167
15:16:03.955,2,34075,16211.5383
15:16:03.956,1,11850,18038.0988
15:16:03.956,0,27759,8044.6398
15:16:03.983,0,27767,8055.5025
15:16:03.993,1,11860,18046.2190
15:16:03.993,2,34086,16205.3263
15:16:04.019,0,27775,8047.5947
15:16:04.030,1,11871,18049.9225
15:16:04.034,2,34098,16205.3057
15:16:04.051,0,27784,8037.5197
15:16:04.093,1,11882,18059.1222
15:16:04.093,2,34109,16211.4906
15:16:04.104,0,27791,8022.2781
15:16:04.126,1,11894,18062.2662
15:16:04.126,2,34119,16225.1545
15:16:04.137,0,27799,8042.5650
15:16:04.146,1,11905,18039.8381
15:16:04.155,2,34132,16208.6223
15:16:04.184,0,27807,8050.7800
15:16:04.189,2,34143,16181.3912
15:16:04.196,1,11915,18054.1406
15:16:04.241,1,11929,18047.4135
15:16:04.242,0,27815,8061.7514
15:16:04.242,2,34153,16211.1774
15:16:04.250,0,27823,8034.5861
15:16:04.298,2,34164,16226.7055
15:16:04.298,1,11939,18072.7799
15:16:04.305,0,27832,8050.9508
15:16:04.309,1,11951,18043.0665
15:16:04.318,2,34173,16213.1908
15:16:04.350,0,27840,8053.7833
15:16:04.357,1,11963,18036.0276
15:16:04.358,2,34184,16205.2209
15:16:04.376,0,27848,8048.5270
15:16:04.408,1,11974,18065.9685
15:16:04.408,2,34196,16218.8015
15:16:04.419,0,27855,8019.1219
15:16:04.435,1,11985,18044.8610
15:16:04.435,2,34208,16212.5031
15:16:04.469,1,11997,18032.7447
15:16:04.475,2,34219,16209.6617
15:16:04.537,1,12009,18070.0365
15:16:04.540,2,34231,16231.6219
15:16:04.548,0,27863,8132.7990
15:16:04.579,0,28029,7995.2554
15:16:04.584,0,28049,7980.7738
15:16:04.587,1,12021,18087.9916
15:16:04.587,2,34240,16238.1908
15:16:04.598,0,28058,7990.6326
15:16:04.598,2,34251,16184.8745
15:16:04.613,1,12034,18043.2770
15:16:04.659,0,28066,8046.8833
15:16:04.679,1,12044,18075.2804
15:16:04.679,2,34263,16251.3559
15:16:04.679,0,28075,8022.1160
15:16:04.682,1,12055,18053.5903
15:16:04.683,2,34275,16216.0023
15:16:04.696,0,28084,7998.6805
15:16:04.726,1,12067,18060.4610
15:16:04.726,2,34286,16207.5685
15:16:04.742,0,28092,7987.8344
15:16:04.748,2,34298,16198.6622
15:16:04.751,1,12078,18009.1666
15:16:04.783,0,28100,8009.0861
15:16:04.787,1,12089,18040.7199
15:16:04.797,2,34310,16201.0426
15:16:04.811,0,28108,7996.3243
15:16:04.830,1,12100,18024.9337
15:16:04.833,2,34320,16204.0521
15:16:04.854,0,28116,7964.8503
15:16:04.893,1,12111,18076.5967
15:16:04.896,2,34330,16225.4365
15:16:04.899,0,28123,8002.2280
15:16:04.910,2,34342,16194.8110
15:16:04.915,1,12124,18042.1975
15:16:04.939,0,28131,7972.9567
15:16:04.945,1,12134,18040.7813
15:16:04.952,2,34354,16191.9041
15:16:05.009,1,12147,18050.8261
15:16:05.009,2,34367,16215.0852
15:16:05.009,0,28139,8036.5807
15:16:05.012,0,28147,7996.3823
15:16:05.031,1,12158,18052.6231
15:16:05.046,2,34378,16217.7828
15:16:05.057,0,28155,8001.3562
15:16:05.093,1,12170,18072.0481
15:16:05.117,2,34388,16244.6895
15:16:05.118,1,12180,18036.7272
15:16:05.118,0,28163,8012.3744
15:16:05.122,2,34399,16199.2880
15:16:05.168,0,28171,8039.1871
15:16:05.168,1,12192,18062.1343
15:16:05.170,2,34410,16221.1847
15:16:05.181,0,28179,7991.2196
15:16:05.190,1,12202,18041.3815
15:16:05.195,2,34421,16188.0511
15:16:05.228,0,28188,8013.2408
15:16:05.240,1,12214,18057.2716
15:16:05.249,2,34432,16217.7644
15:16:05.268,0,28196,8013.1306
15:16:05.271,1,12225,18047.5708
15:16:05.272,2,34444,16208.5864
15:16:05.318,0,28203,8009.4631
15:16:05.323,1,12238,18051.1878
15:16:05.324,2,34455,16207.7511
15:16:05.334,0,28211,7993.2914
15:16:05.353,1,12250,18055.6605
15:16:05.356,2,34466,16188.2765
15:16:05.401,0,28219,8018.2162
15:16:05.403,1,12260,18061.4439
15:16:05.404,2,34478,16208.9232
15:16:05.417,0,28228,7973.4738
15:16:05.423,1,12271,18041.2021
15:16:05.431,2,34490,16203.3981
15:16:05.630,0,28409,8068.6863
15:16:05.644,2,34501,16327.5419
15:16:05.668,0,28420,8077.9257
15:16:05.669,2,34512,16351.6195
15:16:05.674,2,34522,16324.3748
15:16:05.676,0,28431,8081.4174
