abs_time,cam_index,rtp_seq
1778061386.213287,1,2283
1778061386.213661,1,2284
1778061386.213786,1,2285
1778061386.213810,1,2286
1778061386.213829,1,2287
1778061386.213848,1,2288
1778061386.213865,1,2289
1778061386.213883,1,2290
1778061386.213901,1,2291
1778061386.213919,1,2292
1778061386.213938,1,2293
1778061386.213961,1,2294
1778061386.213978,1,2295
1778061386.213995,1,2296
1778061386.214011,1,2297
1778061386.214028,1,2298
1778061386.214046,1,2299
1778061386.214061,1,2300
1778061386.214080,1,2301
1778061386.214096,1,2302
1778061386.214112,1,2303
1778061386.214128,1,2304
1778061386.214146,1,2305
1778061386.216023,1,2306
1778061386.216066,1,2307
1778061386.216085,1,2308
1778061386.216106,1,2309
1778061386.216123,1,2310
1778061386.216140,1,2311
1778061386.216157,1,2312
1778061386.216175,1,2313
1778061386.216192,1,2314
1778061386.216209,1,2315
1778061386.216228,1,2316
1778061386.216245,1,2317
1778061386.216262,1,2318
1778061386.216279,1,2319
1778061386.216295,1,2320
1778061386.216312,1,2321
1778061386.216334,1,2322
1778061386.216352,1,2323
1778061386.216560,1,2324
1778061386.216576,1,2325
1778061386.216592,1,2326
1778061386.216608,1,2327
1778061386.216624,1,2328
1778061386.218737,1,2329
1778061386.218779,1,2330
1778061386.218799,1,2331
1778061386.218816,1,2332
1778061386.218832,1,2333
1778061386.218848,1,2334
1778061386.218864,1,2335
1778061386.218880,1,2336
1778061386.218896,1,2337
1778061386.218912,1,2338
1778061386.218930,1,2339
1778061386.218947,1,2340
1778061386.218963,1,2341
1778061386.218980,1,2342
1778061386.218995,1,2343
1778061386.219011,1,2344
1778061386.219027,1,2345
1778061386.219043,1,2346
1778061386.219059,1,2347
1778061386.219076,1,2348
1778061386.219093,1,2349
1778061386.219115,1,2350
1778061386.219131,1,2351
1778061386.219716,1,2352
1778061386.219795,1,2353
1778061386.219855,1,2354
1778061386.232803,1,2355
1778061386.232908,1,2356
1778061386.232975,1,2357
1778061386.233109,2,2565
1778061386.233218,0,11870
1778061386.233440,1,2358
1778061386.233536,1,2359
1778061386.233624,2,2566
1778061386.233671,0,11871
1778061386.233752,1,2360
1778061386.233841,2,2567
1778061386.233882,0,11872
1778061386.233963,1,2361
1778061386.234004,0,11873
1778061386.234064,2,2568
1778061386.234135,0,11874
1778061386.234205,1,2362
1778061386.234243,0,11875
1778061386.234310,1,2363
1778061386.234345,0,11876
1778061386.234369,0,11877
1778061386.234387,0,11878
1778061386.234404,0,11879
1778061386.234421,0,11880
1778061386.234473,2,2569
1778061386.234538,2,2570
1778061386.234616,1,2364
1778061386.234682,2,2571
1778061386.234746,2,2572
1778061386.234807,2,2573
1778061386.234887,1,2365
1778061386.234950,2,2574
1778061386.235021,2,2575
1778061386.235074,1,2366
1778061386.235137,2,2576
1778061386.235192,1,2367
1778061386.235253,2,2577
1778061386.235332,1,2368
1778061386.235404,1,2369
1778061386.235463,1,2370
1778061386.235523,1,2371
1778061386.235579,1,2372
1778061386.235638,1,2373
1778061386.235696,1,2374
1778061386.235754,1,2375
1778061386.235812,1,2376
1778061386.235880,1,2377
1778061386.245159,0,11881
1778061386.245220,0,11882
1778061386.245300,1,2378
1778061386.245337,0,11883
1778061386.245377,1,2379
1778061386.245403,0,11884
1778061386.245435,1,2380
1778061386.245457,0,11885
1778061386.245477,0,11886
1778061386.245494,0,11887
1778061386.245510,0,11888
1778061386.245534,0,11889
1778061386.245597,1,2381
1778061386.245629,0,11890
1778061386.245654,1,2382
1778061386.245680,1,2383
1778061386.245700,1,2384
1778061386.245725,1,2385
1778061386.245745,1,2386
1778061386.245764,1,2387
1778061386.250283,2,2578
1778061386.250380,2,2579
1778061386.250449,2,2580
1778061386.250571,2,2581
1778061386.250626,2,2582
1778061386.250650,2,2583
1778061386.250669,2,2584
1778061386.250687,2,2585
1778061386.250704,2,2586
1778061386.250721,2,2587
1778061386.250743,2,2588
1778061386.250762,2,2589
1778061386.274470,0,11891
1778061386.274536,0,11892
1778061386.274559,0,11893
1778061386.274577,0,11894
1778061386.274595,0,11895
1778061386.274613,0,11896
1778061386.274631,0,11897
1778061386.274648,0,11898
1778061386.274667,0,11899
1778061386.298982,1,2388
1778061386.299085,1,2389
1778061386.299150,1,2390
1778061386.299207,1,2391
1778061386.299264,1,2392
1778061386.299335,1,2393
1778061386.299402,1,2394
1778061386.303587,1,2395
1778061386.303709,1,2396
1778061386.303780,1,2397
1778061386.303867,2,2590
1778061386.303937,1,2398
1778061386.304044,2,2591
1778061386.304125,2,2592
1778061386.304190,2,2593
1778061386.304249,2,2594
1778061386.304307,2,2595
1778061386.304369,2,2596
1778061386.304430,2,2597
1778061386.304489,2,2598
1778061386.306405,2,2599
1778061386.306513,2,2600
1778061386.306581,2,2601
1778061386.319107,2,2602
1778061386.319259,0,11900
1778061386.319350,2,2603
1778061386.319462,2,2604
1778061386.319674,0,11901
1778061386.319773,2,2605
1778061386.319861,0,11902
1778061386.319948,2,2606
1778061386.319991,0,11903
1778061386.320018,0,11904
1778061386.320039,0,11905
1778061386.320056,0,11906
1778061386.320077,0,11907
1778061386.320142,2,2607
1778061386.320197,2,2608
1778061386.320220,2,2609
1778061386.320238,2,2610
1778061386.320259,2,2611
1778061386.320277,2,2612
1778061386.324487,1,2399
1778061386.324584,1,2400
1778061386.324649,1,2401
1778061386.324710,1,2402
1778061386.324768,1,2403
1778061386.324824,1,2404
1778061386.324884,1,2405
1778061386.325040,1,2406
1778061386.325122,1,2407
1778061386.325186,1,2408
1778061386.325247,1,2409
1778061386.361740,0,11908
1778061386.361812,0,11909
1778061386.361835,0,11910
1778061386.361860,0,11911
1778061386.361877,0,11912
1778061386.361895,0,11913
1778061386.361912,0,11914
1778061386.361930,0,11915
1778061386.361948,0,11916
1778061386.365745,2,2613
1778061386.365841,2,2614
1778061386.365907,2,2615
1778061386.365966,2,2616
1778061386.366024,2,2617
1778061386.366079,2,2618
1778061386.366136,2,2619
1778061386.366192,2,2620
1778061386.366247,2,2621
1778061386.366417,2,2622
1778061386.366499,2,2623
1778061386.368995,1,2410
1778061386.369102,1,2411
1778061386.369171,1,2412
1778061386.369230,1,2413
1778061386.369287,1,2414
1778061386.369343,1,2415
1778061386.369462,1,2416
1778061386.369596,1,2417
1778061386.369629,1,2418
1778061386.369649,1,2419
1778061386.369669,1,2420
1778061386.400060,1,2421
1778061386.400131,1,2422
1778061386.400153,1,2423
1778061386.400174,1,2424
1778061386.400192,1,2425
1778061386.400210,1,2426
1778061386.400228,1,2427
1778061386.400246,1,2428
1778061386.400264,1,2429
1778061386.400282,1,2430
1778061386.400301,1,2431
1778061386.409632,0,11917
1778061386.409697,0,11918
1778061386.409721,0,11919
1778061386.409740,0,11920
1778061386.409758,0,11921
1778061386.409776,0,11922
1778061386.409874,2,2624
1778061386.409919,0,11923
1778061386.409945,0,11924
1778061386.410004,2,2625
1778061386.410079,2,2626
1778061386.410141,2,2627
1778061386.410198,2,2628
1778061386.410255,2,2629
1778061386.410311,2,2630
1778061386.410376,2,2631
1778061386.410435,2,2632
1778061386.410491,2,2633
1778061386.410547,2,2634
1778061386.410603,2,2635
1778061386.433200,0,11925
1778061386.433268,0,11926
1778061386.433290,0,11927
1778061386.433310,0,11928
1778061386.433328,0,11929
1778061386.433345,0,11930
1778061386.433553,0,11931
1778061386.433571,0,11932
1778061386.447894,2,2636
1778061386.447993,1,2432
1778061386.448066,2,2637
1778061386.448142,1,2433
1778061386.448211,2,2638
1778061386.448281,1,2434
1778061386.448347,2,2639
1778061386.448423,1,2435
1778061386.448490,2,2640
1778061386.448555,1,2436
1778061386.448619,2,2641
1778061386.448815,1,2437
1778061386.448881,2,2642
1778061386.448945,2,2643
1778061386.449004,2,2644
1778061386.449062,2,2645
1778061386.449136,1,2438
1778061386.449200,2,2646
1778061386.449271,2,2647
1778061386.449379,1,2439
1778061386.449464,1,2440
1778061386.449529,1,2441
1778061386.449590,1,2442
1778061386.475453,0,11933
1778061386.475522,0,11934
1778061386.475544,0,11935
1778061386.475563,0,11936
1778061386.475580,0,11937
