abs_time,cam_index,rtp_seq
1777723079.729423,2,20714
1777723079.729635,2,20715
1777723079.730009,2,20716
1777723079.730052,2,20717
1777723079.730076,2,20718
1777723079.730093,2,20719
1777723079.730110,2,20720
1777723079.730128,2,20721
1777723079.730145,2,20722
1777723079.730159,2,20723
1777723079.730178,2,20724
1777723079.730192,2,20725
1777723079.730207,2,20726
1777723079.730224,2,20727
1777723079.730238,2,20728
1777723079.730255,2,20729
1777723079.730271,2,20730
1777723079.730289,2,20731
1777723079.730305,2,20732
1777723079.730318,2,20733
1777723079.730332,2,20734
1777723079.730345,2,20735
1777723079.730360,2,20736
1777723079.730374,2,20737
1777723079.730388,2,20738
1777723079.730401,2,20739
1777723079.730415,2,20740
1777723079.730429,2,20741
1777723079.730444,2,20742
1777723079.730461,2,20743
1777723079.730479,2,20744
1777723079.730495,2,20745
1777723079.730508,2,20746
1777723079.730522,2,20747
1777723079.730537,2,20748
1777723079.730550,2,20749
1777723079.730564,2,20750
1777723079.730580,2,20751
1777723079.730593,2,20752
1777723079.730607,2,20753
1777723079.730624,2,20754
1777723079.730639,2,20755
1777723079.730655,2,20756
1777723079.730671,2,20757
1777723079.730686,2,20758
1777723079.730700,2,20759
1777723079.730714,2,20760
1777723079.730729,2,20761
1777723079.730742,2,20762
1777723079.730756,2,20763
1777723079.730770,2,20764
1777723079.730784,2,20765
1777723079.730800,2,20766
1777723079.730814,2,20767
1777723079.730832,2,20768
1777723079.730846,2,20769
1777723079.730863,2,20770
1777723079.730878,2,20771
1777723079.730893,2,20772
1777723079.730906,2,20773
1777723079.730920,2,20774
1777723079.730944,2,20775
1777723079.730960,2,20776
1777723079.730975,2,20777
1777723079.730993,2,20778
1777723079.731007,2,20779
1777723079.731021,2,20780
1777723079.731035,2,20781
1777723079.731050,2,20782
1777723079.731064,2,20783
1777723079.731077,2,20784
1777723079.731091,2,20785
1777723079.731105,2,20786
1777723079.731118,2,20787
1777723079.731132,2,20788
1777723079.731148,2,20789
1777723079.731162,2,20790
1777723079.731175,2,20791
1777723079.731189,2,20792
1777723079.731204,2,20793
1777723079.731218,2,20794
1777723079.731231,2,20795
1777723079.731245,2,20796
1777723079.739761,0,19264
1777723079.739848,0,19265
1777723079.740081,0,19266
1777723079.740135,0,19267
1777723079.740176,0,19268
1777723079.740198,0,19269
1777723079.740215,0,19270
1777723079.740231,0,19271
1777723079.740246,0,19272
1777723079.740260,0,19273
1777723079.740275,0,19274
1777723079.740290,0,19275
1777723079.740308,0,19276
1777723079.740323,0,19277
1777723079.740337,0,19278
1777723079.740351,0,19279
1777723079.740364,0,19280
1777723079.740378,0,19281
1777723079.740391,0,19282
1777723079.740405,0,19283
1777723079.740422,0,19284
1777723079.740436,0,19285
1777723079.740450,0,19286
1777723079.740464,0,19287
1777723079.740479,0,19288
1777723079.740492,0,19289
1777723079.740506,0,19290
1777723079.740519,0,19291
1777723079.740533,0,19292
1777723079.740550,0,19293
1777723079.740564,0,19294
1777723079.740579,0,19295
1777723079.740593,0,19296
1777723079.740607,0,19297
1777723079.740620,0,19298
1777723079.740634,0,19299
1777723079.740648,0,19300
1777723079.740662,0,19301
1777723079.740678,0,19302
1777723079.740693,0,19303
1777723079.740707,0,19304
1777723079.740720,0,19305
1777723079.740736,0,19306
1777723079.740751,0,19307
1777723079.740765,0,19308
1777723079.740782,0,19309
1777723079.740797,0,19310
1777723079.740811,0,19311
1777723079.740825,0,19312
1777723079.740840,0,19313
1777723079.740854,0,19314
1777723079.740868,0,19315
1777723079.740881,0,19316
1777723079.740898,0,19317
1777723079.740913,0,19318
1777723079.740936,0,19319
1777723079.740950,0,19320
1777723079.740965,0,19321
1777723079.740982,0,19322
1777723079.740998,0,19323
1777723079.741012,0,19324
1777723079.741026,0,19325
1777723079.741040,0,19326
1777723079.741054,0,19327
1777723079.741069,0,19328
1777723079.741084,0,19329
1777723079.741098,0,19330
1777723079.741112,0,19331
1777723079.741126,0,19332
1777723079.741140,0,19333
1777723079.741154,0,19334
1777723079.741168,0,19335
1777723079.741182,0,19336
1777723079.741198,0,19337
1777723079.741212,0,19338
1777723079.741225,0,19339
1777723079.741239,0,19340
1777723079.741253,0,19341
1777723079.741267,0,19342
1777723079.741282,0,19343
1777723079.741296,0,19344
1777723079.741309,0,19345
1777723079.741323,0,19346
1777723079.741339,0,19347
1777723079.741739,1,23929
1777723079.741787,1,23930
1777723079.741882,1,23931
1777723079.741894,1,23932
1777723079.741902,1,23933
1777723079.741909,1,23934
1777723079.741916,1,23935
1777723079.741928,1,23936
1777723079.741936,1,23937
1777723079.741942,1,23938
1777723079.741948,1,23939
1777723079.741954,1,23940
1777723079.741961,1,23941
1777723079.741967,1,23942
1777723079.741973,1,23943
1777723079.741979,1,23944
1777723079.741985,1,23945
1777723079.741992,1,23946
1777723079.741998,1,23947
1777723079.742004,1,23948
1777723079.742011,1,23949
1777723079.742017,1,23950
1777723079.742023,1,23951
1777723079.742030,1,23952
1777723079.742036,1,23953
1777723079.742042,1,23954
1777723079.742048,1,23955
1777723079.742054,1,23956
1777723079.742060,1,23957
1777723079.742066,1,23958
1777723079.742072,1,23959
1777723079.742079,1,23960
1777723079.742085,1,23961
1777723079.742091,1,23962
1777723079.742098,1,23963
1777723079.742104,1,23964
1777723079.742110,1,23965
1777723079.742116,1,23966
1777723079.742122,1,23967
1777723079.742131,1,23968
1777723079.742138,1,23969
1777723079.742144,1,23970
1777723079.742150,1,23971
1777723079.742156,1,23972
1777723079.742162,1,23973
1777723079.742168,1,23974
1777723079.742176,1,23975
1777723079.742182,1,23976
1777723079.742188,1,23977
1777723079.742194,1,23978
1777723079.742200,1,23979
1777723079.742206,1,23980
1777723079.742213,1,23981
1777723079.742219,1,23982
1777723079.742225,1,23983
1777723079.742231,1,23984
1777723079.742237,1,23985
1777723079.742243,1,23986
1777723079.742250,1,23987
1777723079.742256,1,23988
1777723079.742262,1,23989
1777723079.742268,1,23990
1777723079.742274,1,23991
1777723079.742284,1,23992
1777723079.742292,1,23993
1777723079.742298,1,23994
1777723079.742304,1,23995
1777723079.742310,1,23996
1777723079.742316,1,23997
1777723079.742322,1,23998
1777723079.742328,1,23999
1777723079.742334,1,24000
1777723079.742340,1,24001
1777723079.742346,1,24002
1777723079.742352,1,24003
1777723079.742358,1,24004
1777723079.742364,1,24005
1777723079.742370,1,24006
1777723079.742376,1,24007
1777723079.742383,1,24008
1777723079.742388,1,24009
1777723079.742395,1,24010
1777723079.742401,1,24011
1777723079.742407,1,24012
1777723079.742414,1,24013
1777723079.742420,1,24014
1777723079.742426,1,24015
1777723079.742433,1,24016
1777723079.742438,1,24017
1777723079.742444,1,24018
1777723079.742451,1,24019
1777723079.751627,2,20797
1777723079.751660,2,20798
1777723079.751675,2,20799
1777723079.751689,2,20800
1777723079.751704,2,20801
1777723079.751719,2,20802
1777723079.751734,2,20803
1777723079.759978,1,24020
1777723079.760012,1,24021
1777723079.760026,1,24022
1777723079.760039,1,24023
1777723079.760053,1,24024
1777723079.760066,1,24025
1777723079.767546,0,19348
1777723079.767573,0,19349
1777723079.767589,0,19350
1777723079.767603,0,19351
1777723079.767616,0,19352
1777723079.767630,0,19353
1777723079.767643,0,19354
1777723079.767657,0,19355
1777723079.767670,0,19356
1777723079.767683,0,19357
1777723079.767696,0,19358
1777723079.767709,0,19359
1777723079.792511,2,20804
1777723079.792554,2,20805
1777723079.792575,2,20806
1777723079.792589,2,20807
1777723079.792604,2,20808
1777723079.792618,2,20809
1777723079.792632,2,20810
1777723079.792645,2,20811
1777723079.792657,2,20812
1777723079.798650,0,19360
1777723079.798700,0,19361
1777723079.798722,0,19362
1777723079.798736,0,19363
1777723079.798751,0,19364
1777723079.798765,0,19365
1777723079.798778,0,19366
1777723079.798791,0,19367
1777723079.798805,0,19368
1777723079.798818,0,19369
1777723079.798832,0,19370
1777723079.798845,0,19371
1777723079.802760,1,24026
1777723079.802846,1,24027
1777723079.802881,1,24028
1777723079.802899,1,24029
1777723079.802914,1,24030
1777723079.802935,1,24031
1777723079.802948,1,24032
1777723079.802962,1,24033
1777723079.802975,1,24034
1777723079.802989,1,24035
1777723079.833363,2,20813
1777723079.833400,2,20814
1777723079.833417,2,20815
1777723079.833430,2,20816
1777723079.833445,2,20817
1777723079.833460,2,20818
1777723079.833476,2,20819
1777723079.833490,2,20820
1777723079.833506,2,20821
1777723079.833520,2,20822
1777723079.833535,2,20823
1777723079.833553,2,20824
1777723079.835333,1,24036
1777723079.835370,1,24037
1777723079.835386,1,24038
1777723079.835400,1,24039
1777723079.835413,1,24040
1777723079.835428,1,24041
1777723079.835440,1,24042
1777723079.835454,1,24043
1777723079.835472,1,24044
1777723079.835485,1,24045
1777723079.835499,1,24046
1777723079.835512,1,24047
1777723079.835525,1,24048
1777723079.835538,1,24049
1777723079.835550,1,24050
1777723079.838956,0,19372
1777723079.839000,0,19373
1777723079.839020,0,19374
1777723079.839035,0,19375
1777723079.839050,0,19376
1777723079.839065,0,19377
1777723079.839078,0,19378
1777723079.839091,0,19379
1777723079.839103,0,19380
1777723079.839119,0,19381
1777723079.865657,2,20825
1777723079.865692,2,20826
1777723079.865709,2,20827
1777723079.865729,2,20828
1777723079.865745,2,20829
1777723079.865759,2,20830
1777723079.865772,2,20831
1777723079.865786,2,20832
1777723079.865800,2,20833
1777723079.865817,2,20834
1777723079.865837,2,20835
1777723079.865855,2,20836
1777723079.865868,2,20837
1777723079.865882,2,20838
1777723079.865895,2,20839
1777723079.879714,0,19382
1777723079.879762,0,19383
1777723079.879783,0,19384
1777723079.879801,0,19385
