wall_time,cam_index,decoder_ms,dropped
12:13:59.959,0,13.7702,0
12:13:59.995,1,15.4568,0
12:14:18.064,2,19.8639,0
12:14:18.067,1,12.6006,443
12:14:18.070,0,10.8764,452
12:14:18.076,2,10.5579,0
12:14:18.083,0,10.4903,0
12:14:18.083,2,5.6488,0
12:14:18.088,1,9.8393,0
12:14:18.094,1,5.8645,0
12:14:18.100,1,4.7945,0
12:14:18.100,2,5.0598,0
12:14:18.118,0,3.3303,0
12:14:18.127,1,3.1658,0
12:14:18.130,2,3.7122,0
12:14:18.155,0,3.5974,0
12:14:18.162,2,3.4874,0
12:14:18.171,1,3.4976,0
12:14:18.219,0,3.3277,0
12:14:18.227,2,4.3022,0
12:14:18.227,1,4.2342,0
12:14:18.236,0,3.7598,0
12:14:18.247,1,4.0922,0
12:14:18.248,2,4.4151,0
12:14:18.279,0,3.9218,0
12:14:18.290,2,3.0852,0
12:14:18.290,1,3.5580,0
12:14:18.311,0,4.2761,0
12:14:18.331,2,4.0277,0
12:14:18.333,1,3.3108,0
12:14:18.354,0,3.1688,0
12:14:18.359,1,4.1757,0
12:14:18.365,2,5.0644,0
12:14:18.398,0,3.5815,0
12:14:18.408,1,3.6161,0
12:14:18.411,2,4.2103,0
12:14:18.452,0,3.3369,0
12:14:18.452,1,3.2221,0
12:14:18.456,2,6.1395,0
12:14:18.470,0,3.1188,0
12:14:18.487,1,3.1930,0
12:14:18.489,2,5.0121,0
12:14:18.518,0,4.1071,0
12:14:18.521,2,4.3155,0
12:14:18.531,1,3.1976,0
12:14:18.585,0,3.7240,0
12:14:18.588,1,6.2380,0
12:14:18.588,2,6.4787,0
12:14:18.598,0,3.2424,0
12:14:18.604,1,2.9306,0
12:14:18.610,2,3.2340,0
12:14:18.647,0,3.2578,0
12:14:18.647,1,3.3685,0
12:14:18.651,2,5.4163,0
12:14:18.674,0,3.2600,0
12:14:18.679,2,4.0495,0
12:14:18.702,1,3.3124,0
12:14:18.717,0,3.7661,0
12:14:18.731,1,4.0442,0
12:14:18.731,2,4.2449,0
12:14:18.759,0,3.7583,0
12:14:18.763,1,4.1694,0
12:14:18.769,2,5.0329,0
12:14:18.800,0,2.9568,0
12:14:18.804,1,3.2998,0
12:14:18.809,2,3.7628,0
12:14:18.836,0,4.2350,0
12:14:18.853,2,3.5880,0
12:14:18.858,1,4.8927,0
12:14:18.887,1,4.4264,0
12:14:18.888,2,4.9661,0
12:14:18.953,2,4.0681,0
12:14:18.953,1,3.7098,0
12:14:18.963,1,4.1822,0
12:14:18.971,0,16.8769,0
12:14:18.975,0,3.2228,0
12:14:18.979,0,4.0177,0
