wall_time,cam_index,rtp_seq,network_ms
11:56:36.382,2,6175,0.0223
11:56:36.411,0,15484,0.1203
11:56:36.412,2,6189,0.0935
11:56:36.443,0,15496,0.0249
11:56:36.452,2,6202,0.0293
11:56:36.489,0,15508,0.1025
11:56:36.490,2,6215,0.0832
11:56:36.542,0,15521,0.0250
11:56:36.548,2,6229,0.0249
11:56:36.569,0,15533,0.0248
11:56:36.573,2,6241,0.1028
11:56:36.600,0,15541,0.0225
11:56:36.613,2,6254,0.0571
11:56:36.673,0,15554,0.3033
11:56:36.673,2,6268,0.1976
11:56:36.685,0,15567,0.0246
11:56:36.691,2,6280,0.1691
11:56:36.749,0,15579,0.1584
11:56:36.750,2,6293,0.0560
11:56:36.769,0,15591,0.0235
11:56:36.772,2,6306,0.0255
11:56:36.803,0,15603,0.0261
11:56:36.809,2,6320,0.0888
11:56:36.854,0,15615,0.0304
11:56:36.860,2,6334,0.0240
11:56:36.885,0,15628,0.0267
11:56:36.892,2,6347,0.0249
11:56:36.927,0,15640,0.0241
11:56:36.933,2,6359,0.0746
11:56:36.966,0,15651,0.3464
11:56:36.967,2,6372,0.0767
11:56:37.000,0,15663,0.0266
11:56:37.024,2,6385,0.0497
11:56:37.044,0,15675,0.0484
11:56:37.052,2,6398,0.0563
11:56:37.085,0,15687,0.0889
11:56:37.092,2,6411,0.0486
11:56:37.135,0,15699,0.1123
11:56:37.135,2,6425,0.0857
11:56:37.188,2,6438,0.0749
11:56:37.201,0,15774,0.0545
11:56:37.213,2,6452,0.0257
11:56:37.215,0,15787,0.0256
11:56:37.278,0,15800,0.0906
11:56:37.279,2,6465,0.0469
11:56:37.286,2,6478,0.0498
11:56:37.290,0,15812,0.0863
11:56:37.337,0,15824,0.0267
11:56:37.340,2,6491,0.0540
11:56:37.364,0,15837,0.0251
11:56:37.374,2,6506,0.0664
11:56:37.406,0,15849,0.0269
11:56:37.417,2,6518,0.0491
11:56:37.448,2,6531,0.0245
11:56:37.452,0,15861,0.0229
11:56:37.480,0,15874,0.0248
11:56:37.520,2,6544,0.0491
11:56:37.524,0,15885,0.0267
11:56:37.531,2,6558,0.0286
11:56:37.598,0,15897,0.0839
11:56:37.599,2,6571,0.1112
11:56:37.608,2,6584,0.0644
11:56:37.611,0,15910,0.0212
11:56:37.651,0,15921,0.0652
11:56:37.652,2,6596,0.0469
11:56:37.694,0,15933,0.0497
11:56:37.694,2,6609,0.0403
11:56:37.728,0,15945,0.0287
11:56:37.757,2,6622,0.0503
11:56:37.769,2,6636,0.0748
11:56:37.769,0,15957,0.1185
11:56:37.812,0,15969,0.0832
11:56:37.812,2,6649,0.0370
11:56:37.840,0,15981,0.0533
11:56:37.871,2,6663,0.0714
11:56:37.884,0,15993,0.0237
11:56:37.899,2,6675,0.0488
11:56:37.931,0,16006,0.0904
11:56:37.931,2,6689,0.0532
11:56:37.977,0,16018,0.0544
11:56:37.983,2,6702,0.0252
11:56:38.012,0,16029,0.1629
11:56:38.012,2,6714,0.0510
11:56:38.042,0,16042,0.0323
11:56:38.053,2,6728,0.0493
11:56:38.093,0,16054,0.2492
11:56:38.094,2,6741,0.0705
11:56:38.146,0,16066,0.3143
11:56:38.147,2,6754,0.0513
11:56:38.224,0,16129,0.1131
11:56:38.246,2,6826,0.1547
11:56:38.288,0,16143,0.0843
11:56:38.290,2,6840,0.0244
11:56:38.296,0,16155,0.0403
11:56:38.296,2,6853,0.0229
11:56:38.301,0,16168,0.0262
11:56:38.302,2,6868,0.0491
11:56:38.320,0,16181,0.0252
11:56:38.347,2,6880,0.0302
11:56:38.364,0,16193,0.0260
11:56:38.370,2,6894,0.0524
11:56:38.405,0,16206,0.0282
11:56:38.412,2,6907,0.0520
11:56:38.464,0,16218,0.0377
11:56:38.467,2,6920,0.0564
11:56:38.482,0,16230,0.0308
11:56:38.488,2,6934,0.0663
11:56:38.526,0,16243,0.0256
11:56:38.532,2,6947,0.1459
11:56:38.592,0,16256,0.0246
11:56:38.595,2,6960,0.0517
11:56:38.616,0,16268,0.1767
11:56:38.616,2,6974,0.0598
11:56:38.660,0,16280,0.0623
11:56:38.663,2,6988,0.0533
11:56:38.690,0,16293,0.0721
11:56:38.692,2,7001,0.0255
11:56:38.731,0,16306,0.0766
11:56:38.733,2,7014,0.0567
11:56:38.775,0,16319,0.0938
11:56:38.775,2,7027,0.0237
11:56:38.800,0,16332,0.0265
11:56:38.807,2,7040,0.0244
11:56:38.853,0,16344,0.0382
11:56:38.855,2,7054,0.0628
11:56:38.886,0,16357,0.0253
11:56:38.894,2,7067,0.0271
11:56:38.933,0,16369,0.0245
11:56:38.939,2,7080,0.0605
11:56:38.968,0,16380,0.1631
11:56:38.969,2,7095,0.0490
11:56:39.005,0,16393,0.0265
11:56:39.013,2,7109,0.0503
11:56:39.047,0,16406,0.0260
11:56:39.059,2,7122,0.0617
11:56:39.100,0,16418,0.0247
11:56:39.106,2,7136,0.0540
11:56:39.120,0,16431,0.0265
11:56:39.127,2,7149,0.0485
11:56:39.174,2,7162,0.0498
11:56:39.207,0,16507,0.0556
11:56:39.215,2,7176,0.0521
11:56:39.223,0,16519,0.0243
11:56:39.269,2,7189,0.0480
11:56:39.270,0,16533,0.0274
11:56:39.286,2,7202,0.0772
11:56:39.287,0,16545,0.0241
11:56:39.338,0,16557,0.2495
11:56:39.338,2,7215,0.0254
11:56:39.367,0,16569,0.0498
11:56:39.398,2,7228,0.0474
11:56:39.408,0,16581,0.0245
11:56:39.416,2,7242,0.0501
11:56:39.457,0,16593,0.1714
11:56:39.457,2,7256,0.0587
11:56:39.486,0,16607,0.0251
11:56:39.508,2,7269,0.0539
11:56:39.532,0,16619,0.1120
11:56:39.532,2,7282,0.0266
11:56:39.572,0,16631,0.0277
11:56:39.580,2,7296,0.0501
11:56:39.602,0,16645,0.0260
11:56:39.626,2,7309,0.0491
11:56:39.644,0,16656,0.0252
11:56:39.651,2,7323,0.0529
11:56:39.688,0,16668,0.0259
11:56:39.693,2,7337,0.0517
11:56:39.757,0,16681,0.0250
11:56:39.762,2,7350,0.0480
11:56:39.773,2,7363,0.0502
11:56:39.781,0,16693,0.0261
11:56:39.833,0,16705,0.0261
11:56:39.837,2,7378,0.0596
11:56:39.843,0,16718,0.0249
11:56:39.853,2,7392,0.0698
11:56:39.905,0,16730,0.1482
11:56:39.907,2,7405,0.0235
11:56:39.927,2,7419,0.0615
11:56:39.928,0,16743,0.0227
11:56:39.960,0,16756,0.0251
11:56:39.970,2,7432,0.0472
11:56:40.026,0,16768,0.0910
11:56:40.027,2,7446,0.0504
11:56:40.051,0,16781,0.0953
11:56:40.072,2,7459,0.0586
11:56:40.090,2,7471,0.1351
11:56:40.090,0,16793,0.0527
11:56:40.136,0,16805,0.1194
11:56:40.137,2,7485,0.0689
11:56:40.220,0,16891,0.0568
11:56:40.272,2,7581,0.2566
11:56:40.272,0,16905,0.0269
11:56:40.290,2,7595,0.0246
11:56:40.295,2,7610,0.0268
11:56:40.295,0,16917,0.0243
11:56:40.302,0,16929,0.1071
11:56:40.303,2,7626,0.0308
11:56:40.338,2,7638,0.1418
11:56:40.339,0,16941,0.0343
11:56:40.366,0,16953,0.0257
11:56:40.372,2,7652,0.0513
11:56:40.409,0,16966,0.0244
11:56:40.413,2,7665,0.0499
11:56:40.450,0,16978,0.0228
11:56:40.454,2,7678,0.0530
11:56:40.491,0,16990,0.0927
11:56:40.491,2,7690,0.1024
11:56:40.549,2,7703,0.0686
11:56:40.549,0,17003,0.0313
11:56:40.568,0,17015,0.0458
11:56:40.573,2,7717,0.0598
11:56:40.601,0,17027,0.0247
11:56:40.615,2,7731,0.0621
11:56:40.663,0,17039,0.1964
11:56:40.664,2,7744,0.0574
11:56:40.689,0,17051,0.0246
11:56:40.694,2,7756,0.0631
11:56:40.734,0,17063,0.0905
11:56:40.736,2,7770,0.0521
11:56:40.760,0,17075,0.0254
11:56:40.795,2,7783,0.0521
11:56:40.808,2,7796,0.0408
11:56:40.808,0,17087,0.0257
11:56:40.859,0,17101,0.0256
11:56:40.860,2,7810,0.0703
11:56:40.905,0,17113,0.0488
11:56:40.906,2,7823,0.0496
11:56:40.919,0,17124,0.0252
11:56:40.935,2,7836,0.0715
11:56:40.967,0,17137,0.0257
11:56:40.969,2,7851,0.0545
11:56:41.018,0,17149,0.1645
11:56:41.018,2,7864,0.1438
11:56:41.047,0,17161,0.0236
11:56:41.071,2,7878,0.0570
11:56:41.087,0,17173,0.0254
11:56:41.096,2,7891,0.0574
11:56:41.203,0,17185,0.0283
11:56:41.220,2,7904,0.0557
11:56:41.226,2,7917,0.0255
11:56:41.243,0,17272,0.0659
11:56:41.280,2,7930,0.1632
11:56:41.280,0,17286,0.0439
11:56:41.286,0,17300,0.0250
11:56:41.287,2,7943,0.0486
11:56:41.292,0,17312,0.0564
11:56:41.294,2,7958,0.1053
11:56:41.326,0,17323,0.0249
11:56:41.334,2,7972,0.0523
11:56:41.392,0,17335,0.1574
11:56:41.394,2,7985,0.0486
11:56:41.419,0,17347,0.1563
11:56:41.420,2,7998,0.0572
11:56:41.446,0,17359,0.3819
11:56:41.452,2,8011,0.0791
11:56:41.506,2,8024,0.4049
11:56:41.507,0,17371,0.9143
11:56:41.534,0,17382,0.0882
11:56:41.535,2,8037,0.0662
11:56:41.575,0,17394,0.0248
11:56:41.580,2,8050,0.0570
11:56:41.622,0,17406,0.0628
11:56:41.623,2,8063,0.0241
11:56:41.646,0,17418,0.0252
11:56:41.669,2,8076,0.1874
11:56:41.688,0,17430,0.0235
11:56:41.694,2,8090,0.0600
11:56:41.734,0,17442,0.0455
11:56:41.737,2,8104,0.0533
11:56:41.761,0,17455,0.0265
11:56:41.784,2,8118,0.1665
11:56:41.805,0,17466,0.0241
11:56:41.815,2,8131,0.0518
11:56:41.852,0,17477,0.0305
11:56:41.854,2,8145,0.0517
11:56:41.910,0,17489,0.1467
11:56:41.911,2,8159,0.0559
11:56:41.923,0,17501,0.0493
11:56:41.928,2,8173,0.0600
11:56:41.965,0,17513,0.0250
11:56:41.970,2,8187,0.0622
11:56:42.016,0,17525,0.1046
11:56:42.017,2,8200,0.0492
11:56:42.068,0,17537,0.0910
11:56:42.069,2,8214,0.0492
11:56:42.082,0,17549,0.0240
11:56:42.086,2,8228,0.0562
11:56:42.138,0,17561,0.4426
11:56:42.139,2,8242,0.0571
11:56:42.207,0,17651,0.0592
11:56:42.268,0,17663,0.0244
11:56:42.270,2,8344,0.1109
11:56:42.273,0,17676,0.0231
11:56:42.291,2,8358,0.0500
11:56:42.297,2,8374,0.0245
11:56:42.300,0,17688,0.0500
11:56:42.302,2,8389,0.0233
11:56:42.321,0,17701,0.0267
11:56:42.334,2,8403,0.0487
11:56:42.419,0,17713,0.0241
11:56:42.424,2,8417,0.0525
11:56:42.425,0,17724,0.0633
11:56:42.430,2,8430,0.0233
11:56:42.448,0,17736,0.0246
11:56:42.454,2,8443,0.0516
11:56:42.488,2,8456,0.0524
11:56:42.493,0,17748,0.0239
11:56:42.549,0,17760,0.0228
11:56:42.553,2,8468,0.0516
11:56:42.567,0,17772,0.0250
11:56:42.573,2,8480,0.0701
11:56:42.609,0,17785,0.0378
11:56:42.613,2,8493,0.0263
11:56:42.677,2,8506,0.0887
11:56:42.677,0,17797,0.0217
11:56:42.682,0,17809,0.0252
11:56:42.694,2,8519,0.0481
11:56:42.729,0,17821,0.0282
11:56:42.743,2,8534,0.0524
11:56:42.780,0,17834,0.0268
11:56:42.785,2,8549,0.0244
11:56:42.811,0,17844,0.0482
11:56:42.816,2,8563,0.0534
11:56:42.844,0,17856,0.0253
11:56:42.852,2,8573,0.0764
11:56:42.910,2,8585,0.0695
11:56:42.911,0,17868,0.0555
11:56:42.927,0,17880,0.0232
11:56:42.932,2,8597,0.0504
11:56:42.971,0,17893,0.0533
11:56:42.974,2,8609,0.0490
11:56:43.005,0,17904,0.0821
11:56:43.013,2,8621,0.0506
11:56:43.060,0,17915,0.0244
11:56:43.066,2,8633,0.1019
11:56:43.087,0,17927,0.0237
11:56:43.092,2,8647,0.0585
11:56:43.130,0,17938,0.0235
11:56:43.135,2,8660,0.0255
11:56:43.181,2,8675,0.0552
11:56:43.210,0,18050,0.0714
11:56:43.217,2,8688,0.0253
11:56:43.231,0,18063,0.0243
11:56:43.264,0,18076,0.1170
11:56:43.265,2,8702,0.1036
11:56:43.295,0,18086,0.1158
11:56:43.295,2,8714,0.0500
11:56:43.328,0,18098,0.0899
11:56:43.328,2,8728,0.0669
11:56:43.395,0,18109,0.0244
11:56:43.400,2,8741,0.0657
11:56:43.407,0,18120,0.0247
11:56:43.412,2,8754,0.0492
11:56:43.441,0,18131,0.0606
11:56:43.462,2,8769,0.0512
11:56:43.492,0,18143,0.0859
11:56:43.492,2,8782,0.0585
11:56:43.542,0,18154,0.1236
11:56:43.543,2,8797,0.0541
11:56:43.570,0,18166,0.0247
11:56:43.575,2,8812,0.0526
11:56:43.605,0,18176,0.0244
11:56:43.617,2,8826,0.0494
11:56:43.647,0,18187,0.1810
11:56:43.689,2,8838,0.2858
11:56:43.697,0,18200,0.1148
11:56:43.697,2,8852,0.0704
11:56:43.733,0,18212,0.0260
11:56:43.735,2,8867,0.0511
11:56:43.780,0,18222,0.0228
11:56:43.788,2,8878,0.0499
11:56:43.801,0,18234,0.0395
11:56:43.805,2,8890,0.0555
11:56:43.845,0,18245,0.0236
11:56:43.850,2,8900,0.0486
11:56:43.905,0,18256,0.1002
11:56:43.911,2,8913,0.0498
11:56:43.935,0,18267,0.1053
11:56:43.939,2,8926,0.0499
11:56:43.969,2,8939,0.0509
11:56:43.978,0,18278,0.0218
11:56:44.024,0,18289,0.0247
11:56:44.029,2,8954,0.0741
11:56:44.046,0,18300,0.0408
11:56:44.053,2,8969,0.0508
11:56:44.088,0,18312,0.0286
11:56:44.094,2,8980,0.0463
11:56:44.137,0,18323,0.1801
11:56:44.139,2,8993,0.1739
11:56:44.206,0,18417,0.1165
11:56:44.325,0,18430,0.1327
11:56:44.331,2,9100,0.1062
11:56:44.341,0,18442,0.1502
11:56:44.348,0,18454,0.0602
11:56:44.351,2,9115,0.0236
11:56:44.355,2,9130,0.0230
11:56:44.382,0,18466,0.0502
11:56:44.384,2,9157,0.0219
11:56:44.391,0,18477,0.0229
11:56:44.393,2,9170,0.0493
11:56:44.422,2,9184,0.0517
11:56:44.423,0,18490,0.0818
11:56:44.442,0,18501,0.0250
11:56:44.454,2,9197,0.0471
11:56:44.489,0,18512,0.0606
11:56:44.501,2,9210,0.0663
11:56:44.528,0,18523,0.0240
11:56:44.539,2,9225,0.0578
11:56:44.587,2,9235,0.0971
11:56:44.587,0,18534,0.0238
11:56:44.601,0,18545,0.0321
11:56:44.619,2,9247,0.0485
11:56:44.659,0,18556,0.0242
11:56:44.663,2,9259,0.0543
11:56:44.692,0,18567,0.0864
11:56:44.724,2,9272,0.0587
11:56:44.731,2,9286,0.0483
11:56:44.734,0,18579,0.1049
11:56:44.793,0,18590,0.0866
11:56:44.793,2,9298,0.0485
11:56:44.803,0,18601,0.0242
11:56:44.813,2,9311,0.0237
11:56:44.847,0,18614,0.0259
11:56:44.858,2,9325,0.0231
11:56:44.999,2,9340,0.0231
11:56:45.016,0,18625,0.1456
11:56:45.018,2,9352,0.0200
11:56:45.022,0,18635,0.0521
11:56:45.026,2,9368,0.0510
11:56:45.027,0,18647,0.0219
11:56:45.032,2,9381,0.0233
11:56:45.034,0,18658,0.0483
11:56:45.048,2,9390,0.1596
11:56:45.048,0,18669,0.0918
11:56:45.091,0,18681,0.0236
11:56:45.098,2,9403,0.0488
11:56:45.130,0,18693,0.0239
11:56:45.135,2,9417,0.0241
11:56:45.209,2,9430,0.0373
11:56:45.224,0,18784,0.1727
11:56:45.225,2,9445,0.0532
11:56:45.242,0,18797,0.0242
11:56:45.252,2,9457,0.0474
