wall_time,cam_index,decoder_ms
15:16:08.760,2,3713.6038
15:16:08.760,1,1858.8751
15:16:08.789,0,10910.8653
15:16:08.802,2,3685.1933
15:16:08.803,1,1891.5238
15:16:08.825,0,10930.3804
15:16:08.832,2,3709.3664
15:16:08.842,1,1870.4315
15:16:08.863,0,10924.7938
15:16:08.878,1,1885.0678
15:16:08.883,2,3713.4724
15:16:08.906,0,10900.0682
15:16:08.917,1,1892.3896
15:16:08.932,2,3736.9712
15:16:08.936,0,10924.8996
15:16:08.959,1,1884.6422
15:16:08.962,2,3712.8640
15:16:09.004,0,10941.9332
15:16:09.005,2,3733.2781
15:16:09.007,1,1885.7454
15:16:09.023,0,10927.7114
15:16:09.028,1,1871.6440
15:16:09.033,2,3709.0511
15:16:09.084,0,10946.3616
15:16:09.084,1,1867.4223
15:16:09.085,2,3729.1287
15:16:09.104,0,10933.8311
15:16:09.137,1,1901.2127
15:16:09.137,2,3733.2141
15:16:09.140,0,10883.1466
15:16:09.158,1,1881.6073
15:16:09.163,2,3732.1214
15:16:09.198,0,10924.0238
15:16:09.198,1,1869.4117
15:16:09.201,2,3556.9059
15:16:09.224,0,10909.6472
15:16:09.245,1,1899.2409
15:16:09.245,2,3575.7143
15:16:09.265,0,10933.8447
15:16:09.274,1,1871.2171
15:16:09.279,2,3604.9210
15:16:09.304,0,10929.7124
15:16:09.320,1,1883.8742
15:16:09.325,2,3644.7077
15:16:09.339,0,10913.6583
15:16:09.353,1,1726.7520
15:16:09.356,2,3668.5755
15:16:09.387,0,10862.9623
15:16:09.399,1,1751.6617
15:16:09.399,2,3681.5923
15:16:09.422,0,10876.0229
15:16:09.440,1,1789.1468
15:16:09.445,2,3689.0254
15:16:09.539,0,10964.4451
15:16:09.551,0,10934.7546
15:16:09.645,0,10962.9039
15:16:09.655,0,10964.5260
15:16:09.658,1,1979.0631
15:16:09.662,0,10925.7511
15:16:09.665,1,1942.7007
15:16:09.668,0,10872.1719
15:16:09.672,1,1925.9834
15:16:09.679,2,3882.8291
15:16:09.680,1,1888.3639
15:16:09.684,2,3848.0757
15:16:09.689,2,3815.1527
15:16:09.717,1,1885.3904
15:16:09.717,2,3768.2035
