wall_time,cam_index,rtp_seq,network_ms
12:20:19.434,0,21132,633.7049
12:20:19.451,0,21143,645.4360
12:20:19.457,0,21155,637.8413
12:20:19.461,0,21166,627.6775
12:20:19.465,0,21178,593.3726
12:20:19.472,0,21190,544.0511
12:20:19.510,0,21201,560.5078
12:20:19.561,0,21212,570.3537
12:20:19.595,0,21223,563.7447
12:20:19.638,0,21234,561.5138
12:20:19.686,0,21247,546.7119
12:20:19.712,0,21260,515.5305
12:20:19.757,0,21274,557.8069
12:20:19.816,0,21287,589.9456
12:20:19.838,0,21396,416.6426
12:20:19.876,0,21408,425.6227
12:20:19.911,0,21421,454.6910
12:20:19.995,0,21433,534.6212
12:20:20.014,0,21446,549.8907
12:20:20.030,0,21457,558.1650
12:20:20.071,0,21469,561.2006
12:20:20.121,0,21483,560.7170
12:20:20.152,0,21495,557.1366
12:20:20.193,0,21506,554.6323
12:20:20.234,0,21518,547.2752
12:20:20.350,0,21530,638.1189
12:20:20.368,0,21542,611.1951
12:20:20.371,0,21552,555.5202
12:20:20.397,0,21564,558.6859
12:20:20.437,0,21575,560.4234
12:20:20.478,0,21584,566.5770
12:20:20.515,0,21596,520.1316
12:20:20.558,0,21608,544.0015
12:20:20.641,0,21619,610.6555
12:20:20.644,0,21628,572.9332
12:20:20.687,0,21637,565.1324
12:20:20.708,0,21648,556.0308
12:20:20.757,0,21657,564.0517
12:20:20.811,0,21667,577.6362
12:20:20.862,0,21770,511.8585
12:20:20.895,0,21783,527.1975
12:20:20.906,0,21795,534.5334
12:20:20.983,0,21806,586.9763
12:20:20.991,0,21818,554.3872
12:20:21.048,0,21829,570.2965
12:20:21.124,0,21840,608.4842
12:20:21.128,0,21851,569.3190
12:20:21.162,0,21862,520.8347
12:20:21.189,0,21873,545.2045
12:20:21.260,0,21884,573.4788
12:20:21.373,0,21896,664.9100
12:20:21.393,0,21907,636.4061
12:20:21.456,0,21919,645.1455
12:20:21.461,0,21933,598.7094
12:20:21.483,0,21943,588.0390
12:20:21.533,0,21955,627.6608
12:20:21.543,0,21966,559.5444
12:20:21.553,0,21977,561.5789
12:20:21.602,0,21988,554.0956
12:20:21.674,0,21999,550.8601
12:20:21.678,0,22010,550.2484
12:20:21.731,0,22023,569.1920
12:20:21.747,0,22034,557.9221
12:20:21.805,0,22044,545.5492
12:20:21.835,0,22132,462.0418
12:20:21.896,0,22143,502.6939
12:20:21.905,0,22154,449.0986
12:20:21.965,0,22166,503.9026
12:20:21.992,0,22177,508.7923
12:20:22.038,0,22191,504.6828
12:20:22.115,0,22203,571.8345
12:20:22.125,0,22213,572.5398
12:20:22.153,0,22225,550.5635
12:20:22.241,0,22237,566.6286
12:20:22.245,0,22248,566.7314
12:20:22.314,0,22259,582.7337
