wall_time,cam_index,decoder_ms,dropped
11:19:23.756,0,16.5990,0
11:19:28.833,2,15.9614,0
11:19:54.883,1,19.4611,0
11:19:54.886,2,7.0930,640
11:19:54.889,0,2.2316,774
11:19:54.896,2,9.8477,0
11:19:54.907,1,22.5947,0
11:19:54.910,2,11.9254,0
11:19:54.910,0,12.2489,0
11:19:54.911,1,3.9721,0
11:19:54.921,1,9.4646,0
11:19:54.927,1,3.5068,0
11:19:54.927,2,3.6589,0
11:19:54.931,0,6.7710,0
11:19:54.964,2,4.3529,0
11:19:54.965,1,4.3872,0
11:19:54.969,0,6.6397,0
11:19:55.007,1,3.5496,0
11:19:55.007,0,3.2957,0
11:19:55.008,2,4.1888,0
11:19:55.040,1,3.4489,0
11:19:55.064,2,3.4903,0
11:19:55.067,0,6.0680,0
11:19:55.070,1,4.3707,0
11:19:55.077,2,5.4669,0
11:19:55.077,0,4.5043,0
11:19:55.131,2,4.0757,0
11:19:55.132,1,4.6715,0
11:19:55.132,0,4.5908,0
11:19:55.157,1,3.3874,0
11:19:55.161,2,3.9443,0
11:19:55.200,0,4.5151,0
11:19:55.205,1,4.9258,0
11:19:55.207,2,3.8965,0
11:19:55.207,0,4.1206,0
11:19:55.230,1,4.1577,0
11:19:55.233,2,4.0137,0
11:19:55.274,0,3.5448,0
11:19:55.275,1,4.2061,0
11:19:55.280,0,4.6357,0
11:19:55.280,2,4.6246,0
11:19:55.345,0,3.4951,0
11:19:55.345,2,3.4383,0
11:19:55.345,1,3.5660,0
11:19:55.359,1,3.5917,0
11:19:55.364,0,4.1724,0
11:19:55.367,2,5.1088,0
11:19:55.414,1,3.5179,0
11:19:55.415,2,4.0494,0
11:19:55.418,0,6.8849,0
11:19:55.434,1,3.7599,0
11:19:55.440,2,5.3513,0
11:19:55.443,0,4.0462,0
11:19:55.489,1,3.2566,0
11:19:55.489,0,3.4045,0
11:19:55.493,2,7.3502,0
11:19:55.517,1,3.6299,0
11:19:55.525,0,4.2858,0
11:19:55.541,2,3.5218,0
11:19:55.558,2,3.1167,0
11:19:55.561,1,5.1607,0
11:19:55.564,0,4.9072,0
11:19:55.687,2,3.2583,0
11:19:55.687,1,4.3714,0
11:19:55.688,0,3.8383,0
11:19:55.695,1,7.6209,0
11:19:55.695,2,3.9232,0
11:19:55.706,2,4.1901,0
11:19:55.706,1,4.4435,0
11:19:55.712,0,13.1764,0
11:19:55.715,2,5.4640,0
11:19:55.717,0,3.8808,0
11:19:55.718,1,4.0305,0
11:19:55.753,1,4.5916,0
11:19:55.753,0,4.5383,0
11:19:55.762,0,4.3541,0
11:19:55.762,2,4.3446,0
11:19:55.828,1,3.7800,0
11:19:55.830,2,5.2554,0
11:19:55.830,0,5.2333,0
11:19:55.837,1,5.1772,0
11:19:55.843,0,3.9155,0
11:19:55.843,2,3.4319,0
11:19:55.887,2,3.5253,0
11:19:55.890,0,4.7852,0
11:19:55.890,1,5.4812,0
11:19:55.911,1,4.2292,0
11:19:55.916,0,4.7126,0
11:19:55.918,2,3.1516,0
11:19:55.963,1,4.2106,0
11:19:55.963,0,4.1160,0
11:19:55.967,2,5.5493,0
11:19:56.024,1,3.5915,0
11:19:56.026,2,4.9124,0
11:19:56.027,0,5.2114,0
11:19:56.035,2,3.4263,0
11:19:56.040,1,4.2477,0
11:19:56.043,0,3.7465,0
11:19:56.105,1,3.4044,0
11:19:56.106,0,4.3399,0
11:19:56.109,2,6.2476,0
11:19:56.115,1,4.3207,0
11:19:56.121,0,4.2566,0
11:19:56.124,2,5.0184,0
11:19:56.176,1,3.9227,0
11:19:56.179,0,4.8248,0
11:19:56.179,2,4.5873,0
11:19:56.193,2,3.2280,0
11:19:56.198,1,4.2394,0
11:19:56.206,0,4.0045,0
11:19:56.245,2,4.0974,0
11:19:56.245,1,4.5060,0
11:19:56.245,0,4.3063,0
11:19:56.277,1,4.3983,0
11:19:56.317,0,3.8267,0
11:19:56.317,2,4.2109,0
11:19:56.322,1,7.0433,0
11:19:56.325,0,4.3457,0
11:19:56.325,2,4.2554,0
11:19:56.375,1,3.3579,0
11:19:56.375,2,3.2794,0
11:19:56.379,0,6.7769,0
11:19:56.399,1,3.8856,0
11:19:56.403,2,4.1098,0
11:19:56.405,0,5.3447,0
11:19:56.464,1,4.2211,0
11:19:56.465,0,4.6478,0
11:19:56.466,2,4.7195,0
11:19:56.481,1,5.5882,0
11:19:56.485,0,4.6519,0
11:19:56.488,2,7.3458,0
11:19:56.522,2,3.8515,0
11:19:56.525,0,3.4631,0
11:19:56.525,1,4.3975,0
11:19:56.551,1,4.2019,0
11:19:56.588,2,3.3773,0
11:19:56.593,0,5.6968,0
11:19:56.596,1,5.0352,0
11:19:56.606,2,4.3524,0
11:19:56.606,0,4.5541,0
11:19:56.759,2,12.5563,0
11:19:56.763,2,3.3403,0
11:19:56.766,0,12.4733,0
11:19:56.771,2,7.1303,0
11:19:56.771,0,3.2857,0
11:19:56.778,0,6.4547,0
11:19:56.791,1,20.7629,0
11:19:56.796,1,3.4058,0
11:19:56.804,1,3.2648,0
11:19:56.806,2,4.3749,0
11:19:56.807,0,4.2406,0
