wall_time,cam_index,pipeline_ms
11:32:03.513,1,14057.2284
11:32:03.515,2,14068.5617
11:32:03.620,1,14161.1200
11:32:03.623,2,14171.8608
11:32:03.627,1,14164.4031
11:32:03.630,2,14172.3641
11:32:03.634,1,14168.2173
11:32:03.636,2,14173.1209
11:32:03.680,2,14210.7361
11:32:03.680,1,14156.3243
11:32:03.856,2,14381.9747
11:32:03.857,1,14312.2715
11:32:03.865,1,14281.8745
11:32:03.865,2,14340.9293
11:32:03.873,2,14328.4575
11:32:03.874,1,14223.9472
11:32:03.881,2,14294.3905
11:32:03.882,1,14226.6491
11:32:03.889,2,14238.9722
11:32:03.891,1,14176.9258
11:32:03.927,2,14255.5358
11:32:03.930,1,14187.0723
11:32:03.951,1,14123.1348
11:32:03.957,2,14241.8164
11:32:04.041,1,14209.0251
11:32:04.044,2,14216.7504
11:32:04.047,1,14161.9120
11:32:04.049,2,14218.8839
11:32:04.098,2,14262.0908
11:32:04.098,1,14194.0018
11:32:04.107,1,14150.6139
11:32:04.116,2,14229.0256
11:32:04.215,2,14302.2331
11:32:04.216,1,14238.6955
11:32:04.223,2,14267.2257
11:32:04.224,1,14197.0732
11:32:04.234,1,14137.1820
11:32:04.234,2,14207.8996
11:32:04.275,1,14166.1413
11:32:04.278,2,14248.2461
11:32:04.346,2,14248.9272
11:32:04.346,1,14179.8047
11:32:04.358,1,14174.3793
11:32:04.365,2,14256.0805
11:32:04.462,2,14295.5490
11:32:04.465,1,14136.6318
11:32:04.468,2,14283.8329
11:32:04.470,1,14139.2844
11:32:04.477,1,14093.1646
11:32:04.477,2,14148.6016
11:32:04.518,1,14128.5048
11:32:04.520,2,14136.9348
11:32:04.551,2,14162.5807
11:32:04.635,2,14240.5107
11:32:04.636,1,14242.8317
11:32:04.643,1,14186.7565
11:32:04.643,2,14243.1438
11:32:04.651,1,14191.8334
11:32:04.697,1,14165.6231
11:32:04.697,2,14240.6112
11:32:04.716,2,14246.0204
11:32:04.716,1,14169.8541
11:32:04.810,2,14278.7976
11:32:04.810,1,14220.1635
11:32:04.817,2,14266.8369
11:32:04.819,1,14111.2789
11:32:04.900,1,14183.7093
11:32:04.905,2,14312.6730
11:32:04.983,1,14262.7766
11:32:04.984,2,14270.4578
11:32:04.990,2,14272.4977
11:32:04.991,1,14103.2479
11:32:04.998,2,14274.1772
11:32:04.998,1,14105.2955
11:32:05.003,1,14101.4332
11:32:05.006,2,14117.4047
11:32:05.047,1,14089.4374
11:32:05.047,2,14152.7360
11:32:05.075,1,14114.2223
11:32:05.158,2,14208.3893
11:32:05.161,1,14196.9396
11:32:05.165,2,14204.8015
11:32:05.169,1,14152.4282
11:32:05.171,2,14207.0991
11:32:05.220,2,14249.8568
11:32:05.223,1,14193.6665
11:32:05.232,1,14146.5831
11:32:05.238,2,14221.2967
11:32:05.331,2,14301.8048
11:32:05.335,1,14229.0122
11:32:05.338,2,14250.1374
11:32:05.341,1,14187.5106
11:32:05.348,1,13985.7847
11:32:05.392,2,14283.1165
11:32:05.393,1,13947.8558
11:32:05.400,2,14246.3472
11:32:05.463,2,14100.3900
11:32:05.464,1,14015.7489
11:32:05.476,1,14022.9761
11:32:05.479,2,14033.7952
11:32:05.537,2,14086.1617
11:32:05.537,1,14079.1845
11:32:05.551,1,14085.4393
11:32:05.560,2,14103.8347
11:32:05.602,1,14131.6707
11:32:05.605,2,14142.5580
11:32:05.805,2,14334.3690
11:32:05.808,1,14302.1036
11:32:05.812,2,14305.9031
11:32:05.816,1,14305.7793
11:32:05.819,2,14307.3982
11:32:05.822,1,14245.8955
11:32:05.849,2,14331.6575
11:32:05.849,1,14270.1887
11:32:05.857,2,14280.0112
11:32:05.858,1,14209.4929
11:32:05.865,2,14283.0407
11:32:05.866,1,14201.1981
11:32:05.877,1,14159.6450
11:32:05.880,2,14231.9832
11:32:05.919,1,14176.5988
11:32:05.921,2,14247.5907
11:32:06.102,2,14382.2909
11:32:06.107,1,14278.1760
11:32:06.110,2,14365.1850
11:32:06.113,1,14280.2430
11:32:06.116,2,14285.9750
11:32:06.119,1,14231.0554
11:32:06.121,2,14287.5500
11:32:06.125,1,14223.0391
11:32:06.128,2,14240.3637
11:32:06.164,1,14162.4867
11:32:06.167,2,14263.6057
11:32:06.193,1,14187.1069
11:32:06.232,2,14229.2813
11:32:06.235,1,14160.8271
11:32:06.242,2,14235.0967
11:32:06.411,2,14335.2706
11:32:06.414,1,14336.9435
11:32:06.418,2,14338.0671
11:32:06.421,1,14286.5148
11:32:06.425,2,14289.6798
11:32:06.428,1,14282.9973
11:32:06.431,2,14282.6223
11:32:06.435,1,14185.8685
11:32:06.437,2,14189.4613
