wall_time,cam,rtp_seq,pipeline_ms,dropped_nals
15:35:21.329,1,15685,0.762,0
15:35:21.331,2,26462,1.116,0
15:35:21.347,0,327,1.678,0
15:35:21.351,1,15696,0.152,0
15:35:21.356,2,26474,0.363,0
15:35:21.375,0,337,0.344,0
15:35:21.393,1,15705,0.185,0
15:35:21.397,2,26484,0.266,0
15:35:21.416,0,344,0.493,0
15:35:21.424,1,15716,0.141,0
15:35:21.427,2,26493,0.282,0
15:35:21.456,0,350,0.337,0
15:35:21.469,1,15727,0.191,0
15:35:21.470,2,26502,0.358,0
15:35:21.486,0,356,0.346,0
15:35:21.511,1,15737,0.347,0
15:35:21.513,2,26513,0.480,0
15:35:21.531,0,363,0.597,0
15:35:21.553,1,15746,0.286,0
15:35:21.555,2,26523,0.431,0
15:35:21.573,0,370,0.588,0
15:35:21.584,1,15755,0.155,0
15:35:21.587,2,26534,0.303,0
15:35:21.614,0,377,0.450,0
15:35:21.626,1,15764,0.135,0
15:35:21.631,2,26543,0.406,0
15:35:21.655,0,383,0.400,0
15:35:21.670,1,15769,0.176,0
15:35:21.672,2,26550,0.356,0
15:35:21.686,0,390,0.189,0
15:35:21.710,1,15773,0.220,0
15:35:21.714,2,26555,0.584,0
15:35:21.728,0,396,0.196,0
15:35:21.746,2,26559,0.540,0
15:35:21.752,1,15777,0.314,0
15:35:21.772,0,402,0.260,0
15:35:21.783,1,15781,0.209,0
15:35:21.787,2,26563,0.363,0
15:35:21.813,0,408,0.167,0
15:35:21.824,1,15785,0.164,0
15:35:21.831,2,26567,0.344,0
15:35:21.855,0,414,0.225,0
15:35:21.869,1,15789,0.338,0
15:35:21.872,2,26571,0.346,0
15:35:21.886,0,420,0.175,0
15:35:21.911,1,15794,0.504,0
15:35:21.914,2,26575,0.236,0
15:35:21.928,0,426,0.286,0
15:35:21.953,1,15800,0.433,0
15:35:21.956,2,26579,0.260,0
15:35:21.973,0,433,0.368,0
15:35:21.983,1,15805,0.142,0
15:35:21.987,2,26583,0.219,0
15:35:22.014,0,439,0.383,0
15:35:22.025,1,15809,0.272,0
15:35:22.031,2,26587,0.245,0
15:35:22.055,0,446,0.242,0
15:35:22.069,1,15812,0.160,0
15:35:22.072,2,26590,0.348,0
15:35:22.086,0,453,0.164,0
15:35:22.111,1,15815,0.302,0
15:35:22.113,2,26593,0.246,0
15:35:22.132,0,460,0.369,0
15:35:22.152,1,15817,0.282,0
15:35:22.155,2,26596,0.347,0
15:35:22.173,0,467,0.177,0
15:35:22.186,2,26599,0.208,0
15:35:22.194,1,15820,0.163,0
15:35:22.214,0,473,0.384,0
15:35:22.224,1,15823,0.115,0
15:35:22.231,2,26602,0.340,0
15:35:22.254,0,478,0.269,0
15:35:22.269,1,15826,0.175,0
15:35:22.271,2,26605,0.260,0
15:35:22.296,0,483,0.292,0
15:35:22.310,1,15829,0.172,0
15:35:22.313,2,26608,0.257,0
15:35:22.352,1,15832,0.267,0
15:35:22.355,2,26611,0.556,0
15:35:22.364,0,605,1.196,0
15:35:22.387,2,26614,0.411,0
15:35:22.393,1,15835,0.213,0
15:35:22.404,0,616,29.261,0
15:35:22.417,0,627,0.285,0
15:35:22.424,1,15838,0.136,0
15:35:22.431,2,26618,0.262,0
15:35:22.448,0,635,0.280,0
15:35:22.469,1,15841,0.184,0
15:35:22.472,2,26622,0.344,0
15:35:22.493,0,643,0.449,0
15:35:22.510,1,15844,0.163,0
15:35:22.513,2,26626,0.281,0
15:35:22.534,0,651,0.324,0
15:35:22.552,1,15846,0.243,0
15:35:22.555,2,26630,0.081,0
15:35:22.576,0,659,0.304,0
15:35:22.583,1,15849,0.231,0
15:35:22.587,2,26634,0.127,0
15:35:22.607,0,668,0.302,0
15:35:22.625,1,15851,0.230,0
15:35:22.631,2,26638,0.066,0
15:35:22.651,0,677,0.312,0
15:35:22.670,1,15854,0.482,0
15:35:22.672,2,26642,0.063,0
15:35:22.693,0,685,0.288,0
15:35:22.711,1,15859,0.281,0
15:35:22.714,2,26647,0.074,0
15:35:22.734,0,693,0.280,0
15:35:22.753,1,15867,0.337,0
15:35:22.756,2,26653,0.081,0
15:35:22.776,0,700,0.510,0
15:35:22.785,1,15877,0.312,0
15:35:22.787,2,26660,0.102,0
15:35:22.807,0,708,0.338,0
15:35:22.829,1,15886,0.346,0
15:35:22.831,2,26667,0.096,0
15:35:22.851,0,715,0.326,0
15:35:22.872,1,15894,0.373,0
15:35:22.872,2,26673,0.096,0
15:35:22.893,0,722,0.347,0
15:35:22.912,1,15901,0.320,0
15:35:22.914,2,26679,0.078,0
15:35:22.934,0,729,0.324,0
15:35:22.946,2,26684,0.072,0
15:35:22.953,1,15907,0.342,0
15:35:22.976,0,737,0.396,0
15:35:22.984,1,15913,0.282,0
15:35:22.988,2,26689,0.079,0
15:35:23.007,0,746,0.339,0
15:35:23.026,1,15918,0.294,0
15:35:23.032,2,26694,0.086,0
15:35:23.051,0,755,0.388,0
15:35:23.071,1,15922,0.244,0
15:35:23.072,2,26699,0.102,0
15:35:23.094,0,763,0.399,0
15:35:23.113,1,15926,0.405,0
15:35:23.114,2,26703,0.170,0
15:35:23.134,0,772,0.217,0
15:35:23.144,1,15930,0.414,0
15:35:23.155,2,26707,0.111,0
15:35:23.176,0,780,0.206,0
15:35:23.185,1,15935,0.233,0
15:35:23.187,2,26712,0.086,0
15:35:23.207,0,787,0.201,0
15:35:23.230,1,15941,0.137,0
15:35:23.231,2,26717,0.074,0
15:35:23.251,0,795,0.383,0
15:35:23.271,1,15947,0.122,0
15:35:23.273,2,26722,0.857,0
15:35:23.293,0,802,0.193,0
15:35:23.346,1,16066,1.155,0
15:35:23.350,2,26843,1.148,0
15:35:23.380,1,16076,25.926,0
15:35:23.381,0,951,1.946,0
15:35:23.384,2,26854,28.138,0
15:35:23.395,1,16088,0.146,0
15:35:23.397,2,26868,0.396,0
15:35:23.420,0,972,4.061,1
15:35:23.426,1,16099,0.217,0
15:35:23.428,2,26881,0.371,0
15:35:23.447,0,981,0.344,0
15:35:23.472,1,16113,0.311,0
15:35:23.473,2,26895,0.297,0
15:35:23.492,0,990,0.348,0
15:35:23.513,1,16126,0.198,0
15:35:23.514,2,26908,0.248,0
15:35:23.534,0,1000,0.353,0
15:35:23.555,1,16141,0.274,0
15:35:23.556,2,26921,0.424,0
15:35:23.575,0,1010,0.342,0
15:35:23.585,1,16153,0.227,0
15:35:23.588,2,26936,0.407,0
15:35:23.616,0,1020,0.337,0
15:35:23.631,1,16166,0.280,0
15:35:23.633,2,26949,0.376,0
15:35:23.647,0,1028,0.309,0
15:35:23.673,1,16179,0.447,0
15:35:23.674,2,26963,0.410,0
15:35:23.693,0,1036,0.511,0
15:35:23.715,1,16193,0.335,0
15:35:23.716,2,26975,0.291,0
15:35:23.734,0,1044,0.451,0
15:35:23.746,1,16205,0.224,0
15:35:23.748,2,26989,0.486,0
15:35:23.775,0,1052,0.348,0
15:35:23.792,1,16219,0.501,0
15:35:23.794,2,27002,0.734,0
15:35:23.816,0,1060,0.396,0
15:35:23.834,1,16232,0.413,0
15:35:23.835,2,27016,0.736,0
15:35:23.847,0,1068,0.363,0
15:35:23.875,1,16244,0.695,0
15:35:23.877,2,27029,0.778,0
15:35:23.892,0,1075,0.472,0
15:35:23.906,1,16257,0.350,0
15:35:23.908,2,27042,0.410,0
15:35:23.935,0,1084,0.539,0
15:35:23.951,1,16271,0.300,0
15:35:23.954,2,27056,0.628,0
15:35:23.975,0,1092,0.674,0
15:35:23.993,1,16284,0.171,0
15:35:23.994,2,27069,0.384,0
15:35:24.016,0,1100,0.394,0
15:35:24.035,1,16297,0.603,0
15:35:24.038,2,27086,0.699,0
15:35:24.058,0,1108,0.451,0
15:35:24.066,1,16309,0.463,0
15:35:24.068,2,27099,0.261,0
15:35:24.089,0,1117,0.382,0
15:35:24.112,1,16324,0.199,0
15:35:24.113,2,27111,0.260,0
15:35:24.134,0,1127,0.485,0
15:35:24.153,1,16337,0.541,0
15:35:24.154,2,27125,0.147,0
15:35:24.174,0,1136,0.341,0
15:35:24.195,1,16350,0.184,0
15:35:24.196,2,27139,0.153,0
15:35:24.216,0,1144,0.295,0
15:35:24.226,1,16364,0.276,0
15:35:24.228,2,27153,0.135,0
15:35:24.247,0,1152,0.262,0
15:35:24.272,1,16377,0.382,0
15:35:24.272,2,27165,0.124,0
15:35:24.293,0,1160,0.297,0
15:35:24.312,1,16389,0.444,0
15:35:24.314,2,27178,0.129,0
15:35:24.355,1,16401,0.374,0
15:35:24.356,2,27191,0.375,0
15:35:24.381,0,1323,1.681,0
15:35:24.386,1,16414,0.300,0
15:35:24.388,2,27203,0.155,0
15:35:24.416,0,1344,0.656,1
15:35:24.432,1,16428,0.358,0
15:35:24.432,2,27216,0.298,0
15:35:24.457,0,1353,0.468,0
15:35:24.473,1,16442,0.431,0
15:35:24.475,2,27231,0.366,0
15:35:24.488,0,1364,0.460,0
15:35:24.515,1,16456,0.331,0
15:35:24.517,2,27247,0.334,0
15:35:24.533,0,1372,0.233,0
15:35:24.546,1,16470,0.230,0
15:35:24.548,2,27260,0.271,0
15:35:24.575,0,1379,0.452,0
15:35:24.592,1,16482,0.250,0
15:35:24.593,2,27271,0.417,0
15:35:24.617,0,1387,0.443,0
15:35:24.633,1,16497,0.426,0
15:35:24.634,2,27283,0.485,0
15:35:24.648,0,1395,0.142,0
15:35:24.675,1,16508,0.374,0
15:35:24.677,2,27296,0.722,0
15:35:24.693,0,1404,0.324,0
15:35:24.706,1,16520,0.275,0
15:35:24.708,2,27310,0.306,0
15:35:24.735,0,1413,0.400,0
15:35:24.752,1,16534,0.435,0
15:35:24.754,2,27323,0.321,0
15:35:24.777,0,1421,0.140,0
15:35:24.793,1,16548,0.442,0
15:35:24.795,2,27338,0.350,0
15:35:24.808,0,1430,0.319,0
15:35:24.835,1,16561,0.401,0
15:35:24.837,2,27353,0.354,0
15:35:24.853,0,1438,0.254,0
15:35:24.866,1,16573,0.148,0
15:35:24.868,2,27364,0.268,0
15:35:24.895,0,1446,0.417,0
15:35:24.912,1,16586,0.242,0
15:35:24.913,2,27376,0.345,0
15:35:24.937,0,1454,0.363,0
15:35:24.953,1,16599,0.266,0
15:35:24.954,2,27388,0.294,0
15:35:24.968,0,1463,0.274,0
15:35:24.995,1,16612,0.330,0
15:35:24.996,2,27401,0.192,0
15:35:25.013,0,1472,0.274,0
15:35:25.026,1,16624,0.131,0
15:35:25.028,2,27415,0.147,0
15:35:25.054,0,1480,0.298,0
15:35:25.071,1,16636,0.122,0
15:35:25.073,2,27428,0.147,0
15:35:25.096,0,1488,0.111,0
15:35:25.113,1,16649,0.140,0
15:35:25.114,2,27441,0.190,0
15:35:25.128,0,1496,0.166,0
15:35:25.155,1,16663,0.194,0
15:35:25.157,2,27456,0.183,0
15:35:25.173,0,1504,0.243,0
15:35:25.186,1,16677,0.144,0
15:35:25.189,2,27470,0.201,0
15:35:25.215,0,1513,0.126,0
15:35:25.232,1,16691,0.160,0
15:35:25.234,2,27483,0.146,0
15:35:25.257,0,1521,0.115,0
15:35:25.273,1,16705,0.144,0
15:35:25.275,2,27497,0.160,0
15:35:25.289,0,1529,0.112,0
15:35:25.365,1,16891,1.763,0
15:35:25.367,2,27681,1.651,0
15:35:25.390,0,1690,1.681,0
15:35:25.424,1,16914,28.259,1
15:35:25.431,1,16927,0.438,0
15:35:25.446,0,1710,30.859,1
15:35:25.473,1,16940,0.569,0
15:35:25.487,2,27730,12.746,3
15:35:25.500,0,1728,3.539,1
15:35:25.514,1,16952,0.537,0
15:35:25.516,2,27746,0.222,0
15:35:25.528,0,1737,0.250,0
15:35:25.555,1,16964,0.320,0
15:35:25.556,2,27757,0.260,0
15:35:25.573,0,1746,0.238,0
15:35:25.588,2,27770,0.144,0
15:35:25.590,1,16978,0.319,0
15:35:25.615,0,1754,0.178,0
15:35:25.632,1,16989,0.247,0
15:35:25.633,2,27782,0.154,0
15:35:25.657,0,1762,0.232,0
15:35:25.673,1,17002,0.301,0
15:35:25.675,2,27795,0.169,0
15:35:25.689,0,1771,0.178,0
15:35:25.715,1,17015,0.281,0
15:35:25.717,2,27807,0.192,0
15:35:25.733,0,1780,0.248,0
15:35:25.746,1,17027,0.282,0
15:35:25.748,2,27819,0.134,0
15:35:25.775,0,1789,0.435,0
15:35:25.792,1,17040,0.289,0
15:35:25.793,2,27832,0.157,0
15:35:25.817,0,1797,0.237,0
15:35:25.832,1,17051,0.249,0
15:35:25.834,2,27844,0.169,0
15:35:25.849,0,1805,0.226,0
15:35:25.875,1,17064,0.347,0
15:35:25.877,2,27857,0.274,0
15:35:25.893,0,1813,0.222,0
15:35:25.907,1,17077,0.332,0
15:35:25.908,2,27869,0.153,0
15:35:25.935,0,1821,0.230,0
15:35:25.952,1,17089,0.264,0
15:35:25.954,2,27882,0.193,0
15:35:25.977,0,1829,0.255,0
15:35:25.993,1,17101,0.270,0
15:35:25.995,2,27895,0.253,0
15:35:26.009,0,1837,0.336,0
15:35:26.035,1,17113,0.350,0
15:35:26.037,2,27907,0.241,0
15:35:26.053,0,1846,0.266,0
15:35:26.066,1,17124,0.245,0
15:35:26.069,2,27919,0.171,0
15:35:26.095,0,1854,0.386,0
15:35:26.112,1,17136,0.337,0
15:35:26.114,2,27931,0.202,0
15:35:26.137,0,1863,0.239,0
15:35:26.153,1,17149,0.338,0
15:35:26.155,2,27944,0.180,0
15:35:26.169,0,1872,0.333,0
15:35:26.196,1,17163,0.605,0
15:35:26.197,2,27956,0.125,0
15:35:26.213,0,1879,0.568,0
15:35:26.227,1,17175,0.384,0
15:35:26.228,2,27968,0.112,0
15:35:26.255,0,1888,0.554,0
15:35:26.270,2,27981,0.133,0
15:35:26.273,1,17189,0.430,0
15:35:26.298,0,1896,0.653,0
15:35:26.314,1,17202,0.478,0
15:35:26.315,2,27993,0.187,0
15:35:26.355,1,17215,0.462,0
15:35:26.357,2,28005,0.157,0
15:35:26.388,0,2074,3.163,0
15:35:26.389,1,17228,0.200,0
15:35:26.389,2,28017,0.362,0
15:35:26.431,0,2094,14.003,1
