wall_time,cam_index,decoder_ms,dropped
11:13:33.124,0,18.9910,0
11:13:38.654,2,20.6771,0
11:13:48.168,1,18.4051,0
11:13:48.170,2,189.3549,233
11:13:48.173,0,4983.3576,235
11:13:48.177,1,8.6968,0
11:13:48.184,1,6.6203,0
11:13:48.197,1,5.1407,0
11:13:48.203,1,6.0270,0
11:13:48.207,2,18.5690,0
11:13:48.210,2,3.1125,0
11:13:48.215,2,4.0767,0
11:13:48.220,2,5.2944,0
11:13:48.321,2,4.6524,0
11:13:48.322,1,5.5027,0
11:13:48.331,1,7.8314,0
11:13:48.331,2,8.2054,0
11:13:48.338,1,5.3796,0
11:13:48.339,2,5.9070,0
11:13:48.348,1,8.5687,0
11:13:48.348,2,6.0238,0
11:13:48.382,1,4.4033,0
11:13:48.385,2,3.3282,0
11:13:48.466,1,4.4940,0
11:13:48.467,2,4.2980,0
11:13:48.472,1,4.9369,0
11:13:48.473,2,4.5332,0
11:13:48.525,2,4.7468,0
11:13:48.527,1,3.7935,0
11:13:48.544,1,3.5548,0
11:13:48.544,2,3.7996,0
11:13:48.619,1,4.5049,0
11:13:48.619,2,4.7432,0
11:13:48.626,1,6.1795,0
11:13:48.626,2,6.3757,0
11:13:48.683,1,3.4718,0
11:13:48.689,2,5.6288,0
11:13:48.701,1,3.8349,0
11:13:48.707,2,4.7436,0
11:13:48.743,1,4.0151,0
11:13:48.748,2,4.6833,0
11:13:48.781,2,3.2684,0
11:13:48.782,1,3.9777,0
11:13:48.824,2,4.0576,0
11:13:48.825,1,4.5062,0
11:13:48.884,1,4.3692,0
11:13:48.884,2,4.1478,0
11:13:48.906,1,3.8318,0
11:13:48.908,2,4.8885,0
11:13:48.956,1,3.2849,0
11:13:48.956,2,3.3285,0
11:13:48.980,1,4.2169,0
11:13:48.983,2,4.4737,0
11:13:49.024,1,4.4479,0
11:13:49.024,2,4.1642,0
11:13:49.087,1,4.1372,0
11:13:49.088,2,4.4008,0
11:13:49.099,1,3.3809,0
11:13:49.110,2,4.2367,0
11:13:49.154,2,3.6783,0
11:13:49.154,1,4.0651,0
11:13:49.184,2,3.4089,0
11:13:49.184,1,4.2928,0
11:13:49.226,1,4.2787,0
11:13:49.228,2,4.2952,0
11:13:49.255,1,4.3234,0
11:13:49.305,2,3.3698,0
11:13:49.305,1,3.4028,0
11:13:49.312,2,6.8670,0
11:13:49.368,2,4.0854,0
11:13:49.368,1,4.0662,0
11:13:49.387,2,3.7425,0
11:13:49.387,1,3.7880,0
11:13:49.443,1,4.0503,0
11:13:49.446,2,3.8946,0
11:13:49.461,2,3.5597,0
11:13:49.461,1,3.7198,0
11:13:49.506,1,3.1851,0
11:13:49.512,2,4.9699,0
11:13:49.583,1,4.3832,0
11:13:49.583,2,4.4524,0
11:13:49.591,1,3.9532,0
11:13:49.591,2,3.9433,0
11:13:49.623,1,4.1090,0
11:13:49.623,2,4.2545,0
11:13:49.665,1,4.0875,0
11:13:49.667,2,4.7089,0
11:13:49.722,1,3.3588,0
11:13:49.722,2,3.5070,0
11:13:49.733,1,3.8423,0
11:13:49.747,2,3.3071,0
11:13:49.782,2,3.2146,0
11:13:49.782,1,2.9803,0
11:13:49.863,1,3.3758,0
11:13:49.863,2,3.2167,0
11:13:49.869,1,5.8818,0
11:13:49.869,2,4.4350,0
11:13:49.954,2,3.2169,0
11:13:49.957,1,5.7265,0
11:13:49.959,2,4.8658,0
11:13:49.963,1,5.0294,0
11:13:49.982,1,4.7231,0
11:13:49.984,2,3.4664,0
11:13:50.248,1,16.5099,0
11:13:50.254,1,5.7088,0
11:13:50.260,1,5.8534,0
11:13:50.263,2,20.8599,0
11:13:50.266,2,3.2544,0
11:13:50.266,1,5.6504,0
11:13:50.274,1,6.1753,0
11:13:50.274,2,6.7833,0
11:13:50.280,2,5.5676,0
11:13:50.309,2,3.8892,0
11:13:50.309,1,4.0323,0
11:13:50.361,1,3.2637,0
11:13:50.364,2,4.3426,0
11:13:50.376,1,3.6923,0
11:13:50.386,2,3.6429,0
11:13:50.433,1,4.0238,0
11:13:50.436,2,4.9413,0
11:13:50.462,2,4.3454,0
11:13:50.462,1,3.9844,0
11:13:50.516,1,4.0924,0
11:13:50.519,2,5.6768,0
11:13:50.562,2,3.7214,0
11:13:50.562,1,4.2748,0
11:13:50.580,1,3.2961,0
11:13:50.587,2,3.9798,0
11:13:50.632,2,3.2303,0
11:13:50.632,1,3.3441,0
11:13:50.665,1,3.9096,0
11:13:50.665,2,4.0654,0
11:13:50.698,1,4.4250,0
11:13:50.706,2,3.9498,0
11:13:50.769,1,4.1008,0
11:13:50.772,2,5.0052,0
11:13:50.783,2,4.2858,0
11:13:50.788,1,4.1965,0
11:13:50.843,1,3.1061,0
11:13:50.843,2,3.3994,0
11:13:50.856,1,4.5648,0
11:13:50.866,2,3.5966,0
11:13:50.905,1,3.4433,0
11:13:50.908,2,3.4952,0
11:13:50.944,1,4.2231,0
11:13:50.944,2,4.0848,0
11:13:50.991,1,3.3573,0
11:13:50.991,2,3.2490,0
11:13:51.048,1,4.2052,0
11:13:51.048,2,4.1546,0
11:13:51.056,1,3.8047,0
11:13:51.069,2,4.1585,0
11:13:51.117,1,4.3348,0
11:13:51.119,2,6.0191,0
11:13:51.141,1,3.3963,0
11:13:51.146,2,4.3369,0
11:13:51.189,1,4.0431,0
11:13:51.194,2,5.1105,0
11:13:51.215,1,3.9217,0
11:13:51.256,2,4.3730,0
11:13:51.260,1,4.2706,0
11:13:51.261,2,4.2525,0
11:13:51.347,1,3.2247,0
11:13:51.351,2,4.3723,0
11:13:51.352,1,4.6612,0
11:13:51.357,2,5.2773,0
11:13:51.375,1,4.0734,0
11:13:51.403,2,4.0808,0
11:13:51.420,1,4.4219,0
11:13:51.421,2,4.3800,0
11:13:51.474,1,3.0551,0
11:13:51.480,2,3.4200,0
11:13:51.506,1,2.9668,0
11:13:51.509,2,5.1007,0
11:13:51.536,1,3.5388,0
11:13:51.547,2,3.3450,0
11:13:51.613,1,4.1365,0
11:13:51.613,2,3.9496,0
11:13:51.626,1,3.8757,0
11:13:51.631,2,4.0940,0
11:13:51.674,1,3.3722,0
11:13:51.676,2,3.4205,0
11:13:51.702,1,3.2175,0
11:13:51.707,2,3.3470,0
11:13:51.746,1,3.5661,0
11:13:51.746,2,3.6619,0
11:13:51.780,1,3.6395,0
11:13:51.825,2,4.0637,0
11:13:51.828,1,4.9993,0
11:13:51.831,2,5.1415,0
11:13:51.862,1,3.1845,0
11:13:51.889,2,3.1471,0
11:13:51.899,1,3.9713,0
11:13:51.902,2,5.3764,0
11:13:51.961,1,4.0339,0
