abs_time,cam_index,rtp_seq
1778062437.935380,0,5715
1778062437.935602,0,5717
1778062437.935621,0,5718
1778062437.935636,0,5719
1778062437.935654,0,5720
1778062437.935669,0,5721
1778062437.935683,0,5722
1778062437.935697,0,5723
1778062437.935711,0,5724
1778062437.935724,0,5725
1778062437.935738,0,5726
1778062437.935751,0,5727
1778062437.935765,0,5728
1778062437.935778,0,5729
1778062437.935791,0,5730
1778062437.935803,0,5731
1778062437.935815,0,5732
1778062437.935828,0,5733
1778062437.935839,0,5734
1778062437.935860,0,5735
1778062437.935873,0,5736
1778062437.935886,0,5737
1778062437.935898,0,5738
1778062437.935910,0,5739
1778062437.938357,0,5740
1778062437.938422,0,5741
1778062437.938439,0,5742
1778062437.938453,0,5743
1778062437.938467,0,5744
1778062437.938480,0,5745
1778062437.938494,0,5746
1778062437.938508,0,5747
1778062437.938521,0,5748
1778062437.938533,0,5749
1778062437.938547,0,5750
1778062437.938559,0,5751
1778062437.938571,0,5752
1778062437.938585,0,5753
1778062437.938596,0,5754
1778062437.938617,0,5755
1778062437.938629,0,5756
1778062437.938642,0,5757
1778062437.938653,0,5758
1778062437.938666,0,5759
1778062437.938678,0,5760
1778062437.938690,0,5761
1778062437.938703,0,5762
1778062437.942349,0,5763
1778062437.942415,0,5764
1778062437.942431,0,5765
1778062437.942446,0,5766
1778062437.942459,0,5767
1778062437.942473,0,5768
1778062437.942488,0,5769
1778062437.942503,0,5770
1778062437.942515,0,5771
1778062437.942528,0,5772
1778062437.942544,0,5773
1778062437.942557,0,5774
1778062437.942577,0,5775
1778062437.942589,0,5776
1778062437.942601,0,5777
1778062437.942614,0,5778
1778062437.942628,0,5779
1778062437.942639,0,5780
1778062437.942652,0,5781
1778062437.942665,0,5782
1778062437.942677,0,5783
1778062437.942691,0,5784
1778062437.942703,0,5785
1778062437.945372,0,5786
1778062437.945446,0,5787
1778062437.945625,2,28398
1778062437.945794,0,5788
1778062437.945839,2,28399
1778062437.945868,0,5789
1778062437.945891,2,28400
1778062437.945914,0,5790
1778062437.945932,0,5791
1778062437.945945,0,5792
1778062437.945960,0,5793
1778062437.945972,0,5794
1778062437.945993,0,5795
1778062437.946005,0,5796
1778062437.946018,0,5797
1778062437.946031,0,5798
1778062437.946044,0,5799
1778062437.946056,0,5800
1778062437.946068,0,5801
1778062437.946082,0,5802
1778062437.946094,0,5803
1778062437.946107,0,5804
1778062437.946118,0,5805
1778062437.946132,0,5806
1778062437.946144,0,5807
1778062437.948355,2,28401
1778062437.948413,2,28402
1778062437.948431,2,28403
1778062437.948445,2,28404
1778062437.948458,2,28405
1778062437.948471,2,28406
1778062437.948484,2,28407
1778062437.948497,2,28408
1778062437.948510,2,28409
1778062437.948523,2,28410
1778062437.948536,2,28411
1778062437.948551,2,28412
1778062437.948563,2,28413
1778062437.948582,2,28414
1778062437.948594,2,28415
1778062437.948607,2,28416
1778062437.948618,2,28417
1778062437.948632,2,28418
1778062437.948643,2,28419
1778062437.948655,2,28420
1778062437.948667,2,28421
1778062437.948679,2,28422
1778062437.948691,2,28423
1778062437.956068,2,28424
1778062437.956120,2,28425
1778062437.956137,2,28426
1778062437.956162,2,28427
1778062437.956175,2,28428
1778062437.956188,2,28429
1778062437.956202,2,28430
1778062437.956215,2,28431
1778062437.956229,2,28432
1778062437.956243,2,28433
1778062437.961050,2,28434
1778062437.961088,2,28435
1778062437.961109,2,28436
1778062437.961123,2,28437
1778062437.961137,2,28438
1778062437.961149,2,28439
1778062437.961161,2,28440
1778062437.961194,2,28441
1778062437.961206,2,28442
1778062437.961219,2,28443
1778062437.961230,2,28444
1778062437.961244,2,28445
1778062437.981402,2,28446
1778062437.981462,2,28447
1778062437.981478,2,28448
1778062437.981492,2,28449
1778062437.981506,2,28450
1778062437.981519,2,28451
1778062437.981532,2,28452
1778062437.981544,2,28453
1778062437.981556,2,28454
1778062437.981568,2,28455
1778062437.981588,2,28456
1778062437.981600,2,28457
1778062437.981612,2,28458
1778062437.981625,2,28459
1778062437.981637,2,28460
1778062437.981650,2,28461
1778062437.981661,2,28462
1778062437.981674,2,28463
1778062437.981687,2,28464
1778062437.981699,2,28465
1778062437.981710,2,28466
1778062437.981723,2,28467
1778062437.981735,2,28468
1778062437.983441,2,28469
1778062437.983512,1,32
1778062437.983555,1,34
1778062437.983599,2,28470
1778062437.983636,2,28471
1778062437.983681,1,35
1778062437.983719,1,36
1778062437.983766,2,28472
1778062437.983801,2,28473
1778062437.983851,1,37
1778062437.983893,1,38
