wall_time,cam,rtp_seq,pipeline_ms,dropped_nals
10:24:28.716,2,7384,1.743,0
10:24:28.732,2,7397,0.337,0
10:24:28.774,2,7408,0.480,0
10:24:28.806,2,7420,0.358,0
10:24:28.851,2,7432,0.502,0
10:24:28.893,2,7444,0.712,0
10:24:28.935,2,7456,0.486,0
10:24:28.966,2,7469,0.339,0
10:24:29.011,2,7479,0.319,0
10:24:29.052,2,7490,0.325,0
10:24:29.094,2,7501,0.271,0
10:24:29.126,2,7513,0.352,0
10:24:29.171,2,7523,0.572,0
10:24:29.212,2,7534,0.551,0
10:24:29.255,2,7546,0.655,0
10:24:29.286,2,7558,0.530,0
10:24:29.331,2,7569,0.586,0
10:24:29.372,2,7580,0.473,0
10:24:29.415,2,7593,0.641,0
10:24:29.446,2,7604,0.309,0
10:24:29.491,2,7616,0.334,0
10:24:29.532,2,7628,0.371,0
10:24:29.575,2,7639,0.686,0
10:24:29.606,2,7652,0.324,0
10:24:29.651,2,7663,0.413,0
10:24:29.692,2,7674,0.216,0
10:24:29.734,2,7686,0.397,0
10:24:29.766,2,7699,0.293,0
10:24:29.811,2,7710,0.437,0
10:24:29.852,2,7721,0.316,0
10:24:29.895,2,7733,0.709,0
10:24:29.926,2,7745,0.251,0
10:24:29.971,2,7755,0.297,0
10:24:30.012,2,7766,0.389,0
10:24:30.054,2,7777,0.242,0
10:24:30.086,2,7788,0.224,0
10:24:30.131,2,7798,0.225,0
10:24:30.172,2,7810,0.268,0
10:24:30.215,2,7823,0.310,0
10:24:30.247,2,7836,0.324,0
10:24:30.291,2,7849,0.143,0
10:24:30.333,2,7861,0.389,0
10:24:30.375,2,7873,0.390,0
10:24:30.407,2,7884,0.534,0
10:24:30.452,2,7896,0.324,0
10:24:30.492,2,7906,0.371,0
10:24:30.535,2,7918,0.392,0
10:24:30.567,2,7931,0.332,0
10:24:30.612,2,7941,0.333,0
10:24:30.654,2,7953,0.527,0
10:24:30.716,2,8056,0.774,0
10:24:30.736,2,8067,0.184,0
10:24:30.777,2,8078,0.200,0
10:24:30.811,2,8090,0.309,0
10:24:30.852,2,8102,0.401,0
10:24:30.893,2,8112,0.133,0
10:24:30.935,2,8123,0.561,0
10:24:30.966,2,8133,0.179,0
10:24:31.010,2,8144,0.147,0
10:24:31.053,2,8156,0.295,0
10:24:31.095,2,8167,0.422,0
10:24:31.126,2,8178,0.320,0
10:24:31.171,2,8190,0.417,0
10:24:31.213,2,8202,0.242,0
10:24:31.255,2,8213,0.440,0
10:24:31.286,2,8225,0.172,0
10:24:31.332,2,8237,0.409,0
10:24:31.372,2,8249,0.301,0
10:24:31.414,2,8259,0.156,0
10:24:31.446,2,8269,0.118,0
10:24:31.491,2,8280,0.132,0
10:24:31.532,2,8293,0.306,0
10:24:31.574,2,8305,0.203,0
10:24:31.606,2,8316,0.261,0
10:24:31.650,2,8327,0.225,0
10:24:31.693,2,8339,0.256,0
10:24:31.733,2,8351,0.299,0
10:24:31.775,2,8364,0.185,0
10:24:31.806,2,8376,0.276,0
10:24:31.851,2,8388,0.221,0
10:24:31.893,2,8400,0.256,0
10:24:31.935,2,8411,0.295,0
10:24:31.967,2,8423,0.250,0
10:24:32.011,2,8435,0.339,0
10:24:32.053,2,8446,0.220,0
10:24:32.095,2,8457,0.121,0
10:24:32.127,2,8469,0.207,0
10:24:32.172,2,8480,0.254,0
10:24:32.213,2,8492,0.257,0
10:24:32.255,2,8504,0.236,0
10:24:32.287,2,8516,0.241,0
10:24:32.332,2,8527,0.139,0
10:24:32.374,2,8540,0.967,0
10:24:32.415,2,8551,0.195,0
10:24:32.448,2,8565,0.340,0
10:24:32.493,2,8576,0.595,0
10:24:32.535,2,8589,0.291,0
10:24:32.575,2,8599,0.337,0
10:24:32.607,2,8610,0.213,0
10:24:32.652,2,8622,0.438,0
10:24:32.728,2,8742,1.294,0
10:24:32.758,2,8752,24.905,0
10:24:32.773,2,8764,0.125,0
10:24:32.815,2,8774,0.365,0
10:24:32.857,2,8786,0.370,0
10:24:32.892,2,8797,0.362,0
10:24:32.933,2,8810,0.295,0
10:24:32.976,2,8822,0.463,0
10:24:33.007,2,8832,0.211,0
10:24:33.053,2,8844,0.412,0
10:24:33.094,2,8857,0.592,0
10:24:33.135,2,8869,0.242,0
10:24:33.167,2,8879,0.243,0
10:24:33.212,2,8892,0.335,0
10:24:33.253,2,8904,0.256,0
10:24:33.295,2,8915,0.166,0
10:24:33.327,2,8927,0.294,0
10:24:33.373,2,8940,0.532,0
10:24:33.414,2,8952,0.457,0
10:24:33.455,2,8963,0.174,0
10:24:33.487,2,8976,0.135,0
10:24:33.532,2,8988,0.379,0
10:24:33.574,2,9001,0.412,0
10:24:33.616,2,9012,0.532,0
10:24:33.647,2,9021,0.257,0
10:24:33.692,2,9034,0.353,0
10:24:33.734,2,9047,0.310,0
10:24:33.776,2,9059,0.305,0
10:24:33.818,2,9073,0.255,0
10:24:33.853,2,9088,0.290,0
10:24:33.894,2,9099,0.140,0
10:24:33.936,2,9112,0.308,0
10:24:33.968,2,9124,0.483,0
10:24:34.013,2,9135,0.375,0
10:24:34.054,2,9147,0.234,0
10:24:34.096,2,9159,0.238,0
10:24:34.128,2,9172,0.287,0
10:24:34.173,2,9185,0.237,0
10:24:34.214,2,9197,0.398,0
10:24:34.256,2,9210,0.266,0
10:24:34.288,2,9223,0.229,0
10:24:34.334,2,9236,0.535,0
10:24:34.374,2,9249,0.399,0
10:24:34.416,2,9261,0.427,0
10:24:34.448,2,9273,0.475,0
10:24:34.493,2,9285,0.324,0
10:24:34.534,2,9297,0.227,0
10:24:34.576,2,9309,0.401,0
10:24:34.608,2,9321,0.218,0
10:24:34.653,2,9333,0.596,0
10:24:34.728,2,9450,1.446,0
10:24:34.762,2,9461,28.519,0
10:24:34.775,2,9474,0.371,0
10:24:34.817,2,9486,0.486,0
10:24:34.848,2,9499,0.474,0
10:24:34.894,2,9511,0.550,0
10:24:34.934,2,9524,0.402,0
10:24:34.976,2,9537,0.532,0
10:24:35.008,2,9549,0.426,0
10:24:35.052,2,9560,0.405,0
10:24:35.094,2,9572,0.481,0
10:24:35.137,2,9584,0.512,0
10:24:35.169,2,9596,0.624,0
10:24:35.214,2,9609,0.269,0
10:24:35.255,2,9621,0.574,0
10:24:35.297,2,9634,0.339,0
10:24:35.328,2,9647,0.438,0
10:24:35.373,2,9660,0.684,0
10:24:35.415,2,9673,0.525,0
10:24:35.457,2,9685,0.530,0
10:24:35.489,2,9698,0.463,0
10:24:35.533,2,9711,0.619,0
10:24:35.575,2,9723,0.422,0
10:24:35.616,2,9734,0.479,0
10:24:35.648,2,9747,0.416,0
10:24:35.692,2,9758,0.285,0
10:24:35.734,2,9770,0.371,0
10:24:35.777,2,9783,0.294,0
10:24:35.808,2,9795,0.263,0
10:24:35.853,2,9807,0.278,0
10:24:35.895,2,9819,0.448,0
10:24:35.937,2,9831,0.460,0
10:24:35.969,2,9845,0.283,0
10:24:36.013,2,9857,0.384,0
10:24:36.055,2,9869,0.211,0
10:24:36.097,2,9881,0.218,0
10:24:36.128,2,9894,0.213,0
10:24:36.173,2,9907,0.239,0
10:24:36.215,2,9919,0.529,0
10:24:36.257,2,9933,0.271,0
10:24:36.288,2,9946,0.304,0
10:24:36.334,2,9960,0.289,0
10:24:36.375,2,9973,0.362,0
10:24:36.417,2,9985,0.479,0
10:24:36.449,2,10000,0.176,0
10:24:36.494,2,10013,0.411,0
10:24:36.535,2,10025,0.324,0
10:24:36.577,2,10037,0.291,0
10:24:36.608,2,10049,0.255,0
10:24:36.654,2,10062,0.496,0
10:24:36.716,2,10166,1.085,0
10:24:36.749,2,10177,16.024,0
10:24:36.775,2,10190,0.422,0
10:24:36.818,2,10203,0.429,0
10:24:36.849,2,10215,0.332,0
10:24:36.894,2,10228,0.404,0
10:24:36.935,2,10240,0.416,0
10:24:36.977,2,10253,0.354,0
10:24:37.009,2,10264,0.209,0
10:24:37.053,2,10276,0.322,0
10:24:37.096,2,10288,0.407,0
10:24:37.137,2,10299,0.380,0
10:24:37.169,2,10310,0.351,0
10:24:37.214,2,10322,0.298,0
10:24:37.255,2,10334,0.547,0
10:24:37.297,2,10346,0.458,0
10:24:37.329,2,10357,0.281,0
10:24:37.373,2,10368,0.275,0
10:24:37.415,2,10380,0.279,0
10:24:37.458,2,10395,0.343,0
10:24:37.489,2,10407,0.231,0
10:24:37.533,2,10419,0.289,0
10:24:37.576,2,10431,0.608,0
10:24:37.618,2,10444,0.470,0
10:24:37.649,2,10457,0.230,0
10:24:37.695,2,10469,0.503,0
10:24:37.735,2,10480,0.259,0
10:24:37.777,2,10492,0.247,0
10:24:37.809,2,10503,0.354,0
10:24:37.854,2,10516,0.455,0
10:24:37.896,2,10532,0.341,0
10:24:37.938,2,10544,0.419,0
10:24:37.970,2,10558,0.334,0
10:24:38.015,2,10569,0.457,0
10:24:38.056,2,10581,0.610,0
10:24:38.098,2,10594,0.273,0
10:24:38.129,2,10605,0.189,0
10:24:38.175,2,10620,0.140,0
10:24:38.216,2,10633,0.370,0
10:24:38.258,2,10647,0.262,0
10:24:38.289,2,10658,0.231,0
10:24:38.334,2,10670,0.590,0
10:24:38.376,2,10684,0.475,0
10:24:38.417,2,10699,0.315,0
10:24:38.458,2,10713,0.408,0
10:24:38.491,2,10730,0.317,0
10:24:38.535,2,10745,0.298,0
10:24:38.576,2,10758,0.398,0
10:24:38.618,2,10772,0.165,0
10:24:38.650,2,10787,0.318,0
10:24:38.728,2,10925,1.280,0
10:24:38.737,2,10938,1.124,0
10:24:38.778,2,10951,0.650,0
10:24:38.818,2,10964,0.420,0
10:24:38.859,2,10976,0.452,0
10:24:38.890,2,10989,0.262,0
10:24:38.935,2,11001,0.448,0
10:24:38.976,2,11013,0.395,0
10:24:39.019,2,11025,0.810,0
10:24:39.050,2,11039,0.491,0
10:24:39.096,2,11051,0.536,0
10:24:39.136,2,11063,0.480,0
10:24:39.179,2,11075,0.578,0
10:24:39.210,2,11086,0.422,0
10:24:39.255,2,11099,0.444,0
10:24:39.296,2,11110,0.312,0
10:24:39.338,2,11120,0.553,0
10:24:39.370,2,11132,0.494,0
10:24:39.414,2,11143,0.578,0
10:24:39.457,2,11157,0.534,0
10:24:39.499,2,11170,0.460,0
10:24:39.530,2,11182,0.454,0
10:24:39.576,2,11193,0.807,0
10:24:39.617,2,11206,0.491,0
10:24:39.659,2,11220,0.472,0
10:24:39.690,2,11231,0.411,0
10:24:39.736,2,11244,0.443,0
10:24:39.776,2,11256,0.356,0
10:24:39.818,2,11268,0.337,0
10:24:39.850,2,11281,0.344,0
10:24:39.895,2,11294,0.398,0
10:24:39.937,2,11308,0.543,0
10:24:39.979,2,11320,0.585,0
10:24:40.011,2,11331,0.453,0
