abs_time,cam_index,rtp_seq
1777976406.426036,1,24006
1777976406.426343,1,24007
1777976406.426378,1,24008
1777976406.426399,1,24009
1777976406.426418,1,24010
1777976406.426438,1,24011
1777976406.426457,1,24012
1777976406.426475,1,24013
1777976406.426494,1,24014
1777976406.426517,1,24015
1777976406.426535,1,24016
1777976406.426554,1,24017
1777976406.426573,1,24018
1777976406.426592,1,24019
1777976406.426610,1,24020
1777976406.426629,1,24021
1777976406.426648,1,24022
1777976406.426666,1,24023
1777976406.426685,1,24024
1777976406.426703,1,24025
1777976406.426721,1,24026
1777976406.426739,1,24027
1777976406.426757,1,24028
1777976406.426777,1,24029
1777976406.426798,1,24030
1777976406.426816,1,24031
1777976406.426834,1,24032
1777976406.426852,1,24033
1777976406.426871,1,24034
1777976406.426889,1,24035
1777976406.426908,1,24036
1777976406.426926,1,24037
1777976406.426944,1,24038
1777976406.426963,1,24039
1777976406.426980,1,24040
1777976406.426999,1,24041
1777976406.427019,1,24042
1777976406.427037,1,24043
1777976406.427055,1,24044
1777976406.427072,1,24045
1777976406.427090,1,24046
1777976406.427108,1,24047
1777976406.427126,1,24048
1777976406.427143,1,24049
1777976406.427161,1,24050
1777976406.427180,1,24051
1777976406.427198,1,24052
1777976406.427216,1,24053
1777976406.427234,1,24054
1777976406.427252,1,24055
1777976406.427269,1,24056
1777976406.427287,1,24057
1777976406.427308,1,24058
1777976406.427326,1,24059
1777976406.427344,1,24060
1777976406.427361,1,24061
1777976406.427385,1,24062
1777976406.427403,1,24063
1777976406.427421,1,24064
1777976406.427439,1,24065
1777976406.427457,1,24066
1777976406.427477,1,24067
1777976406.427494,1,24068
1777976406.427512,1,24069
1777976406.427530,1,24070
1777976406.427547,1,24071
1777976406.427565,1,24072
1777976406.427583,1,24073
1777976406.427600,1,24074
1777976406.427618,1,24075
1777976406.427636,1,24076
1777976406.427653,1,24077
1777976406.427670,1,24078
1777976406.427688,1,24079
1777976406.427706,1,24080
1777976406.427724,1,24081
1777976406.427741,1,24082
1777976406.427758,1,24083
1777976406.427775,1,24084
1777976406.427793,1,24085
1777976406.427810,1,24086
1777976406.427828,1,24087
1777976406.427845,1,24088
1777976406.427863,1,24089
1777976406.427880,1,24090
1777976406.427900,1,24091
1777976406.427917,1,24092
1777976406.427935,1,24093
1777976406.427952,1,24094
1777976406.427970,1,24095
1777976406.427988,1,24096
1777976406.428005,1,24097
1777976406.428024,1,24098
1777976406.428041,1,24099
1777976406.428058,1,24100
1777976406.428076,1,24101
1777976406.428093,1,24102
1777976406.428114,1,24103
1777976406.428131,1,24104
1777976406.428149,1,24105
1777976406.428166,1,24106
1777976406.428183,1,24107
1777976406.428200,1,24108
1777976406.428218,1,24109
1777976406.428235,1,24110
1777976406.428252,1,24111
1777976406.428270,1,24112
1777976406.428288,1,24113
1777976406.428309,1,24114
1777976406.429747,2,20469
1777976406.429837,2,20470
1777976406.429894,2,20471
1777976406.429903,2,20472
1777976406.429911,2,20473
1777976406.429917,2,20474
1777976406.429925,2,20475
1777976406.429933,2,20476
1777976406.429940,2,20477
1777976406.429947,2,20478
1777976406.429955,2,20479
1777976406.429962,2,20480
1777976406.429969,2,20481
1777976406.429976,2,20482
1777976406.429984,2,20483
1777976406.429991,2,20484
1777976406.429999,2,20485
1777976406.430005,2,20486
1777976406.430013,2,20487
1777976406.430020,2,20488
1777976406.430028,2,20489
1777976406.430035,2,20490
1777976406.430042,2,20491
1777976406.430049,2,20492
1777976406.430055,2,20493
1777976406.430062,2,20494
1777976406.430068,2,20495
1777976406.430075,2,20496
1777976406.430082,2,20497
1777976406.430089,2,20498
1777976406.430096,2,20499
1777976406.430103,2,20500
1777976406.430110,2,20501
1777976406.430117,2,20502
1777976406.430124,2,20503
1777976406.430131,2,20504
1777976406.430139,2,20505
1777976406.430146,2,20506
1777976406.430153,2,20507
1777976406.430160,2,20508
1777976406.430167,2,20509
1777976406.430173,2,20510
1777976406.430180,2,20511
1777976406.430187,2,20512
1777976406.430194,2,20513
1777976406.430201,2,20514
1777976406.430208,2,20515
1777976406.430215,2,20516
1777976406.430222,2,20517
1777976406.430228,2,20518
1777976406.430235,2,20519
1777976406.430242,2,20520
1777976406.430249,2,20521
1777976406.430256,2,20522
1777976406.430263,2,20523
1777976406.430270,2,20524
1777976406.430277,2,20525
1777976406.430284,2,20526
1777976406.430291,2,20527
1777976406.430298,2,20528
1777976406.430304,2,20529
1777976406.430312,2,20530
1777976406.430319,2,20531
1777976406.430326,2,20532
1777976406.430333,2,20533
1777976406.430341,2,20534
1777976406.430348,2,20535
1777976406.430355,2,20536
1777976406.430362,2,20537
1777976406.430374,2,20538
1777976406.430381,2,20539
1777976406.430389,2,20540
1777976406.430396,2,20541
1777976406.430403,2,20542
1777976406.430410,2,20543
1777976406.430418,2,20544
1777976406.430426,2,20545
1777976406.430433,2,20546
1777976406.430440,2,20547
1777976406.430448,2,20548
1777976406.430455,2,20549
1777976406.430462,2,20550
1777976406.430470,2,20551
1777976406.430477,2,20552
1777976406.430484,2,20553
1777976406.430492,2,20554
1777976406.430499,2,20555
1777976406.430506,2,20556
1777976406.430513,2,20557
1777976406.430520,2,20558
1777976406.430527,2,20559
1777976406.430534,2,20560
1777976406.430541,2,20561
1777976406.430548,2,20562
1777976406.430555,2,20563
1777976406.430563,2,20564
1777976406.430570,2,20565
1777976406.430577,2,20566
1777976406.430584,2,20567
1777976406.430591,2,20568
1777976406.430599,2,20569
1777976406.430606,2,20570
1777976406.430615,2,20571
1777976406.430622,2,20572
1777976406.430630,2,20573
1777976406.430637,2,20574
1777976406.430644,2,20575
1777976406.430650,2,20576
1777976406.430657,2,20577
1777976406.430665,2,20578
1777976406.430672,2,20579
1777976406.430678,2,20580
1777976406.430686,2,20581
1777976406.430692,2,20582
1777976406.430699,2,20583
1777976406.430705,2,20584
1777976406.430712,2,20585
1777976406.430719,2,20586
1777976406.430726,2,20587
1777976406.430733,2,20588
1777976406.430740,2,20589
1777976406.430747,2,20590
1777976406.430755,2,20591
1777976406.431285,0,16915
1777976406.431403,0,16916
1777976406.431413,0,16917
1777976406.431419,0,16918
1777976406.431426,0,16919
1777976406.431432,0,16920
1777976406.431438,0,16921
1777976406.431443,0,16922
1777976406.431449,0,16923
1777976406.431455,0,16924
1777976406.431461,0,16925
1777976406.431467,0,16926
1777976406.431473,0,16927
1777976406.431478,0,16928
1777976406.431484,0,16929
1777976406.431490,0,16930
1777976406.431496,0,16931
1777976406.431502,0,16932
1777976406.431508,0,16933
1777976406.431513,0,16934
1777976406.431519,0,16935
1777976406.431525,0,16936
1777976406.431530,0,16937
1777976406.431536,0,16938
1777976406.431541,0,16939
1777976406.431547,0,16940
1777976406.431552,0,16941
1777976406.431558,0,16942
1777976406.431564,0,16943
1777976406.431569,0,16944
1777976406.431575,0,16945
1777976406.431581,0,16946
1777976406.431586,0,16947
1777976406.431592,0,16948
1777976406.431597,0,16949
1777976406.431603,0,16950
1777976406.431609,0,16951
1777976406.431614,0,16952
1777976406.431620,0,16953
1777976406.431626,0,16954
1777976406.431632,0,16955
1777976406.431638,0,16956
1777976406.431643,0,16957
1777976406.431649,0,16958
1777976406.431655,0,16959
1777976406.431660,0,16960
1777976406.431665,0,16961
1777976406.431670,0,16962
1777976406.431676,0,16963
1777976406.431681,0,16964
1777976406.431687,0,16965
1777976406.431692,0,16966
1777976406.431700,0,16967
1777976406.431706,0,16968
1777976406.431711,0,16969
1777976406.431716,0,16970
1777976406.431721,0,16971
1777976406.431727,0,16972
1777976406.431732,0,16973
1777976406.431738,0,16974
1777976406.431743,0,16975
1777976406.431749,0,16976
1777976406.431754,0,16977
1777976406.431760,0,16978
1777976406.431766,0,16979
1777976406.431771,0,16980
1777976406.431776,0,16981
1777976406.431781,0,16982
1777976406.431787,0,16983
1777976406.431792,0,16984
1777976406.431798,0,16985
1777976406.431803,0,16986
1777976406.431809,0,16987
1777976406.431814,0,16988
1777976406.431819,0,16989
1777976406.431825,0,16990
1777976406.431831,0,16991
1777976406.431836,0,16992
1777976406.431842,0,16993
1777976406.431847,0,16994
1777976406.431852,0,16995
1777976406.431858,0,16996
1777976406.431863,0,16997
1777976406.431868,0,16998
1777976406.431874,0,16999
1777976406.431879,0,17000
1777976406.431885,0,17001
1777976406.431890,0,17002
1777976406.431895,0,17003
1777976406.431901,0,17004
1777976406.431907,0,17005
1777976406.431912,0,17006
1777976406.431918,0,17007
1777976406.431923,0,17008
1777976406.431929,0,17009
1777976406.431934,0,17010
