wall_time,cam_index,latency_ms
15:04:05.815,0,19.7625
15:04:05.960,2,15.6135
15:04:06.022,1,24.3925
15:04:06.032,2,7.2295
15:04:06.038,2,3.6232
15:04:06.041,0,8.1718
15:04:06.052,2,12.2947
15:04:06.060,2,5.7422
15:04:06.064,0,4.3157
15:04:06.067,1,18.2329
15:04:06.074,2,4.8243
15:04:06.074,1,4.6620
15:04:06.074,0,4.0763
15:04:06.081,1,3.9584
15:04:06.085,2,8.8175
15:04:06.085,0,6.1289
15:04:06.090,1,6.5005
15:04:06.093,2,5.7614
15:04:06.094,0,4.5951
15:04:06.100,1,8.0193
15:04:06.104,2,6.9264
15:04:06.108,1,4.9401
15:04:06.108,0,8.0334
15:04:06.114,1,4.0492
15:04:06.120,1,3.5745
15:04:06.138,2,4.3908
15:04:06.139,1,4.8434
15:04:06.143,0,6.8205
15:04:06.152,2,3.9489
15:04:06.160,0,3.0982
15:04:06.164,1,4.4302
15:04:06.202,2,3.5618
15:04:06.207,0,3.8209
15:04:06.222,1,6.2969
15:04:06.241,2,5.9896
15:04:06.250,1,5.3568
15:04:06.250,0,5.6346
15:04:06.287,2,8.6834
15:04:06.291,1,6.5267
15:04:06.294,0,7.4473
15:04:06.315,2,6.6886
15:04:06.319,1,4.3106
15:04:06.330,0,3.4382
15:04:06.367,0,5.8944
15:04:06.370,2,8.0196
15:04:06.370,1,8.2269
15:04:06.418,2,10.0901
15:04:06.431,0,7.6759
15:04:06.432,1,7.0978
15:04:06.442,2,3.7056
15:04:06.450,1,3.7810
15:04:06.456,0,4.4109
15:04:06.474,2,3.6267
15:04:06.491,1,3.7158
15:04:06.492,0,4.2050
15:04:06.531,1,7.5044
15:04:06.531,2,7.6736
15:04:06.537,0,10.4080
15:04:06.566,0,5.5770
15:04:06.569,2,9.6677
15:04:06.569,1,7.4981
15:04:06.611,2,10.9109
15:04:06.618,1,9.0549
15:04:06.619,0,10.3230
15:04:06.637,2,7.6516
15:04:06.654,0,9.3252
15:04:06.654,1,9.3834
15:04:06.690,1,6.7638
15:04:06.693,0,7.6503
15:04:06.693,2,8.5848
15:04:06.753,2,9.5019
15:04:06.762,1,6.4685
15:04:06.798,0,15.8858
15:04:06.815,1,2.9410
15:04:06.818,2,5.5702
15:04:06.818,0,5.3531
15:04:06.821,1,4.1177
15:04:06.824,0,3.4657
15:04:06.824,2,4.7815
15:04:06.839,2,3.2824
15:04:06.841,0,4.6481
15:04:06.845,1,3.6352
15:04:06.889,1,8.1601
15:04:06.889,2,7.7962
15:04:06.895,0,10.0942
15:04:06.992,1,7.0461
15:04:06.992,0,8.0022
15:04:06.996,2,10.3464
15:04:06.999,1,4.3110
15:04:06.999,0,3.3936
15:04:07.003,2,4.9114
15:04:07.005,0,3.4663
15:04:07.006,1,5.3231
15:04:07.009,2,3.9508
15:04:07.060,2,10.1639
15:04:07.061,1,7.1150
15:04:07.067,0,13.1775
15:04:07.087,1,8.2761
15:04:07.088,2,8.9265
15:04:07.093,0,9.8168
15:04:07.192,1,8.4873
15:04:07.192,0,9.3379
15:04:07.193,2,8.5326
15:04:07.201,1,5.6852
15:04:07.202,2,4.5356
15:04:07.205,0,6.0933
15:04:07.208,1,5.2418
15:04:07.208,2,4.1667
15:04:07.212,0,5.2223
15:04:07.285,1,7.3848
15:04:07.288,2,10.6605
15:04:07.289,0,10.3415
15:04:07.295,1,7.2739
15:04:07.298,0,4.1208
15:04:07.298,2,5.9490
15:04:07.362,1,7.7466
15:04:07.363,0,8.1948
15:04:07.368,2,13.0622
15:04:07.372,1,7.1940
15:04:07.372,0,4.7216
15:04:07.376,2,5.1224
15:04:07.432,1,7.2587
15:04:07.432,2,8.2031
15:04:07.433,0,8.5887
15:04:07.442,2,4.7450
15:04:07.481,0,7.5728
15:04:07.482,1,7.9425
15:04:07.486,2,8.5230
15:04:07.490,1,4.3208
15:04:07.493,0,6.4026
15:04:07.561,1,6.1951
15:04:07.561,2,6.3870
15:04:07.565,0,4.3127
15:04:07.568,1,3.8810
15:04:07.568,2,3.5585
15:04:07.572,0,4.4703
15:04:07.595,2,5.7580
15:04:07.627,1,9.1826
15:04:07.627,0,9.1004
15:04:07.642,2,5.7478
15:04:07.657,1,7.2464
15:04:07.657,0,7.5514
15:04:07.686,1,3.8559
15:04:07.686,2,4.1966
15:04:07.693,0,6.7799
15:04:07.756,2,7.4449
15:04:07.785,0,13.6596
15:04:07.789,0,2.8427
15:04:07.972,0,7.5517
15:04:07.992,2,21.3274
15:04:07.995,0,4.3053
15:04:07.997,2,3.2486
15:04:08.000,0,3.4636
15:04:08.003,2,3.5228
15:04:08.008,2,3.4230
15:04:08.027,0,3.7758
15:04:08.043,0,4.9503
15:04:08.046,2,7.0684
15:04:08.049,0,3.6637
15:04:08.051,2,3.5684
15:04:08.056,0,4.7568
15:04:08.058,2,4.1949
15:04:08.120,2,10.3751
15:04:08.121,0,9.5853
15:04:08.128,2,5.0896
15:04:08.130,0,5.9955
15:04:08.186,2,11.0978
15:04:08.192,0,7.9544
15:04:08.196,2,4.9226
15:04:08.202,0,4.8380
15:04:08.260,2,8.9001
15:04:08.261,0,9.1322
15:04:08.289,2,9.4295
15:04:08.296,0,8.7157
15:04:08.384,2,7.3575
15:04:08.384,0,7.3203
15:04:08.391,2,5.2270
15:04:08.391,0,3.6045
15:04:08.460,2,8.2618
15:04:08.463,0,9.5165
15:04:08.467,2,5.2991
15:04:08.470,0,4.8128
15:04:08.542,2,9.5792
15:04:08.547,0,5.2197
15:04:08.549,2,4.1731
15:04:08.552,0,3.6386
15:04:08.573,2,6.4316
15:04:08.616,0,10.4325
15:04:08.620,2,6.4502
15:04:08.622,0,4.0590
15:04:08.686,2,7.8574
15:04:08.690,0,5.3588
15:04:08.697,2,3.8293
15:04:08.701,0,4.5638
15:04:08.825,2,8.0648
15:04:08.831,2,3.7297
15:04:08.832,0,10.4291
15:04:08.837,2,4.5436
15:04:08.837,0,3.1767
15:04:08.845,0,3.6058
15:04:08.847,2,5.3053
15:04:08.858,0,3.4530
15:04:08.889,2,5.1074
15:04:08.891,0,5.1738
15:04:08.924,2,7.8342
15:04:08.962,0,8.6680
15:04:08.968,2,8.6856
15:04:08.976,0,8.1146
15:04:09.029,2,6.7365
15:04:09.033,0,4.5985
15:04:09.041,2,4.0403
15:04:09.045,0,4.1470
15:04:09.100,2,9.7146
15:04:09.100,0,8.3072
15:04:09.131,2,9.9533
15:04:09.168,0,8.1511
15:04:09.169,2,8.0459
15:04:09.176,0,5.9351
15:04:09.211,2,9.9884
15:04:09.238,0,6.8944
15:04:09.255,2,6.4211
15:04:09.255,0,6.3810
15:04:09.309,2,8.6590
15:04:09.319,0,10.5191
15:04:09.323,2,10.0127
15:04:09.327,0,5.1366
15:04:09.383,0,8.3107
15:04:09.384,2,8.3120
15:04:09.408,2,8.1404
15:04:09.444,0,10.5205
15:04:09.448,2,4.5187
15:04:09.450,0,4.1163
15:04:09.477,2,6.9808
15:04:09.526,2,7.0199
15:04:09.527,0,8.7476
15:04:09.536,0,4.6750
15:04:09.590,2,7.6757
15:04:09.590,0,5.1695
15:04:09.605,2,3.7642
15:04:09.610,0,4.4002
15:04:09.637,2,5.9445
15:04:09.690,0,7.8976
15:04:09.691,2,8.9962
15:04:09.693,1,4.5101
15:04:09.697,0,5.8396
15:04:09.759,2,8.7148
15:04:09.807,0,15.1804
15:04:09.834,0,4.5835
15:04:09.855,2,13.6199
15:04:09.856,1,14.6295
15:04:09.862,1,2.9694
15:04:09.868,2,3.4972
15:04:09.870,0,5.3412
15:04:09.871,1,4.8663
15:04:09.879,2,4.2240
15:04:09.879,1,3.8283
