wall_time,cam,rtp_seq,pipeline_ms
12:57:49.536,0,36728,114.410
12:57:49.542,1,28137,42.471
12:57:49.573,2,13552,0.212
12:57:49.580,0,36739,118.323
12:57:49.585,1,28150,43.224
12:57:49.615,2,13566,0.231
12:57:49.615,1,28161,31.474
12:57:49.622,0,36749,118.395
12:57:49.657,2,13577,0.270
12:57:49.660,1,28173,45.631
12:57:49.664,0,36759,128.381
12:57:49.688,2,13590,0.341
12:57:49.702,1,28184,42.079
12:57:49.730,0,36871,149.528
12:57:49.733,2,13603,0.374
12:57:49.744,1,28196,43.012
12:57:49.769,0,36882,147.359
12:57:49.774,2,13615,0.228
12:57:49.775,1,28207,31.449
12:57:49.785,0,36895,121.003
12:57:49.817,2,13626,0.343
12:57:49.817,0,36905,88.549
12:57:49.820,1,28218,44.996
12:57:49.848,2,13639,0.247
12:57:49.862,0,36916,118.134
12:57:49.862,1,28229,42.677
12:57:49.893,2,13652,0.544
12:57:49.903,0,36927,118.623
12:57:49.904,1,28242,42.580
12:57:49.935,2,13664,0.571
12:57:49.936,1,28254,32.088
12:57:49.945,0,36937,127.896
12:57:49.976,0,36949,115.249
12:57:49.977,2,13677,0.298
12:57:49.980,1,28267,45.029
12:57:50.008,2,13691,0.243
12:57:50.021,0,36960,118.395
12:57:50.022,1,28279,42.198
12:57:50.052,2,13703,0.158
12:57:50.063,0,36970,118.186
12:57:50.065,1,28292,42.833
12:57:50.095,2,13717,0.159
12:57:50.097,1,28306,32.816
12:57:50.105,0,36981,128.605
12:57:50.136,0,36992,115.382
12:57:50.138,2,13730,0.504
12:57:50.142,1,28318,45.961
12:57:50.169,2,13743,0.360
12:57:50.181,0,37002,118.434
12:57:50.182,1,28331,41.623
12:57:50.213,2,13755,0.417
12:57:50.223,0,37012,118.442
12:57:50.224,1,28345,42.633
12:57:50.256,2,13768,1.085
12:57:50.265,0,37023,128.975
12:57:50.266,1,28357,42.573
12:57:50.296,0,37034,115.886
12:57:50.298,2,13781,1.538
12:57:50.301,1,28371,36.079
12:57:50.329,2,13793,1.474
12:57:50.341,0,37044,118.574
12:57:50.343,1,28383,42.530
12:57:50.374,2,13805,1.115
12:57:50.383,0,37054,118.667
12:57:50.385,1,28396,43.418
12:57:50.416,2,13818,0.906
12:57:50.417,1,28408,32.718
12:57:50.425,0,37065,128.687
12:57:50.457,0,37075,116.216
12:57:50.457,2,13831,0.521
12:57:50.462,1,28422,46.000
12:57:50.489,2,13844,0.606
12:57:50.502,0,37086,119.319
12:57:50.503,1,28435,42.057
12:57:50.534,2,13857,0.727
12:57:50.543,0,37096,118.480
12:57:50.545,1,28449,42.631
12:57:50.575,2,13869,0.408
12:57:50.577,1,28465,32.153
12:57:50.585,0,37106,128.761
12:57:50.617,0,37117,116.193
12:57:50.618,2,13882,0.825
12:57:50.622,1,28481,45.897
12:57:50.648,2,13893,0.352
12:57:50.661,0,37128,119.008
12:57:50.662,1,28495,40.800
12:57:50.724,2,14017,1.127
12:57:50.726,1,28600,63.714
12:57:50.735,0,37239,150.348
12:57:50.744,2,14030,0.500
12:57:50.752,1,28612,27.582
12:57:50.760,0,37251,143.630
12:57:50.775,2,14043,0.509
12:57:50.786,0,37262,125.456
12:57:50.788,1,28623,41.191
12:57:50.816,2,14056,0.691
12:57:50.820,1,28634,32.789
12:57:50.827,0,37273,93.466
12:57:50.856,2,14069,0.410
12:57:50.858,0,37284,112.586
12:57:50.861,1,28644,41.225
12:57:50.897,2,14082,0.145
12:57:50.902,1,28655,41.829
12:57:50.903,0,37295,116.882
12:57:50.928,2,14095,0.180
12:57:50.943,0,37306,117.071
12:57:50.944,1,28667,42.746
12:57:50.974,2,14108,0.565
12:57:50.976,1,28679,32.130
12:57:50.985,0,37317,127.462
12:57:51.016,2,14121,0.625
12:57:51.017,0,37327,114.866
12:57:51.021,1,28692,45.017
12:57:51.057,2,14133,0.243
12:57:51.061,0,37338,118.842
12:57:51.062,1,28703,41.618
12:57:51.088,2,14145,0.449
12:57:51.103,0,37348,118.775
12:57:51.104,1,28716,42.731
12:57:51.133,2,14157,0.495
12:57:51.136,1,28729,31.986
12:57:51.145,0,37358,128.250
12:57:51.175,2,14170,0.326
12:57:51.177,0,37368,115.983
12:57:51.181,1,28743,44.890
12:57:51.218,2,14183,0.403
12:57:51.221,0,37379,118.146
12:57:51.223,1,28757,42.225
12:57:51.249,2,14196,0.532
12:57:51.263,0,37389,118.253
12:57:51.265,1,28770,42.654
12:57:51.293,2,14208,0.272
12:57:51.296,1,28784,31.795
12:57:51.305,0,37401,128.401
12:57:51.335,2,14220,0.273
12:57:51.337,0,37411,116.029
12:57:51.342,1,28797,45.997
12:57:51.377,2,14233,0.396
12:57:51.382,0,37421,119.282
12:57:51.383,1,28810,41.372
12:57:51.409,2,14247,0.443
12:57:51.423,0,37431,117.928
12:57:51.424,1,28823,41.399
12:57:51.454,2,14260,0.569
12:57:51.465,0,37441,128.717
12:57:51.465,1,28835,42.110
12:57:51.496,2,14272,0.368
12:57:51.497,0,37452,115.683
12:57:51.497,1,28847,32.227
12:57:51.537,2,14284,0.539
12:57:51.543,0,37462,120.340
12:57:51.543,1,28861,46.196
12:57:51.569,2,14297,0.503
12:57:51.583,0,37472,118.566
12:57:51.584,1,28873,41.535
12:57:51.614,2,14310,0.361
12:57:51.625,1,28886,42.236
12:57:51.625,0,37482,128.730
12:57:51.656,2,14324,0.263
12:57:51.656,1,28899,31.988
12:57:51.658,0,37493,115.430
12:57:51.697,2,14336,0.248
12:57:51.701,1,28910,45.136
12:57:51.728,0,37592,145.213
12:57:51.729,2,14348,0.168
12:57:51.743,1,28922,42.242
12:57:51.752,0,37601,126.559
12:57:51.773,2,14361,0.223
12:57:51.785,1,28935,42.829
12:57:51.793,0,37614,135.753
12:57:51.816,2,14374,0.441
12:57:51.816,1,28948,32.061
12:57:51.823,0,37625,95.805
12:57:51.857,2,14386,0.195
12:57:51.861,1,28961,44.700
12:57:51.864,0,37637,112.863
12:57:51.889,2,14398,0.151
12:57:51.903,1,28975,42.689
12:57:51.905,0,37649,112.693
12:57:51.934,2,14411,0.565
12:57:51.945,1,28990,42.253
12:57:51.946,0,37660,122.656
12:57:51.976,2,14424,0.171
12:57:51.976,1,29002,31.212
12:57:51.978,0,37670,114.236
12:57:52.018,2,14437,0.263
12:57:52.022,1,29016,45.875
12:57:52.022,0,37681,117.487
12:57:52.049,2,14449,0.253
12:57:52.062,1,29028,41.611
12:57:52.064,0,37692,118.393
12:57:52.095,2,14461,0.260
12:57:52.105,1,29041,43.187
12:57:52.106,0,37702,128.500
12:57:52.136,2,14474,0.231
12:57:52.136,1,29052,31.256
12:57:52.137,0,37712,115.705
12:57:52.178,2,14487,0.309
12:57:52.181,1,29064,45.215
12:57:52.182,0,37724,118.519
12:57:52.209,2,14500,0.332
12:57:52.223,1,29077,42.328
12:57:52.223,0,37735,118.011
12:57:52.255,2,14512,0.666
12:57:52.264,1,29091,41.114
12:57:52.265,0,37746,128.589
12:57:52.296,2,14525,0.584
12:57:52.297,0,37758,115.701
12:57:52.306,1,29105,42.215
12:57:52.338,2,14538,0.201
12:57:52.341,1,29122,35.538
12:57:52.342,0,37769,118.683
12:57:52.369,2,14550,0.216
12:57:52.383,1,29137,42.821
12:57:52.384,0,37780,118.816
12:57:52.415,2,14563,0.169
12:57:52.424,1,29151,41.339
12:57:52.426,0,37791,128.985
12:57:52.456,2,14575,0.154
12:57:52.457,0,37802,115.691
12:57:52.466,1,29167,42.340
12:57:52.497,1,29180,31.630
12:57:52.498,2,14588,0.173
12:57:52.502,0,37812,118.096
12:57:52.529,2,14600,0.143
12:57:52.543,1,29194,45.731
12:57:52.544,0,37823,117.847
12:57:52.575,2,14612,0.140
12:57:52.584,1,29209,41.697
12:57:52.584,0,37834,127.268
12:57:52.616,2,14624,0.157
12:57:52.625,1,29222,42.145
12:57:52.626,0,37844,124.506
12:57:52.658,1,29238,33.214
12:57:52.658,2,14637,0.201
12:57:52.659,0,37855,115.342
12:57:52.722,2,14761,1.375
12:57:52.729,1,29342,70.891
12:57:52.729,0,37954,145.397
12:57:52.757,2,14774,13.004
12:57:52.775,1,29355,47.654
12:57:52.782,1,29369,31.175
12:57:52.785,2,14787,0.451
12:57:52.789,0,37975,163.210
12:57:52.816,2,14801,0.465
12:57:52.824,0,37988,165.024
12:57:52.824,1,29382,42.265
12:57:52.857,2,14813,0.493
12:57:52.864,1,29395,41.031
12:57:52.865,0,38000,136.325
12:57:52.897,2,14825,0.606
12:57:52.906,1,29409,41.821
12:57:52.906,0,38012,154.541
12:57:52.938,0,38023,155.183
12:57:52.938,2,14837,0.207
12:57:52.939,1,29423,33.843
12:57:52.969,2,14850,0.302
12:57:52.982,0,38034,158.297
12:57:52.982,1,29436,44.690
12:57:53.014,2,14863,0.282
12:57:53.023,1,29447,40.851
12:57:53.024,0,38045,158.720
12:57:53.056,2,14875,0.289
12:57:53.065,1,29459,41.869
12:57:53.066,0,38055,159.711
12:57:53.097,1,29472,32.933
12:57:53.098,0,38066,160.278
12:57:53.099,2,14887,0.235
12:57:53.129,2,14900,0.282
12:57:53.141,1,29482,44.312
12:57:53.142,0,38077,160.515
12:57:53.174,2,14913,0.230
12:57:53.183,1,29493,42.518
12:57:53.184,0,38088,160.440
12:57:53.216,2,14926,0.312
12:57:53.224,1,29504,41.173
12:57:53.226,0,38099,160.503
12:57:53.258,0,38110,160.491
12:57:53.258,2,14939,0.386
12:57:53.265,1,29517,41.433
12:57:53.289,2,14951,0.238
12:57:53.299,1,29529,34.434
12:57:53.303,0,38120,161.077
12:57:53.334,2,14964,0.340
12:57:53.343,1,29543,43.645
12:57:53.344,0,38132,160.079
12:57:53.376,2,14977,0.218
12:57:53.383,1,29555,40.896
12:57:53.386,0,38143,160.080
12:57:53.418,0,38155,160.529
12:57:53.418,2,14989,0.305
12:57:53.425,1,29568,42.430
12:57:53.449,2,15001,0.244
12:57:53.457,1,29580,32.411
12:57:53.463,0,38165,160.277
12:57:53.496,2,15014,0.201
12:57:53.502,1,29592,45.560
12:57:53.504,0,38176,160.376
12:57:53.536,2,15027,0.263
12:57:53.543,1,29604,41.360
12:57:53.546,0,38187,160.219
12:57:53.578,2,15040,0.338
12:57:53.579,0,38198,161.054
12:57:53.585,1,29617,42.266
12:57:53.609,2,15052,0.260
12:57:53.617,1,29629,32.158
12:57:53.623,0,38209,160.182
12:57:53.654,2,15064,0.578
12:57:53.663,1,29642,46.247
12:57:53.664,0,38221,160.339
12:57:53.696,2,15078,0.213
12:57:53.703,1,29655,40.641
12:57:53.729,0,38336,183.671
12:57:53.739,2,15092,0.241
12:57:53.744,0,38348,166.053
12:57:53.745,1,29666,41.583
12:57:53.769,2,15104,0.190
12:57:53.777,1,29678,32.383
12:57:53.786,0,38360,163.386
12:57:53.815,2,15115,0.223
12:57:53.818,0,38371,154.122
12:57:53.821,1,29690,44.788
12:57:53.856,2,15128,0.241
12:57:53.862,0,38382,134.190
12:57:53.863,1,29702,42.090
12:57:53.898,2,15141,0.218
12:57:53.905,0,38394,160.791
12:57:53.905,1,29715,42.259
12:57:53.929,2,15155,0.210
12:57:53.937,1,29728,32.351
12:57:53.945,0,38406,159.203
12:57:53.974,2,15168,0.202
12:57:53.983,1,29740,45.580
12:57:53.986,0,38417,168.785
12:57:54.016,2,15180,0.208
12:57:54.018,0,38428,156.116
12:57:54.023,1,29753,40.971
12:57:54.058,2,15193,0.187
12:57:54.063,0,38439,159.188
12:57:54.065,1,29766,42.155
12:57:54.089,2,15206,0.177
12:57:54.097,1,29779,31.964
12:57:54.104,0,38450,159.023
12:57:54.135,2,15219,0.179
12:57:54.142,1,29792,45.467
12:57:54.146,0,38461,159.922
12:57:54.176,2,15232,0.202
12:57:54.178,0,38472,160.454
12:57:54.184,1,29806,41.294
12:57:54.218,2,15245,0.309
12:57:54.223,0,38482,160.057
12:57:54.225,1,29820,41.969
12:57:54.249,2,15257,0.218
12:57:54.260,1,29832,35.101
12:57:54.264,0,38493,160.503
12:57:54.295,2,15270,0.193
12:57:54.302,1,29845,41.962
12:57:54.306,0,38503,160.290
12:57:54.336,2,15283,0.183
12:57:54.338,0,38514,160.108
12:57:54.344,1,29858,41.653
12:57:54.379,2,15296,0.257
12:57:54.382,0,38525,159.465
12:57:54.386,1,29874,42.563
12:57:54.410,2,15309,0.259
12:57:54.421,1,29891,35.653
12:57:54.424,0,38536,160.541
12:57:54.455,2,15320,0.271
12:57:54.463,1,29906,42.638
12:57:54.466,0,38547,160.328
12:57:54.496,2,15333,0.268
12:57:54.498,0,38559,160.613
12:57:54.504,1,29921,41.478
12:57:54.538,2,15345,0.301
12:57:54.543,0,38570,161.250
12:57:54.546,1,29934,41.726
12:57:54.569,2,15357,0.181
12:57:54.578,1,29948,32.467
12:57:54.584,0,38580,159.944
12:57:54.615,2,15369,0.202
12:57:54.624,1,29963,46.431
12:57:54.626,0,38590,160.198
12:57:54.657,2,15382,0.537
12:57:54.658,0,38601,160.176
12:57:54.664,1,29981,41.572
12:57:54.721,2,15504,1.672
12:57:54.725,1,30090,60.741
12:57:54.733,0,38717,189.936
12:57:54.742,2,15518,0.666
12:57:54.747,1,30102,23.686
12:57:54.785,2,15531,0.772
12:57:54.788,1,30116,41.529
12:57:54.815,0,38740,231.080
12:57:54.815,2,15544,0.327
12:57:54.818,1,30128,31.085
12:57:54.825,0,38752,198.828
12:57:54.856,2,15557,0.297
12:57:54.863,1,30140,45.330
12:57:54.865,0,38763,207.393
12:57:54.897,2,15569,0.261
12:57:54.904,1,30151,40.822
12:57:54.906,0,38773,174.106
12:57:54.939,0,38784,185.299
12:57:54.939,2,15583,0.303
12:57:54.945,1,30163,41.371
12:57:54.970,2,15595,0.167
12:57:54.977,1,30176,32.723
12:57:54.982,0,38794,198.579
12:57:55.015,2,15607,0.296
12:57:55.022,1,30189,44.832
12:57:55.024,0,38804,199.731
12:57:55.057,2,15621,0.229
12:57:55.064,1,30201,41.854
12:57:55.067,0,38815,201.442
12:57:55.098,0,38825,192.117
12:57:55.099,2,15632,0.219
12:57:55.105,1,30213,41.741
12:57:55.130,2,15645,0.236
12:57:55.137,1,30225,32.179
12:57:55.142,0,38836,203.960
12:57:55.176,2,15657,0.206
12:57:55.181,1,30235,44.294
12:57:55.184,0,38846,201.970
12:57:55.217,2,15670,0.229
12:57:55.224,1,30247,42.479
12:57:55.227,0,38858,202.599
12:57:55.258,0,38868,191.759
12:57:55.259,2,15682,0.188
12:57:55.265,1,30260,41.862
12:57:55.290,2,15694,0.140
12:57:55.298,1,30272,32.371
12:57:55.303,0,38878,205.451
12:57:55.336,2,15706,0.183
12:57:55.342,1,30285,44.943
12:57:55.344,0,38888,202.435
12:57:55.377,2,15720,0.150
12:57:55.384,1,30300,42.232
12:57:55.388,0,38900,203.761
12:57:55.419,0,38912,192.169
12:57:55.419,2,15733,0.168
12:57:55.426,1,30314,41.726
12:57:55.450,2,15746,0.154
12:57:55.458,1,30327,32.195
12:57:55.463,0,38922,205.602
12:57:55.495,2,15758,0.136
12:57:55.503,1,30340,45.800
12:57:55.504,0,38933,201.259
12:57:55.537,2,15771,0.140
12:57:55.544,1,30352,40.871
12:57:55.546,0,38943,202.166
12:57:55.578,0,38953,190.716
12:57:55.579,2,15783,0.149
12:57:55.586,1,30365,41.804
12:57:55.610,2,15795,0.168
12:57:55.618,1,30377,32.462
12:57:55.623,0,38964,204.597
12:57:55.655,2,15808,0.156
12:57:55.663,1,30390,45.689
12:57:55.665,0,38975,201.329
12:57:55.697,2,15820,0.153
12:57:55.704,1,30402,41.319
12:57:55.728,0,39086,224.018
12:57:55.739,2,15833,0.231
12:57:55.745,1,30412,41.307
12:57:55.770,2,15846,0.147
12:57:55.773,0,39098,226.731
12:57:55.778,1,30423,32.704
12:57:55.791,0,39109,212.351
12:57:55.816,2,15860,0.251
12:57:55.823,1,30435,45.539
12:57:55.824,0,39120,200.774
12:57:55.857,2,15872,0.140
12:57:55.864,0,39131,199.686
12:57:55.865,1,30448,42.650
12:57:55.899,2,15886,0.219
12:57:55.905,0,39142,177.809
12:57:55.906,1,30463,41.934
12:57:55.930,2,15898,0.137
12:57:55.938,1,30475,31.879
12:57:55.948,0,39154,197.960
12:57:55.976,2,15911,0.335
12:57:55.979,0,39164,188.315
12:57:55.982,1,30487,44.788
12:57:56.017,2,15924,0.406
12:57:56.023,0,39174,200.246
12:57:56.024,1,30498,42.206
12:57:56.059,2,15936,0.210
12:57:56.065,0,39184,201.276
12:57:56.065,1,30509,41.715
12:57:56.090,2,15949,0.369
12:57:56.098,1,30522,33.141
12:57:56.107,0,39195,202.518
12:57:56.136,2,15962,0.388
12:57:56.139,0,39206,192.017
12:57:56.142,1,30534,44.359
12:57:56.177,2,15975,0.376
12:57:56.184,0,39217,205.561
12:57:56.184,1,30546,42.070
12:57:56.219,2,15988,0.308
12:57:56.226,0,39228,203.381
12:57:56.226,1,30559,42.346
12:57:56.251,2,16000,0.656
12:57:56.258,1,30572,32.487
12:57:56.267,0,39238,202.770
12:57:56.296,2,16014,0.320
12:57:56.299,0,39249,192.532
12:57:56.303,1,30587,44.940
12:57:56.337,2,16026,0.185
12:57:56.344,0,39260,205.593
12:57:56.344,1,30600,41.833
12:57:56.379,2,16038,0.288
12:57:56.386,0,39271,202.833
12:57:56.386,1,30615,42.178
12:57:56.411,2,16050,0.380
12:57:56.418,1,30630,32.234
12:57:56.427,0,39281,202.408
12:57:56.456,2,16063,0.561
12:57:56.459,0,39291,192.231
12:57:56.464,1,30646,45.962
12:57:56.497,2,16076,0.256
12:57:56.503,0,39301,204.764
12:57:56.505,1,30661,41.319
12:57:56.539,2,16088,0.138
12:57:56.546,0,39312,202.961
12:57:56.547,1,30676,41.767
12:57:56.570,2,16101,0.214
12:57:56.586,0,39323,201.592
12:57:56.589,1,30692,42.291
12:57:56.616,2,16115,0.206
12:57:56.624,1,30707,35.979
12:57:56.628,0,39333,201.134
12:57:56.657,2,16128,0.141
12:57:56.659,0,39344,200.940
12:57:56.665,1,30719,40.870
12:57:56.718,0,39410,215.519
12:57:56.721,2,16247,1.402
12:57:56.722,1,30792,56.905
12:57:56.744,1,30803,22.764
12:57:56.754,0,39422,208.461
12:57:56.756,2,16261,14.579
12:57:56.785,1,30814,41.325
12:57:56.785,2,16274,0.387
12:57:56.795,0,39435,208.768
12:57:56.816,2,16287,0.412
12:57:56.826,1,30825,41.353
12:57:56.826,0,39447,198.965
12:57:56.857,2,16298,0.354
12:57:56.858,1,30837,32.673
12:57:56.867,0,39459,208.313
12:57:56.898,2,16312,0.207
12:57:56.902,1,30849,44.406
12:57:56.908,0,39471,191.014
12:57:56.940,2,16324,0.286
12:57:56.944,1,30860,42.075
12:57:56.949,0,39482,195.425
12:57:56.970,2,16335,0.162
12:57:56.979,0,39494,184.800
12:57:56.986,1,30872,41.964
12:57:57.016,2,16345,0.158
12:57:57.018,1,30883,32.324
12:57:57.023,0,39506,197.311
12:57:57.058,2,16358,0.167
12:57:57.063,1,30897,45.014
12:57:57.065,0,39517,198.872
12:57:57.100,2,16372,0.187
12:57:57.105,1,30912,42.809
12:57:57.106,0,39527,198.151
12:57:57.131,2,16384,0.144
12:57:57.146,1,30925,41.498
12:57:57.148,0,39538,199.456
12:57:57.176,2,16395,0.128
12:57:57.179,1,30937,32.622
12:57:57.179,0,39548,200.060
12:57:57.217,2,16407,0.206
12:57:57.223,0,39559,200.771
12:57:57.224,1,30950,45.727
12:57:57.260,2,16419,0.370
12:57:57.264,1,30962,41.204
12:57:57.266,0,39570,200.505
12:57:57.291,2,16431,0.217
12:57:57.306,1,30975,41.974
12:57:57.308,0,39583,202.228
12:57:57.335,2,16443,0.232
12:57:57.339,1,30987,33.176
12:57:57.340,0,39595,193.124
12:57:57.377,2,16456,0.359
12:57:57.383,1,31001,44.695
12:57:57.384,0,39608,205.332
12:57:57.420,2,16469,0.364
12:57:57.425,1,31014,42.226
12:57:57.426,0,39620,202.633
12:57:57.452,2,16482,0.338
12:57:57.467,1,31027,42.256
12:57:57.468,0,39630,202.839
12:57:57.496,2,16495,0.283
12:57:57.499,1,31038,32.377
12:57:57.499,0,39641,192.110
12:57:57.538,2,16508,0.316
12:57:57.543,1,31050,45.495
12:57:57.544,0,39652,204.887
12:57:57.580,2,16522,0.351
12:57:57.586,0,39664,202.399
12:57:57.586,1,31063,42.907
12:57:57.611,2,16534,0.370
12:57:57.627,1,31077,41.711
12:57:57.628,0,39676,203.027
12:57:57.656,2,16546,0.350
12:57:57.660,0,39688,192.428
12:57:57.668,1,31092,41.721
12:57:57.698,2,16559,0.330
12:57:57.702,1,31105,34.117
12:57:57.730,0,39782,230.936
12:57:57.740,2,16572,0.229
12:57:57.745,1,31121,43.552
12:57:57.753,0,39795,209.413
12:57:57.772,2,16586,0.166
12:57:57.786,1,31135,41.611
12:57:57.795,0,39807,209.572
12:57:57.817,2,16599,0.282
12:57:57.825,0,39818,197.426
12:57:57.827,1,31149,41.083
12:57:57.857,2,16608,0.122
12:57:57.859,1,31164,33.132
12:57:57.866,0,39829,206.347
12:57:57.900,2,16621,0.199
12:57:57.905,1,31178,45.830
12:57:57.906,0,39838,178.059
12:57:57.931,2,16635,0.201
12:57:57.946,1,31193,42.275
12:57:57.947,0,39849,195.987
12:57:57.976,2,16649,0.172
12:57:57.987,1,31210,41.269
12:57:57.989,0,39863,195.307
12:57:58.018,2,16663,0.185
12:57:58.020,0,39874,195.921
12:57:58.028,1,31225,41.530
12:57:58.060,2,16675,0.187
12:57:58.063,1,31240,35.508
12:57:58.065,0,39884,199.520
12:57:58.091,2,16687,0.268
12:57:58.105,0,39891,199.137
12:57:58.105,1,31253,42.626
12:57:58.138,2,16700,0.257
12:57:58.146,1,31268,41.519
12:57:58.147,0,39900,200.584
12:57:58.178,2,16713,0.204
12:57:58.180,0,39912,191.200
12:57:58.187,1,31282,41.515
12:57:58.220,1,31298,32.793
12:57:58.220,2,16725,0.150
12:57:58.225,0,39926,205.420
12:57:58.252,2,16740,0.184
12:57:58.265,1,31312,45.695
12:57:58.266,0,39939,201.772
12:57:58.297,2,16753,0.180
12:57:58.306,1,31327,41.692
12:57:58.308,0,39952,202.974
12:57:58.338,2,16765,0.237
12:57:58.340,0,39964,192.521
12:57:58.347,1,31342,41.909
12:57:58.379,1,31356,32.366
12:57:58.380,2,16776,0.243
12:57:58.385,0,39976,205.918
12:57:58.412,2,16789,0.316
12:57:58.424,1,31369,45.283
12:57:58.426,0,39987,200.831
12:57:58.456,2,16802,0.455
12:57:58.465,1,31383,41.086
12:57:58.468,0,39999,202.274
12:57:58.498,2,16814,0.337
12:57:58.500,0,40011,192.132
12:57:58.507,1,31399,42.167
12:57:58.539,1,31416,32.499
12:57:58.540,2,16825,0.340
12:57:58.544,0,40023,204.607
12:57:58.572,2,16839,0.421
12:57:58.585,1,31431,45.561
12:57:58.586,0,40034,200.876
12:57:58.616,2,16851,0.474
12:57:58.626,1,31445,41.235
12:57:58.628,0,40045,202.172
12:57:58.658,2,16865,0.402
12:57:58.660,0,40057,192.019
12:57:58.667,1,31460,41.456
12:57:58.717,2,16963,1.816
12:57:58.725,1,31557,58.238
12:57:58.728,0,40134,228.252
12:57:58.739,2,16977,0.601
12:57:58.752,0,40147,207.646
12:57:58.756,1,31568,31.949
12:57:58.782,2,16991,0.312
12:57:58.785,0,40160,198.844
12:57:58.790,1,31580,41.248
12:57:58.813,2,17006,0.559
12:57:58.823,1,31592,33.609
12:57:58.826,0,40172,198.207
12:57:58.857,2,17017,0.598
12:57:58.865,1,31604,41.940
12:57:58.866,0,40185,206.416
12:57:58.898,2,17029,0.580
12:57:58.906,1,31617,41.702
12:57:58.909,0,40197,181.494
12:57:58.940,2,17041,0.727
12:57:58.941,0,40209,189.500
12:57:58.947,1,31630,41.916
12:57:58.972,2,17054,0.552
12:57:58.979,1,31642,32.454
12:57:58.984,0,40220,199.842
12:57:59.017,2,17066,0.707
12:57:59.025,1,31655,46.001
12:57:59.026,0,40232,200.601
12:57:59.059,2,17079,0.811
12:57:59.066,1,31668,41.490
12:57:59.068,0,40244,202.054
12:57:59.100,0,40256,192.268
12:57:59.101,2,17091,0.929
12:57:59.107,1,31681,42.449
12:57:59.132,2,17104,0.494
12:57:59.139,1,31693,32.519
12:57:59.145,0,40268,204.861
12:57:59.178,2,17117,0.558
12:57:59.186,1,31706,47.253
12:57:59.186,0,40281,202.329
12:57:59.218,2,17130,0.522
12:57:59.226,1,31719,40.868
12:57:59.228,0,40293,202.295
12:57:59.260,0,40306,192.478
12:57:59.261,2,17144,0.399
12:57:59.267,1,31730,41.806
12:57:59.292,2,17157,0.154
12:57:59.299,1,31742,32.615
12:57:59.306,0,40317,205.586
12:57:59.338,2,17170,0.180
12:57:59.344,1,31753,44.960
12:57:59.346,0,40328,201.368
12:57:59.378,2,17182,0.208
12:57:59.386,1,31765,42.382
12:57:59.388,0,40341,202.235
12:57:59.420,0,40351,191.642
12:57:59.421,2,17195,0.183
12:57:59.427,1,31777,41.666
12:57:59.452,2,17207,0.186
12:57:59.459,1,31788,32.358
12:57:59.464,0,40364,204.398
12:57:59.497,2,17220,0.187
12:57:59.504,1,31799,44.902
12:57:59.506,0,40376,200.621
12:57:59.538,2,17233,0.200
12:57:59.545,1,31810,42.161
12:57:59.548,0,40389,202.250
12:57:59.581,0,40402,192.796
12:57:59.581,2,17246,0.548
12:57:59.586,1,31821,41.461
12:57:59.612,2,17260,0.215
12:57:59.619,1,31832,32.504
12:57:59.626,0,40414,206.210
12:57:59.657,2,17271,0.167
12:57:59.663,1,31843,44.986
12:57:59.666,0,40426,202.095
12:57:59.698,2,17282,0.204
12:57:59.706,1,31855,42.328
12:57:59.721,0,40512,215.601
12:57:59.740,2,17296,0.202
12:57:59.747,1,31866,41.489
12:57:59.748,0,40525,199.718
12:57:59.772,2,17310,0.245
12:57:59.779,1,31878,32.542
12:57:59.789,0,40539,208.718
12:57:59.818,2,17324,0.244
12:57:59.825,1,31892,46.022
12:57:59.830,0,40551,204.721
12:57:59.858,2,17336,0.196
12:57:59.861,0,40564,194.750
12:57:59.866,1,31907,41.379
12:57:59.900,2,17349,0.178
12:57:59.906,0,40576,184.885
12:57:59.908,1,31922,41.871
12:57:59.932,2,17363,0.207
12:57:59.940,1,31937,32.795
12:57:59.946,0,40588,198.557
12:57:59.977,2,17377,0.184
12:57:59.985,1,31952,45.624
12:57:59.989,0,40600,199.856
12:58:00.018,2,17390,0.247
12:58:00.020,0,40612,190.615
12:58:00.027,1,31967,41.450
12:58:00.060,2,17402,0.416
12:58:00.066,0,40623,205.493
12:58:00.068,1,31981,41.626
12:58:00.092,2,17415,0.427
12:58:00.100,1,31994,32.472
12:58:00.106,0,40634,200.823
12:58:00.137,2,17428,0.552
12:58:00.145,1,32007,45.879
12:58:00.149,0,40645,202.430
12:58:00.179,2,17441,0.379
12:58:00.180,0,40656,191.905
12:58:00.186,1,32021,41.296
12:58:00.220,2,17452,0.188
12:58:00.225,0,40666,204.554
12:58:00.228,1,32035,41.837
12:58:00.252,2,17465,0.191
12:58:00.260,1,32050,32.382
12:58:00.266,0,40678,200.888
12:58:00.297,2,17478,0.523
12:58:00.306,1,32063,46.051
12:58:00.308,0,40690,202.324
12:58:00.339,2,17491,0.608
12:58:00.341,0,40703,192.272
12:58:00.347,1,32078,41.399
12:58:00.381,2,17504,0.425
12:58:00.386,0,40716,205.584
12:58:00.388,1,32092,41.691
12:58:00.412,2,17517,0.211
12:58:00.423,1,32107,35.012
12:58:00.426,0,40728,201.836
12:58:00.457,2,17530,0.360
12:58:00.466,1,32120,43.539
12:58:00.468,0,40740,202.274
12:58:00.499,2,17543,0.539
12:58:00.501,0,40752,192.238
12:58:00.507,1,32137,41.676
