wall_time,cam_index,decoder_ms
12:20:48.152,0,24081.9673
12:20:48.156,2,8129.3593
12:20:48.161,2,8069.5230
12:20:48.163,1,5.8370
12:20:48.166,0,24050.9013
12:20:48.199,1,4.7590
12:20:48.205,2,8089.2490
12:20:48.208,0,24007.8825
12:20:48.235,2,8076.4645
12:20:48.268,0,24064.7454
12:20:48.269,1,4.4975
12:20:48.280,2,8091.5394
12:20:48.281,1,4.6438
12:20:48.380,0,24126.9657
12:20:48.383,2,8139.0594
12:20:48.390,0,24046.2283
12:20:48.392,1,6.0135
12:20:48.397,0,24043.2037
12:20:48.398,1,3.8175
12:20:48.419,2,8126.1845
12:20:48.422,0,24065.2769
12:20:48.422,1,5.0271
12:20:48.426,2,8097.0899
12:20:48.436,2,8066.2025
12:20:48.444,0,24046.4540
12:20:48.447,1,5.5259
12:20:48.499,0,24031.7101
12:20:48.499,2,8105.9493
12:20:48.500,1,4.6004
12:20:48.514,1,4.0171
12:20:48.521,2,8072.6411
12:20:48.527,0,24055.0650
12:20:48.564,2,8089.3874
12:20:48.565,0,23999.5237
12:20:48.568,1,7.0795
12:20:48.631,2,8118.4427
12:20:48.631,0,24063.1685
12:20:48.636,1,7.4969
12:20:48.652,0,24057.9402
12:20:48.652,1,4.2275
12:20:48.652,2,8070.1815
12:20:48.700,2,8105.2728
12:20:48.700,0,24066.9376
12:20:48.700,1,4.5767
12:20:48.720,1,4.0752
12:20:48.720,2,8055.6646
12:20:48.725,0,24027.3726
12:20:48.770,1,4.9006
12:20:48.770,0,24051.2706
12:20:48.770,2,8093.7901
12:20:48.831,0,24061.1460
12:20:48.832,2,8100.0632
12:20:48.833,1,5.0200
12:20:48.841,1,7.8846
12:20:48.844,2,8089.1702
12:20:48.848,0,24054.3446
12:20:48.935,2,8085.2757
12:20:48.962,1,4.5513
12:20:48.964,0,24132.2304
12:20:48.967,2,8113.6479
12:20:48.970,1,6.2705
12:20:48.971,0,24076.7714
12:20:48.975,2,8061.8408
12:20:48.977,1,5.4852
12:20:48.980,0,24073.7533
12:20:49.009,2,8088.9443
12:20:49.012,1,6.5880
12:20:49.012,0,24038.2877
12:20:49.035,2,8062.6632
12:20:49.039,1,4.4632
12:20:49.041,0,24045.5207
12:20:49.080,2,8092.1875
12:20:49.081,1,4.6255
12:20:49.088,0,23997.7427
12:20:49.146,2,8083.9730
12:20:49.146,1,4.1115
12:20:49.147,0,24051.5083
12:20:49.165,1,4.1951
12:20:49.173,2,8097.7101
12:20:49.173,0,24057.4662
12:20:49.227,1,9.8607
12:20:49.227,2,8088.1979
12:20:49.227,0,24048.9847
12:20:49.249,1,6.5040
12:20:49.250,2,8099.9681
12:20:49.254,0,24057.0011
12:20:49.375,0,24122.1780
12:20:49.379,1,14.7754
12:20:49.426,0,24005.2564
12:20:49.426,1,4.6703
12:20:49.437,1,4.9266
12:20:49.440,0,23977.7608
12:20:49.447,1,4.1647
12:20:49.450,2,8252.4040
12:20:49.450,0,23985.5421
12:20:49.453,1,5.8452
12:20:49.456,2,8187.0805
12:20:49.460,0,23989.8662
12:20:49.463,2,7969.5178
12:20:49.468,2,7958.4287
12:20:49.508,2,7995.5779
12:20:49.508,1,4.1269
12:20:49.509,0,24035.0602
12:20:49.523,2,7960.6630
12:20:49.530,0,24051.1644
12:20:49.531,1,4.7910
12:20:49.587,1,4.6216
12:20:49.587,2,8016.9510
12:20:49.587,0,24055.9603
12:20:49.593,1,5.5819
12:20:49.605,2,8011.1774
12:20:49.607,0,24058.4917
12:20:49.677,2,8041.5064
12:20:49.678,0,24071.1229
12:20:49.678,1,4.4262
12:20:49.686,1,3.6876
12:20:49.689,2,7991.5886
12:20:49.689,0,24054.8144
12:20:49.743,1,3.9887
12:20:49.743,2,8035.2768
12:20:49.748,0,24073.5606
12:20:49.753,1,4.9438
12:20:49.764,2,7984.1164
12:20:49.767,0,24035.2401
12:20:49.810,2,8014.2162
12:20:49.813,1,5.6527
12:20:49.813,0,24063.0479
12:20:49.889,2,8027.8140
12:20:49.889,1,4.0664
12:20:49.890,0,24091.6433
12:20:49.903,2,8033.1670
12:20:49.903,0,24023.6059
12:20:49.907,1,7.9552
12:20:49.913,1,4.7769
12:20:49.946,2,8013.8419
12:20:49.946,0,24061.1284
12:20:49.953,2,7999.0063
12:20:49.959,1,5.3038
12:20:49.971,0,24012.8427
12:20:50.026,2,8017.2421
12:20:50.032,1,4.5217
12:20:50.032,0,24070.9783
12:20:50.040,2,8011.3658
12:20:50.043,1,5.2719
12:20:50.046,0,24011.9576
12:20:50.090,1,4.6403
12:20:50.104,0,24065.5612
12:20:50.104,2,8022.3363
12:20:50.114,2,7939.4592
12:20:50.117,1,3.5559
12:20:50.175,2,7997.2809
12:20:50.176,0,24086.1300
12:20:50.180,1,7.2531
12:20:50.183,0,24071.5892
12:20:50.203,2,8016.0835
12:20:50.204,1,4.3805
12:20:50.208,0,24048.2869
12:20:50.262,1,4.6264
12:20:50.265,0,24077.7168
12:20:50.265,2,8011.8856
12:20:50.274,2,8000.6305
12:20:50.277,1,4.1065
12:20:50.348,1,4.6566
12:20:50.351,2,7994.6731
12:20:50.355,0,24120.8136
12:20:50.359,0,24043.5019
12:20:50.362,2,7956.5240
12:20:50.365,1,6.0256
12:20:50.395,0,24068.9394
12:20:50.398,1,5.4539
12:20:50.402,0,24022.0163
12:20:50.404,2,7992.5426
12:20:50.464,2,8027.1563
12:20:50.467,0,24075.4897
12:20:50.467,1,5.7711
12:20:50.482,1,4.3245
12:20:50.482,2,8006.3499
12:20:50.486,0,24035.4552
12:20:50.531,2,7998.6224
12:20:50.535,1,4.1198
12:20:50.537,0,24065.4671
12:20:50.555,1,4.7542
12:20:50.561,0,24031.9115
12:20:50.565,2,8003.5213
12:20:50.596,2,7987.3775
12:20:50.602,1,4.8274
12:20:50.605,0,24052.4805
12:20:50.664,2,7992.6146
12:20:50.665,0,24066.2929
12:20:50.665,1,3.8965
12:20:50.686,2,8008.1969
12:20:50.686,1,4.5950
12:20:50.692,0,24033.7249
12:20:50.745,0,24068.9531
12:20:50.746,2,7986.3542
12:20:50.749,1,7.0321
12:20:50.760,1,5.1708
12:20:50.771,0,24024.0033
12:20:50.772,2,8008.6556
12:20:50.812,2,8013.8228
12:20:50.818,1,3.8101
12:20:50.818,0,24061.3249
12:20:50.841,1,4.8378
12:20:50.841,2,8013.1266
12:20:50.874,0,24058.8156
12:20:50.882,0,24045.4383
12:20:50.882,1,4.9629
12:20:50.883,2,7989.9985
12:20:50.939,2,7992.1512
12:20:50.940,1,4.3881
12:20:50.945,0,24061.8668
12:20:50.956,2,7998.7843
12:20:50.959,1,4.2173
12:20:50.966,0,24013.7290
12:20:51.018,0,24062.8105
12:20:51.019,2,7989.2716
12:20:51.020,1,4.8219
12:20:51.035,1,4.6374
12:20:51.040,0,24029.4374
12:20:51.043,2,8005.6332
12:20:51.087,2,7988.0107
12:20:51.087,0,24054.7162
12:20:51.087,1,4.5394
12:20:51.146,0,24025.4219
12:20:51.146,2,8024.8494
12:20:51.147,1,4.9298
12:20:51.162,1,4.5920
12:20:51.162,2,8002.1369
12:20:51.169,0,24044.8171
12:20:51.216,1,3.6674
12:20:51.216,0,24026.2483
12:20:51.220,2,8027.4324
12:20:51.239,1,4.2511
12:20:51.268,2,8033.0641
12:20:51.271,0,24074.4625
12:20:51.400,0,24090.9865
12:20:51.446,0,24105.8376
12:20:51.452,0,24054.6280
12:20:51.463,0,24019.0998
12:20:51.469,1,12.7794
12:20:51.475,1,5.4982
12:20:51.480,1,4.7683
12:20:51.499,1,3.8039
12:20:51.512,0,24064.3960
12:20:51.526,0,24069.2284
12:20:51.527,1,4.5008
12:20:51.528,2,8011.0147
12:20:51.533,2,7993.3446
12:20:51.535,1,6.7957
12:20:51.536,0,24062.3599
12:20:51.539,2,7992.8350
12:20:51.545,2,7975.0195
12:20:51.573,2,7980.7329
12:20:51.574,0,24056.4654
12:20:51.578,1,7.8004
12:20:51.594,1,3.5467
12:20:51.675,2,8028.3433
12:20:51.676,0,24096.6647
12:20:51.678,1,6.3306
12:20:51.683,2,8002.4869
12:20:51.685,1,5.4761
12:20:51.686,0,24094.4304
12:20:51.689,2,7968.3025
12:20:51.692,0,24026.3973
12:20:51.742,2,7988.9794
12:20:51.742,0,24065.8391
12:20:51.742,1,4.6585
12:20:51.756,1,3.7279
12:20:51.761,2,7963.7829
12:20:51.767,0,24051.8019
12:20:51.799,1,3.0944
12:20:51.805,0,24021.3958
12:20:51.806,2,7942.0097
12:20:51.837,2,7963.6826
12:20:51.869,0,24074.4529
12:20:51.869,1,4.6261
12:20:51.883,2,7951.5206
12:20:51.884,1,5.5749
12:20:51.887,0,24019.7778
12:20:51.981,1,5.1558
12:20:51.982,0,24109.9288
12:20:51.982,2,8027.5991
12:20:51.990,1,6.5253
12:20:51.990,0,24065.2899
12:20:51.991,2,7991.9748
12:20:52.000,2,7965.1213
12:20:52.000,1,4.6438
12:20:52.006,0,24051.1898
12:20:52.053,1,4.2190
12:20:52.053,0,24052.4435
12:20:52.054,2,7979.4481
12:20:52.074,1,4.2362
12:20:52.082,2,7929.2760
12:20:52.088,0,24058.8338
12:20:52.121,1,4.1568
12:20:52.121,0,24042.7953
12:20:52.125,2,7966.7708
12:20:52.160,2,7952.6964
12:20:52.173,1,4.2952
12:20:52.174,0,24055.5018
12:20:52.205,2,7971.0676
12:20:52.206,1,4.6482
12:20:52.210,0,24011.2614
12:20:52.246,2,7955.1278
12:20:52.248,1,6.3198
12:20:52.253,0,24047.7290
12:20:52.278,1,3.2700
12:20:52.336,2,7980.5696
12:20:52.353,2,7993.2532
12:20:52.356,1,5.4857
12:20:52.360,0,24090.6103
12:20:52.361,2,7937.0383
12:20:52.366,1,6.7941
12:20:52.366,0,24016.4133
12:20:52.372,0,24012.4306
12:20:52.410,1,4.2332
12:20:52.415,2,7966.1300
12:20:52.415,0,24052.2841
12:20:52.446,0,24025.6326
12:20:52.446,2,7954.1102
12:20:52.446,1,4.8145
12:20:52.485,2,7977.0021
12:20:52.486,1,5.0812
12:20:52.490,0,24054.5362
12:20:52.548,2,7977.2622
12:20:52.555,0,24073.6887
12:20:52.555,1,4.8301
12:20:52.562,1,6.3681
12:20:52.565,2,7970.5849
12:20:52.568,0,24052.7181
12:20:52.620,1,4.5978
12:20:52.624,0,24057.9857
12:20:52.624,2,7986.8561
12:20:52.642,1,3.7950
12:20:52.648,0,24053.4775
12:20:52.648,2,7941.4487
12:20:52.682,2,7960.9360
12:20:52.685,1,5.4062
12:20:52.690,0,24054.7669
12:20:52.715,1,4.4696
12:20:52.720,2,7960.0204
12:20:52.750,0,24014.4012
12:20:52.757,1,4.0662
12:20:52.760,0,24010.2804
12:20:52.765,2,7860.3510
12:20:52.823,2,7912.1136
12:20:52.823,1,4.3565
12:20:52.827,0,24071.4935
12:20:52.838,2,7923.5932
12:20:52.843,1,5.5531
12:20:52.849,0,24043.6713
12:20:52.884,1,4.0833
12:20:52.884,2,7962.4180
12:20:52.891,0,24058.8224
12:20:52.920,1,3.6983
12:20:52.999,0,24103.2913
12:20:53.000,2,7999.2960
12:20:53.011,1,4.3403
12:20:53.011,2,8004.7508
12:20:53.018,2,7935.2265
12:20:53.020,0,24105.1913
12:20:53.021,1,4.6974
12:20:53.028,0,24052.4110
12:20:53.033,1,3.6037
12:20:53.076,2,7989.0993
12:20:53.076,0,24083.1083
12:20:53.081,1,5.9365
12:20:53.084,2,7945.7470
12:20:53.087,0,24052.4721
12:20:53.180,1,4.7007
12:20:53.181,2,8032.7401
12:20:53.185,0,24087.3517
12:20:53.189,1,6.3646
12:20:53.190,2,7983.2654
12:20:53.195,0,24084.2033
12:20:53.197,1,6.5532
12:20:53.200,2,7964.3731
12:20:53.211,0,24045.3961
12:20:53.273,2,7852.8788
12:20:53.274,1,4.3708
12:20:53.274,0,24079.7677
12:20:53.396,2,7954.0563
12:20:53.468,2,8020.5345
12:20:53.474,2,7995.8104
12:20:53.479,0,24235.8856
12:20:53.481,2,7799.8156
12:20:53.482,0,24139.9866
12:20:53.488,0,24099.2656
12:20:53.488,2,7798.9495
12:20:53.489,1,19.4993
12:20:53.495,1,4.7837
12:20:53.498,0,24099.7765
12:20:53.500,1,4.9186
12:20:53.530,0,24119.3719
12:20:53.531,2,7834.2442
12:20:53.531,1,5.0512
12:20:53.539,2,7834.8680
12:20:53.539,0,24093.9072
12:20:53.540,1,7.5866
12:20:53.597,1,5.0269
12:20:53.597,2,7884.2979
12:20:53.597,0,24123.6013
12:20:53.606,2,7859.8442
12:20:53.606,0,24090.5326
12:20:53.606,1,8.0046
12:20:53.680,1,4.3759
12:20:53.692,2,7935.6327
12:20:53.692,0,24111.8614
12:20:53.695,1,5.7798
12:20:53.699,0,24104.7165
12:20:53.699,2,7882.6039
12:20:53.751,0,24103.7847
12:20:53.751,1,5.0398
12:20:53.751,2,7913.2589
12:20:53.760,2,7863.9372
12:20:53.760,1,8.4216
12:20:53.776,0,24100.3013
12:20:53.824,2,7907.5340
12:20:53.824,0,24106.0187
12:20:53.824,1,4.7356
12:20:53.847,0,24069.8420
12:20:53.847,1,4.4923
12:20:53.851,2,7865.7519
12:20:53.895,0,24101.2582
12:20:53.895,1,4.4064
12:20:53.896,2,7899.1913
12:20:53.916,2,7867.6253
12:20:53.917,1,4.7491
12:20:53.944,0,24071.5259
12:20:53.966,2,7889.7426
12:20:53.967,1,4.6119
12:20:53.971,0,24095.4200
12:20:54.015,0,24087.8880
12:20:54.015,1,3.5027
12:20:54.019,2,7909.9480
12:20:54.047,2,7840.8522
12:20:54.047,0,24092.9639
12:20:54.047,1,5.1409
12:20:54.091,0,24052.8107
12:20:54.091,1,4.9411
12:20:54.091,2,7877.8242
12:20:54.123,1,4.6303
12:20:54.141,2,7874.0578
12:20:54.144,0,24102.2512
12:20:54.165,0,24077.2022
12:20:54.165,1,4.4406
12:20:54.166,2,7893.1508
12:20:54.215,1,4.6443
12:20:54.215,0,24097.5745
12:20:54.215,2,7858.6515
12:20:54.238,1,4.1261
12:20:54.238,2,7878.0561
12:20:54.319,0,23955.5835
12:20:54.334,1,4.7027
12:20:54.335,2,7936.2093
12:20:54.353,1,3.4284
12:20:54.356,2,7924.1817
12:20:54.361,0,23992.9457
12:20:54.364,0,23983.2266
12:20:54.391,1,4.6402
12:20:54.391,0,23962.9069
12:20:54.391,2,7912.1221
12:20:54.400,1,4.5169
12:20:54.400,2,7867.4600
12:20:54.411,0,23971.9370
12:20:54.458,0,24015.4762
12:20:54.458,1,4.9293
12:20:54.462,2,7905.1947
12:20:54.484,1,4.6149
12:20:54.487,2,7894.4744
12:20:54.492,0,24045.5460
12:20:54.558,1,4.5053
12:20:54.558,2,7894.5760
12:20:54.566,0,24115.8884
12:20:54.567,2,7887.0974
12:20:54.571,1,8.6802
12:20:54.575,0,24064.0108
12:20:54.624,0,24110.0179
12:20:54.624,1,4.5529
12:20:54.627,2,7888.6222
12:20:54.641,1,4.2347
12:20:54.646,2,7896.1714
12:20:54.649,0,24074.5806
12:20:54.685,1,4.6504
12:20:54.685,2,7775.4881
12:20:54.692,0,24101.5272
12:20:54.717,2,7801.5423
12:20:54.717,1,3.7994
12:20:54.746,0,24113.7507
12:20:54.760,1,4.8423
12:20:54.765,2,7840.8648
12:20:54.768,0,24074.7226
12:20:54.827,1,3.9688
12:20:54.829,2,7900.1654
12:20:54.830,0,24111.8498
12:20:54.862,0,24093.5685
12:20:54.862,1,4.6051
12:20:54.862,2,7907.8199
12:20:54.881,2,7863.0980
12:20:54.881,1,4.5307
12:20:54.909,0,24115.5487
12:20:54.922,1,5.0552
12:20:54.925,0,24089.4550
12:20:54.926,2,7880.2313
12:20:54.982,1,4.7223
12:20:54.984,2,7892.8059
12:20:54.984,0,24060.7198
12:20:55.003,1,3.6682
12:20:55.006,2,7840.2893
12:20:55.009,0,24081.6863
12:20:55.043,1,5.2097
12:20:55.046,2,7821.9984
12:20:55.049,0,24099.9358
12:20:55.117,1,4.1806
12:20:55.123,0,24127.9815
12:20:55.123,2,7895.0734
12:20:55.127,1,6.0768
12:20:55.132,2,7896.0717
12:20:55.134,0,24086.5717
12:20:55.183,1,4.6205
12:20:55.189,2,7681.2291
12:20:55.189,0,24113.2515
12:20:55.199,1,4.7338
12:20:55.199,2,7674.4524
12:20:55.212,0,24085.9990
12:20:55.243,1,4.9544
12:20:55.246,2,7717.9727
12:20:55.250,0,24095.9578
12:20:55.342,1,11.6130
12:20:55.363,0,24161.0770
12:20:55.384,1,4.2970
12:20:55.384,0,24123.0205
12:20:55.404,1,4.0369
12:20:55.415,2,7878.8652
