wall_time,cam,rtp_seq,pipeline_ms,total_ms
11:29:25.588,0,25079,0.305,0.183
11:29:25.588,0,25080,0.305,0.193
11:29:25.588,0,25081,0.305,0.202
11:29:25.588,0,25082,0.305,0.210
11:29:25.588,0,25083,0.305,0.218
11:29:25.588,0,25084,0.305,0.226
11:29:25.588,0,25085,0.305,0.233
11:29:25.588,0,25086,0.305,0.241
11:29:25.588,0,25087,0.305,0.250
11:29:25.588,0,25088,0.305,0.257
11:29:25.588,0,25089,0.305,0.266
11:29:25.588,0,25090,0.273,0.273
11:29:25.606,2,25336,0.286,0.203
11:29:25.606,2,25337,0.286,0.219
11:29:25.606,2,25338,0.286,0.228
11:29:25.606,2,25339,0.286,0.236
11:29:25.606,2,25340,0.286,0.244
11:29:25.606,2,25341,0.286,0.253
11:29:25.606,2,25342,0.286,0.261
11:29:25.606,2,25343,0.286,0.269
11:29:25.606,2,25344,0.286,0.276
11:29:25.606,2,25345,0.286,0.285
11:29:25.606,2,25346,0.286,0.293
11:29:25.606,2,25347,0.301,0.301
11:29:25.610,1,25553,0.182,0.053
11:29:25.610,1,25554,0.182,0.069
11:29:25.610,1,25555,0.182,0.078
11:29:25.610,1,25556,0.182,0.087
11:29:25.610,1,25557,0.182,0.096
11:29:25.610,1,25558,0.182,0.104
11:29:25.610,1,25559,0.182,0.112
11:29:25.610,1,25560,0.182,0.119
11:29:25.610,1,25561,0.182,0.128
11:29:25.610,1,25562,0.182,0.136
11:29:25.610,1,25563,0.182,0.144
11:29:25.610,1,25564,0.182,0.152
11:29:25.610,1,25565,0.182,0.160
11:29:25.610,1,25566,0.167,0.167
11:29:25.631,0,25091,0.273,0.192
11:29:25.632,0,25092,0.273,0.213
11:29:25.632,0,25093,0.273,0.224
11:29:25.632,0,25094,0.273,0.233
11:29:25.632,0,25095,0.273,0.242
11:29:25.632,0,25096,0.273,0.250
11:29:25.632,0,25097,0.273,0.259
11:29:25.632,0,25098,0.273,0.267
11:29:25.632,0,25099,0.273,0.275
11:29:25.632,0,25100,0.273,0.283
11:29:25.632,0,25101,0.273,0.291
11:29:25.632,0,25102,0.273,0.299
11:29:25.632,0,25103,0.273,0.306
11:29:25.632,0,25104,0.314,0.314
11:29:25.642,1,25567,0.167,0.050
11:29:25.642,1,25568,0.167,0.068
11:29:25.642,1,25569,0.167,0.079
11:29:25.642,1,25570,0.167,0.088
11:29:25.642,1,25571,0.167,0.097
11:29:25.642,1,25572,0.167,0.105
11:29:25.642,1,25573,0.167,0.114
11:29:25.642,1,25574,0.167,0.122
11:29:25.642,1,25575,0.167,0.130
11:29:25.642,1,25576,0.167,0.137
11:29:25.642,1,25577,0.167,0.145
11:29:25.642,1,25578,0.167,0.153
11:29:25.642,1,25579,0.161,0.161
11:29:25.647,2,25348,0.301,0.214
11:29:25.647,2,25349,0.301,0.237
11:29:25.647,2,25350,0.301,0.247
11:29:25.647,2,25351,0.301,0.257
11:29:25.647,2,25352,0.301,0.266
11:29:25.647,2,25353,0.301,0.274
11:29:25.647,2,25354,0.301,0.282
11:29:25.647,2,25355,0.301,0.290
11:29:25.647,2,25356,0.301,0.298
11:29:25.648,2,25357,0.301,0.306
11:29:25.648,2,25358,0.301,0.314
11:29:25.648,2,25359,0.322,0.322
11:29:25.674,0,25105,0.314,0.161
11:29:25.674,0,25106,0.314,0.184
11:29:25.674,0,25107,0.314,0.195
11:29:25.674,0,25108,0.314,0.205
11:29:25.674,0,25109,0.314,0.213
11:29:25.674,0,25110,0.314,0.222
11:29:25.674,0,25111,0.314,0.230
11:29:25.674,0,25112,0.314,0.239
11:29:25.674,0,25113,0.314,0.247
11:29:25.674,0,25114,0.314,0.255
11:29:25.674,0,25115,0.314,0.263
11:29:25.674,0,25116,0.271,0.271
11:29:25.680,2,25360,0.322,0.210
11:29:25.680,2,25361,0.322,0.232
11:29:25.680,2,25362,0.322,0.243
11:29:25.680,2,25363,0.322,0.252
11:29:25.680,2,25364,0.322,0.261
11:29:25.680,2,25365,0.322,0.270
11:29:25.680,2,25366,0.322,0.278
11:29:25.680,2,25367,0.322,0.286
11:29:25.680,2,25368,0.322,0.295
11:29:25.680,2,25369,0.322,0.303
11:29:25.680,2,25370,0.322,0.311
11:29:25.680,2,25371,0.322,0.319
11:29:25.680,2,25372,0.322,0.327
11:29:25.680,2,25373,0.322,0.335
11:29:25.680,2,25374,0.348,0.348
11:29:25.687,1,25580,0.161,0.057
11:29:25.687,1,25581,0.161,0.076
11:29:25.687,1,25582,0.161,0.085
11:29:25.687,1,25583,0.161,0.094
11:29:25.687,1,25584,0.161,0.102
11:29:25.687,1,25585,0.161,0.110
11:29:25.687,1,25586,0.161,0.118
11:29:25.687,1,25587,0.161,0.126
11:29:25.687,1,25588,0.161,0.134
11:29:25.687,1,25589,0.161,0.142
11:29:25.687,1,25590,0.161,0.150
11:29:25.687,1,25591,0.161,0.157
11:29:25.687,1,25592,0.161,0.165
11:29:25.687,1,25593,0.161,0.173
11:29:25.687,1,25594,0.181,0.181
11:29:25.715,0,25117,0.271,0.141
11:29:25.715,0,25118,0.271,0.166
11:29:25.715,0,25119,0.271,0.178
11:29:25.715,0,25120,0.271,0.187
11:29:25.715,0,25121,0.271,0.196
11:29:25.715,0,25122,0.271,0.204
11:29:25.715,0,25123,0.271,0.212
11:29:25.715,0,25124,0.271,0.221
11:29:25.715,0,25125,0.271,0.229
11:29:25.715,0,25126,0.271,0.237
11:29:25.715,0,25127,0.271,0.245
11:29:25.715,0,25128,0.271,0.258
11:29:25.715,0,25129,0.267,0.267
11:29:25.725,2,25375,0.348,0.212
11:29:25.725,2,25376,0.348,0.244
11:29:25.725,2,25377,0.348,0.253
11:29:25.725,2,25378,0.348,0.262
11:29:25.725,2,25379,0.348,0.270
11:29:25.725,2,25380,0.348,0.279
11:29:25.725,2,25381,0.348,0.287
11:29:25.725,2,25382,0.348,0.295
11:29:25.725,2,25383,0.348,0.303
11:29:25.725,2,25384,0.348,0.311
11:29:25.725,2,25385,0.348,0.323
11:29:25.725,2,25386,0.332,0.332
11:29:25.728,1,25595,0.181,0.051
11:29:25.728,1,25596,0.181,0.068
11:29:25.728,1,25597,0.181,0.077
11:29:25.728,1,25598,0.181,0.086
11:29:25.728,1,25599,0.181,0.094
11:29:25.728,1,25600,0.181,0.102
11:29:25.728,1,25601,0.181,0.109
11:29:25.728,1,25602,0.181,0.117
11:29:25.728,1,25603,0.181,0.125
11:29:25.728,1,25604,0.181,0.134
11:29:25.728,1,25605,0.142,0.142
11:29:25.757,0,25130,0.267,0.202
11:29:25.757,0,25131,0.267,0.224
11:29:25.757,0,25132,0.267,0.234
11:29:25.757,0,25133,0.267,0.243
11:29:25.757,0,25134,0.267,0.252
11:29:25.757,0,25135,0.267,0.260
11:29:25.757,0,25136,0.267,0.268
11:29:25.757,0,25137,0.267,0.276
11:29:25.757,0,25138,0.267,0.283
11:29:25.757,0,25139,0.267,0.291
11:29:25.757,0,25140,0.267,0.299
11:29:25.757,0,25141,0.267,0.307
11:29:25.757,0,25142,0.315,0.315
11:29:25.765,2,25387,0.332,0.153
11:29:25.765,2,25388,0.332,0.168
11:29:25.765,2,25389,0.332,0.178
11:29:25.765,2,25390,0.332,0.186
11:29:25.765,2,25391,0.332,0.195
11:29:25.765,2,25392,0.332,0.203
11:29:25.765,2,25393,0.332,0.211
11:29:25.765,2,25394,0.332,0.218
11:29:25.765,2,25395,0.332,0.226
11:29:25.766,2,25396,0.332,0.234
11:29:25.766,2,25397,0.332,0.242
11:29:25.766,2,25398,0.332,0.251
11:29:25.766,2,25399,0.258,0.258
11:29:25.770,1,25606,0.142,0.054
11:29:25.770,1,25607,0.142,0.071
11:29:25.770,1,25608,0.142,0.080
11:29:25.770,1,25609,0.142,0.088
11:29:25.770,1,25610,0.142,0.096
11:29:25.770,1,25611,0.142,0.105
11:29:25.770,1,25612,0.142,0.113
11:29:25.770,1,25613,0.142,0.121
11:29:25.770,1,25614,0.142,0.129
11:29:25.770,1,25615,0.142,0.136
11:29:25.770,1,25616,0.142,0.144
11:29:25.770,1,25617,0.142,0.152
11:29:25.770,1,25618,0.142,0.159
11:29:25.770,1,25619,0.167,0.167
11:29:25.790,0,25143,0.315,0.199
11:29:25.790,0,25144,0.315,0.221
11:29:25.790,0,25145,0.315,0.231
11:29:25.790,0,25146,0.315,0.240
11:29:25.790,0,25147,0.315,0.249
11:29:25.790,0,25148,0.315,0.257
11:29:25.790,0,25149,0.315,0.265
11:29:25.790,0,25150,0.315,0.277
11:29:25.790,0,25151,0.315,0.286
11:29:25.790,0,25152,0.315,0.294
11:29:25.790,0,25153,0.315,0.301
11:29:25.790,0,25154,0.315,0.309
11:29:25.790,0,25155,0.317,0.317
11:29:25.802,1,25620,0.167,0.060
11:29:25.802,1,25621,0.167,0.077
11:29:25.802,1,25622,0.167,0.087
11:29:25.802,1,25623,0.167,0.095
11:29:25.802,1,25624,0.167,0.103
11:29:25.802,1,25625,0.167,0.111
11:29:25.802,1,25626,0.167,0.119
11:29:25.802,1,25627,0.167,0.127
11:29:25.802,1,25628,0.167,0.135
11:29:25.802,1,25629,0.167,0.143
11:29:25.802,1,25630,0.167,0.151
11:29:25.802,1,25631,0.167,0.158
11:29:25.802,1,25632,0.167,0.166
11:29:25.802,1,25633,0.167,0.173
11:29:25.802,1,25634,0.181,0.181
11:29:25.808,2,25400,0.258,0.167
11:29:25.808,2,25401,0.258,0.193
11:29:25.808,2,25402,0.258,0.202
11:29:25.808,2,25403,0.258,0.210
11:29:25.808,2,25404,0.258,0.218
11:29:25.808,2,25405,0.258,0.226
11:29:25.808,2,25406,0.258,0.234
11:29:25.808,2,25407,0.258,0.242
11:29:25.808,2,25408,0.258,0.249
11:29:25.808,2,25409,0.258,0.257
11:29:25.808,2,25410,0.265,0.265
11:29:25.832,0,25156,0.317,0.160
11:29:25.832,0,25157,0.317,0.181
11:29:25.832,0,25158,0.317,0.192
11:29:25.832,0,25159,0.317,0.204
11:29:25.832,0,25160,0.317,0.216
11:29:25.832,0,25161,0.317,0.226
11:29:25.832,0,25162,0.317,0.239
11:29:25.832,0,25163,0.317,0.250
11:29:25.832,0,25164,0.317,0.262
11:29:25.832,0,25165,0.317,0.273
11:29:25.832,0,25166,0.317,0.283
11:29:25.832,0,25167,0.294,0.294
11:29:25.840,2,25411,0.265,0.166
11:29:25.840,2,25412,0.265,0.182
11:29:25.840,2,25413,0.265,0.191
11:29:25.840,2,25414,0.265,0.199
11:29:25.840,2,25415,0.265,0.208
11:29:25.840,2,25416,0.265,0.215
11:29:25.840,2,25417,0.265,0.224
11:29:25.840,2,25418,0.265,0.232
11:29:25.840,2,25419,0.265,0.239
11:29:25.840,2,25420,0.265,0.247
11:29:25.840,2,25421,0.265,0.255
11:29:25.840,2,25422,0.265,0.263
11:29:25.840,2,25423,0.271,0.271
11:29:25.848,1,25635,0.181,0.058
11:29:25.848,1,25636,0.181,0.076
11:29:25.848,1,25637,0.181,0.086
11:29:25.848,1,25638,0.181,0.094
11:29:25.848,1,25639,0.181,0.102
11:29:25.848,1,25640,0.181,0.110
11:29:25.848,1,25641,0.181,0.118
11:29:25.848,1,25642,0.181,0.126
11:29:25.848,1,25643,0.181,0.134
11:29:25.848,1,25644,0.181,0.142
11:29:25.848,1,25645,0.181,0.149
11:29:25.848,1,25646,0.181,0.157
11:29:25.848,1,25647,0.181,0.164
11:29:25.848,1,25648,0.181,0.172
11:29:25.848,1,25649,0.181,0.180
11:29:25.848,1,25650,0.188,0.188
11:29:25.872,0,25168,0.294,0.164
11:29:25.872,0,25169,0.294,0.190
11:29:25.872,0,25170,0.294,0.202
11:29:25.872,0,25171,0.294,0.211
11:29:25.872,0,25172,0.294,0.220
11:29:25.872,0,25173,0.294,0.228
11:29:25.872,0,25174,0.294,0.236
11:29:25.872,0,25175,0.294,0.244
11:29:25.872,0,25176,0.294,0.252
11:29:25.872,0,25177,0.294,0.260
11:29:25.872,0,25178,0.267,0.267
11:29:25.884,2,25424,0.271,0.169
11:29:25.884,2,25425,0.271,0.206
11:29:25.884,2,25426,0.271,0.216
11:29:25.884,2,25427,0.271,0.224
11:29:25.884,2,25428,0.271,0.233
11:29:25.884,2,25429,0.271,0.241
11:29:25.884,2,25430,0.271,0.249
11:29:25.884,2,25431,0.271,0.257
11:29:25.884,2,25432,0.271,0.265
11:29:25.884,2,25433,0.271,0.273
11:29:25.884,2,25434,0.271,0.290
11:29:25.884,2,25435,0.271,0.298
11:29:25.884,2,25436,0.306,0.306
11:29:25.888,1,25651,0.188,0.055
11:29:25.888,1,25652,0.188,0.072
11:29:25.888,1,25653,0.188,0.081
11:29:25.888,1,25654,0.188,0.090
11:29:25.888,1,25655,0.188,0.098
11:29:25.888,1,25656,0.188,0.106
11:29:25.888,1,25657,0.188,0.114
11:29:25.888,1,25658,0.188,0.122
11:29:25.888,1,25659,0.188,0.130
11:29:25.888,1,25660,0.188,0.138
11:29:25.888,1,25661,0.188,0.146
11:29:25.888,1,25662,0.154,0.154
11:29:25.915,0,25179,0.267,0.156
11:29:25.915,0,25180,0.267,0.177
11:29:25.915,0,25181,0.267,0.187
11:29:25.915,0,25182,0.267,0.196
11:29:25.915,0,25183,0.267,0.205
11:29:25.915,0,25184,0.267,0.213
11:29:25.915,0,25185,0.267,0.221
11:29:25.915,0,25186,0.267,0.229
11:29:25.915,0,25187,0.267,0.236
11:29:25.915,0,25188,0.267,0.244
11:29:25.915,0,25189,0.267,0.252
11:29:25.915,0,25190,0.267,0.259
11:29:25.915,0,25191,0.267,0.267
11:29:25.915,0,25192,0.275,0.275
11:29:25.926,2,25437,0.306,0.174
11:29:25.926,2,25438,0.306,0.189
11:29:25.926,2,25439,0.306,0.198
11:29:25.926,2,25440,0.306,0.207
11:29:25.926,2,25441,0.306,0.215
11:29:25.926,2,25442,0.306,0.223
11:29:25.926,2,25443,0.306,0.231
11:29:25.926,2,25444,0.306,0.239
11:29:25.926,2,25445,0.306,0.247
11:29:25.926,2,25446,0.306,0.255
11:29:25.926,2,25447,0.306,0.263
11:29:25.926,2,25448,0.270,0.270
11:29:25.930,1,25663,0.154,0.061
11:29:25.930,1,25664,0.154,0.078
11:29:25.930,1,25665,0.154,0.088
11:29:25.930,1,25666,0.154,0.097
11:29:25.930,1,25667,0.154,0.104
11:29:25.930,1,25668,0.154,0.113
11:29:25.930,1,25669,0.154,0.120
11:29:25.930,1,25670,0.154,0.129
11:29:25.930,1,25671,0.154,0.137
11:29:25.930,1,25672,0.154,0.145
11:29:25.930,1,25673,0.154,0.152
11:29:25.930,1,25674,0.154,0.160
11:29:25.930,1,25675,0.154,0.168
11:29:25.930,1,25676,0.175,0.175
11:29:25.946,0,25193,0.275,0.149
11:29:25.946,0,25194,0.275,0.171
11:29:25.946,0,25195,0.275,0.183
11:29:25.946,0,25196,0.275,0.192
11:29:25.946,0,25197,0.275,0.200
11:29:25.946,0,25198,0.275,0.208
11:29:25.946,0,25199,0.275,0.217
11:29:25.946,0,25200,0.275,0.225
11:29:25.946,0,25201,0.275,0.233
11:29:25.946,0,25202,0.275,0.241
11:29:25.946,0,25203,0.275,0.248
11:29:25.946,0,25204,0.256,0.256
11:29:25.962,1,25677,0.175,0.058
11:29:25.962,1,25678,0.175,0.080
11:29:25.962,1,25679,0.175,0.090
11:29:25.962,1,25680,0.175,0.099
11:29:25.962,1,25681,0.175,0.108
11:29:25.962,1,25682,0.175,0.116
11:29:25.962,1,25683,0.175,0.124
11:29:25.962,1,25684,0.175,0.132
11:29:25.962,1,25685,0.175,0.140
11:29:25.962,1,25686,0.175,0.148
11:29:25.962,1,25687,0.175,0.156
11:29:25.962,1,25688,0.164,0.164
11:29:25.967,2,25449,0.270,0.178
11:29:25.967,2,25450,0.270,0.193
11:29:25.967,2,25451,0.270,0.201
11:29:25.967,2,25452,0.270,0.210
11:29:25.967,2,25453,0.270,0.218
11:29:25.967,2,25454,0.270,0.226
11:29:25.967,2,25455,0.270,0.234
11:29:25.967,2,25456,0.270,0.242
11:29:25.967,2,25457,0.270,0.250
11:29:25.967,2,25458,0.270,0.258
11:29:25.967,2,25459,0.270,0.266
11:29:25.967,2,25460,0.270,0.274
11:29:25.967,2,25461,0.282,0.282
11:29:25.991,0,25205,0.256,0.204
11:29:25.991,0,25206,0.256,0.225
11:29:25.991,0,25207,0.256,0.235
11:29:25.991,0,25208,0.256,0.244
11:29:25.991,0,25209,0.256,0.253
11:29:25.991,0,25210,0.256,0.261
11:29:25.991,0,25211,0.256,0.270
11:29:25.991,0,25212,0.256,0.278
11:29:25.991,0,25213,0.256,0.286
11:29:25.991,0,25214,0.256,0.294
11:29:25.991,0,25215,0.256,0.302
11:29:25.991,0,25216,0.310,0.310
11:29:26.008,1,25689,0.164,0.093
11:29:26.008,1,25690,0.164,0.131
11:29:26.008,1,25691,0.164,0.141
11:29:26.008,1,25692,0.164,0.149
11:29:26.008,1,25693,0.164,0.158
11:29:26.008,1,25694,0.164,0.166
11:29:26.008,1,25695,0.164,0.174
11:29:26.008,1,25696,0.164,0.182
11:29:26.008,1,25697,0.164,0.190
11:29:26.008,1,25698,0.164,0.197
11:29:26.008,1,25699,0.164,0.205
11:29:26.008,1,25700,0.164,0.212
11:29:26.008,1,25701,0.164,0.220
11:29:26.008,1,25702,0.228,0.228
11:29:26.008,2,25462,0.282,0.182
11:29:26.008,2,25463,0.282,0.206
11:29:26.008,2,25464,0.282,0.215
11:29:26.008,2,25465,0.282,0.223
11:29:26.008,2,25466,0.282,0.231
11:29:26.008,2,25467,0.282,0.239
11:29:26.008,2,25468,0.282,0.247
11:29:26.008,2,25469,0.282,0.255
11:29:26.008,2,25470,0.282,0.263
11:29:26.008,2,25471,0.282,0.271
11:29:26.008,2,25472,0.282,0.279
11:29:26.009,2,25473,0.282,0.286
11:29:26.009,2,25474,0.282,0.294
11:29:26.009,2,25475,0.302,0.302
11:29:26.031,0,25217,0.310,0.084
11:29:26.031,0,25218,0.310,0.104
11:29:26.031,0,25219,0.310,0.114
11:29:26.031,0,25220,0.310,0.123
11:29:26.031,0,25221,0.310,0.131
11:29:26.031,0,25222,0.310,0.139
11:29:26.031,0,25223,0.310,0.147
11:29:26.031,0,25224,0.310,0.155
11:29:26.031,0,25225,0.310,0.162
11:29:26.031,0,25226,0.310,0.171
11:29:26.031,0,25227,0.310,0.178
11:29:26.031,0,25228,0.310,0.186
11:29:26.031,0,25229,0.194,0.194
11:29:26.040,2,25476,0.302,0.184
11:29:26.040,2,25477,0.302,0.201
11:29:26.040,2,25478,0.302,0.210
11:29:26.040,2,25479,0.302,0.220
11:29:26.040,2,25480,0.302,0.228
11:29:26.040,2,25481,0.302,0.236
11:29:26.040,2,25482,0.302,0.244
11:29:26.040,2,25483,0.302,0.252
11:29:26.040,2,25484,0.302,0.260
11:29:26.040,2,25485,0.302,0.268
11:29:26.040,2,25486,0.276,0.276
11:29:26.048,1,25703,0.228,0.075
11:29:26.048,1,25704,0.228,0.097
11:29:26.048,1,25705,0.228,0.108
11:29:26.048,1,25706,0.228,0.116
11:29:26.048,1,25707,0.228,0.124
11:29:26.048,1,25708,0.228,0.132
11:29:26.048,1,25709,0.228,0.140
11:29:26.048,1,25710,0.228,0.148
11:29:26.048,1,25711,0.228,0.157
11:29:26.048,1,25712,0.228,0.165
11:29:26.048,1,25713,0.228,0.172
11:29:26.048,1,25714,0.228,0.180
11:29:26.048,1,25715,0.188,0.188
11:29:26.073,0,25230,0.194,0.080
11:29:26.073,0,25231,0.194,0.102
11:29:26.073,0,25232,0.194,0.112
11:29:26.073,0,25233,0.194,0.121
11:29:26.073,0,25234,0.194,0.129
11:29:26.073,0,25235,0.194,0.137
11:29:26.073,0,25236,0.194,0.145
11:29:26.073,0,25237,0.194,0.153
11:29:26.073,0,25238,0.194,0.161
11:29:26.073,0,25239,0.194,0.169
11:29:26.073,0,25240,0.194,0.177
11:29:26.073,0,25241,0.194,0.185
11:29:26.073,0,25242,0.192,0.192
11:29:26.085,2,25487,0.276,0.147
11:29:26.086,2,25488,0.276,0.162
11:29:26.086,2,25489,0.276,0.171
11:29:26.086,2,25490,0.276,0.181
11:29:26.086,2,25491,0.276,0.189
11:29:26.086,2,25492,0.276,0.197
11:29:26.086,2,25493,0.276,0.205
11:29:26.086,2,25494,0.276,0.213
11:29:26.086,2,25495,0.276,0.220
11:29:26.086,2,25496,0.276,0.228
11:29:26.086,2,25497,0.276,0.237
11:29:26.086,2,25498,0.276,0.245
11:29:26.086,2,25499,0.253,0.253
11:29:26.090,1,25716,0.188,0.077
11:29:26.090,1,25717,0.188,0.095
11:29:26.090,1,25718,0.188,0.105
11:29:26.090,1,25719,0.188,0.113
11:29:26.090,1,25720,0.188,0.121
11:29:26.090,1,25721,0.188,0.129
11:29:26.090,1,25722,0.188,0.137
11:29:26.090,1,25723,0.188,0.145
11:29:26.090,1,25724,0.188,0.153
11:29:26.090,1,25725,0.188,0.161
11:29:26.090,1,25726,0.188,0.169
11:29:26.090,1,25727,0.188,0.176
11:29:26.090,1,25728,0.184,0.184
11:29:26.106,0,25243,0.192,0.073
11:29:26.106,0,25244,0.192,0.093
11:29:26.106,0,25245,0.192,0.103
11:29:26.106,0,25246,0.192,0.113
11:29:26.106,0,25247,0.192,0.122
11:29:26.106,0,25248,0.192,0.130
11:29:26.106,0,25249,0.192,0.138
11:29:26.106,0,25250,0.192,0.146
11:29:26.106,0,25251,0.192,0.154
11:29:26.106,0,25252,0.192,0.162
11:29:26.106,0,25253,0.192,0.171
11:29:26.106,0,25254,0.192,0.179
11:29:26.106,0,25255,0.192,0.187
11:29:26.106,0,25256,0.194,0.194
11:29:26.122,1,25729,0.184,0.086
11:29:26.122,1,25730,0.184,0.108
11:29:26.122,1,25731,0.184,0.118
11:29:26.122,1,25732,0.184,0.127
11:29:26.122,1,25733,0.184,0.136
11:29:26.122,1,25734,0.184,0.144
11:29:26.122,1,25735,0.184,0.151
11:29:26.122,1,25736,0.184,0.159
11:29:26.122,1,25737,0.184,0.167
11:29:26.122,1,25738,0.184,0.175
11:29:26.122,1,25739,0.184,0.183
11:29:26.122,1,25740,0.184,0.191
11:29:26.122,1,25741,0.184,0.199
11:29:26.122,1,25742,0.184,0.207
11:29:26.122,1,25743,0.215,0.215
11:29:26.126,2,25500,0.253,0.202
11:29:26.126,2,25501,0.253,0.218
11:29:26.126,2,25502,0.253,0.229
11:29:26.126,2,25503,0.253,0.241
11:29:26.126,2,25504,0.253,0.250
11:29:26.126,2,25505,0.253,0.260
11:29:26.126,2,25506,0.253,0.269
11:29:26.126,2,25507,0.253,0.278
11:29:26.126,2,25508,0.253,0.287
11:29:26.126,2,25509,0.253,0.296
11:29:26.126,2,25510,0.253,0.305
11:29:26.126,2,25511,0.253,0.314
11:29:26.126,2,25512,0.323,0.323
11:29:26.150,0,25257,0.194,0.076
11:29:26.150,0,25258,0.194,0.099
11:29:26.150,0,25259,0.194,0.109
11:29:26.150,0,25260,0.194,0.119
11:29:26.150,0,25261,0.194,0.127
11:29:26.150,0,25262,0.194,0.135
11:29:26.150,0,25263,0.194,0.143
11:29:26.150,0,25264,0.194,0.151
11:29:26.150,0,25265,0.194,0.159
11:29:26.150,0,25266,0.194,0.167
11:29:26.150,0,25267,0.175,0.175
11:29:26.167,1,25744,0.215,0.080
11:29:26.167,1,25745,0.215,0.101
11:29:26.167,1,25746,0.215,0.111
11:29:26.167,1,25747,0.215,0.120
11:29:26.167,1,25748,0.215,0.129
11:29:26.167,1,25749,0.215,0.137
11:29:26.167,1,25750,0.215,0.146
11:29:26.167,1,25751,0.215,0.155
11:29:26.167,1,25752,0.215,0.163
11:29:26.168,1,25753,0.215,0.172
11:29:26.168,1,25754,0.215,0.181
11:29:26.168,1,25755,0.215,0.190
11:29:26.168,1,25756,0.215,0.199
11:29:26.168,1,25757,0.208,0.208
11:29:26.169,2,25513,0.323,0.212
11:29:26.169,2,25514,0.323,0.226
11:29:26.169,2,25515,0.323,0.236
11:29:26.169,2,25516,0.323,0.244
11:29:26.169,2,25517,0.323,0.253
11:29:26.169,2,25518,0.323,0.263
11:29:26.169,2,25519,0.323,0.271
11:29:26.169,2,25520,0.323,0.279
11:29:26.169,2,25521,0.323,0.287
11:29:26.169,2,25522,0.323,0.296
11:29:26.169,2,25523,0.323,0.305
11:29:26.169,2,25524,0.323,0.313
11:29:26.169,2,25525,0.321,0.321
11:29:26.192,0,25268,0.175,0.060
11:29:26.192,0,25269,0.175,0.081
11:29:26.192,0,25270,0.175,0.091
11:29:26.193,0,25271,0.175,0.101
11:29:26.193,0,25272,0.175,0.109
11:29:26.193,0,25273,0.175,0.117
11:29:26.193,0,25274,0.175,0.125
11:29:26.193,0,25275,0.175,0.133
11:29:26.193,0,25276,0.175,0.141
11:29:26.193,0,25277,0.175,0.149
11:29:26.193,0,25278,0.175,0.157
11:29:26.193,0,25279,0.165,0.165
11:29:26.200,2,25526,0.321,0.185
11:29:26.200,2,25527,0.321,0.202
11:29:26.200,2,25528,0.321,0.213
11:29:26.200,2,25529,0.321,0.223
11:29:26.200,2,25530,0.321,0.231
11:29:26.200,2,25531,0.321,0.240
11:29:26.200,2,25532,0.321,0.248
11:29:26.200,2,25533,0.321,0.256
11:29:26.200,2,25534,0.321,0.264
11:29:26.200,2,25535,0.321,0.271
11:29:26.200,2,25536,0.321,0.279
11:29:26.200,2,25537,0.287,0.287
11:29:26.208,1,25758,0.208,0.057
11:29:26.208,1,25759,0.208,0.075
11:29:26.208,1,25760,0.208,0.084
11:29:26.208,1,25761,0.208,0.092
11:29:26.208,1,25762,0.208,0.100
11:29:26.208,1,25763,0.208,0.108
11:29:26.208,1,25764,0.208,0.116
11:29:26.208,1,25765,0.208,0.124
11:29:26.208,1,25766,0.208,0.131
11:29:26.208,1,25767,0.208,0.139
11:29:26.208,1,25768,0.208,0.147
11:29:26.208,1,25769,0.155,0.155
11:29:26.234,0,25280,0.165,0.073
11:29:26.234,0,25281,0.165,0.100
11:29:26.234,0,25282,0.165,0.114
11:29:26.234,0,25283,0.165,0.126
11:29:26.234,0,25284,0.165,0.137
11:29:26.234,0,25285,0.165,0.147
11:29:26.234,0,25286,0.165,0.158
11:29:26.234,0,25287,0.165,0.168
11:29:26.234,0,25288,0.165,0.178
11:29:26.234,0,25289,0.165,0.189
11:29:26.234,0,25290,0.165,0.199
11:29:26.234,0,25291,0.165,0.210
11:29:26.234,0,25292,0.221,0.221
11:29:26.245,2,25538,0.287,0.054
11:29:26.245,2,25539,0.287,0.072
11:29:26.245,2,25540,0.287,0.082
11:29:26.245,2,25541,0.287,0.091
11:29:26.245,2,25542,0.287,0.100
11:29:26.245,2,25543,0.287,0.110
11:29:26.245,2,25544,0.287,0.119
11:29:26.245,2,25545,0.287,0.127
11:29:26.245,2,25546,0.287,0.135
11:29:26.245,2,25547,0.287,0.143
11:29:26.245,2,25548,0.287,0.151
11:29:26.245,2,25549,0.287,0.158
11:29:26.245,2,25550,0.166,0.166
11:29:26.251,1,25770,0.155,0.079
11:29:26.251,1,25771,0.155,0.100
11:29:26.251,1,25772,0.155,0.110
11:29:26.251,1,25773,0.155,0.119
11:29:26.251,1,25774,0.155,0.127
11:29:26.251,1,25775,0.155,0.135
11:29:26.251,1,25776,0.155,0.144
11:29:26.251,1,25777,0.155,0.151
11:29:26.251,1,25778,0.155,0.159
11:29:26.251,1,25779,0.155,0.167
11:29:26.251,1,25780,0.155,0.175
11:29:26.251,1,25781,0.155,0.183
11:29:26.251,1,25782,0.155,0.191
11:29:26.251,1,25783,0.155,0.199
11:29:26.251,1,25784,0.206,0.206
11:29:26.266,0,25293,0.221,0.059
11:29:26.266,0,25294,0.221,0.080
11:29:26.266,0,25295,0.221,0.090
11:29:26.266,0,25296,0.221,0.099
