wall_time,cam,rtp_seq,pipeline_ms,dropped_nals
18:27:31.707,0,9473,14.109,2
18:27:31.727,0,9518,0.535,0
18:27:31.740,2,16693,23.946,1
18:27:31.741,1,15357,4.786,2
18:27:31.762,2,16740,4.943,0
18:27:31.777,0,9578,10.165,0
18:27:31.784,1,15431,6.789,0
18:27:31.796,2,16771,6.876,0
18:27:31.822,0,9623,14.353,0
18:27:31.824,1,15471,8.348,0
18:27:31.841,2,16811,10.636,0
18:27:31.848,0,9664,10.146,0
18:27:31.853,1,15499,5.717,0
18:27:31.885,2,16845,9.073,0
18:27:31.889,0,9693,9.488,0
18:27:31.894,1,15537,5.827,0
18:27:31.931,2,16871,13.604,0
18:27:31.933,0,9722,9.152,0
18:27:31.940,1,15565,7.836,0
18:27:31.959,2,16909,10.548,0
18:27:31.975,0,9762,8.877,0
18:27:31.981,1,15607,6.738,0
18:27:31.999,2,16936,8.271,0
18:27:32.005,0,9794,7.389,0
18:27:32.013,1,15637,7.632,0
18:27:32.049,2,16977,12.765,0
18:27:32.053,0,9823,12.768,0
18:27:32.056,1,15681,8.091,0
18:27:32.083,2,17015,5.492,0
18:27:32.090,0,9862,5.555,0
18:27:32.097,1,15710,4.556,0
18:27:32.114,2,17043,5.684,0
18:27:32.134,0,9890,8.188,0
18:27:32.142,1,15753,8.008,0
18:27:32.159,2,17072,8.126,0
18:27:32.164,0,9932,5.710,0
18:27:32.172,1,15784,6.165,0
18:27:32.204,2,17102,8.191,0
18:27:32.209,0,10104,9.087,0
18:27:32.212,1,15814,4.834,0
18:27:32.245,2,17145,7.116,0
18:27:32.294,0,10180,9.686,1
18:27:32.320,1,16032,17.334,1
18:27:32.335,0,10222,9.190,0
18:27:32.337,2,17364,17.385,1
18:27:32.345,1,16068,5.056,0
18:27:32.357,2,17401,5.839,0
18:27:32.376,0,10249,9.073,0
18:27:32.380,1,16091,7.127,0
18:27:32.404,2,17424,10.484,0
18:27:32.408,0,10282,8.852,0
18:27:32.425,1,16113,10.555,0
18:27:32.450,2,17445,11.292,0
18:27:32.452,0,10320,11.068,0
18:27:32.465,1,16140,9.385,0
18:27:32.479,2,17479,9.417,0
18:27:32.494,0,10362,9.801,0
18:27:32.506,1,16183,9.625,0
18:27:32.520,2,17514,8.254,0
18:27:32.537,0,10390,9.808,0
18:27:32.537,1,16214,9.792,0
18:27:32.566,2,17547,10.237,0
18:27:32.568,0,10422,9.064,0
18:27:32.573,1,16244,4.805,0
18:27:32.610,2,17579,11.961,0
18:27:32.611,0,10452,9.865,0
18:27:32.618,1,16275,4.828,0
18:27:32.637,2,17610,7.669,0
18:27:32.656,0,10482,11.322,0
