wall_time,cam_index,latency_ms
16:02:40.333,2,0.1948
16:02:40.362,2,0.1419
16:02:40.363,1,0.1055
16:02:40.374,2,0.0700
16:02:40.384,0,0.1217
16:02:40.391,1,0.0291
16:02:40.408,0,0.0238
16:02:40.415,2,0.0381
16:02:40.432,1,0.0354
16:02:40.448,0,0.0347
16:02:40.457,2,0.0424
16:02:40.473,1,0.0296
16:02:40.479,0,0.0269
16:02:40.489,2,0.0269
16:02:40.504,1,0.0391
16:02:40.524,0,0.0276
16:02:40.534,2,0.0283
16:02:40.548,1,0.0280
16:02:40.565,0,0.0268
16:02:40.575,2,0.0254
16:02:40.589,1,0.0290
16:02:40.607,0,0.0260
16:02:40.617,2,0.0251
16:02:40.631,1,0.0290
16:02:40.638,0,0.0260
16:02:40.649,2,0.0259
16:02:40.663,1,0.0275
16:02:40.684,0,0.0294
16:02:40.695,2,0.0260
16:02:40.708,1,0.0282
16:02:40.725,0,0.0351
16:02:40.735,2,0.0466
16:02:40.749,1,0.0487
16:02:40.767,0,0.0359
16:02:40.778,2,0.0645
16:02:40.791,1,0.0568
16:02:40.798,0,0.0336
16:02:40.809,2,0.0492
16:02:40.823,1,0.0521
16:02:40.843,0,0.0400
16:02:40.854,2,0.0322
16:02:40.867,1,0.0416
16:02:40.885,0,0.0367
16:02:40.896,2,0.0668
16:02:40.909,1,0.0361
16:02:40.927,0,0.0630
16:02:40.937,2,0.0304
16:02:40.951,1,0.0432
16:02:40.958,0,0.0302
16:02:40.969,2,0.0263
16:02:40.983,1,0.0272
16:02:41.003,0,0.0281
16:02:41.014,2,0.0594
16:02:41.028,1,0.0414
16:02:41.045,0,0.0345
16:02:41.056,2,0.0313
16:02:41.069,1,0.0337
16:02:41.087,0,0.0290
16:02:41.098,2,0.0271
16:02:41.111,1,0.0265
16:02:41.118,0,0.0418
16:02:41.129,2,0.0285
16:02:41.143,1,0.0326
16:02:41.164,0,0.0287
16:02:41.174,2,0.2216
16:02:41.188,1,0.0269
16:02:41.205,0,0.0280
16:02:41.216,2,0.0315
16:02:41.229,1,0.0291
16:02:41.247,0,0.0277
16:02:41.258,2,0.0274
16:02:41.271,1,0.0283
16:02:41.279,0,0.0340
16:02:41.289,2,0.0414
16:02:41.303,1,0.0532
16:02:41.325,0,0.0372
16:02:41.335,2,0.0336
16:02:41.348,1,0.0310
16:02:41.375,2,0.0314
16:02:41.376,0,0.1612
16:02:41.389,1,0.0291
16:02:41.404,0,0.0341
16:02:41.418,2,0.0316
16:02:41.431,1,0.0305
16:02:41.445,0,0.0524
16:02:41.449,2,0.0453
16:02:41.463,1,0.0280
16:02:41.485,0,0.0297
16:02:41.494,2,0.0268
16:02:41.508,1,0.0319
16:02:41.528,0,0.0363
16:02:41.536,2,0.0329
16:02:41.550,1,0.0609
16:02:41.559,0,0.0301
16:02:41.577,2,0.0337
16:02:41.592,1,0.0633
16:02:41.604,0,0.0296
16:02:41.618,2,0.0282
16:02:41.623,1,0.0371
16:02:41.645,0,0.0486
16:02:41.650,2,0.0293
16:02:41.669,1,0.0336
16:02:41.687,0,0.0310
16:02:41.695,2,0.0315
16:02:41.709,1,0.0385
16:02:41.719,0,0.0313
16:02:41.736,2,0.0330
16:02:41.751,1,0.0437
16:02:41.764,0,0.0301
16:02:41.778,2,0.0316
16:02:41.783,1,0.0304
16:02:41.805,0,0.0313
16:02:41.810,2,0.0309
16:02:41.829,1,0.0367
16:02:41.848,0,0.0334
16:02:41.855,2,0.0283
16:02:41.870,1,0.0315
16:02:41.879,0,0.0316
16:02:41.896,2,0.0315
16:02:41.913,1,0.0623
16:02:41.925,0,0.0354
16:02:41.937,2,0.0291
16:02:41.944,1,0.0352
16:02:41.965,0,0.0414
16:02:41.970,2,0.0315
16:02:41.988,1,0.0289
16:02:42.008,0,0.0311
16:02:42.014,2,0.0300
16:02:42.029,1,0.0297
16:02:42.039,0,0.0301
16:02:42.056,2,0.0332
16:02:42.072,1,0.0606
16:02:42.085,0,0.0312
16:02:42.098,2,0.0334
16:02:42.103,1,0.0440
16:02:42.126,0,0.0331
16:02:42.130,2,0.0325
16:02:42.148,1,0.0276
16:02:42.168,0,0.0286
16:02:42.174,2,0.0257
16:02:42.190,1,0.0285
16:02:42.203,0,0.0471
16:02:42.216,2,0.0263
16:02:42.232,1,0.0251
16:02:42.245,0,0.0271
16:02:42.258,2,0.0249
16:02:42.264,1,0.0278
16:02:42.286,0,0.0281
16:02:42.290,2,0.0322
16:02:42.308,1,0.0306
