wall_time,cam,rtp_seq,pipeline_ms
12:50:08.405,2,22589,0.537
12:50:08.405,0,20159,232.168
12:50:08.409,1,13670,41.488
12:50:08.436,2,22602,0.205
12:50:08.450,0,20168,236.059
12:50:08.452,1,13684,42.607
12:50:08.483,2,22615,1.862
12:50:08.483,1,13696,32.032
12:50:08.492,0,20177,246.838
12:50:08.523,2,22628,0.800
12:50:08.528,1,13709,45.101
12:50:08.534,0,20187,244.117
12:50:08.564,2,22641,0.590
12:50:08.566,0,20198,234.348
12:50:08.569,1,13723,41.235
12:50:08.596,2,22653,0.328
12:50:08.611,0,20207,237.052
12:50:08.611,1,13737,42.167
12:50:08.642,2,22665,0.636
12:50:08.643,1,13749,31.826
12:50:08.652,0,20216,246.946
12:50:08.683,2,22678,0.245
12:50:08.688,1,13759,45.496
12:50:08.694,0,20226,244.310
12:50:08.725,2,22690,0.417
12:50:08.726,0,20237,234.637
12:50:08.729,1,13773,41.013
12:50:08.756,2,22703,0.352
12:50:08.772,1,13787,42.846
12:50:08.772,0,20246,238.466
12:50:08.802,2,22716,0.620
12:50:08.803,1,13799,31.108
12:50:08.812,0,20255,245.932
12:50:08.843,2,22729,0.488
12:50:08.849,1,13812,46.326
12:50:08.854,0,20265,243.434
12:50:08.884,2,22742,0.476
12:50:08.886,0,20275,233.856
12:50:08.890,1,13826,41.514
12:50:08.916,2,22753,0.286
12:50:08.931,0,20285,237.037
12:50:08.932,1,13839,42.328
12:50:08.961,2,22766,0.486
12:50:08.963,1,13852,31.358
12:50:08.972,0,20295,246.252
12:50:09.003,2,22779,0.336
12:50:09.009,1,13865,46.193
12:50:09.014,0,20306,242.843
12:50:09.045,2,22792,0.518
12:50:09.046,0,20316,234.757
12:50:09.049,1,13876,40.677
12:50:09.112,2,22919,1.434
12:50:09.116,1,14003,67.101
12:50:09.126,0,20450,272.855
12:50:09.147,2,22931,22.836
12:50:09.160,1,14016,45.171
12:50:09.166,2,22945,0.496
12:50:09.168,0,20461,282.766
12:50:09.172,0,20471,241.570
12:50:09.172,1,14029,42.534
12:50:09.197,2,22958,0.297
12:50:09.203,1,14042,31.276
12:50:09.212,0,20481,240.157
12:50:09.241,2,22970,0.171
12:50:09.249,1,14055,46.495
12:50:09.253,0,20491,238.470
12:50:09.282,2,22982,0.333
12:50:09.290,1,14068,41.249
12:50:09.294,0,20502,248.628
12:50:09.325,2,22995,1.117
12:50:09.326,0,20511,200.469
12:50:09.332,1,14080,42.212
12:50:09.356,2,23006,0.550
12:50:09.363,1,14092,31.323
12:50:09.371,0,20521,230.521
12:50:09.401,2,23018,0.240
12:50:09.408,1,14102,45.370
12:50:09.412,0,20531,241.008
12:50:09.443,2,23031,0.596
12:50:09.450,1,14114,41.639
12:50:09.454,0,20542,242.831
12:50:09.485,2,23043,0.257
12:50:09.486,0,20552,233.718
12:50:09.492,1,14128,42.658
12:50:09.516,2,23056,0.295
12:50:09.523,1,14141,31.186
12:50:09.532,0,20564,237.339
12:50:09.561,2,23070,0.306
12:50:09.569,1,14153,46.315
12:50:09.572,0,20573,246.794
12:50:09.603,2,23083,0.339
12:50:09.611,1,14167,41.910
12:50:09.614,0,20582,243.686
12:50:09.645,2,23094,0.305
12:50:09.646,0,20593,234.549
12:50:09.652,1,14180,41.662
12:50:09.676,2,23106,0.316
12:50:09.683,1,14192,31.102
12:50:09.691,0,20604,236.765
12:50:09.721,2,23118,0.340
12:50:09.728,1,14204,45.146
12:50:09.732,0,20614,246.403
12:50:09.763,2,23132,0.254
12:50:09.770,1,14215,42.192
12:50:09.774,0,20625,243.030
12:50:09.805,2,23144,0.324
12:50:09.806,0,20634,233.885
12:50:09.812,1,14227,41.993
12:50:09.837,2,23156,0.276
12:50:09.843,1,14240,31.958
12:50:09.851,0,20644,236.774
12:50:09.882,2,23169,0.268
12:50:09.888,1,14254,45.120
12:50:09.892,0,20653,246.041
12:50:09.922,2,23181,0.235
12:50:09.930,1,14267,42.168
12:50:09.935,0,20662,243.921
12:50:09.964,2,23193,0.286
12:50:09.966,0,20672,234.518
12:50:09.972,1,14280,41.767
12:50:09.996,2,23205,0.211
12:50:10.003,1,14292,31.704
12:50:10.012,0,20682,237.383
12:50:10.041,2,23218,0.397
