wall_time,cam,rtp_seq,pipeline_ms,dropped_nals
14:45:58.355,2,25604,1.817,0
14:45:58.384,2,25695,1.594,0
14:45:58.408,2,25711,0.487,0
14:45:58.410,1,20096,1.667,0
14:45:58.424,0,6228,1.623,0
14:45:58.428,1,20113,0.460,0
14:45:58.444,0,6243,0.466,0
14:45:58.448,2,25725,0.572,0
14:45:58.470,1,20125,0.543,0
14:45:58.485,0,6256,0.673,0
14:45:58.489,2,25739,0.392,0
14:45:58.502,1,20138,0.695,0
14:45:58.521,2,25752,0.224,0
14:45:58.525,0,6266,0.590,0
14:45:58.547,1,20150,0.847,0
14:45:58.557,0,6276,0.618,0
14:45:58.567,2,25765,0.326,0
14:45:58.588,1,20161,0.510,0
14:45:58.602,0,6286,0.657,0
14:45:58.607,2,25777,0.294,0
14:45:58.629,1,20170,0.494,0
14:45:58.644,0,6296,0.683,0
14:45:58.649,2,25790,0.403,0
14:45:58.661,1,20181,0.519,0
14:45:58.681,2,25802,0.339,0
14:45:58.686,0,6305,0.610,0
14:45:58.706,1,20191,0.607,0
14:45:58.717,0,6314,0.577,0
14:45:58.726,2,25813,0.170,0
14:45:58.747,1,20201,0.454,0
14:45:58.761,0,6324,0.614,0
14:45:58.767,2,25824,0.289,0
14:45:58.790,1,20214,0.620,0
14:45:58.804,0,6334,0.642,0
14:45:58.809,2,25834,0.514,0
14:45:58.821,1,20226,0.669,0
14:45:58.841,2,25845,0.359,0
14:45:58.844,0,6342,0.563,0
14:45:58.866,1,20238,0.319,0
14:45:58.885,0,6349,0.549,0
14:45:58.887,2,25857,0.374,0
14:45:58.907,1,20247,0.439,0
14:45:58.917,0,6356,0.502,0
14:45:58.927,2,25868,0.468,0
14:45:58.949,1,20256,0.567,0
14:45:58.958,0,6363,0.496,0
14:45:58.969,2,25879,0.404,0
14:45:58.991,1,20268,0.277,0
14:45:59.001,2,25891,0.250,0
14:45:59.003,0,6371,0.599,0
14:45:59.025,1,20280,0.355,0
14:45:59.044,0,6379,0.438,0
14:45:59.047,2,25904,0.227,0
14:45:59.067,1,20291,0.353,0
14:45:59.085,0,6387,0.530,0
14:45:59.087,2,25915,0.498,0
14:45:59.109,1,20302,0.311,0
14:45:59.117,0,6395,0.531,0
14:45:59.129,2,25926,0.433,0
14:45:59.141,1,20313,0.380,0
14:45:59.158,0,6402,0.526,0
14:45:59.161,2,25937,0.219,0
14:45:59.186,1,20325,0.354,0
14:45:59.203,0,6409,0.635,0
14:45:59.206,2,25947,0.293,0
14:45:59.228,1,20338,0.228,0
14:45:59.244,0,6417,0.599,0
14:45:59.248,2,25958,0.278,0
14:45:59.270,1,20350,0.419,0
14:45:59.285,0,6425,0.574,0
14:45:59.289,2,25971,0.132,0
14:45:59.301,1,20361,0.231,0
14:45:59.317,0,6433,0.545,0
14:45:59.324,2,25983,0.280,0
14:45:59.346,1,20370,0.508,0
14:45:59.359,0,6441,0.601,0
14:45:59.366,2,25994,0.151,0
14:45:59.387,1,20379,0.370,0
14:45:59.407,2,26005,0.249,0
14:45:59.430,0,6544,2.228,0
14:45:59.431,1,20390,0.552,0
14:45:59.449,2,26017,0.269,0
14:45:59.452,0,6552,0.285,0
14:45:59.461,1,20401,0.574,0
14:45:59.481,2,26029,0.218,0
14:45:59.483,0,6564,0.307,0
14:45:59.506,1,20412,0.611,0
14:45:59.523,0,6576,0.243,0
14:45:59.525,2,26040,0.136,0
14:45:59.548,1,20424,0.688,0
14:45:59.564,0,6588,0.255,0
14:45:59.568,2,26053,0.144,0
14:45:59.590,1,20436,0.641,0
14:45:59.606,0,6598,0.248,0
14:45:59.609,2,26064,0.128,0
14:45:59.622,1,20448,0.647,0
14:45:59.637,0,6608,0.238,0
14:45:59.641,2,26077,0.134,0
14:45:59.666,1,20458,0.608,0
14:45:59.682,0,6618,0.236,0
14:45:59.686,2,26088,0.125,0
14:45:59.708,1,20468,0.635,0
14:45:59.724,0,6628,0.351,0
14:45:59.727,2,26101,0.135,0
14:45:59.749,1,20479,0.582,0
14:45:59.766,0,6638,0.252,0
14:45:59.769,2,26113,0.129,0
14:45:59.790,1,20491,0.239,0
14:45:59.797,0,6649,0.237,0
14:45:59.801,2,26124,0.118,0
14:45:59.822,1,20502,0.228,0
14:45:59.842,0,6658,0.216,0
14:45:59.846,2,26136,0.139,0
14:45:59.867,1,20512,0.276,0
14:45:59.883,0,6666,0.217,0
14:45:59.887,2,26149,0.165,0
14:45:59.908,1,20523,0.302,0
14:45:59.926,0,6674,0.213,0
14:45:59.929,2,26159,0.120,0
14:45:59.950,1,20533,0.355,0
14:45:59.957,0,6683,0.229,0
14:45:59.961,2,26170,0.127,0
14:45:59.982,1,20546,0.293,0
14:46:00.002,0,6693,0.280,0
14:46:00.006,2,26182,0.141,0
14:46:00.026,1,20558,0.280,0
14:46:00.044,0,6704,0.273,0
14:46:00.048,2,26194,0.134,0
14:46:00.068,1,20570,0.266,0
14:46:00.086,0,6715,0.231,0
14:46:00.090,2,26208,0.163,0
14:46:00.110,1,20581,0.277,0
14:46:00.117,0,6725,0.257,0
14:46:00.121,2,26221,0.153,0
14:46:00.141,1,20591,0.224,0
14:46:00.161,0,6735,0.195,0
14:46:00.167,2,26231,0.103,0
14:46:00.186,1,20601,0.258,0
14:46:00.203,0,6744,0.196,0
14:46:00.208,2,26243,0.169,0
14:46:00.227,1,20610,0.235,0
14:46:00.246,0,6753,0.229,0
14:46:00.249,2,26254,0.125,0
14:46:00.270,1,20621,0.199,0
14:46:00.277,0,6761,0.181,0
14:46:00.281,2,26266,0.151,0
14:46:00.302,1,20633,0.210,0
14:46:00.321,0,6770,0.205,0
14:46:00.327,2,26277,0.131,0
14:46:00.347,1,20644,0.246,0
14:46:00.363,0,6779,0.207,0
14:46:00.401,2,26395,1.079,0
14:46:00.408,2,26408,0.148,0
14:46:00.434,1,20797,3.338,0
14:46:00.435,1,20809,0.575,0
14:46:00.437,0,6897,0.921,0
14:46:00.445,0,6908,0.151,0
14:46:00.449,2,26420,0.204,0
14:46:00.474,1,20822,1.044,0
14:46:00.487,0,6919,0.289,0
14:46:00.489,2,26432,0.205,0
14:46:00.506,1,20835,0.524,0
14:46:00.522,2,26446,0.195,0
14:46:00.527,0,6930,0.242,0
14:46:00.548,1,20847,0.293,0
14:46:00.558,0,6941,0.251,0
14:46:00.567,2,26458,0.217,0
14:46:00.588,1,20859,0.256,0
14:46:00.603,0,6951,0.227,0
14:46:00.608,2,26469,0.145,0
14:46:00.630,1,20871,0.454,0
14:46:00.644,0,6960,0.253,0
14:46:00.650,2,26481,0.335,0
14:46:00.662,1,20882,0.395,0
14:46:00.682,2,26493,0.306,0
14:46:00.686,0,6969,0.216,0
14:46:00.706,1,20892,0.365,0
14:46:00.718,0,6979,0.209,0
14:46:00.727,2,26506,0.259,0
14:46:00.748,1,20905,0.263,0
14:46:00.764,0,6989,0.508,0
14:46:00.768,2,26520,0.313,0
14:46:00.790,1,20916,0.365,0
14:46:00.804,0,6999,0.351,0
14:46:00.810,2,26533,0.284,0
14:46:00.822,1,20929,0.381,0
14:46:00.842,2,26545,0.359,0
14:46:00.846,0,7009,0.336,0
14:46:00.867,1,20940,0.336,0
14:46:00.878,0,7019,0.330,0
14:46:00.888,2,26557,0.201,0
14:46:00.908,1,20952,0.282,0
14:46:00.922,0,7029,0.241,0
14:46:00.928,2,26568,0.169,0
14:46:00.950,1,20963,0.271,0
14:46:00.965,0,7039,0.340,0
14:46:00.970,2,26580,0.245,0
14:46:00.982,1,20974,0.279,0
14:46:01.002,2,26593,0.272,0
14:46:01.006,0,7048,0.290,0
14:46:01.026,1,20985,0.241,0
14:46:01.038,0,7058,0.291,0
14:46:01.047,2,26604,0.137,0
14:46:01.068,1,20996,0.227,0
14:46:01.083,0,7068,0.250,0
14:46:01.088,2,26616,0.142,0
14:46:01.109,1,21009,0.282,0
14:46:01.124,0,7078,0.252,0
14:46:01.130,2,26627,0.132,0
14:46:01.150,1,21020,0.235,0
14:46:01.162,2,26640,0.135,0
14:46:01.166,0,7088,0.265,0
14:46:01.182,1,21032,0.254,0
14:46:01.198,0,7097,0.227,0
14:46:01.207,2,26652,0.138,0
14:46:01.227,1,21044,0.260,0
14:46:01.242,0,7107,0.305,0
14:46:01.249,2,26664,0.223,0
14:46:01.268,1,21056,0.277,0
14:46:01.281,2,26678,0.175,0
14:46:01.284,0,7117,0.272,0
14:46:01.310,1,21067,0.362,0
14:46:01.325,2,26689,0.143,0
14:46:01.326,0,7127,0.223,0
14:46:01.342,1,21077,0.232,0
14:46:01.357,0,7135,0.191,0
14:46:01.368,2,26701,0.304,0
14:46:01.387,1,21089,0.410,0
14:46:01.409,2,26712,0.307,0
14:46:01.428,1,21099,0.411,0
14:46:01.435,0,7260,1.056,0
14:46:01.450,2,26725,0.301,0
14:46:01.453,0,7271,0.262,0
14:46:01.470,1,21110,0.324,0
14:46:01.482,2,26737,0.303,0
14:46:01.484,0,7281,0.279,0
14:46:01.502,1,21122,0.364,0
14:46:01.525,0,7292,0.290,0
14:46:01.526,2,26750,0.148,0
14:46:01.548,1,21134,0.405,0
14:46:01.565,0,7303,0.229,0
14:46:01.568,2,26760,0.127,0
14:46:01.589,1,21147,0.292,0
14:46:01.607,0,7313,0.247,0
14:46:01.610,2,26773,0.273,0
14:46:01.631,1,21160,0.284,0
14:46:01.638,0,7324,0.213,0
14:46:01.642,2,26785,0.155,0
14:46:01.662,1,21171,0.340,0
14:46:01.682,0,7335,0.205,0
14:46:01.688,2,26797,0.183,0
14:46:01.707,1,21183,0.244,0
14:46:01.725,0,7346,0.214,0
14:46:01.728,2,26808,0.125,0
14:46:01.748,1,21194,0.239,0
14:46:01.767,0,7356,0.228,0
14:46:01.770,2,26821,0.128,0
14:46:01.791,1,21205,0.460,0
14:46:01.798,0,7366,0.198,0
14:46:01.802,2,26833,0.259,0
14:46:01.822,1,21215,0.380,0
14:46:01.842,0,7375,0.194,0
14:46:01.848,2,26846,0.147,0
14:46:01.867,1,21226,0.249,0
14:46:01.884,0,7383,0.179,0
14:46:01.888,2,26857,0.254,0
14:46:01.909,1,21238,0.286,0
14:46:01.925,0,7393,0.206,0
14:46:01.930,2,26870,0.268,0
14:46:01.951,1,21252,0.400,0
14:46:01.962,2,26881,0.290,0
14:46:01.966,0,7402,0.233,0
14:46:01.982,1,21263,0.381,0
14:46:01.998,0,7412,0.205,0
14:46:02.007,2,26893,0.330,0
14:46:02.028,1,21273,0.429,0
14:46:02.039,0,7421,0.200,0
14:46:02.049,2,26905,0.292,0
14:46:02.070,1,21283,0.379,0
14:46:02.084,0,7430,0.224,0
