wall_time,cam,rtp_seq,pipeline_ms,dropped_nals
13:08:47.431,2,19207,2.380,0
13:08:47.436,0,1665,1.666,0
13:08:47.438,1,4731,1.999,0
13:08:47.451,2,19218,1.485,0
13:08:47.479,0,1676,21.890,0
13:08:47.491,2,19230,0.654,0
13:08:47.498,0,1686,0.637,0
13:08:47.532,2,19241,0.546,0
13:08:47.539,0,1697,0.475,0
13:08:47.554,1,4768,14.459,2
13:08:47.564,2,19252,0.801,0
13:08:47.569,0,1706,0.184,0
13:08:47.571,1,4779,0.307,0
13:08:47.608,2,19265,0.410,0
13:08:47.615,0,1715,0.241,0
13:08:47.617,1,4791,0.447,0
13:08:47.650,2,19276,0.353,0
13:08:47.655,0,1724,0.361,0
13:08:47.658,1,4804,0.614,0
13:08:47.692,2,19288,0.295,0
13:08:47.698,0,1733,0.395,0
13:08:47.701,1,4817,0.794,0
13:08:47.724,2,19301,0.580,0
13:08:47.730,0,1742,0.582,0
13:08:47.732,1,4829,0.783,0
13:08:47.768,2,19313,0.493,0
13:08:47.775,0,1751,0.496,0
13:08:47.777,1,4842,0.288,0
13:08:47.811,2,19325,0.837,0
13:08:47.816,0,1760,0.535,0
13:08:47.818,1,4853,0.522,0
13:08:47.853,2,19337,0.907,0
13:08:47.858,0,1769,0.514,0
13:08:47.860,1,4866,0.248,0
13:08:47.884,2,19348,1.111,0
13:08:47.889,0,1779,0.479,0
13:08:47.892,1,4879,0.656,0
13:08:47.928,2,19360,0.894,0
13:08:47.934,0,1788,0.795,0
13:08:47.937,1,4893,0.555,0
13:08:47.971,2,19372,0.727,0
13:08:47.977,0,1797,0.991,0
13:08:47.978,1,4903,0.533,0
13:08:48.014,2,19384,1.444,0
13:08:48.019,0,1807,1.433,0
13:08:48.020,1,4915,0.388,0
13:08:48.044,2,19396,0.434,0
13:08:48.050,0,1817,1.018,0
13:08:48.051,1,4927,0.511,0
13:08:48.088,2,19408,0.557,0
13:08:48.096,0,1827,0.809,0
13:08:48.096,1,4940,0.684,0
13:08:48.130,2,19420,0.358,0
13:08:48.136,0,1836,0.477,0
13:08:48.138,1,4951,0.402,0
13:08:48.173,2,19431,0.553,0
13:08:48.178,0,1845,0.318,0
13:08:48.180,1,4963,0.373,0
13:08:48.203,2,19444,0.390,0
13:08:48.210,0,1855,0.858,0
13:08:48.212,1,4975,0.539,0
13:08:48.249,2,19455,0.653,0
13:08:48.254,0,1864,0.851,0
13:08:48.258,1,4988,0.852,0
13:08:48.291,2,19467,1.167,0
13:08:48.297,0,1875,0.725,0
13:08:48.298,1,5000,0.628,0
13:08:48.333,2,19480,0.641,0
13:08:48.338,0,1883,0.318,0
13:08:48.340,1,5011,0.498,0
13:08:48.363,2,19491,0.352,0
13:08:48.369,0,1891,0.429,0
13:08:48.371,1,5023,0.431,0
13:08:48.408,2,19502,0.810,0
13:08:48.417,1,5035,0.556,0
13:08:48.444,0,1999,2.091,0
13:08:48.450,2,19514,0.215,0
13:08:48.458,1,5049,0.209,0
13:08:48.459,0,2010,1.224,0
13:08:48.490,0,2021,0.979,0
13:08:48.493,2,19526,0.622,0
13:08:48.500,1,5060,0.223,0
13:08:48.524,2,19538,0.521,0
13:08:48.532,1,5075,0.225,0
13:08:48.534,0,2031,0.708,0
13:08:48.570,2,19550,0.479,0
13:08:48.577,0,2041,0.897,0
13:08:48.578,1,5086,0.402,0
13:08:48.610,2,19560,0.932,0
13:08:48.619,1,5098,0.620,0
13:08:48.619,0,2052,1.010,0
13:08:48.651,0,2061,1.022,0
13:08:48.652,2,19570,0.470,0
13:08:48.660,1,5112,0.348,0
13:08:48.684,2,19582,0.567,0
13:08:48.692,1,5123,0.742,0
13:08:48.694,0,2070,0.320,0
13:08:48.729,2,19595,0.682,0
13:08:48.737,1,5136,0.857,0
13:08:48.738,0,2080,0.803,0
13:08:48.771,2,19608,0.422,0
13:08:48.778,1,5149,0.456,0
13:08:48.779,0,2091,0.569,0
13:08:48.810,0,2101,0.482,0
13:08:48.812,2,19617,0.383,0
13:08:48.821,1,5162,0.347,0
13:08:48.844,2,19628,0.519,0
13:08:48.851,1,5173,0.203,0
13:08:48.855,0,2110,0.313,0
13:08:48.889,2,19641,0.650,0
13:08:48.896,1,5185,0.204,0
13:08:48.897,0,2121,0.451,0
13:08:48.930,2,19651,0.445,0
13:08:48.938,0,2130,0.343,0
13:08:48.939,1,5196,0.159,0
13:08:48.970,0,2139,0.210,0
13:08:48.973,2,19663,0.711,0
13:08:48.980,1,5209,0.256,0
13:08:49.004,2,19674,0.385,0
13:08:49.012,1,5221,0.174,0
13:08:49.014,0,2149,0.260,0
13:08:49.049,2,19688,0.661,0
13:08:49.056,0,2159,0.244,0
13:08:49.057,1,5233,0.188,0
13:08:49.092,2,19701,0.862,0
13:08:49.099,0,2170,0.312,0
13:08:49.100,1,5246,0.565,0
13:08:49.130,0,2182,0.316,0
13:08:49.133,2,19710,0.566,0
13:08:49.141,1,5257,0.561,0
