wall_time,cam,rtp_seq,pipeline_ms,dropped_nals
18:38:08.175,2,32992,0.820,1
18:38:08.178,1,32992,3.269,0
18:38:08.180,0,32992,0.278,1
18:38:08.232,1,32992,0.328,1
18:38:08.290,2,32992,0.607,2
18:38:08.298,0,32992,0.332,2
18:38:08.314,1,32992,0.734,1
18:38:08.330,2,32992,0.477,0
18:38:08.387,1,32992,0.478,1
18:38:08.404,2,32992,0.464,1
18:38:08.498,0,32992,0.223,4
18:38:08.539,0,32992,0.252,0
18:38:08.547,1,32992,0.473,3
18:38:08.580,0,32992,0.197,0
18:38:08.612,0,32992,0.260,0
18:38:08.652,2,32992,0.897,5
18:38:08.676,1,32992,0.545,2
18:38:08.693,2,32992,0.509,0
18:38:08.698,0,32992,0.346,1
18:38:08.728,2,32992,0.553,0
18:38:08.752,1,32992,0.726,1
18:38:08.770,2,32992,0.432,0
18:38:08.780,0,32992,0.240,1
18:38:08.793,1,32992,0.690,0
18:38:08.884,2,32992,0.434,2
18:38:08.912,1,32992,0.753,2
18:38:08.939,0,32992,0.226,3
18:38:08.981,0,32992,0.244,0
18:38:09.072,1,32992,0.274,3
18:38:09.099,0,32992,0.220,2
18:38:09.155,1,32992,0.302,1
18:38:09.173,2,32992,0.597,6
18:38:09.185,0,32992,2.078,1
18:38:09.187,1,32992,0.289,0
18:38:09.221,0,32992,0.307,0
18:38:09.250,2,32992,0.455,1
18:38:09.253,0,32992,0.273,0
18:38:09.273,1,32992,0.311,1
18:38:09.347,1,32992,0.227,1
18:38:09.391,1,32992,0.344,0
18:38:09.409,2,32992,0.663,3
18:38:09.412,0,32992,0.281,3
18:38:09.457,0,32992,0.291,0
18:38:09.475,1,32992,0.275,1
18:38:09.493,2,32992,0.540,1
18:38:09.498,0,32992,0.283,0
18:38:09.507,1,32992,0.247,0
18:38:09.525,2,32992,0.366,0
18:38:09.569,2,32992,0.412,0
18:38:09.610,2,32992,0.271,0
18:38:09.636,1,32992,0.477,2
18:38:09.654,0,32992,0.257,3
18:38:09.713,1,32992,0.318,1
18:38:09.739,0,32992,0.240,1
18:38:09.753,1,32992,0.478,0
18:38:09.771,2,32992,0.268,3
18:38:09.781,0,32992,0.198,0
18:38:09.796,1,32992,0.419,0
18:38:09.813,0,32992,0.279,0
18:38:09.828,1,32992,0.490,0
18:38:09.845,2,32992,0.330,1
18:38:09.858,0,32992,0.238,0
18:38:09.872,1,32992,0.682,0
18:38:09.889,2,32992,0.452,0
18:38:09.914,1,32992,0.706,0
18:38:09.940,0,32992,0.252,1
18:38:09.987,1,32992,0.317,1
18:38:10.057,0,32992,0.217,2
18:38:10.074,1,32992,0.465,1
18:38:10.179,2,32992,3.341,6
18:38:10.190,0,32992,2.897,2
18:38:10.203,1,32992,1.808,2
18:38:10.228,0,32992,0.182,0
18:38:10.250,2,32992,0.259,1
18:38:10.271,1,32992,0.270,1
18:38:10.299,0,32992,0.278,1
18:38:10.314,1,32992,0.585,0
18:38:10.380,0,32992,0.194,1
18:38:10.409,2,32992,0.253,3
18:38:10.453,0,32992,0.169,1
18:38:10.474,1,32992,0.709,3
18:38:10.497,0,32992,0.187,0
18:38:10.529,2,32992,0.232,2
18:38:10.539,0,32992,0.189,0
18:38:10.548,1,32992,0.492,1
18:38:10.580,0,32992,0.166,0
18:38:10.611,2,32992,0.282,1
18:38:10.634,1,32992,0.333,1
18:38:10.653,2,32992,0.366,0
18:38:10.684,2,32992,0.311,0
18:38:10.697,0,32992,0.195,2
18:38:10.739,0,32992,0.191,0
18:38:10.771,2,32992,0.342,1
18:38:10.794,1,32992,0.242,3
18:38:10.821,0,32992,0.331,1
18:38:10.836,1,32992,0.311,0
18:38:10.845,2,32992,0.370,1
18:38:10.853,0,32992,0.187,0
18:38:10.890,2,32992,0.318,0
18:38:10.895,0,32992,0.253,0
18:38:10.912,1,32992,0.281,1
18:38:10.939,0,32992,0.333,0
18:38:10.954,1,32992,0.269,0
18:38:10.973,2,32992,0.361,1
18:38:11.021,0,32992,0.261,1
18:38:11.028,1,32992,0.263,1
18:38:11.050,2,32992,0.292,1
18:38:11.091,2,32992,0.336,0
18:38:11.098,0,32992,0.331,1
18:38:11.133,2,32992,0.304,0
18:38:11.156,1,32992,0.369,2
18:38:11.210,2,32992,0.314,1
18:38:11.220,0,32992,0.314,2
18:38:11.251,2,32992,0.513,0
18:38:11.262,0,32992,0.317,0
18:38:11.274,1,32992,0.285,2
18:38:11.294,0,32992,0.832,0
18:38:11.294,2,32992,0.885,0
18:38:11.348,1,32992,0.283,1
18:38:11.392,1,32992,0.280,0
18:38:11.453,2,32992,0.355,3
18:38:11.461,0,32992,0.185,3
18:38:11.476,1,32992,0.259,1
18:38:11.552,1,32992,0.292,1
18:38:11.571,2,32992,0.315,2
18:38:11.594,1,32992,0.293,0
18:38:11.645,2,32992,0.243,1
18:38:11.662,0,32992,0.641,4
18:38:11.731,2,32992,0.283,1
18:38:11.780,0,32992,0.556,2
18:38:11.805,2,32992,0.241,1
18:38:11.821,0,32992,0.589,0
18:38:11.862,0,32992,0.600,0
18:38:11.873,1,32992,0.255,6
18:38:11.891,2,32992,0.222,1
18:38:11.914,1,32992,0.268,0
18:38:11.966,2,32992,0.245,1
18:38:11.980,0,32992,0.458,2
18:38:11.988,1,32992,0.255,1
18:38:12.010,2,32992,0.228,0
18:38:12.062,0,32992,0.210,1
18:38:12.074,1,32992,0.284,1
18:38:12.094,0,32992,0.250,0
18:38:12.184,2,32992,3.374,3
18:38:12.197,0,32992,3.480,1
18:38:12.211,2,32992,0.422,0
18:38:12.218,0,32992,0.201,0
18:38:12.301,0,32992,0.247,1
18:38:12.325,2,32992,0.385,2
18:38:12.342,0,32992,0.207,0
18:38:12.374,0,32992,0.180,0
18:38:12.415,0,32992,0.208,0
18:38:12.460,0,32992,0.235,0
18:38:12.474,1,32992,0.269,9
18:38:12.486,2,32992,0.375,3
18:38:12.542,0,32992,0.237,1
18:38:12.548,1,32992,0.287,1
18:38:12.594,1,32992,0.312,0
18:38:12.660,0,32992,0.241,2
18:38:12.732,2,32992,0.321,5
18:38:12.743,0,32992,0.215,1
18:38:12.774,0,32992,0.350,0
18:38:12.774,2,32992,0.577,0
18:38:12.818,0,32992,0.172,0
18:38:12.850,2,32992,0.420,1
18:38:12.860,0,32992,0.175,0
18:38:12.868,1,32992,0.277,6
18:38:12.892,2,32992,0.402,0
18:38:12.934,2,32992,0.367,0
18:38:12.966,2,32992,0.368,0
18:38:12.974,0,32992,0.207,2
18:38:13.015,0,32992,0.188,0
18:38:13.028,1,32992,0.275,3
18:38:13.052,2,32992,0.397,1
18:38:13.101,0,32992,0.300,1
18:38:13.126,2,32992,0.424,1
18:38:13.193,0,32992,2.354,1
18:38:13.233,1,32992,0.201,4
18:38:13.275,1,32992,0.233,0
18:38:13.287,2,32992,0.418,3
18:38:13.317,1,32992,0.240,0
18:38:13.331,2,32992,0.395,0
18:38:13.393,1,32992,0.233,1
18:38:13.541,0,32992,0.393,8
18:38:13.574,2,32992,0.469,5
18:38:13.582,0,32992,0.209,0
18:38:13.606,2,32992,0.391,0
18:38:13.614,0,32992,0.269,0
18:38:13.637,1,32992,0.226,5
18:38:13.693,2,32992,0.401,1
18:38:13.700,0,32992,0.214,1
18:38:13.734,2,32992,0.429,0
18:38:13.766,2,32992,0.395,0
18:38:13.797,1,32992,0.210,3
18:38:13.856,0,32992,0.212,3
18:38:13.873,1,32992,0.245,1
18:38:13.894,2,32992,0.382,2
18:38:13.900,0,32992,0.216,0
18:38:13.915,1,32992,0.226,0
18:38:13.926,2,32992,0.383,0
18:38:13.941,0,32992,0.217,0
18:38:13.988,1,32992,0.219,1
18:38:14.013,2,32992,0.434,1
18:38:14.014,0,32992,0.203,1
18:38:14.033,1,32992,0.228,0
18:38:14.054,2,32992,0.386,0
18:38:14.086,2,32992,0.365,0
18:38:14.100,0,32992,0.222,1
18:38:14.117,1,32992,0.209,1
18:38:14.210,1,32992,2.378,1
18:38:14.213,2,32992,0.298,2
18:38:14.224,0,32992,0.214,2
18:38:14.236,1,32992,0.414,0
18:38:14.255,0,32992,0.221,0
18:38:14.276,1,32992,0.287,0
18:38:14.295,2,32992,0.437,1
18:38:14.317,1,32992,0.307,0
18:38:14.326,2,32992,0.434,0
18:38:14.412,2,32992,0.406,1
18:38:14.433,1,32992,0.296,2
18:38:14.486,2,32992,0.398,1
18:38:14.501,0,32992,0.486,5
18:38:14.517,1,32992,0.347,1
18:38:14.572,2,32992,0.448,1
18:38:14.593,1,32992,0.274,1
18:38:14.614,0,32992,0.260,2
18:38:14.615,2,32992,0.414,0
18:38:14.635,1,32992,0.322,0
18:38:14.647,2,32992,0.387,0
18:38:14.678,1,32992,0.339,0
18:38:14.733,2,32992,0.377,1
18:38:14.753,1,32992,0.324,1
18:38:14.775,2,32992,0.406,0
18:38:14.783,0,32992,0.200,3
18:38:14.795,1,32992,0.369,0
18:38:14.807,2,32992,0.451,0
18:38:14.893,2,32992,0.405,1
18:38:14.942,0,32992,0.230,3
18:38:14.967,2,32992,0.409,1
18:38:14.998,1,32992,0.449,4
18:38:15.053,2,32992,0.486,1
18:38:15.116,1,32992,0.371,2
