wall_time,cam,rtp_seq,pipeline_ms,dropped_nals
13:31:22.214,1,25629,2.779,0
13:31:22.215,2,15085,4.041,0
13:31:22.217,0,19518,5.726,0
13:31:22.227,0,19530,0.405,0
13:31:22.233,1,25641,0.347,0
13:31:22.234,2,15098,0.548,0
13:31:22.265,2,15111,0.377,0
13:31:22.268,0,19541,0.377,0
13:31:22.274,1,25654,0.316,0
13:31:22.306,2,15124,0.801,0
13:31:22.310,0,19552,0.428,0
13:31:22.315,1,25667,0.281,0
13:31:22.341,0,19561,0.423,0
13:31:22.346,2,15136,0.367,0
13:31:22.357,1,25680,0.275,0
13:31:22.384,0,19571,0.540,0
13:31:22.389,2,15148,0.565,0
13:31:22.389,1,25693,0.309,0
13:31:22.421,2,15160,0.774,0
13:31:22.429,0,19587,0.675,0
13:31:22.434,1,25706,0.328,0
13:31:22.465,2,15171,0.433,0
13:31:22.468,0,19595,0.453,0
13:31:22.476,1,25719,0.299,0
13:31:22.507,2,15184,0.616,0
13:31:22.510,0,19606,0.388,0
13:31:22.517,1,25732,0.261,0
13:31:22.542,0,19614,0.545,0
13:31:22.548,2,15197,0.456,0
13:31:22.558,1,25745,0.332,0
13:31:22.580,2,15209,0.369,0
13:31:22.587,0,19623,0.615,0
13:31:22.590,1,25757,0.318,0
13:31:22.625,2,15220,0.366,0
13:31:22.628,0,19632,0.941,0
13:31:22.635,1,25770,0.375,0
13:31:22.666,2,15231,0.588,0
13:31:22.670,0,19641,0.710,0
13:31:22.676,1,25783,0.405,0
13:31:22.702,0,19651,0.682,0
13:31:22.709,2,15243,0.563,0
13:31:22.718,1,25797,0.318,0
13:31:22.741,2,15255,0.641,0
13:31:22.746,0,19660,0.505,0
13:31:22.749,1,25810,0.356,0
13:31:22.787,2,15268,1.053,0
13:31:22.788,0,19670,0.666,0
13:31:22.794,1,25823,0.146,0
13:31:22.827,2,15280,0.320,0
13:31:22.830,0,19680,0.412,0
13:31:22.836,1,25836,0.296,0
13:31:22.862,0,19690,0.645,0
13:31:22.869,2,15293,0.962,0
13:31:22.878,1,25849,0.541,0
13:31:22.900,2,15303,0.457,0
13:31:22.906,0,19700,0.722,0
13:31:22.910,1,25862,0.837,0
13:31:22.945,2,15315,0.447,0
13:31:22.948,0,19709,0.442,0
13:31:22.954,1,25875,0.181,0
13:31:22.986,2,15327,0.267,0
13:31:22.990,0,19719,0.611,0
13:31:22.996,1,25888,0.178,0
13:31:23.022,0,19729,0.444,0
13:31:23.028,2,15339,0.140,0
13:31:23.037,1,25902,0.171,0
13:31:23.060,2,15350,0.256,0
13:31:23.066,0,19738,0.289,0
13:31:23.069,1,25915,0.193,0
13:31:23.105,2,15361,0.329,0
13:31:23.108,0,19747,0.443,0
13:31:23.114,1,25929,0.423,0
13:31:23.147,2,15372,0.758,0
13:31:23.150,0,19757,0.512,0
13:31:23.156,1,25940,0.315,0
13:31:23.189,2,15385,0.579,0
13:31:23.198,1,25954,0.193,0
13:31:23.201,0,19812,1.139,0
13:31:23.221,2,15396,0.329,0
13:31:23.228,0,19820,0.497,0
13:31:23.230,1,25967,0.484,0
13:31:23.265,2,15408,0.397,0
13:31:23.270,0,19830,0.450,0
13:31:23.276,1,25980,0.760,0
13:31:23.302,0,19840,0.503,0
13:31:23.307,2,15419,0.743,0
13:31:23.317,1,25995,1.100,0
13:31:23.346,0,19852,0.540,0
13:31:23.348,2,15429,0.492,0
13:31:23.358,1,26008,0.585,0
13:31:23.380,2,15442,0.314,0
13:31:23.389,0,19865,0.490,0
13:31:23.390,1,26021,0.290,0
13:31:23.425,2,15453,0.324,0
13:31:23.431,0,19877,0.425,0
13:31:23.436,1,26035,0.722,0
13:31:23.462,0,19888,0.630,0
13:31:23.468,2,15464,0.732,0
13:31:23.477,1,26047,0.611,0
13:31:23.508,0,19899,0.766,0
13:31:23.509,2,15477,0.507,0
13:31:23.517,1,26060,0.297,0
13:31:23.542,2,15490,0.634,0
13:31:23.548,0,19910,0.423,0
13:31:23.559,1,26074,0.310,0
13:31:23.586,2,15502,0.725,0
13:31:23.591,0,19922,0.561,0
13:31:23.594,1,26087,0.264,0
13:31:23.622,0,19933,0.659,0
13:31:23.627,2,15515,0.316,0
13:31:23.636,1,26100,0.189,0
13:31:23.668,2,15524,0.275,0
13:31:23.669,0,19945,1.271,0
13:31:23.678,1,26114,0.175,0
13:31:23.700,2,15537,0.265,0
13:31:23.709,0,19957,1.165,0
13:31:23.710,1,26127,0.257,0
13:31:23.745,2,15548,0.198,0
13:31:23.750,0,19968,0.443,0
13:31:23.755,1,26140,0.276,0
13:31:23.782,0,19979,0.537,0
13:31:23.787,2,15559,0.689,0
13:31:23.796,1,26153,0.155,0
13:31:23.828,0,19989,0.383,0
13:31:23.828,2,15571,0.250,0
13:31:23.838,1,26167,0.299,0
13:31:23.861,2,15584,0.607,0
13:31:23.869,0,20001,0.213,0
13:31:23.870,1,26179,0.168,0
13:31:23.905,2,15598,0.286,0
13:31:23.910,0,20012,0.289,0
13:31:23.915,1,26193,0.145,0
13:31:23.947,0,20023,0.313,0
13:31:23.948,2,15611,1.192,0
13:31:23.957,1,26208,0.212,0
13:31:23.987,0,20035,0.203,0
13:31:23.989,2,15624,0.595,0
13:31:23.998,1,26221,0.230,0
13:31:24.021,2,15636,0.503,0
13:31:24.028,0,20047,0.319,0
13:31:24.030,1,26233,0.142,0
13:31:24.065,2,15648,0.367,0
13:31:24.070,0,20058,0.232,0
13:31:24.076,1,26247,0.374,0
13:31:24.102,0,20070,0.403,0
13:31:24.107,2,15659,0.285,0
13:31:24.117,1,26260,0.143,0
13:31:24.149,2,15671,0.310,0
13:31:24.149,0,20081,0.917,0
13:31:24.158,1,26273,0.303,0
13:31:24.204,0,20151,2.296,0
13:31:24.209,2,15769,1.274,0
13:31:24.211,1,26332,0.549,0
13:31:24.227,0,20163,0.200,0
13:31:24.231,2,15781,0.341,0
13:31:24.238,1,26344,0.276,0
13:31:24.268,0,20175,0.613,0
13:31:24.272,2,15794,0.585,0
13:31:24.278,1,26356,0.197,0
13:31:24.305,2,15808,0.443,0
13:31:24.309,0,20188,0.653,0
13:31:24.310,1,26369,0.178,0
13:31:24.346,2,15819,0.594,0
13:31:24.351,0,20200,0.617,0
13:31:24.355,1,26383,0.358,0
13:31:24.382,0,20211,0.313,0
13:31:24.388,2,15830,0.382,0
13:31:24.396,1,26396,0.282,0
13:31:24.428,0,20223,0.149,0
13:31:24.429,2,15841,0.588,0
13:31:24.438,1,26409,0.263,0
13:31:24.468,0,20234,0.308,0
13:31:24.471,1,26422,0.371,0
13:31:24.472,2,15854,0.681,0
13:31:24.505,2,15866,0.343,0
13:31:24.510,0,20246,0.365,0
13:31:24.515,1,26435,0.241,0
13:31:24.543,0,20258,0.427,0
13:31:24.547,2,15877,0.248,0
13:31:24.557,1,26448,0.308,0
13:31:24.586,0,20270,0.255,0
13:31:24.588,2,15890,0.327,0
13:31:24.598,1,26462,0.306,0
13:31:24.628,0,20282,0.283,0
13:31:24.630,2,15904,0.747,0
13:31:24.630,1,26476,0.274,0
13:31:24.661,2,15917,0.406,0
13:31:24.670,0,20294,0.956,0
13:31:24.675,1,26490,0.594,0
13:31:24.707,2,15929,0.302,0
13:31:24.710,0,20306,0.133,0
13:31:24.717,1,26503,0.525,0
13:31:24.742,0,20318,0.147,0
13:31:24.747,2,15942,0.290,0
13:31:24.758,1,26517,0.357,0
13:31:24.786,0,20329,0.309,0
13:31:24.789,2,15955,0.479,0
13:31:24.799,1,26531,0.398,0
13:31:24.821,2,15969,0.463,0
13:31:24.829,0,20342,0.205,0
13:31:24.834,1,26544,0.311,0
13:31:24.866,2,15981,0.301,0
13:31:24.870,0,20353,0.643,0
13:31:24.876,1,26558,0.371,0
13:31:24.908,2,15992,0.556,0
13:31:24.911,0,20365,0.368,0
13:31:24.917,1,26571,0.355,0
13:31:24.943,0,20377,0.264,0
13:31:24.949,2,16005,0.228,0
13:31:24.958,1,26584,0.210,0
13:31:24.981,2,16016,0.253,0
