wall_time,cam,rtp_seq,pipeline_ms,dropped_nals
13:38:03.806,0,7839,3.567,0
13:38:03.816,2,29785,2.162,0
13:38:03.834,0,7934,1.400,0
13:38:03.844,2,29882,1.399,0
13:38:03.853,1,16448,2.234,0
13:38:03.876,0,7946,20.841,0
13:38:03.896,0,7957,0.421,0
13:38:03.939,0,7968,0.322,0
13:38:03.964,2,29920,28.541,2
13:38:03.970,0,7977,0.285,0
13:38:03.976,2,29931,0.553,0
13:38:03.995,1,16500,10.998,3
13:38:04.015,0,7986,0.358,0
13:38:04.018,2,29943,0.365,0
13:38:04.026,1,16515,0.780,0
13:38:04.049,2,29954,0.274,0
13:38:04.056,0,7994,0.253,0
13:38:04.067,1,16527,0.594,0
13:38:04.093,2,29965,0.338,0
13:38:04.098,0,8003,0.325,0
13:38:04.099,1,16539,0.387,0
13:38:04.130,0,8012,0.439,0
13:38:04.135,2,29977,0.396,0
13:38:04.143,1,16552,0.365,0
13:38:04.174,0,8020,0.358,0
13:38:04.178,2,29989,0.635,0
13:38:04.185,1,16564,0.529,0
13:38:04.210,2,30001,0.433,0
13:38:04.216,0,8029,0.369,0
13:38:04.227,1,16577,0.426,0
13:38:04.255,2,30013,0.547,0
13:38:04.259,0,8040,0.616,0
13:38:04.259,1,16591,0.543,0
13:38:04.290,0,8048,0.166,0
13:38:04.296,2,30026,0.491,0
13:38:04.304,1,16604,0.345,0
13:38:04.335,0,8057,0.390,0
13:38:04.338,2,30038,0.640,0
13:38:04.346,1,16617,0.602,0
13:38:04.370,2,30051,0.609,0
13:38:04.376,0,8066,0.246,0
13:38:04.388,1,16630,0.670,0
13:38:04.415,2,30062,0.583,0
13:38:04.418,0,8074,0.254,0
13:38:04.419,1,16641,0.350,0
13:38:04.449,0,8083,0.335,0
13:38:04.455,2,30073,0.402,0
13:38:04.463,1,16651,0.280,0
13:38:04.494,0,8092,0.350,0
13:38:04.497,2,30084,0.423,0
13:38:04.505,1,16665,0.198,0
13:38:04.530,2,30096,0.545,0
13:38:04.536,0,8101,0.313,0
13:38:04.547,1,16679,0.186,0
13:38:04.574,2,30109,0.615,0
13:38:04.576,0,8109,0.269,0
13:38:04.578,1,16690,0.175,0
13:38:04.616,2,30122,0.692,0
13:38:04.618,0,8118,0.355,0
13:38:04.620,1,16701,0.169,0
13:38:04.650,0,8128,0.336,0
13:38:04.658,2,30134,0.562,0
13:38:04.665,1,16716,0.185,0
13:38:04.690,2,30146,0.936,0
13:38:04.694,0,8137,0.467,0
13:38:04.707,1,16728,0.368,0
13:38:04.734,2,30157,0.569,0
13:38:04.736,0,8146,0.415,0
13:38:04.739,1,16741,0.304,0
13:38:04.776,2,30167,0.899,0
13:38:04.778,0,8156,0.322,0
13:38:04.784,1,16753,0.475,0
13:38:04.818,2,30179,1.111,0
13:38:04.826,1,16765,0.596,0
13:38:04.835,0,8253,1.078,0
13:38:04.849,2,30190,0.297,0
13:38:04.860,0,8258,1.345,0
13:38:04.868,1,16779,0.825,0
13:38:04.895,2,30202,0.541,0
13:38:04.900,1,16793,0.512,0
13:38:04.902,0,8271,0.381,0
13:38:04.935,0,8283,0.451,0
13:38:04.936,2,30213,0.414,0
13:38:04.945,1,16805,0.542,0
13:38:04.976,0,8294,0.366,0
13:38:04.978,2,30226,0.374,0
13:38:04.986,1,16819,0.600,0
13:38:05.010,2,30238,0.393,0
13:38:05.017,0,8304,0.434,0
13:38:05.027,1,16830,0.314,0
13:38:05.055,2,30251,0.496,0
13:38:05.058,0,8314,0.474,0
13:38:05.059,1,16843,0.445,0
13:38:05.090,0,8324,0.273,0
13:38:05.096,2,30263,0.429,0
13:38:05.104,1,16857,0.376,0
13:38:05.135,0,8334,0.360,0
13:38:05.137,2,30274,0.241,0
13:38:05.146,1,16870,0.493,0
13:38:05.170,2,30286,0.297,0
13:38:05.177,0,8344,0.338,0
13:38:05.188,1,16883,0.468,0
13:38:05.214,2,30298,0.249,0
13:38:05.219,0,8354,0.504,0
13:38:05.220,1,16896,0.511,0
13:38:05.251,0,8364,1.006,0
13:38:05.257,2,30309,0.580,0
13:38:05.265,1,16909,0.435,0
13:38:05.296,0,8375,0.651,0
13:38:05.298,2,30321,0.217,0
13:38:05.306,1,16923,0.605,0
