wall_time,cam_index,latency_ms
12:51:32.926,0,0.0892
12:51:32.977,0,0.1744
12:51:32.989,2,0.0715
12:51:32.995,1,0.1587
12:51:33.001,0,0.0260
12:51:33.024,0,0.0191
12:51:33.058,2,0.0367
12:51:33.059,2,0.0329
12:51:33.069,0,0.0249
12:51:33.076,1,0.0252
12:51:33.077,1,0.0222
12:51:33.083,2,0.0275
12:51:33.087,1,0.0705
12:51:33.110,0,0.0257
12:51:33.128,2,0.0251
12:51:33.131,1,0.0307
12:51:33.151,0,0.0253
12:51:33.168,2,0.0282
12:51:33.173,1,0.0276
12:51:33.183,0,0.0257
12:51:33.210,2,0.0363
12:51:33.215,1,0.0279
12:51:33.228,0,0.0266
12:51:33.242,2,0.0258
12:51:33.247,1,0.0258
12:51:33.270,0,0.0245
12:51:33.288,2,0.0261
12:51:33.293,1,0.0279
12:51:33.312,0,0.0231
12:51:33.328,2,0.0276
12:51:33.334,1,0.0256
12:51:33.343,0,0.0241
12:51:33.370,2,0.0245
12:51:33.376,1,0.0260
12:51:33.389,0,0.0233
12:51:33.402,2,0.0295
12:51:33.407,1,0.0266
12:51:33.430,0,0.0363
12:51:33.448,2,0.0623
12:51:33.451,1,0.0294
12:51:33.472,0,0.0266
12:51:33.488,2,0.0281
12:51:33.494,1,0.0323
12:51:33.504,0,0.0130
12:51:33.530,2,0.0413
12:51:33.535,1,0.0300
12:51:33.549,0,0.0192
12:51:33.562,2,0.0236
12:51:33.567,1,0.0312
12:51:33.590,0,0.0226
12:51:33.608,2,0.0251
12:51:33.613,1,0.0347
12:51:33.632,0,0.0134
12:51:33.649,2,0.0237
12:51:33.653,1,0.0287
12:51:33.663,0,0.0116
12:51:33.690,2,0.0234
12:51:33.695,1,0.0361
12:51:33.708,0,0.0257
12:51:33.722,2,0.0249
12:51:33.727,1,0.0258
12:51:33.749,0,0.0313
12:51:33.766,2,0.0262
12:51:33.771,1,0.0257
12:51:33.792,0,0.0235
12:51:33.808,2,0.0378
12:51:33.814,1,0.0229
12:51:33.823,0,0.0241
12:51:33.850,2,0.0245
12:51:33.855,1,0.0294
12:51:33.868,0,0.0257
12:51:33.882,2,0.0257
12:51:33.896,1,0.0250
12:51:33.910,0,0.0258
12:51:33.927,2,0.0608
12:51:33.927,1,0.0364
12:51:33.963,0,0.0927
12:51:33.968,2,0.0257
12:51:33.972,1,0.0234
12:51:33.988,0,0.0237
12:51:34.010,2,0.0267
12:51:34.014,1,0.0250
12:51:34.030,0,0.0250
12:51:34.042,2,0.0225
12:51:34.056,1,0.0233
12:51:34.072,0,0.0241
12:51:34.087,1,0.0230
