wall_time,cam_index,full_ms,dropped
14:39:03.776,1,6.0865,352
14:39:03.778,0,5.4749,327
14:39:03.779,2,3.3823,0
14:39:03.782,1,4.6725,0
14:39:03.783,0,2.7674,0
14:39:03.785,2,3.9723,0
14:39:03.790,2,3.7871,0
14:39:03.795,2,3.7336,0
14:39:03.836,0,2.2918,0
14:39:03.837,1,3.9684,0
14:39:03.838,2,3.4808,0
14:39:03.841,1,3.1340,0
14:39:03.858,0,2.6944,0
14:39:03.859,2,3.4129,0
14:39:03.906,1,2.8817,0
14:39:03.907,0,2.9836,0
14:39:03.907,2,2.8906,0
14:39:03.918,1,3.4633,0
14:39:03.929,0,3.0293,0
14:39:03.932,2,2.8001,0
14:39:04.003,0,2.4222,0
14:39:04.005,1,3.2323,0
14:39:04.006,2,3.3937,0
14:39:04.008,1,2.7352,0
14:39:04.015,0,2.9698,0
14:39:04.019,2,3.5417,0
14:39:04.036,1,3.3091,0
14:39:04.110,0,2.7691,0
14:39:04.111,2,2.9547,0
14:39:04.113,1,3.5501,0
14:39:04.117,0,3.1023,0
14:39:04.118,2,3.5698,0
14:39:04.121,1,3.3585,0
14:39:04.132,0,2.3154,0
14:39:04.137,2,3.1921,0
14:39:04.164,1,2.4433,0
14:39:04.173,0,2.8766,0
14:39:04.176,2,3.1932,0
14:39:04.195,1,2.3859,0
14:39:04.241,0,3.0609,0
14:39:04.242,2,3.4127,0
14:39:04.243,1,3.6903,0
14:39:04.246,0,3.1805,0
14:39:04.249,2,3.5321,0
14:39:04.281,1,2.2265,0
14:39:04.338,0,2.3291,0
14:39:04.340,2,3.6853,0
14:39:04.340,0,2.2576,0
14:39:04.340,1,3.4155,0
14:39:04.344,2,3.4513,0
14:39:04.356,1,2.7601,0
14:39:04.375,0,2.4913,0
14:39:04.397,2,3.1877,0
14:39:04.397,1,2.8528,0
14:39:04.407,0,2.8484,0
14:39:04.410,2,3.1020,0
14:39:04.471,2,2.3949,0
14:39:04.471,0,2.6174,0
14:39:04.471,1,3.6763,0
14:39:04.476,1,3.2262,0
14:39:04.492,0,2.5744,0
14:39:04.499,2,2.4204,0
14:39:04.540,1,3.0965,0
14:39:04.541,0,3.1815,0
14:39:04.542,2,3.6024,0
14:39:04.561,1,3.1635,0
14:39:04.574,0,2.6229,0
14:39:04.574,2,3.3704,0
14:39:04.600,1,3.3280,0
14:39:04.617,2,3.2444,0
14:39:04.627,1,2.1697,0
14:39:04.686,2,3.1692,0
14:39:04.689,1,2.9823,0
14:39:04.697,0,15.0650,0
14:39:04.701,0,2.4029,0
14:39:04.708,0,2.7141,0
14:39:04.708,2,3.6949,0
14:39:04.732,1,3.0176,0
14:39:04.736,2,3.3045,0
14:39:04.736,0,2.6446,0
14:39:04.759,1,3.1287,0
14:39:04.793,0,3.1581,0
14:39:04.794,2,2.6176,0
14:39:04.795,1,3.5141,0
14:39:04.821,0,2.8592,0
14:39:04.821,2,2.8535,0
14:39:04.865,0,3.1607,0
14:39:04.866,2,3.2748,0
14:39:04.867,1,3.6889,0
14:39:04.876,1,3.0169,0
14:39:04.888,0,2.8025,0
14:39:04.892,2,3.2987,0
14:39:04.940,0,3.2271,0
14:39:04.941,2,3.6534,0
14:39:04.941,1,3.6388,0
14:39:04.953,1,3.2579,0
14:39:04.999,0,3.0483,0
14:39:05.001,1,3.2803,0
14:39:05.001,2,3.7921,0
14:39:05.020,0,2.4778,0
14:39:05.022,2,2.7521,0
14:39:05.064,0,2.3505,0
14:39:05.064,1,2.7803,0
14:39:05.066,2,3.6935,0
14:39:05.079,1,2.5685,0
14:39:05.094,0,2.9613,0
14:39:05.095,2,2.2914,0
14:39:05.132,1,2.4586,0
14:39:05.138,0,2.2338,0
14:39:05.139,2,3.2390,0
14:39:05.157,1,3.1235,0
14:39:05.203,0,2.7850,0
14:39:05.204,2,3.1965,0
14:39:05.212,0,2.8443,0
14:39:05.213,1,3.5818,0
14:39:05.217,2,3.5144,0
14:39:05.273,0,2.7691,0
14:39:05.273,1,3.2340,0
14:39:05.273,2,2.8258,0
14:39:05.284,1,3.2736,0
14:39:05.297,0,3.0131,0
14:39:05.301,2,3.3154,0
14:39:05.359,1,2.5406,0
14:39:05.361,0,3.1836,0
14:39:05.362,2,3.6783,0
14:39:05.362,1,2.7149,0
14:39:05.373,0,2.1275,0
14:39:05.376,2,3.3034,0
14:39:05.437,0,2.1481,0
14:39:05.439,1,3.5146,0
14:39:05.440,2,3.4188,0
14:39:05.444,1,3.3990,0
14:39:05.455,0,2.9444,0
14:39:05.460,2,3.1287,0
14:39:05.479,1,2.8395,0
14:39:05.510,0,2.9868,0
14:39:05.510,2,2.8860,0
14:39:05.518,1,3.3705,0
14:39:05.536,2,3.7306,0
14:39:05.540,0,2.9392,0
14:39:05.571,0,2.9501,0
14:39:05.572,1,3.4074,0
14:39:05.575,2,3.4407,0
14:39:05.730,1,20.1907,0
14:39:05.734,1,2.7440,0
14:39:05.780,0,14.3113,0
14:39:05.807,0,3.0959,0
14:39:05.817,2,16.5470,0
14:39:05.842,2,2.6080,0
14:39:05.848,1,2.5552,0
14:39:05.849,0,3.1176,0
14:39:05.850,2,2.8003,0
14:39:05.851,1,2.7019,0
14:39:05.854,2,3.1060,0
14:39:05.854,0,3.6035,0
14:39:05.860,0,2.8458,0
14:39:05.861,2,3.4498,0
14:39:05.861,1,4.0714,0
14:39:05.865,0,3.3164,0
14:39:05.866,2,2.7870,0
14:39:05.867,0,2.2393,0
14:39:05.867,1,4.0111,0
14:39:05.869,2,2.7491,0
14:39:05.871,1,2.9493,0
14:39:05.876,1,3.0848,0
14:39:05.903,0,2.9083,0
14:39:05.904,2,3.6994,0
14:39:05.919,1,2.5085,0
14:39:05.936,0,3.2976,0
14:39:05.980,2,2.7189,0
14:39:05.983,2,2.4094,0
14:39:05.984,0,3.1504,0
14:39:05.984,1,3.8558,0
14:39:06.001,1,3.0568,0
14:39:06.047,0,2.2011,0
14:39:06.050,2,2.6083,0
14:39:06.052,1,3.5252,0
14:39:06.053,2,2.4571,0
14:39:06.053,0,2.9249,0
14:39:06.086,1,3.3109,0
14:39:06.125,0,2.7466,0
14:39:06.134,1,2.9649,0
14:39:06.134,2,3.7260,0
14:39:06.140,0,3.1960,0
14:39:06.141,2,3.2485,0
14:39:06.155,1,2.3374,0
14:39:06.179,0,2.4020,0
14:39:06.180,2,2.4634,0
14:39:06.199,1,3.1497,0
14:39:06.211,2,2.4032,0
14:39:06.216,0,2.8204,0
14:39:06.259,0,2.9000,0
14:39:06.260,1,3.4635,0
14:39:06.261,2,2.8204,0
14:39:06.322,1,3.3257,0
14:39:06.322,0,3.0939,0
14:39:06.323,2,3.3808,0
14:39:06.336,0,2.8588,0
14:39:06.336,1,3.5822,0
14:39:06.346,2,3.0327,0
14:39:06.359,1,2.9504,0
14:39:06.398,0,3.0154,0
14:39:06.398,2,3.3901,0
14:39:06.406,1,3.2495,0
14:39:06.410,0,2.9248,0
14:39:06.417,2,3.2237,0
14:39:06.432,1,3.1156,0
14:39:06.465,0,2.8959,0
14:39:06.465,2,2.7500,0
14:39:06.481,1,3.2561,0
14:39:06.499,0,2.2464,0
14:39:06.542,2,2.6418,0
14:39:06.550,2,2.9413,0
14:39:06.551,0,3.0521,0
14:39:06.551,1,3.2848,0
14:39:06.559,1,2.3863,0
14:39:06.571,0,2.9907,0
14:39:06.581,2,3.7674,0
14:39:06.606,1,3.6532,0
14:39:06.622,2,3.4198,0
14:39:06.640,1,3.1781,0
14:39:06.710,2,3.4889,0
14:39:06.715,0,18.7905,0
14:39:06.717,0,2.3532,0
14:39:06.786,1,2.6633,0
14:39:06.786,2,2.7506,0
14:39:06.787,0,2.7331,0
14:39:06.789,1,2.8543,0
14:39:06.790,0,2.4696,0
14:39:06.792,2,4.0175,0
14:39:06.792,1,3.0045,0
14:39:06.793,0,2.4088,0
14:39:06.796,1,3.1720,0
14:39:06.797,2,3.8762,0
14:39:06.812,0,3.2644,0
14:39:06.834,2,2.3298,0
14:39:06.843,1,2.7360,0
14:39:06.863,0,2.9205,0
14:39:06.863,2,3.7981,0
14:39:06.909,0,2.9431,0
14:39:06.910,1,3.0446,0
14:39:06.911,2,3.5777,0
14:39:06.914,1,2.7703,0
14:39:06.939,2,2.4148,0
14:39:06.942,0,2.9119,0
14:39:06.965,1,2.2770,0
14:39:06.972,0,2.0322,0
14:39:06.982,2,2.7739,0
14:39:07.001,1,3.0511,0
14:39:07.039,0,2.3144,0
14:39:07.039,2,2.9412,0
14:39:07.041,1,2.6312,0
14:39:07.057,0,2.0048,0
14:39:07.061,2,3.2683,0
14:39:07.072,1,2.8682,0
14:39:07.113,0,2.9970,0
14:39:07.113,2,2.7120,0
14:39:07.115,1,3.4173,0
14:39:07.129,0,2.4531,0
14:39:07.139,2,3.4004,0
14:39:07.180,0,2.0732,0
14:39:07.181,1,3.5568,0
14:39:07.183,2,3.3720,0
14:39:07.200,1,3.3621,0
14:39:07.217,0,2.6758,0
14:39:07.217,2,3.1693,0
14:39:07.252,1,2.9851,0
14:39:07.259,0,2.8810,0
14:39:07.262,2,3.0022,0
14:39:07.280,1,3.3612,0
14:39:07.314,0,2.9649,0
14:39:07.315,2,3.4801,0
14:39:07.319,1,3.4525,0
14:39:07.334,0,3.0274,0
