wall_time,cam_index,full_ms,dropped
15:29:02.139,0,7.3531,0
15:29:06.168,1,9.8094,0
15:29:08.245,2,10.1040,0
15:29:08.257,1,0.2309,53
15:29:08.259,0,23.6685,152
15:29:08.265,0,0.7343,0
15:29:08.325,1,5.0043,0
15:29:08.327,0,5.5645,0
15:29:08.330,2,8.5210,4
15:29:08.342,1,4.7560,0
15:29:08.343,0,4.6313,0
15:29:08.347,2,2.9821,0
15:29:08.436,1,6.5673,0
15:29:08.437,0,6.6397,0
15:29:08.439,2,7.5052,0
15:29:08.442,1,5.3675,0
15:29:08.445,0,6.7777,0
15:29:08.448,2,9.1295,0
15:29:08.456,1,2.9616,0
15:29:08.464,0,3.0142,0
15:29:08.496,2,3.3820,0
15:29:08.502,0,4.8523,0
15:29:08.503,1,5.9031,0
15:29:08.511,2,2.9759,0
15:29:08.573,0,6.6348,0
15:29:08.575,2,7.5173,0
15:29:08.576,1,9.1812,0
15:29:08.585,1,2.9684,0
15:29:08.587,0,3.3992,0
15:29:08.602,2,2.9330,0
15:29:08.632,1,5.2773,0
15:29:08.633,0,5.5899,0
15:29:08.636,2,3.0414,0
15:29:08.659,1,3.0536,0
15:29:08.664,0,2.9093,0
15:29:08.694,2,2.9648,0
15:29:08.701,0,4.8113,0
15:29:08.702,1,5.3829,0
15:29:08.713,2,2.9537,0
15:29:08.768,1,4.7721,0
15:29:08.770,0,5.9331,0
15:29:09.136,2,6.7504,0
15:29:09.138,1,8.1760,0
15:29:09.139,0,9.1044,0
15:29:09.141,2,4.8684,0
15:29:09.144,1,5.6657,0
15:29:09.148,0,8.2652,0
15:29:09.152,2,10.7824,0
15:29:09.155,1,10.2411,0
15:29:09.159,0,10.4191,0
15:29:09.163,2,10.5214,0
15:29:09.166,1,10.3031,0
15:29:09.170,0,10.4100,0
15:29:09.174,2,10.7176,0
15:29:09.177,1,10.2397,0
15:29:09.181,0,10.6015,0
15:29:09.185,2,10.6839,0
15:29:09.188,1,10.0981,0
15:29:09.192,0,10.1642,0
15:29:09.195,2,10.7099,0
15:29:09.199,1,10.1596,0
15:29:09.203,0,10.3727,0
15:29:09.206,2,10.6147,0
15:29:09.210,1,10.2531,0
15:29:09.218,2,3.4889,0
15:29:09.233,1,4.9054,0
15:29:09.234,0,6.0291,0
15:29:09.242,2,9.7075,0
15:29:09.243,1,9.3093,0
15:29:09.249,2,6.8617,0
15:29:09.255,1,11.2885,0
15:29:09.260,2,9.4636,0
15:29:09.263,1,7.7684,0
15:29:09.267,2,6.5335,0
15:29:09.270,1,6.4934,0
15:29:09.281,0,21.5636,0
15:29:09.304,2,7.1739,0
15:29:09.305,1,7.2813,0
15:29:09.307,0,8.6837,4
15:29:09.313,2,3.0609,0
15:29:09.342,1,3.0749,0
15:29:09.346,0,2.9147,0
15:29:09.355,2,3.1484,0
15:29:09.438,1,3.2086,0
15:29:09.443,0,3.0242,0
15:29:09.446,2,2.8585,0
15:29:09.461,1,3.3162,0
15:29:09.464,0,2.7598,0
15:29:09.505,2,3.0775,0
15:29:09.515,0,2.8942,0
15:29:09.518,1,3.2472,0
15:29:10.047,2,4.3685,0
15:29:10.053,1,6.5884,0
15:29:10.054,0,7.2246,0
15:29:10.056,2,7.4149,0
15:29:10.059,1,5.6071,0
15:29:10.062,0,7.5564,0
15:29:10.066,2,9.9783,0
15:29:10.070,1,10.4226,0
15:29:10.073,0,10.6802,0
15:29:10.077,2,10.6560,0
15:29:10.081,1,10.9612,0
15:29:10.084,0,10.2948,0
15:29:10.088,2,10.2749,0
15:29:10.092,1,10.3258,0
15:29:10.095,0,10.3335,0
15:29:10.099,2,10.7720,0
15:29:10.103,1,10.3480,0
15:29:10.106,0,10.4592,0
15:29:10.110,2,10.5769,0
15:29:10.113,1,10.3959,0
15:29:10.117,0,10.5081,0
15:29:10.121,2,10.5266,0
15:29:10.124,1,10.1845,0
15:29:10.128,0,10.5038,0
15:29:10.132,2,10.6741,0
15:29:10.135,1,10.6357,0
15:29:10.139,0,10.0821,0
15:29:10.143,2,10.7108,0
15:29:10.146,1,10.6667,0
15:29:10.150,0,10.5021,0
15:29:10.154,2,10.6768,0
15:29:10.158,1,10.8025,0
15:29:10.161,0,10.2619,0
15:29:10.164,2,10.7558,0
15:29:10.168,1,9.9684,0
15:29:10.172,0,10.2765,0
15:29:10.175,2,10.6386,0
15:29:10.179,1,10.3171,0
15:29:10.183,0,10.5274,0
15:29:10.186,2,10.6444,0
15:29:10.190,1,10.3453,0
15:29:10.194,0,10.2116,0
15:29:10.197,2,10.7629,0
15:29:10.209,0,3.0807,1
15:29:10.230,2,2.8876,0
15:29:10.252,1,2.8074,0
15:29:10.263,2,8.8514,0
15:29:10.265,1,2.7219,0
15:29:10.267,0,10.5883,0
15:29:10.270,2,5.3284,1
15:29:10.278,0,10.0968,0
15:29:10.286,0,7.9631,0
15:29:10.303,0,4.2395,0
15:29:10.318,1,2.9104,4
15:29:10.325,2,4.3844,2
15:29:10.326,0,10.9728,0
15:29:10.370,1,5.1744,0
15:29:10.371,2,5.7469,0
15:29:10.377,1,2.6536,0
15:29:10.380,0,14.2130,0
15:29:10.385,0,4.2585,0
15:29:10.398,2,2.8247,0
15:29:10.439,1,3.3525,0
15:29:10.443,0,6.8780,0
15:29:10.445,2,3.1964,0
15:29:10.464,1,3.3876,0
15:29:10.470,0,8.6955,0
15:29:10.499,2,2.8232,0
15:29:10.512,1,5.1903,0
15:29:10.513,2,5.0496,0
15:29:10.516,0,9.3266,0
15:29:10.534,1,2.8930,0
15:29:10.580,2,4.5860,0
15:29:10.582,1,5.3594,0
15:29:10.584,0,9.6148,0
15:29:10.591,0,6.0198,0
15:29:10.596,2,2.6543,0
15:29:10.647,1,3.1073,0
15:29:10.650,0,6.6491,0
15:29:10.652,2,2.6868,0
15:29:10.662,1,2.8111,0
15:29:10.664,0,6.6682,0
15:29:10.671,2,2.7693,0
15:29:10.723,1,5.3858,0
15:29:10.724,2,6.0818,0
15:29:10.728,0,11.0215,0
15:29:10.746,1,3.2261,0
15:29:10.752,0,7.3465,0
15:29:10.790,2,5.1282,0
15:29:10.791,1,5.0707,0
15:29:10.798,0,11.1472,0
15:29:10.806,2,2.7599,0
15:29:10.863,1,4.6378,0
15:29:10.866,2,7.3671,0
15:29:10.867,0,10.0346,0
15:29:10.870,1,7.1282,0
15:29:10.877,2,4.2705,0
15:29:10.878,0,11.0641,0
15:29:10.915,1,2.9489,0
15:29:10.922,2,2.7590,0
15:29:10.925,0,6.4783,0
15:29:10.940,1,2.7878,0
15:29:10.945,0,2.7794,0
15:29:11.003,2,3.2707,0
15:29:11.014,0,6.4765,0
15:29:11.015,2,7.0316,0
15:29:11.016,1,8.4078,0
15:29:11.021,1,3.8093,0
15:29:11.025,0,2.9430,0
15:29:11.036,2,2.8502,0
15:29:11.074,1,2.7147,0
15:29:11.080,2,2.8588,0
15:29:11.101,1,2.8991,0
15:29:11.174,0,2.7681,0
15:29:11.179,2,5.4340,0
15:29:11.186,1,9.5025,0
15:29:11.188,2,8.6489,0
15:29:11.192,0,0.1928,0
15:29:11.193,1,6.7043,0
15:29:11.211,2,2.6683,0
15:29:11.221,1,2.7961,0
15:29:11.235,2,2.8086,0
15:29:11.272,1,2.7643,0
15:29:11.279,2,2.8256,0
15:29:11.310,1,4.4862,0
15:29:11.311,0,5.3831,4
15:29:11.314,2,4.7045,0
15:29:11.358,0,4.8927,0
15:29:11.359,1,5.5171,0
15:29:11.362,2,2.6495,0
15:29:11.396,0,4.6947,0
15:29:11.397,1,5.2973,0
15:29:11.417,2,2.8905,0
15:29:11.440,1,4.8789,0
15:29:11.441,0,5.6456,0
15:29:11.444,2,3.4104,0
15:29:11.500,0,6.3447,0
15:29:11.501,2,5.7290,0
15:29:11.503,1,8.2602,0
15:29:11.509,1,5.4337,0
15:29:11.510,0,4.2109,0
15:29:11.521,2,2.8247,0
15:29:11.554,1,2.7302,0
15:29:11.560,0,4.6966,0
15:29:11.561,2,5.2793,0
15:29:11.582,1,4.7358,0
15:29:11.583,0,4.5121,0
15:29:11.638,2,6.2977,0
15:29:11.639,1,6.5842,0
15:29:11.640,0,7.1150,0
15:29:11.643,2,4.4191,0
15:29:11.653,1,2.8311,0
15:29:11.665,0,2.8801,0
15:29:11.694,2,2.8324,0
15:29:11.703,0,4.5794,0
15:29:11.704,1,5.0142,0
15:29:11.727,2,2.9156,0
15:29:11.787,1,2.6901,0
15:29:11.792,0,4.9757,0
15:29:11.793,2,5.6483,0
15:29:11.804,1,6.4724,0
15:29:11.805,0,6.9193,0
15:29:11.806,2,8.0523,0
15:29:11.813,1,2.8451,0
15:29:11.848,0,2.8327,0
15:29:11.850,2,3.0692,0
15:29:11.858,0,2.8350,0
15:29:11.861,1,4.1268,0
15:29:11.876,2,2.6042,0
15:29:11.919,0,4.6565,0
15:29:11.922,1,7.2754,0
15:29:11.922,2,6.3805,0
15:29:11.942,1,4.8147,0
15:29:11.943,0,4.1973,0
15:29:11.947,2,2.4517,0
15:29:12.029,1,6.4629,0
15:29:12.030,0,7.4881,0
15:29:12.031,2,6.9265,0
15:29:12.034,1,5.0527,0
15:29:12.038,0,7.0347,0
15:29:12.041,2,3.1887,0
15:29:12.175,0,2.9452,0
15:29:12.203,1,3.2171,0
15:29:12.212,1,0.0553,0
15:29:12.214,0,10.3905,0
15:29:12.267,2,2.8519,0
15:29:12.283,2,5.4789,0
15:29:12.292,2,0.1189,1
15:29:12.333,0,4.4537,4
15:29:12.336,1,6.0557,4
15:29:12.337,2,6.4959,2
15:29:12.342,1,4.4077,0
15:29:12.352,0,4.7091,0
15:29:12.353,2,5.5337,0
15:29:12.410,1,3.1226,0
15:29:12.420,0,6.5585,0
15:29:12.421,2,6.9423,0
15:29:12.422,1,7.4542,0
15:29:12.426,0,2.9277,0
15:29:12.434,2,2.6944,0
15:29:12.486,2,6.3927,0
15:29:12.487,1,7.4426,0
15:29:12.488,0,8.4128,0
15:29:12.499,0,2.7455,0
15:29:12.505,1,2.8804,0
15:29:12.546,2,2.9016,0
15:29:12.561,1,3.0363,0
15:29:12.568,0,2.8271,0
15:29:12.572,2,2.7725,0
15:29:12.576,1,2.8039,0
15:29:12.621,0,6.4697,0
15:29:12.622,2,7.2913,0
15:29:12.623,1,7.7102,0
15:29:12.626,0,2.9202,0
15:29:12.646,2,2.9227,0
15:29:12.678,1,2.8610,0
15:29:12.685,0,4.7541,0
15:29:12.686,2,5.2320,0
15:29:12.699,0,2.9795,0
15:29:12.709,1,2.8029,0
15:29:12.715,2,2.8229,0
15:29:12.752,0,4.6621,0
15:29:12.753,1,5.5009,0
15:29:12.758,2,2.7894,0
15:29:12.778,1,2.8053,0
15:29:12.784,0,2.8432,0
15:29:12.828,2,6.2537,0
15:29:12.829,1,7.4007,0
15:29:12.830,0,6.2031,0
15:29:12.833,2,5.0677,0
15:29:12.894,0,6.5217,0
15:29:12.895,2,6.7014,0
15:29:12.896,1,8.3870,0
15:29:12.904,0,2.7277,0
15:29:12.905,1,8.6597,0
15:29:12.920,2,2.8635,0
15:29:12.975,1,6.7437,0
15:29:12.976,0,6.6217,0
15:29:12.977,2,7.5511,0
15:29:12.983,1,5.8022,0
