wall_time,cam_index,rtp_seq,network_ms,dropped
15:43:01.499,0,33520,0.0210,0
15:43:01.504,1,21816,0.2091,0
15:43:01.510,0,33533,0.0664,0
15:43:01.512,0,33545,0.0161,0
15:43:01.515,1,21828,0.0410,0
15:43:01.517,1,21842,0.0574,0
15:43:01.529,0,33558,0.0320,0
15:43:01.529,1,21853,0.0235,0
15:43:01.532,0,33569,0.0350,0
15:43:01.535,1,21865,0.0294,0
15:43:01.537,0,33579,0.0238,0
15:43:01.537,1,21878,0.0178,0
15:43:01.545,0,33589,0.0133,0
15:43:01.553,1,21891,0.0176,0
15:43:01.563,0,33600,0.0174,0
15:43:01.567,1,21904,0.0223,0
15:43:01.607,0,33610,0.0639,0
15:43:01.608,1,21917,0.0377,0
15:43:01.649,0,33622,0.0991,0
15:43:01.649,1,21928,0.1040,0
15:43:01.683,1,21940,0.0345,0
15:43:01.687,0,33633,0.0362,0
15:43:01.718,0,33644,0.0157,0
15:43:01.724,1,21952,0.0134,0
15:43:01.764,0,33655,0.0167,0
15:43:01.767,1,21964,0.0139,0
15:43:01.816,0,33666,0.0268,0
15:43:01.817,1,21978,0.0144,0
15:43:01.846,1,21991,0.0175,0
15:43:01.853,0,33676,0.0135,0
15:43:01.895,0,33687,0.0687,0
15:43:01.896,1,22002,0.0239,0
15:43:01.918,0,33697,0.0119,0
15:43:01.949,1,22015,0.0157,0
15:43:01.960,1,22027,0.0117,0
15:43:01.963,0,33708,0.0258,0
15:43:02.017,1,22038,0.2500,0
15:43:02.018,0,33719,0.0792,0
15:43:02.060,1,22051,0.0587,0
15:43:02.061,0,33730,0.0772,0
15:43:02.079,0,33742,0.0129,0
15:43:02.088,1,22064,0.0376,0
15:43:02.119,1,22074,0.0122,0
15:43:02.125,0,33754,0.0123,0
15:43:02.172,0,33765,0.0376,0
15:43:02.172,1,22085,0.0236,0
15:43:02.205,1,22097,0.0210,0
15:43:02.208,0,33775,0.0123,0
15:43:02.247,1,22111,0.0135,0
15:43:02.319,1,22123,0.0258,0
15:43:02.319,0,33899,0.1653,0
15:43:02.326,1,22135,0.0146,0
15:43:02.336,0,33909,0.0116,0
15:43:02.345,0,33922,0.0194,0
15:43:02.363,0,33934,0.0119,0
15:43:02.365,1,22149,0.0173,0
15:43:02.418,0,33946,0.0409,0
15:43:02.418,1,22163,0.0574,0
15:43:02.439,1,22178,0.0129,0
15:43:02.447,0,33957,0.0330,0
15:43:02.492,1,22188,0.1070,0
15:43:02.494,0,33967,0.0329,0
15:43:02.532,1,22198,0.0669,0
15:43:02.532,0,33976,0.0318,0
15:43:02.567,0,33989,0.0335,0
15:43:02.567,1,22211,0.0335,0
15:43:02.602,1,22224,0.0132,0
15:43:02.605,0,34000,0.0129,0
15:43:02.653,1,22235,0.0213,0
15:43:02.653,0,34010,0.0103,0
15:43:02.678,0,34021,0.0183,0
15:43:02.689,1,22247,0.0117,0
15:43:02.735,0,34032,0.0361,0
15:43:02.738,1,22261,0.0183,0
15:43:02.781,0,34042,0.0405,0
15:43:02.781,1,22273,0.0344,0
15:43:02.818,1,22284,0.0335,0
15:43:02.819,0,34052,0.0412,0
15:43:02.871,0,34062,0.0154,0
15:43:02.881,1,22297,0.0591,0
15:43:02.890,0,34073,0.0443,0
15:43:02.890,1,22309,0.0119,0
15:43:02.937,1,22320,0.0647,0
15:43:02.937,0,34084,0.0372,0
15:43:02.997,1,22333,0.1187,0
15:43:02.997,0,34094,0.1139,0
15:43:03.004,0,34104,0.0304,0
15:43:03.007,1,22345,0.0117,0
15:43:03.054,1,22358,0.0620,0
15:43:03.054,0,34114,0.1113,0
15:43:03.089,1,22371,0.1354,0
15:43:03.092,0,34125,0.0344,0
15:43:03.148,1,22382,0.0134,0
15:43:03.172,0,34134,0.0493,0
15:43:03.175,1,22393,0.0398,0
15:43:03.175,0,34146,0.0142,0
15:43:03.203,0,34157,0.0318,0
15:43:03.228,1,22406,0.0330,0
15:43:03.357,1,22544,0.2303,0
15:43:03.372,0,34278,0.1380,0
15:43:03.379,1,22557,0.0954,0
15:43:03.384,0,34290,0.0160,0
15:43:03.407,1,22570,0.0449,0
15:43:03.410,0,34302,0.1346,0
15:43:03.412,1,22582,0.0367,0
15:43:03.413,0,34316,0.0125,0
15:43:03.417,0,34325,0.1385,0
15:43:03.417,1,22594,0.0839,0
15:43:03.463,0,34336,0.1168,0
15:43:03.465,1,22608,0.0587,0
15:43:03.483,1,22620,0.0346,0
15:43:03.491,0,34347,0.0137,0
15:43:03.527,1,22632,0.0147,0
15:43:03.534,0,34357,0.0147,0
15:43:03.574,0,34366,0.0239,0
15:43:03.574,1,22644,0.0356,0
15:43:03.629,0,34376,0.0544,0
15:43:03.632,1,22657,0.0140,0
15:43:03.654,0,34386,0.0731,0
15:43:03.655,1,22671,0.0354,0
15:43:03.686,0,34396,0.0367,0
15:43:03.693,1,22682,0.0554,0
15:43:03.751,1,22694,0.1865,0
15:43:03.752,0,34406,0.0409,0
15:43:03.762,0,34417,0.0301,0
15:43:03.766,1,22706,0.0116,0
15:43:03.803,0,34428,0.0351,0
15:43:03.810,1,22718,0.0352,0
15:43:03.855,0,34438,0.3114,0
15:43:03.856,1,22730,0.0364,0
15:43:03.888,1,22743,0.0690,0
15:43:03.888,0,34449,0.0321,0
15:43:03.920,0,34460,0.0330,0
15:43:03.927,1,22755,0.0140,0
15:43:03.992,0,34470,0.2979,0
15:43:03.993,1,22768,0.0974,0
15:43:04.001,1,22780,0.0121,0
15:43:04.007,0,34481,0.0119,0
15:43:04.045,1,22793,0.0150,0
15:43:04.049,0,34491,0.0117,0
15:43:04.082,0,34501,0.0146,0
15:43:04.089,1,22806,0.0128,0
15:43:04.142,0,34513,0.0155,0
15:43:04.146,1,22818,0.1084,0
15:43:04.167,0,34523,0.0143,0
15:43:04.171,1,22830,0.0122,0
15:43:04.198,1,22842,0.0127,0
15:43:04.210,0,34534,0.0173,0
15:43:04.255,1,22855,0.0170,0
15:43:04.314,0,34645,0.0611,0
15:43:04.316,1,22867,0.0452,0
15:43:04.327,1,22879,0.0207,0
15:43:04.330,0,34656,0.0119,0
15:43:04.341,0,34669,0.0115,0
15:43:04.377,0,34681,0.0781,0
15:43:04.377,1,22891,0.0344,0
15:43:04.408,1,22903,0.0381,0
15:43:04.408,0,34692,0.0176,0
15:43:04.487,1,22917,0.0358,0
15:43:04.488,0,34703,0.0278,0
15:43:04.492,0,34713,0.0758,0
15:43:04.492,1,22928,0.0871,0
15:43:04.547,1,22940,0.0548,0
15:43:04.547,0,34723,0.0554,0
15:43:04.568,0,34734,0.0377,0
15:43:04.572,1,22953,0.0127,0
15:43:04.617,1,22965,0.0652,0
15:43:04.618,0,34745,0.0328,0
15:43:04.654,1,22977,0.0137,0
15:43:04.675,0,34755,0.0849,0
15:43:04.682,0,34765,0.0317,0
15:43:04.685,1,22989,0.0140,0
15:43:04.728,0,34776,0.0164,0
15:43:04.732,1,23001,0.0127,0
15:43:04.785,1,23014,0.0199,0
15:43:04.790,0,34786,0.0421,0
15:43:04.810,1,23027,0.0137,0
15:43:04.813,0,34797,0.0218,0
15:43:04.843,1,23039,0.0289,0
15:43:04.843,0,34807,0.0135,0
15:43:04.896,0,34818,0.0257,0
15:43:04.896,1,23053,0.0194,0
15:43:04.929,1,23064,0.0135,0
15:43:04.967,0,34829,0.0716,0
15:43:04.971,1,23076,0.0345,0
15:43:04.976,0,34839,0.0123,0
15:43:05.026,1,23088,0.0158,0
15:43:05.027,0,34850,0.0228,0
15:43:05.049,1,23100,0.0622,0
15:43:05.049,0,34861,0.0328,0
15:43:05.088,1,23113,0.1534,0
15:43:05.088,0,34871,0.0134,0
15:43:05.138,0,34880,0.0312,0
15:43:05.138,1,23124,0.0137,0
15:43:05.197,1,23136,0.0130,0
15:43:05.198,0,34890,0.0841,0
15:43:05.212,1,23149,0.0127,0
15:43:05.264,0,34900,0.0363,0
15:43:05.353,0,35023,0.1371,0
15:43:05.364,0,35035,0.0147,0
15:43:05.395,1,23306,0.1248,0
15:43:05.410,1,23318,0.0146,0
15:43:05.422,0,35047,0.0183,0
15:43:05.422,1,23330,0.0138,0
15:43:05.450,1,23343,0.0218,0
15:43:05.451,0,35060,0.0789,0
15:43:05.459,0,35070,0.0342,0
15:43:05.459,1,23355,0.0154,0
15:43:05.461,0,35080,0.0694,0
15:43:05.464,1,23367,0.0328,0
15:43:05.505,0,35089,0.0886,0
15:43:05.506,1,23381,0.1001,0
15:43:05.522,1,23392,0.0389,0
15:43:05.527,0,35099,0.0501,0
15:43:05.591,0,35110,0.0383,0
15:43:05.591,1,23404,0.0150,0
15:43:05.612,0,35120,0.0690,0
15:43:05.612,1,23417,0.0327,0
15:43:05.650,0,35133,0.0614,0
15:43:05.650,1,23430,0.0159,0
15:43:05.680,1,23442,0.0155,0
15:43:05.692,0,35144,0.0300,0
15:43:05.731,0,35155,0.0143,0
15:43:05.732,1,23455,0.0217,0
15:43:05.765,0,35165,0.0167,0
15:43:05.766,1,23466,0.0123,0
15:43:05.807,0,35175,0.0223,0
15:43:05.809,1,23479,0.0146,0
15:43:05.840,1,23491,0.0145,0
15:43:05.851,0,35186,0.0154,0
15:43:05.907,0,35198,0.0244,0
15:43:05.909,1,23502,0.0282,0
15:43:05.925,0,35207,0.0144,0
15:43:05.927,1,23514,0.0114,0
15:43:05.972,0,35219,0.0458,0
15:43:05.973,1,23526,0.0132,0
15:43:06.021,1,23538,0.0864,0
15:43:06.022,0,35229,0.0490,0
15:43:06.045,0,35239,0.0138,0
15:43:06.048,1,23550,0.0134,0
15:43:06.084,0,35249,0.0190,0
15:43:06.087,1,23562,0.0125,0
15:43:06.144,0,35257,0.0861,0
15:43:06.145,1,23575,0.0135,0
15:43:06.163,1,23587,0.0150,0
15:43:06.188,0,35267,0.0904,0
15:43:06.205,0,35278,0.0148,0
15:43:06.207,1,23599,0.0188,0
15:43:06.265,1,23611,0.0660,0
15:43:06.322,0,35401,0.0829,0
15:43:06.322,1,23624,0.0361,0
15:43:06.329,1,23635,0.0153,0
15:43:06.340,0,35413,0.0372,0
15:43:06.349,0,35424,0.0317,0
15:43:06.367,1,23647,0.0346,0
15:43:06.371,0,35435,0.0332,0
15:43:06.418,1,23659,0.0312,0
15:43:06.419,0,35446,0.0367,0
15:43:06.453,1,23671,0.0625,0
15:43:06.453,0,35457,0.0351,0
15:43:06.482,0,35468,0.0323,0
15:43:06.484,1,23684,0.0134,0
15:43:06.574,0,35478,0.0530,0
15:43:06.575,1,23697,0.0931,0
15:43:06.580,0,35488,0.0322,0
15:43:06.581,1,23710,0.0337,0
15:43:06.640,0,35499,0.0484,0
15:43:06.640,1,23724,0.3564,0
15:43:06.645,0,35509,0.0149,0
15:43:06.647,1,23736,0.0319,0
15:43:06.689,0,35519,0.0827,0
15:43:06.689,1,23748,0.0413,0
15:43:06.745,1,23758,0.0351,0
15:43:06.745,0,35528,0.0176,0
15:43:06.773,1,23770,0.0156,0
15:43:06.775,0,35538,0.0145,0
15:43:06.804,1,23784,0.0216,0
15:43:06.809,0,35550,0.0137,0
15:43:06.863,1,23795,0.2747,0
15:43:06.863,0,35561,0.1454,0
15:43:06.891,1,23807,0.0160,0
15:43:06.895,0,35571,0.0143,0
15:43:06.931,1,23820,0.0141,0
15:43:06.937,0,35583,0.0130,0
15:43:06.974,1,23832,0.0419,0
15:43:06.974,0,35592,0.1407,0
15:43:07.011,0,35601,0.1580,0
15:43:07.012,1,23845,0.0349,0
15:43:07.050,1,23858,0.0355,0
15:43:07.051,0,35612,0.0180,0
15:43:07.090,1,23870,0.0362,0
15:43:07.090,0,35622,0.0142,0
15:43:07.122,1,23881,0.0359,0
15:43:07.138,0,35632,0.0570,0
15:43:07.170,0,35642,0.0508,0
15:43:07.170,1,23892,0.0192,0
15:43:07.212,1,23903,0.0179,0
15:43:07.216,0,35653,0.0351,0
15:43:07.319,0,35773,0.0794,0
15:43:07.345,1,24059,0.0583,0
15:43:07.348,0,35785,0.0142,0
15:43:07.360,1,24071,0.0118,0
15:43:07.385,1,24082,0.0380,0
15:43:07.385,0,35797,0.0247,0
15:43:07.390,0,35807,0.0110,0
15:43:07.392,1,24093,0.0491,0
15:43:07.424,0,35817,0.0795,0
15:43:07.425,1,24106,0.0479,0
15:43:07.440,1,24118,0.0336,0
15:43:07.445,0,35827,0.0145,0
15:43:07.494,1,24131,0.0432,0
15:43:07.495,0,35837,0.0187,0
15:43:07.539,0,35848,0.0631,0
15:43:07.540,1,24142,0.0350,0
15:43:07.585,0,35859,0.0157,0
