wall_time,cam_index,rtp_seq,network_ms,dropped
14:38:49.836,1,14625,0.0454,0
14:38:49.911,1,14637,0.0452,0
14:38:49.917,1,14648,0.1826,0
14:38:49.922,1,14660,0.0460,0
14:38:49.926,1,14671,0.0152,0
14:38:49.937,1,14683,0.0852,0
14:38:49.941,1,14694,0.0252,0
14:38:49.967,1,14705,0.0464,0
14:38:49.971,1,14717,0.0330,0
14:38:49.990,1,14729,0.0483,0
14:38:50.027,1,14740,0.0376,0
14:38:50.101,1,14750,0.0711,0
14:38:50.116,1,14761,0.0330,0
14:38:50.173,1,14771,0.0831,0
14:38:50.183,1,14782,0.0524,0
14:38:50.227,1,14794,0.0362,0
14:38:50.308,1,14807,0.0308,0
14:38:50.315,1,14817,0.0330,0
14:38:50.344,1,14827,0.0344,0
14:38:50.387,1,14837,0.0457,0
14:38:50.444,1,14848,0.0522,0
14:38:50.475,1,14858,0.0351,0
14:38:50.510,1,14869,0.0352,0
14:38:50.550,1,14881,0.0517,0
14:38:50.592,1,14892,0.0461,0
14:38:50.667,1,14902,0.0762,0
14:38:50.697,1,14913,0.0405,0
14:38:50.715,0,24764,0.0413,0
14:38:50.720,0,24773,0.0444,0
14:38:50.732,1,14925,0.0491,0
14:38:50.733,0,24783,0.0670,0
14:38:50.748,1,14936,0.0538,0
14:38:50.765,0,24792,0.0373,0
14:38:50.811,1,14947,0.0405,0
14:38:50.819,0,24802,0.0366,0
14:38:50.825,1,14958,0.0406,0
14:38:50.882,1,14970,0.0557,0
14:38:50.882,0,24812,0.0942,0
14:38:50.886,0,24821,0.0925,0
14:38:50.909,1,14981,0.0392,0
14:38:50.940,0,24830,0.0525,0
14:38:50.953,1,14994,0.0362,0
14:38:50.968,0,24839,0.0204,0
14:38:51.000,1,15004,0.0343,0
14:38:51.016,0,24848,0.0345,0
14:38:51.022,1,15015,0.0353,0
14:38:51.071,0,24858,0.0391,0
14:38:51.074,1,15028,0.0414,0
14:38:51.086,0,24869,0.0573,0
14:38:51.189,1,15038,0.0571,0
14:38:51.190,0,24878,0.1165,0
14:38:51.193,1,15048,0.0341,0
14:38:51.195,0,24887,0.0354,0
14:38:51.197,1,15059,0.0353,0
14:38:51.212,0,24897,0.0338,0
14:38:51.269,0,24906,0.1560,0
14:38:51.270,1,15072,0.0385,0
14:38:51.278,1,15083,0.0353,0
14:38:51.288,0,24915,0.0363,0
14:38:51.352,1,15092,0.0635,0
14:38:51.352,0,24925,0.0824,0
14:38:51.355,1,15104,0.0182,0
14:38:51.375,0,24934,0.0139,0
14:38:51.391,1,15117,0.0266,0
14:38:51.421,0,24943,0.0445,0
14:38:51.428,1,15130,0.0418,0
14:38:51.447,0,24952,0.0378,0
14:38:51.490,0,24961,0.0660,0
14:38:51.490,1,15141,0.0385,0
14:38:51.513,1,15151,0.0416,0
14:38:51.558,0,24971,0.0461,0
14:38:51.558,1,15161,0.0153,0
14:38:51.563,0,24981,0.0365,0
14:38:51.735,1,15325,0.2782,0
14:38:51.753,1,15338,0.0168,0
14:38:51.792,0,25132,0.1351,0
14:38:51.808,0,25143,0.0150,0
14:38:51.862,1,15352,0.0207,0
14:38:51.866,0,25154,0.0544,0
14:38:51.868,1,15364,0.0352,0
14:38:51.872,0,25163,0.0548,0
14:38:51.874,1,15375,0.0908,0
14:38:51.883,0,25173,0.0327,0
14:38:51.884,1,15385,0.0360,0
14:38:51.886,0,25182,0.0319,0
14:38:51.888,1,15396,0.0349,0
14:38:51.950,0,25191,0.1318,0
14:38:51.956,1,15408,0.1014,0
14:38:51.957,0,25200,0.1160,0
14:38:51.960,1,15420,0.0297,0
14:38:51.962,0,25210,0.0350,0
14:38:51.963,1,15430,0.0173,0
14:38:51.976,0,25218,0.0501,0
14:38:52.031,1,15443,0.0203,0
14:38:52.032,0,25227,0.0941,0
14:38:52.033,1,15455,0.0147,0
14:38:52.046,0,25237,0.0345,0
14:38:52.118,1,15467,0.2715,0
14:38:52.119,0,25246,0.0342,0
14:38:52.121,1,15478,0.0142,0
14:38:52.132,0,25255,0.0319,0
14:38:52.154,1,15491,0.0354,0
14:38:52.189,0,25264,0.0729,0
14:38:52.191,1,15501,0.0371,0
14:38:52.207,0,25273,0.0364,0
14:38:52.229,1,15512,0.0387,0
14:38:52.262,0,25283,0.0381,0
14:38:52.268,1,15523,0.0383,0
14:38:52.286,0,25292,0.0777,0
14:38:52.335,0,25301,0.0466,0
