wall_time,cam_index,full_ms,dropped
12:58:19.906,2,10.3301,100
12:58:19.907,1,26.7973,0
12:58:19.938,0,5.6213,0
12:58:19.942,1,8.2743,0
12:58:19.942,2,7.6077,0
12:58:19.942,0,3.7317,0
12:58:19.953,2,8.1964,0
12:58:19.953,1,8.2923,0
12:58:19.959,0,14.4930,0
12:58:19.963,2,9.2984,0
12:58:19.963,1,9.8976,0
12:58:19.968,0,8.9269,0
12:58:19.972,2,7.3124,0
12:58:19.975,1,10.7105,0
12:58:19.984,0,3.7318,0
12:58:19.989,2,4.0852,0
12:58:19.995,1,5.4417,0
12:58:20.012,0,3.3963,0
12:58:20.024,2,3.3746,0
12:58:20.074,0,3.0785,0
12:58:20.077,1,5.9124,0
12:58:20.084,2,3.9729,0
12:58:20.084,1,3.9986,0
12:58:20.091,0,7.2444,0
12:58:20.105,1,3.8539,0
12:58:20.108,2,3.4517,0
12:58:20.137,0,3.2737,0
12:58:20.151,2,3.6177,0
12:58:20.153,1,5.8375,0
12:58:20.174,0,3.0596,0
12:58:20.217,2,3.5252,0
12:58:20.219,0,3.3636,0
12:58:20.220,1,3.8543,0
12:58:20.225,2,4.0270,0
12:58:20.237,1,3.7183,0
12:58:20.279,0,3.1224,0
12:58:20.281,2,4.7284,0
12:58:20.281,1,5.2948,0
12:58:20.290,0,3.1215,0
12:58:20.312,2,4.5871,0
12:58:20.313,1,4.9551,0
12:58:20.354,0,3.6047,0
12:58:20.354,2,4.0247,0
12:58:20.357,1,5.8939,0
12:58:20.364,0,3.2255,0
12:58:20.386,2,3.6692,0
12:58:20.414,0,3.0621,0
12:58:20.416,1,5.1206,0
12:58:20.427,1,4.3650,0
12:58:20.433,2,5.6112,0
12:58:20.456,0,3.1209,0
12:58:20.469,1,3.6718,0
12:58:20.472,2,4.8647,0
12:58:20.491,0,3.5753,0
12:58:20.502,2,4.1691,0
12:58:20.530,0,3.4020,0
12:58:20.531,1,3.8624,0
12:58:20.547,2,4.6288,0
12:58:20.555,1,3.6423,0
12:58:20.594,0,3.6894,0
12:58:20.594,1,4.0347,0
12:58:20.598,2,4.4302,0
12:58:20.611,0,3.0451,0
12:58:20.628,2,3.4515,0
12:58:20.630,1,4.4692,0
12:58:20.652,0,3.5630,0
12:58:20.671,2,3.7421,0
