wall_time,cam_index,full_ms,dropped
15:44:23.709,0,10.0296,0
15:44:26.833,2,12.4809,0
15:44:38.941,1,11.0987,0
15:44:38.951,2,349.7209,297
15:44:38.954,0,94.7739,374
15:44:39.013,2,3.1048,0
15:44:39.024,2,2.6374,0
15:44:39.066,1,5.9851,4
15:44:39.067,0,7.1767,4
15:44:39.070,2,7.7570,4
15:44:39.074,0,6.1146,0
15:44:39.077,1,10.4235,0
15:44:39.081,2,9.9063,0
15:44:39.084,0,10.3614,0
15:44:39.088,1,10.5433,0
15:44:39.092,2,10.8089,0
15:44:39.095,0,10.8344,0
15:44:39.099,1,10.1406,0
15:44:39.103,2,9.9807,0
15:44:39.106,0,10.6768,0
15:44:39.110,1,10.6271,0
15:44:39.114,2,9.9702,0
15:44:39.119,1,8.5630,0
15:44:39.130,0,6.7514,0
15:44:39.132,2,7.8362,0
15:44:39.134,1,8.0857,0
15:44:39.135,0,4.5418,0
15:44:39.138,2,5.5174,0
15:44:39.153,1,6.5749,0
15:44:39.154,0,7.6010,0
15:44:39.156,2,8.0885,0
15:44:39.200,1,6.7271,0
15:44:39.201,0,6.8319,0
15:44:39.202,2,7.8787,0
15:44:39.209,1,4.8393,0
15:44:39.210,0,5.0231,0
15:44:39.214,2,2.7842,0
15:44:39.252,1,5.1461,0
15:44:39.253,0,4.9183,0
15:44:39.261,2,2.8798,0
15:44:39.286,0,4.9143,0
15:44:39.287,1,6.2243,0
15:44:39.301,2,2.8564,0
15:44:39.328,1,3.1228,0
15:44:39.330,0,3.4285,0
15:44:39.358,2,2.9937,0
15:44:39.369,1,4.8338,0
15:44:39.371,0,5.9309,0
15:44:39.373,2,2.6813,0
15:44:39.419,0,4.6686,0
15:44:39.423,1,8.1186,0
15:44:39.424,2,5.6426,0
15:44:39.449,1,4.7678,0
15:44:39.451,0,5.6543,0
15:44:39.473,2,3.2252,0
15:44:39.486,0,3.0496,0
15:44:39.490,1,3.0747,0
15:44:39.503,2,3.2920,0
15:44:39.539,1,6.5093,0
15:44:39.540,0,7.7049,0
15:44:39.541,2,6.3928,0
15:44:39.588,0,6.7776,0
15:44:39.589,2,6.7651,0
15:44:39.591,1,8.2239,0
15:44:39.601,1,3.2486,0
15:44:39.621,2,2.9778,0
15:44:39.656,0,2.9040,0
15:44:39.667,1,6.8591,0
15:44:39.670,2,9.4198,0
15:44:39.681,0,8.5816,0
15:44:39.697,1,2.9154,0
15:44:39.702,2,2.7631,0
15:44:39.727,1,2.9739,0
15:44:39.747,2,2.9947,0
15:44:39.758,1,2.9832,0
15:44:39.780,2,3.1706,0
15:44:39.822,1,2.9745,0
15:44:39.825,2,2.9602,0
15:44:39.849,1,3.1311,0
15:44:39.864,0,5.0347,4
15:44:39.865,2,5.9036,0
15:44:39.881,0,3.2528,0
15:44:39.887,1,3.1616,0
15:44:39.899,2,3.3075,0
15:44:39.990,0,6.7590,0
15:44:39.992,2,7.4049,0
15:44:39.993,1,9.6454,0
15:44:39.994,0,4.6962,0
15:44:39.998,1,4.8248,0
15:44:40.002,2,9.7908,0
15:44:40.015,1,4.6760,0
15:44:40.017,0,5.9341,0
15:44:40.020,2,3.7663,0
15:44:40.042,0,3.0524,0
15:44:40.050,1,2.9453,0
15:44:40.059,2,2.9704,0
15:44:40.100,0,2.9052,0
15:44:40.106,1,4.8476,0
15:44:40.107,2,5.7015,0
15:44:40.119,1,2.7827,0
15:44:40.131,0,2.9973,0
15:44:40.172,1,6.6424,0
15:44:40.173,0,7.6023,0
15:44:40.174,2,9.0857,0
15:44:40.183,2,8.4568,0
15:44:40.204,1,3.0326,0
15:44:40.235,0,4.8859,0
15:44:40.236,2,5.8853,0
15:44:40.239,0,2.9592,0
15:44:40.249,1,2.8675,0
15:44:40.266,2,2.9437,0
15:44:40.301,0,4.7137,0
15:44:40.305,1,7.9966,0
15:44:40.306,2,5.8515,0
15:44:40.321,1,2.9900,0
15:44:40.327,0,3.1425,0
15:44:40.335,2,3.0424,0
15:44:40.372,1,4.8563,0
15:44:40.373,0,6.0703,0
15:44:40.382,2,3.1229,0
15:44:40.429,1,6.7509,0
15:44:40.430,0,7.8221,0
15:44:40.431,2,7.7475,0
15:44:40.439,0,3.0429,0
15:44:40.451,1,3.2274,0
15:44:40.477,2,3.1633,0
15:44:40.481,1,3.2430,0
15:44:40.485,0,3.0206,0
15:44:40.495,2,3.1238,0
15:44:40.539,1,4.9163,0
15:44:40.540,0,5.8164,0
15:44:40.543,2,3.5737,0
15:44:40.570,1,4.8865,0
15:44:40.572,0,5.7968,0
15:44:40.595,2,3.1886,0
15:44:40.650,0,3.0947,0
15:44:40.691,2,3.1525,0
15:44:40.709,1,2.9648,1
15:44:40.713,0,7.6134,0
15:44:40.718,2,8.7977,0
15:44:40.723,1,5.8139,0
15:44:40.728,1,4.9583,0
15:44:40.767,1,5.6796,0
15:44:40.821,1,5.7547,0
15:44:40.846,0,2.8892,4
15:44:40.851,1,5.4983,0
15:44:40.877,2,2.9615,4
15:44:40.883,1,4.4479,0
15:44:40.889,0,2.8904,0
15:44:40.894,2,2.8429,0
15:44:40.936,0,3.4833,0
15:44:40.941,1,8.6762,0
15:44:40.944,2,2.8474,0
15:44:40.967,0,3.0150,0
15:44:40.971,1,5.1850,0
15:44:41.004,2,3.0051,0
15:44:41.008,0,2.8910,0
15:44:41.013,1,4.0914,0
15:44:41.023,2,3.1763,0
15:44:41.040,1,4.2928,0
15:44:41.068,0,4.7551,0
15:44:41.069,2,4.3601,0
15:44:41.080,0,2.9852,0
15:44:41.090,1,4.2762,0
15:44:41.100,2,3.0509,0
15:44:41.127,0,3.2198,0
15:44:41.132,1,5.6310,0
15:44:41.140,2,2.9289,0
15:44:41.194,0,5.6762,0
15:44:41.195,2,4.7817,0
15:44:41.199,1,9.7225,0
15:44:41.204,1,3.7240,0
15:44:41.211,0,4.4917,0
15:44:41.218,2,2.9167,0
15:44:41.295,0,5.5865,0
15:44:41.296,2,5.3341,0
15:44:41.299,0,3.1441,0
15:44:41.302,1,12.2543,0
15:44:41.311,1,8.2580,0
15:44:41.312,2,3.9938,0
15:44:41.361,0,2.9914,0
15:44:41.370,1,4.5329,0
15:44:41.375,2,3.1041,0
15:44:41.384,0,5.1058,0
15:44:41.385,2,5.6098,0
15:44:41.388,1,10.3383,0
15:44:41.433,0,4.8634,0
15:44:41.434,2,5.2325,0
15:44:41.437,1,10.0784,0
15:44:41.450,0,4.5677,0
15:44:41.451,1,7.8024,0
15:44:41.474,2,3.1603,0
15:44:41.499,0,3.4826,0
15:44:41.504,1,8.6084,0
15:44:41.511,2,3.0604,0
15:44:41.532,0,2.7380,0
15:44:41.537,1,8.5421,0
15:44:41.538,2,5.6642,0
15:44:41.563,1,4.3187,0
15:44:41.565,0,3.2002,0
15:44:41.587,2,3.2007,0
15:44:41.608,1,4.4611,0
15:44:41.666,0,2.8776,0
15:44:41.671,2,6.0013,0
15:44:41.678,1,12.4691,0
15:44:41.684,2,12.2365,0
15:44:41.690,0,4.2807,0
15:44:41.705,2,2.7985,0
15:44:41.708,1,6.8340,0
15:44:41.721,1,4.1297,0
15:44:41.738,2,3.0240,0
15:44:41.772,1,4.3609,0
15:44:41.781,2,3.1952,0
15:44:41.807,1,4.4833,0
15:44:41.823,2,2.8859,0
15:44:41.860,0,4.8077,4
15:44:41.861,2,5.5212,0
15:44:41.865,1,10.0625,0
15:44:41.884,0,3.5770,0
15:44:41.887,1,6.6050,0
15:44:41.899,2,2.8106,0
15:44:41.935,0,3.6680,0
15:44:41.938,1,6.7806,0
15:44:41.949,2,3.1863,0
15:44:41.984,0,2.8715,0
15:44:41.989,1,5.4380,0
15:44:41.993,2,2.8986,0
15:44:42.011,1,4.2714,0
15:44:42.016,0,4.5012,0
15:44:42.017,2,5.4473,0
15:44:42.065,0,5.6416,0
15:44:42.066,2,5.5116,0
15:44:42.070,1,10.4261,0
15:44:42.084,1,4.1609,0
15:44:42.087,0,3.0092,0
15:44:42.106,2,2.9225,0
15:44:42.125,1,4.3914,0
15:44:42.128,0,2.6555,0
15:44:42.160,2,2.9382,0
15:44:42.167,1,4.2875,0
15:44:42.169,0,3.1356,0
15:44:42.176,2,3.0663,0
15:44:42.200,0,3.0413,0
15:44:42.222,2,3.4729,0
15:44:42.225,1,7.1587,0
15:44:42.247,0,3.1050,0
