wall_time,cam_index,full_ms,skipped
11:44:48.354,2,20.3518,0
11:44:48.358,1,45.1693,1
11:44:48.389,2,5.8469,0
11:44:48.512,0,8.4501,0
11:44:48.521,1,8.2027,1
11:44:48.580,0,9.1242,0
11:44:48.599,1,16.8802,0
11:44:48.752,1,18.3446,0
11:44:48.937,1,23.3434,0
11:44:49.191,0,40.7660,0
11:44:49.239,1,12.2286,0
11:44:49.282,1,3.9367,0
11:44:49.329,1,9.2981,0
11:44:49.348,2,21.9949,5
11:44:49.415,2,60.7164,0
11:44:49.531,2,4.3107,0
11:44:49.555,0,16.3902,0
11:44:49.578,2,29.6587,0
11:44:49.642,0,58.8405,0
11:44:49.751,2,18.2031,0
11:44:49.807,2,29.4313,0
11:44:49.934,1,54.1343,4
11:44:50.096,2,18.3388,0
11:44:50.320,0,9.6590,0
11:44:50.429,2,44.7508,0
11:44:50.555,0,7.5093,0
11:44:50.564,1,46.6360,9
11:44:50.645,0,58.1309,0
11:44:50.719,2,31.3791,0
11:44:50.727,1,52.8244,0
11:44:50.760,0,52.2438,0
11:44:50.806,1,10.4567,0
11:44:50.838,2,55.0541,0
11:44:50.844,0,60.7365,0
11:44:50.901,1,43.5756,0
11:44:50.909,0,6.0093,0
11:44:50.949,2,46.6557,0
11:44:50.983,1,19.8537,0
11:44:50.997,0,9.9418,0
11:44:51.054,1,33.4242,0
11:44:51.104,1,18.1234,0
11:44:51.148,1,29.8566,0
11:44:51.195,0,8.1335,0
11:44:51.280,2,23.2106,0
11:44:51.320,0,17.0964,0
11:44:51.333,2,30.2044,0
11:44:51.353,0,5.1248,0
11:44:51.411,2,39.3563,0
11:44:51.591,0,8.6659,0
11:44:51.644,2,30.8903,0
11:44:51.690,2,46.1923,0
11:44:51.724,0,11.3167,0
11:44:51.759,1,76.1323,5
11:44:51.905,1,26.7000,0
11:44:51.938,1,15.9829,0
11:44:52.009,1,6.1681,1
11:44:52.087,0,55.6673,0
11:44:52.089,1,50.1908,0
11:44:52.111,1,22.0455,0
11:44:52.169,1,45.4766,0
11:44:52.194,0,7.1395,0
