wall_time,cam_index,frame_in,frame_out,full_ms,skipped
19:56:15.493,2,27,22,3.1324,0
19:56:15.494,0,27,22,8.0666,0
19:56:15.528,0,28,23,4.8476,0
19:56:15.528,1,26,22,18.6864,0
19:56:15.529,2,28,23,3.6843,0
19:56:15.572,1,27,23,22.3172,0
19:56:15.575,0,29,24,4.6049,0
19:56:15.576,2,29,24,3.3481,0
19:56:15.602,0,30,25,3.5346,0
19:56:15.605,1,28,24,23.3350,0
19:56:15.606,2,30,25,2.5267,0
19:56:15.649,1,29,25,24.8058,0
19:56:15.651,0,31,26,5.2344,0
19:56:15.653,2,31,26,6.6243,0
19:56:15.692,0,32,27,5.5666,0
19:56:15.693,1,30,26,23.4702,0
19:56:15.695,2,32,27,7.3403,0
19:56:16.217,0,33,28,467.4435,0
19:56:16.219,1,31,27,503.7057,0
19:56:16.223,1,32,28,1.7976,0
19:56:16.223,0,34,29,1.8189,0
19:56:16.226,2,34,28,0.0856,1
19:56:16.227,0,35,30,2.5026,0
19:56:16.227,1,33,29,4.2502,0
19:56:16.228,2,35,29,0.9916,0
19:56:16.231,1,34,30,3.2652,0
19:56:16.252,0,36,31,25.0820,0
19:56:16.254,2,36,30,4.1943,0
19:56:16.257,1,36,31,0.4414,1
19:56:16.260,0,38,32,0.0836,1
19:56:16.262,2,37,31,7.5070,0
19:56:16.264,1,37,32,0.0713,0
19:56:16.269,0,39,33,0.4529,0
19:56:16.269,2,39,32,0.1071,1
19:56:16.275,1,39,33,0.0503,1
19:56:16.282,0,40,34,7.7551,0
19:56:16.284,2,40,33,9.7008,0
19:56:16.289,0,41,35,6.9316,0
19:56:16.289,1,40,34,5.2045,0
19:56:16.292,2,41,34,6.9456,0
19:56:16.295,1,41,35,5.5616,0
19:56:16.296,0,42,36,6.0953,0
19:56:16.296,2,43,35,0.0718,1
19:56:16.302,0,43,37,5.9002,0
19:56:16.336,0,45,38,1.4554,1
19:56:16.337,1,42,36,5.7097,0
19:56:16.344,0,46,39,0.1891,0
19:56:16.345,1,44,37,0.1923,1
19:56:16.346,2,45,36,0.2312,1
19:56:16.353,2,46,37,0.2250,0
19:56:16.353,1,45,38,0.0622,0
19:56:16.356,0,47,40,5.3085,0
19:56:16.358,1,46,39,0.1523,0
19:56:16.359,2,47,38,0.0461,0
19:56:16.360,0,48,41,3.9586,0
19:56:16.367,2,48,39,3.7732,0
19:56:16.368,0,49,42,7.5722,0
19:56:16.370,1,47,40,6.0079,0
19:56:16.424,2,49,40,56.3320,0
19:56:16.429,1,48,41,6.3356,0
19:56:16.429,2,50,41,3.6563,0
19:56:16.431,0,50,43,5.4471,0
19:56:16.443,1,49,42,12.4533,0
19:56:16.469,0,51,44,28.8062,0
19:56:16.469,2,51,42,2.9624,0
19:56:16.509,0,52,45,40.4079,0
19:56:16.513,2,52,43,3.7414,0
19:56:16.513,1,50,43,6.0351,0
19:56:16.581,1,51,44,8.7539,0
19:56:16.584,0,53,46,6.6863,0
19:56:16.584,2,53,44,7.1444,0
19:56:16.588,1,52,45,6.4833,0
19:56:16.589,2,54,45,4.3261,0
19:56:16.590,0,54,47,5.6156,0
19:56:16.659,0,55,48,66.6836,0
19:56:16.662,1,54,46,0.0978,1
19:56:16.662,2,56,46,0.0972,1
19:56:16.665,0,56,49,4.0652,0
19:56:16.714,1,56,47,0.1039,1
19:56:16.716,2,57,47,2.9559,0
19:56:16.717,0,57,50,4.2822,0
19:56:16.736,2,58,48,4.4543,0
19:56:16.736,0,58,51,11.7821,0
19:56:16.762,0,59,52,17.0344,0
19:56:16.765,1,57,48,5.3951,0
19:56:16.768,2,59,49,7.2137,0
19:56:16.854,0,61,53,0.0796,1
19:56:16.854,1,58,49,6.7405,0
19:56:16.855,2,60,50,5.2370,0
19:56:16.858,1,59,50,3.4039,0
19:56:16.859,2,61,51,3.6768,0
19:56:16.887,1,60,51,19.6945,0
19:56:16.888,0,62,54,3.2350,0
19:56:16.890,2,62,52,3.9090,0
19:56:16.949,0,63,55,47.3483,0
19:56:16.958,1,61,52,14.0987,0
19:56:16.968,1,62,53,2.4603,0
19:56:16.969,0,64,56,3.0653,0
19:56:16.970,2,63,53,17.9257,0
19:56:16.973,2,64,54,2.1710,0
19:56:17.111,2,65,55,3.5843,0
19:56:17.111,0,66,57,0.0929,1
19:56:17.111,1,63,54,11.4097,0
19:56:17.114,2,66,56,3.1810,0
19:56:17.114,1,65,55,0.8995,1
19:56:17.116,1,66,56,1.0025,0
19:56:17.117,0,67,58,1.4941,0
19:56:17.119,2,67,57,4.5631,0
19:56:17.120,0,68,59,1.0996,0
19:56:17.146,2,68,58,7.4673,0
19:56:17.166,1,67,57,15.6636,0
19:56:17.171,0,69,60,10.6336,0
19:56:17.173,2,69,59,4.0869,0
19:56:17.260,1,68,58,6.8104,0
19:56:17.261,2,70,60,3.5884,0
19:56:17.261,0,70,61,5.7676,0
19:56:17.262,1,69,59,2.7061,0
19:56:17.264,0,71,62,3.1620,0
19:56:17.265,2,71,61,3.8949,0
19:56:17.282,1,70,60,19.8747,0
19:56:17.284,2,72,62,3.6476,0
19:56:17.288,0,72,63,7.6774,0
19:56:17.322,1,71,61,11.3655,0
19:56:17.323,0,73,64,4.3656,0
19:56:17.326,2,73,63,5.6549,0
19:56:17.368,1,72,62,17.6167,0
19:56:17.369,0,74,65,4.1528,0
19:56:17.373,2,74,64,6.9403,0
19:56:17.515,0,75,66,130.1885,0
19:56:17.517,1,74,63,0.0802,1
19:56:17.518,2,75,65,4.1548,0
19:56:17.519,0,76,67,3.8160,0
19:56:17.519,1,75,64,0.2373,0
19:56:17.521,2,76,66,2.8365,0
19:56:17.523,0,77,68,3.7557,0
19:56:17.523,2,77,67,1.9189,0
19:56:17.528,1,76,65,5.7978,0
19:56:17.528,0,78,69,2.4958,0
19:56:17.533,2,78,68,5.3275,0
19:56:17.563,0,79,70,17.9131,0
19:56:17.567,1,77,66,6.8976,0
19:56:17.571,2,79,69,6.9631,0
19:56:17.650,1,79,67,0.0795,1
19:56:17.651,0,81,71,0.1077,1
19:56:17.652,2,80,70,3.7830,0
19:56:17.654,2,81,71,2.1623,0
19:56:17.764,1,80,68,5.7729,0
19:56:17.765,0,83,72,0.2561,1
19:56:17.771,2,82,72,10.0361,0
19:56:17.771,1,81,69,6.6624,0
19:56:17.776,2,83,73,5.1489,0
19:56:17.777,0,84,73,5.2148,0
19:56:17.777,1,82,70,5.0780,0
19:56:17.778,2,84,74,2.3055,0
19:56:17.925,1,83,71,135.0546,0
19:56:17.933,0,86,74,0.0715,1
19:56:17.935,1,84,72,3.8037,0
19:56:17.936,2,86,75,0.0741,1
19:56:17.950,2,87,76,0.0671,0
19:56:17.950,0,88,75,0.1902,1
19:56:17.950,1,85,73,4.9500,0
19:56:17.953,1,87,74,0.6082,1
19:56:17.956,2,88,77,3.3473,0
19:56:17.970,0,89,76,5.2359,0
19:56:17.971,2,89,78,3.8108,0
19:56:18.009,1,88,75,22.0885,0
19:56:18.037,2,90,79,4.4242,0
19:56:18.037,0,90,77,30.6478,0
19:56:18.047,1,89,76,14.1439,0
19:56:18.051,0,91,78,5.6498,0
19:56:18.058,2,91,80,7.6524,0
19:56:18.191,1,90,77,10.2105,0
19:56:18.191,0,92,79,5.9759,0
19:56:18.194,2,92,81,8.2816,0
19:56:18.197,1,91,78,5.9655,0
19:56:18.205,0,93,80,11.8817,0
19:56:18.206,1,92,79,2.1327,0
19:56:18.207,0,95,81,0.3669,1
19:56:18.208,2,93,82,11.0742,0
19:56:18.210,2,94,83,1.4006,0
19:56:18.210,1,93,80,3.2846,0
19:56:18.213,2,95,84,2.7866,0
19:56:18.243,0,96,82,10.6451,0
19:56:18.247,2,96,85,7.2355,0
19:56:18.248,1,94,81,3.7130,0
19:56:18.302,1,95,82,39.6488,0
19:56:18.305,0,97,83,4.5421,0
19:56:18.305,2,97,86,4.5238,0
19:56:18.327,1,96,83,18.5146,0
19:56:18.329,0,98,84,3.0445,0
19:56:18.331,2,98,87,3.3841,0
19:56:18.368,1,97,84,18.1451,0
19:56:18.369,0,99,85,4.2907,0
19:56:18.372,2,99,88,4.1995,0
19:56:18.403,0,100,86,18.4747,0
19:56:18.411,2,100,89,10.8209,0
19:56:18.414,1,98,85,7.5188,0
19:56:18.448,1,99,86,4.8012,0
19:56:18.451,2,101,90,3.7140,0
19:56:18.451,0,101,87,4.0868,0
19:56:18.504,1,100,87,36.2173,0
19:56:18.506,0,102,88,3.8107,0
19:56:18.508,2,102,91,6.5291,0
19:56:18.567,0,103,89,24.3705,0
19:56:18.571,2,103,92,5.2782,0
19:56:18.589,0,104,90,19.6947,0
19:56:18.591,1,101,88,22.1499,0
19:56:18.594,2,104,93,2.2574,0
19:56:18.595,1,102,89,3.3791,0
19:56:18.607,1,103,90,12.5662,0
19:56:18.610,0,105,91,4.2050,0
19:56:18.611,2,105,94,3.8410,0
19:56:18.652,0,106,92,3.8656,0
19:56:18.655,1,104,91,5.5483,0
19:56:18.655,2,106,95,4.4693,0
19:56:18.709,1,105,92,44.0412,0
19:56:18.712,0,107,93,5.3043,0
19:56:18.712,2,107,96,5.6658,0
19:56:18.721,1,106,93,11.0757,0
19:56:18.728,0,108,94,9.0161,0
19:56:18.731,2,108,97,5.6178,0
19:56:18.767,1,107,94,16.7837,0
19:56:18.768,0,109,95,3.1287,0
19:56:18.776,2,109,98,10.2704,0
19:56:18.801,0,110,96,16.1189,0
19:56:18.812,1,108,95,11.2423,0
19:56:18.812,2,110,99,12.9846,0
19:56:18.860,1,109,96,38.3166,0
19:56:18.861,2,111,100,4.7458,0
19:56:18.861,0,111,97,4.9795,0
19:56:18.886,1,110,97,18.9635,0
19:56:18.888,2,112,101,2.2185,0
19:56:18.889,0,112,98,4.8601,0
19:56:18.934,1,111,98,27.4983,0
19:56:18.938,0,113,99,5.4675,0
19:56:18.939,2,113,102,5.0385,0
19:56:18.963,0,114,100,18.2434,0
19:56:18.972,1,112,99,11.9762,0
19:56:18.973,2,114,103,11.7346,0
19:56:19.003,1,113,100,17.4861,0
19:56:19.006,2,115,104,4.0763,0
19:56:19.007,0,115,101,7.0512,0
19:56:19.046,1,114,101,17.4161,0
19:56:19.051,0,116,102,5.9948,0
19:56:19.056,2,116,105,6.4897,0
19:56:19.087,1,115,102,17.9819,0
19:56:19.090,0,117,103,5.7622,0
19:56:19.092,2,117,106,5.4963,0
19:56:19.122,0,118,104,17.5710,0
19:56:19.130,1,116,103,9.3685,0
19:56:19.131,2,118,107,2.4497,0
19:56:19.164,1,117,104,21.6964,0
19:56:19.167,0,119,105,7.7938,0
19:56:19.173,2,119,108,9.2797,0
19:56:19.210,1,118,105,23.0196,0
19:56:19.212,0,120,106,5.0361,0
19:56:19.214,2,120,109,4.4658,0
19:56:19.246,1,119,106,16.3319,0
19:56:19.249,0,121,107,4.5546,0
19:56:19.252,2,121,110,5.6086,0
19:56:19.282,0,122,108,17.7232,0
19:56:19.284,2,122,111,3.2979,0
19:56:19.287,1,120,107,5.3204,0
19:56:19.351,1,121,108,49.2570,0
19:56:19.361,0,123,109,12.6388,0
19:56:19.368,1,122,109,2.0483,0
19:56:19.371,2,123,112,13.3479,0
19:56:19.374,0,124,110,6.5798,0
19:56:19.374,2,124,113,2.8923,0
19:56:19.406,1,123,110,15.5853,0
19:56:19.410,0,125,111,5.7421,0
19:56:19.411,2,125,114,2.2324,0
19:56:19.442,0,126,112,16.5601,0
19:56:19.445,2,126,115,5.2867,0
19:56:19.467,1,125,111,22.3922,1
19:56:19.485,0,127,113,10.3960,0
19:56:19.495,2,127,116,11.4517,0
19:56:19.527,1,126,112,20.2790,0
19:56:19.530,0,128,114,5.2673,0
19:56:19.534,2,128,117,6.3921,0
19:56:19.570,1,127,113,19.8609,0
19:56:19.573,0,129,115,4.8281,0
19:56:19.577,2,129,118,6.3021,0
19:56:19.602,0,130,116,17.3346,0
19:56:19.612,2,130,119,11.9836,0
19:56:19.613,1,128,114,2.7195,0
19:56:19.643,1,129,115,20.5950,0
19:56:19.643,0,131,117,2.2506,0
19:56:19.645,2,131,120,4.4043,0
19:56:19.686,1,130,116,19.1195,0
19:56:19.688,0,132,118,4.1694,0
19:56:19.691,2,132,121,4.5829,0
19:56:19.726,1,131,117,15.9768,0
19:56:19.729,0,133,119,4.8783,0
19:56:19.732,2,133,122,5.5965,0
19:56:19.762,0,134,120,15.7555,0
19:56:19.771,2,134,123,11.2514,0
19:56:19.773,1,132,118,3.9037,0
19:56:19.803,1,133,119,20.8173,0
19:56:19.806,0,135,121,5.9316,0
19:56:19.807,2,135,124,3.8147,0
19:56:19.846,1,134,120,19.5148,0
19:56:19.848,0,136,122,3.3647,0
19:56:19.852,2,136,125,6.5209,0
19:56:19.887,1,135,121,17.3342,0
19:56:19.889,0,137,123,4.2408,0
19:56:19.890,2,137,126,3.7857,0
19:56:19.921,0,138,124,16.3135,0
19:56:19.931,2,138,127,11.2446,0
19:56:19.934,1,136,122,13.7923,0
19:56:19.962,1,137,123,19.7441,0
19:56:19.962,0,139,125,2.2251,0
19:56:19.967,2,139,128,5.2299,0
19:56:20.006,1,138,124,16.0809,0
19:56:20.012,0,140,126,7.9025,0
19:56:20.014,2,140,129,3.6540,0
19:56:20.047,1,139,125,16.8748,0
19:56:20.056,0,141,127,11.4741,0
19:56:20.060,2,141,130,6.0576,0
19:56:20.082,0,142,128,17.8562,0
19:56:20.086,2,142,131,5.8834,0
19:56:20.090,1,140,126,4.8073,0
19:56:20.121,1,141,127,18.9754,0
19:56:20.125,0,143,129,5.6778,0
19:56:20.131,2,143,132,6.7648,0
19:56:20.166,1,142,128,16.1250,0
19:56:20.168,0,144,130,3.4139,0
19:56:20.168,2,144,133,1.7850,0
19:56:20.206,1,143,129,16.0856,0
19:56:20.208,0,145,131,3.9149,0
19:56:20.210,2,145,134,3.3638,0
19:56:20.242,0,146,132,16.8333,0
19:56:20.243,2,146,135,3.1135,0
19:56:20.252,1,144,130,10.2554,0
19:56:20.280,1,145,131,17.6815,0
19:56:20.283,0,147,133,4.1141,0
19:56:20.298,2,147,136,17.1290,0
19:56:20.327,1,146,132,20.1436,0
19:56:20.330,0,148,134,5.3045,0
19:56:20.331,2,148,137,4.3933,0
19:56:20.366,1,147,133,16.5151,0
19:56:20.367,0,149,135,3.2813,0
19:56:20.371,2,149,138,5.6671,0
19:56:20.401,0,150,136,16.5788,0
19:56:20.404,2,150,139,4.0481,0
19:56:20.411,1,148,134,9.6412,0
19:56:20.441,1,149,135,15.9898,0
19:56:20.443,0,151,137,3.5412,0
19:56:20.447,2,151,140,5.3699,0
19:56:20.486,1,150,136,19.2037,0
19:56:20.491,0,152,138,6.8710,0
19:56:20.492,2,152,141,3.3290,0
19:56:20.598,0,153,139,50.6499,0
19:56:20.603,0,154,140,4.1673,0
19:56:20.609,2,153,142,16.3315,0
19:56:20.611,2,154,143,2.0319,0
19:56:20.618,1,151,137,15.0954,0
19:56:20.620,0,155,141,3.9790,0
19:56:20.620,1,153,138,0.5884,1
19:56:20.623,2,155,144,5.5674,0
19:56:20.644,0,156,142,19.0250,0
19:56:20.647,2,156,145,7.8827,0
19:56:20.651,1,154,139,6.0984,0
19:56:20.687,1,155,140,24.3772,0
19:56:20.688,2,157,146,5.0576,0
19:56:20.690,0,157,143,9.3355,0
19:56:20.731,1,156,141,23.4463,0
19:56:20.734,2,158,147,3.1101,0
19:56:20.768,1,157,142,18.7142,0
19:56:20.771,0,159,144,38.5704,1
19:56:20.775,2,159,148,3.4658,0
19:56:20.797,0,160,145,12.7052,0
19:56:20.811,1,158,143,3.9672,0
19:56:20.811,2,160,149,15.5549,0
19:56:20.840,1,159,144,15.3318,0
19:56:20.844,0,161,146,5.8260,0
19:56:20.851,2,161,150,9.1062,0
19:56:20.890,1,160,145,20.0767,0
19:56:20.892,0,162,147,3.8758,0
19:56:20.893,2,162,151,2.6789,0
19:56:20.927,1,161,146,17.0056,0
19:56:20.929,0,163,148,4.1883,0
19:56:20.931,2,163,152,4.3353,0
19:56:20.961,0,164,149,16.3553,0
19:56:20.970,2,164,153,10.8776,0
19:56:20.971,1,162,147,1.5643,0
19:56:21.002,1,163,148,17.3256,0
19:56:21.003,0,165,150,3.1868,0
19:56:21.010,2,165,154,8.3326,0
19:56:21.047,1,164,149,19.6682,0
19:56:21.051,0,166,151,5.7389,0
19:56:21.052,2,166,155,2.4990,0
19:56:21.087,1,165,150,16.3971,0
19:56:21.088,0,167,152,4.0907,0
19:56:21.092,2,167,156,5.4498,0
19:56:21.123,0,168,153,12.3614,0
19:56:21.130,2,168,157,10.3063,0
19:56:21.131,1,166,151,2.5349,0
19:56:21.162,1,167,152,19.3658,0
19:56:21.168,0,169,154,8.8687,0
19:56:21.171,2,169,158,4.8055,0
19:56:21.207,1,168,153,18.2405,0
19:56:21.212,0,170,155,7.7587,0
19:56:21.221,2,170,159,11.2993,0
19:56:21.246,1,169,154,14.6348,0
19:56:21.248,0,171,156,4.3811,0
19:56:21.250,2,171,160,4.6977,0
19:56:21.283,0,172,157,17.9770,0
19:56:21.286,2,172,161,6.8039,0
19:56:21.291,1,170,155,7.3959,0
19:56:21.323,1,171,156,18.3082,0
19:56:21.326,0,173,158,4.3961,0
19:56:21.330,2,173,162,5.9273,0
19:56:21.366,1,172,157,18.5698,0
19:56:21.370,0,174,159,5.7838,0
19:56:21.372,2,174,163,3.6546,0
19:56:21.412,1,173,158,20.1263,0
19:56:21.417,0,175,160,7.2756,0
19:56:21.420,2,175,164,8.3298,0
19:56:21.447,0,176,161,16.4182,0
19:56:21.448,2,176,165,3.6347,0
19:56:21.452,1,174,159,6.8225,0
19:56:21.487,1,175,160,22.2874,0
19:56:21.494,0,177,162,8.6719,0
19:56:21.497,2,177,166,8.9207,0
19:56:21.526,1,176,161,18.8704,0
19:56:21.529,0,178,163,4.2496,0
19:56:21.531,2,178,167,4.3880,0
19:56:21.566,1,177,162,15.8164,0
19:56:21.569,0,179,164,3.9303,0
19:56:21.570,2,179,168,2.6671,0
19:56:21.602,0,180,165,17.7706,0
19:56:21.611,2,180,169,11.7577,0
19:56:21.612,1,178,163,11.5406,0
19:56:21.642,1,179,164,17.7308,0
19:56:21.645,0,181,166,4.7457,0
19:56:21.656,2,181,170,14.0343,0
19:56:21.690,1,180,165,22.8788,0
19:56:21.690,2,182,171,3.7105,0
19:56:21.691,0,182,167,4.3621,0
19:56:21.761,1,181,166,51.0092,0
19:56:21.775,0,183,168,17.7329,0
19:56:21.801,0,184,169,3.5410,0
19:56:21.801,1,182,167,3.5063,0
19:56:21.803,0,185,170,1.8719,0
19:56:21.804,1,183,168,2.7788,0
19:56:21.805,2,183,172,36.7125,0
19:56:21.807,2,185,173,0.2100,1
19:56:21.848,1,184,169,17.9947,0
19:56:21.852,0,186,171,7.1531,0
19:56:21.852,2,186,174,1.9364,0
19:56:21.888,1,185,170,11.1828,0
19:56:21.890,0,187,172,5.3010,0
19:56:21.893,2,187,175,4.1372,0
19:56:21.924,0,188,173,18.9187,0
19:56:21.931,2,188,176,10.0512,0
19:56:21.932,1,186,171,2.9382,0
19:56:21.963,1,187,172,18.1907,0
19:56:21.965,0,189,174,3.6588,0
19:56:21.975,2,189,177,12.6218,0
19:56:22.007,1,188,173,17.1435,0
19:56:22.010,0,190,175,5.6794,0
19:56:22.014,2,190,178,6.4712,0
19:56:22.049,1,189,174,18.9374,0
19:56:22.054,0,191,176,8.7674,0
19:56:22.055,2,191,179,5.0557,0
19:56:22.083,0,192,177,17.9561,0
19:56:22.093,2,192,180,11.8954,0
19:56:22.100,1,190,175,10.7349,0
19:56:22.122,1,191,176,17.9210,0
19:56:22.134,0,193,178,13.7257,0
19:56:22.134,2,193,181,2.3107,0
19:56:22.167,1,192,177,16.1861,0
19:56:22.168,0,194,179,3.7600,0
19:56:22.175,2,194,182,9.0627,0
19:56:22.207,1,193,178,17.8731,0
19:56:22.209,0,195,180,3.6735,0
19:56:22.216,2,195,183,9.4875,0
19:56:22.250,0,196,181,20.0851,0
19:56:22.253,2,196,184,4.8153,0
19:56:22.253,1,194,179,3.7222,0
19:56:22.284,1,195,180,19.8336,0
19:56:22.287,0,197,182,7.2751,0
19:56:22.291,2,197,185,10.0127,0
19:56:22.328,1,196,181,17.6589,0
19:56:22.329,0,198,183,3.5511,0
19:56:22.331,2,198,186,4.5420,0
19:56:22.366,1,197,182,16.6081,0
19:56:22.369,0,199,184,4.5110,0
19:56:22.372,2,199,187,3.4956,0
19:56:22.402,0,200,185,11.7361,0
19:56:22.404,2,200,188,3.8021,0
19:56:22.419,1,198,183,17.0097,0
19:56:22.450,1,199,184,25.4325,0
19:56:22.452,0,201,186,5.0623,0
19:56:22.455,2,201,189,4.9264,0
19:56:22.488,1,200,185,16.3895,0
19:56:22.490,0,202,187,5.3417,0
19:56:22.494,2,202,190,7.4582,0
19:56:22.570,0,203,188,23.1109,0
19:56:22.579,2,203,191,9.8489,0
19:56:22.583,1,201,186,6.1931,0
19:56:22.585,0,204,189,5.9220,0
19:56:22.587,1,202,187,3.8723,0
19:56:22.589,2,204,192,3.9359,0
19:56:22.616,1,203,188,24.0903,0
19:56:22.620,0,205,190,5.6144,0
19:56:22.622,2,205,193,4.8954,0
19:56:22.655,0,206,191,27.9033,0
19:56:22.659,1,204,189,6.1460,0
19:56:22.660,2,206,194,3.5814,0
19:56:22.681,1,205,190,16.7683,0
19:56:22.682,0,207,192,2.7785,0
19:56:22.693,2,207,195,12.0174,0
19:56:22.726,1,206,191,16.4686,0
19:56:22.731,0,208,193,6.2544,0
19:56:22.734,2,208,196,4.9979,0
19:56:22.766,1,207,192,10.4407,0
19:56:22.770,0,209,194,5.7711,0
19:56:22.772,2,209,197,2.3376,0
19:56:22.806,0,210,195,21.4658,0
19:56:22.807,2,210,198,3.0854,0
19:56:22.812,1,208,193,6.2459,0
19:56:22.848,0,211,196,12.5943,0
19:56:22.849,1,209,194,3.9303,0
19:56:22.852,2,211,199,5.2179,0
19:56:22.884,1,210,195,19.2073,0
19:56:22.890,0,212,197,9.8810,0
19:56:22.895,2,212,200,6.6311,0
19:56:22.956,1,211,196,46.4747,0
19:56:22.964,0,213,198,12.1739,0
19:56:22.973,0,214,199,2.1018,0
19:56:22.973,1,212,197,1.3393,0
19:56:22.974,2,213,201,13.4507,0
19:56:22.976,2,214,202,1.5787,0
19:56:23.011,0,215,200,16.8385,0
19:56:23.012,2,215,203,2.3341,0
19:56:23.013,1,213,198,3.3314,0
19:56:23.043,1,214,199,18.0837,0
19:56:23.043,0,216,201,3.2011,0
19:56:23.054,2,216,204,10.0153,0
19:56:23.091,2,217,205,4.9023,0
19:56:23.091,0,217,202,5.9354,0
19:56:23.092,1,215,200,22.0038,0
19:56:23.122,0,218,203,11.5584,0
19:56:23.129,1,216,201,8.1857,0
19:56:23.132,2,218,206,6.1324,0
19:56:23.171,0,219,204,19.2222,0
19:56:23.174,1,217,202,4.5353,0
19:56:23.175,2,219,207,3.9154,0
19:56:23.201,1,218,203,16.6666,0
19:56:23.212,0,220,205,13.0018,0
19:56:23.213,2,220,208,2.9240,0
19:56:23.249,1,219,204,19.2482,0
19:56:23.249,0,221,206,3.8988,0
19:56:23.253,2,221,209,6.4037,0
19:56:23.281,0,222,207,10.9986,0
19:56:23.292,1,220,205,12.3042,0
19:56:23.292,2,222,210,3.0090,0
19:56:23.326,0,223,208,16.2764,0
19:56:23.333,2,223,211,2.0985,0
19:56:23.333,1,221,206,8.7445,0
19:56:23.361,1,222,207,16.0925,0
19:56:23.363,0,224,209,2.7208,0
19:56:23.376,2,224,212,14.9982,0
19:56:23.407,1,223,208,19.7126,0
19:56:23.411,0,225,210,6.1837,0
19:56:23.416,2,225,213,7.4169,0
19:56:23.443,0,226,211,13.1136,0
19:56:23.444,1,224,209,4.2315,0
19:56:23.455,2,226,214,13.2142,0
19:56:23.487,0,227,212,17.3962,0
19:56:23.493,1,225,210,8.5206,0
19:56:23.497,2,227,215,10.2496,0
19:56:23.521,1,226,211,16.3483,0
19:56:23.522,0,228,213,2.4407,0
19:56:23.538,2,228,216,18.0783,0
19:56:23.566,1,227,212,16.1383,0
19:56:23.568,0,229,214,3.4559,0
19:56:23.570,2,229,217,3.8074,0
19:56:23.607,0,230,215,19.7294,0
19:56:23.608,1,228,213,3.6535,0
19:56:23.612,2,230,218,6.1187,0
19:56:23.652,0,231,216,19.2575,0
19:56:23.653,1,229,214,3.5608,0
19:56:23.656,2,231,219,4.3853,0
19:56:23.682,1,230,215,13.0235,0
19:56:23.693,0,232,217,13.5556,0
19:56:23.695,2,232,220,2.5741,0
19:56:23.726,1,231,216,16.4373,0
19:56:23.731,0,233,218,6.4272,0
19:56:23.732,2,233,221,2.4169,0
19:56:23.761,0,234,219,11.2759,0
19:56:23.770,1,232,217,10.7033,0
19:56:23.771,2,234,222,3.2069,0
19:56:23.813,1,233,218,21.2062,0
19:56:23.814,0,235,220,5.3869,0
19:56:23.815,2,235,223,3.9822,0
19:56:23.844,1,234,219,19.3133,0
19:56:23.848,0,236,221,8.1080,0
