wall_time,cam_index,rtp_seq,depay_ms,dropped
12:58:24.111,2,23095,0.9776,0
12:58:24.116,2,23108,0.2779,0
12:58:24.125,2,23121,3.1233,0
12:58:24.131,2,23133,1.1705,0
12:58:24.165,2,23145,9.6473,0
12:58:24.168,2,23157,0.1915,0
12:58:24.196,2,23169,1.6343,0
12:58:24.246,2,23181,1.9161,0
12:58:24.265,2,23193,10.3385,0
12:58:24.306,2,23206,0.7130,0
12:58:24.352,2,23218,0.6497,0
12:58:24.386,2,23230,0.7634,0
12:58:24.417,2,23244,1.9481,0
12:58:24.461,2,23255,0.6080,0
12:58:24.503,2,23266,0.7407,0
12:58:24.558,2,23277,0.6834,0
12:58:24.578,2,23289,2.8788,0
12:58:24.621,2,23302,2.0710,0
12:58:24.666,2,23313,3.2700,0
12:58:24.709,2,23324,2.7451,0
12:58:24.746,2,23336,0.6920,0
12:58:24.809,2,23349,1.4160,0
12:58:24.823,2,23361,0.2446,0
12:58:24.866,2,23373,0.4206,0
12:58:24.911,2,23384,2.5741,0
12:58:24.986,2,23396,1.6381,0
12:58:25.006,2,23408,15.5539,0
12:58:25.041,2,23421,0.2475,0
12:58:25.073,2,23434,0.7796,0
12:58:25.094,2,23445,0.8004,0
12:58:25.146,2,23456,7.1616,0
12:58:25.186,2,23468,2.2210,0
12:58:25.225,2,23480,2.2108,0
12:58:25.257,2,23491,1.8884,0
12:58:25.307,2,23502,3.4355,0
12:58:25.342,2,23514,0.9267,0
12:58:25.385,2,23527,0.2096,0
12:58:25.428,2,23540,0.5617,0
12:58:25.467,2,23550,0.5831,0
12:58:25.507,2,23561,0.6530,0
12:58:25.547,2,23573,1.9326,0
12:58:25.581,2,23586,1.9629,0
12:58:25.634,2,23597,0.7576,0
12:58:25.666,2,23608,0.1946,0
12:58:25.716,2,23621,0.6575,0
12:58:25.737,2,23633,2.5123,0
12:58:25.801,2,23644,1.5172,0
12:58:25.847,2,23657,1.9677,0
12:58:25.898,2,23670,0.2135,0
12:58:26.126,2,23681,19.6265,0
12:58:26.163,2,23814,1.4898,0
12:58:26.169,2,23826,1.5698,0
12:58:26.179,2,23839,0.6337,0
12:58:26.181,1,14826,0.3131,0
12:58:26.184,1,14838,0.2347,0
12:58:26.190,1,14850,0.6930,0
12:58:26.194,2,23850,2.7838,0
12:58:26.195,1,14861,0.7949,0
12:58:26.197,2,23863,0.2989,0
12:58:26.200,1,14873,0.2595,0
12:58:26.211,1,14886,8.8676,0
12:58:26.213,2,23875,2.7981,0
12:58:26.216,1,14897,1.0893,0
12:58:26.217,2,23887,0.6606,0
12:58:26.230,1,14909,1.3265,0
12:58:26.241,2,23899,0.6399,0
12:58:26.273,1,14920,7.1858,0
12:58:26.278,2,23911,5.3925,0
12:58:26.310,1,14932,1.6566,0
12:58:26.339,2,23924,0.6315,0
12:58:26.346,1,14945,0.7660,0
12:58:26.348,2,23936,1.4308,0
12:58:26.386,1,14957,9.3142,0
12:58:26.388,2,23948,0.9999,0
12:58:26.417,1,14970,2.6282,0
12:58:26.425,2,23960,3.0675,0
12:58:26.450,1,14980,4.5616,0
12:58:26.477,2,23972,0.6331,0
12:58:26.496,1,14991,5.1416,0
12:58:26.503,2,23984,3.5496,0
12:58:26.539,1,15003,4.8731,0
12:58:26.547,2,23997,4.9325,0
12:58:26.576,1,15014,3.1313,0
12:58:26.596,2,24009,0.6462,0
12:58:26.606,1,15026,1.6686,0
12:58:26.628,2,24021,3.1147,0
12:58:26.658,1,15037,1.0140,0
12:58:26.661,2,24033,0.4839,0
12:58:26.692,1,15049,0.6137,0
12:58:26.707,2,24046,0.5635,0
12:58:26.735,1,15060,3.1193,0
