wall_time,cam_index,decoder_ms,dropped
13:58:41.303,0,18.4285,0
13:58:46.244,1,13.3173,0
13:58:58.259,2,17.1667,0
13:58:58.261,0,97.1150,423
13:58:58.268,1,2.8192,299
13:58:58.271,2,5.6170,0
13:58:58.282,1,2.9867,0
13:58:58.287,1,3.3691,0
13:58:58.288,2,3.7107,0
13:58:58.295,0,15.1161,0
13:58:58.298,0,2.7626,0
13:58:58.301,0,2.5122,0
13:58:58.305,2,3.3479,0
13:58:58.309,1,3.3105,0
13:58:58.325,0,3.0440,0
13:58:58.343,2,2.8734,0
13:58:58.347,1,3.5135,0
13:58:58.358,0,3.2068,0
13:58:58.413,1,3.7044,0
13:58:58.414,2,3.8019,0
13:58:58.414,0,3.7956,0
13:58:58.419,2,3.6064,0
13:58:58.428,1,3.3763,0
13:58:58.446,0,2.8152,0
13:58:58.461,1,3.5292,0
13:58:58.462,2,2.8975,0
13:58:58.489,0,2.9012,0
13:58:58.505,2,2.9401,0
13:58:58.507,1,3.3022,0
13:58:58.518,0,2.2533,0
13:58:58.548,2,3.4473,0
13:58:58.549,1,2.4808,0
13:58:58.571,0,3.0127,0
13:58:58.578,2,3.3858,0
13:58:58.592,1,3.2592,0
13:58:58.604,0,2.9319,0
13:58:58.621,1,2.5498,0
13:58:58.624,2,3.2379,0
13:58:58.648,0,2.7402,0
13:58:58.664,2,2.5630,0
13:58:58.665,1,2.4971,0
13:58:58.678,0,2.7693,0
13:58:58.705,2,2.6752,0
13:58:58.706,1,3.0040,0
13:58:58.723,0,2.8955,0
13:58:58.737,2,3.1189,0
13:58:58.749,1,3.2736,0
13:58:58.764,0,2.2146,0
13:58:58.781,1,2.6502,0
13:58:58.785,2,2.7641,0
13:58:58.808,0,2.9210,0
13:58:58.830,2,3.3132,0
13:58:58.831,1,3.0132,0
13:58:58.840,0,2.4722,0
13:58:58.869,2,2.4183,0
13:58:58.872,1,3.1817,0
13:58:58.884,0,2.5689,0
13:58:58.898,2,3.4870,0
13:58:58.910,1,3.3094,0
13:58:58.926,0,3.0982,0
13:58:58.945,2,3.0498,0
13:58:58.945,1,3.4537,0
13:58:58.968,0,2.3360,0
13:58:58.981,1,3.0303,0
13:58:58.987,2,2.4990,0
13:58:59.011,0,3.0998,0
13:58:59.025,2,3.2761,0
13:58:59.040,1,3.1365,0
13:58:59.044,0,3.2103,0
13:58:59.072,2,3.0141,0
13:58:59.073,1,3.3276,0
13:58:59.084,0,3.0678,0
13:58:59.104,1,2.6090,0
13:58:59.109,2,3.4241,0
13:58:59.133,0,2.9776,0
13:58:59.147,2,3.6027,0
13:58:59.149,1,3.1594,0
13:58:59.165,0,3.1763,0
13:58:59.198,1,2.4919,0
13:58:59.199,2,3.2860,0
13:58:59.228,2,2.7125,0
13:58:59.235,1,3.2375,0
13:58:59.297,1,2.9410,0
13:58:59.297,2,3.4451,0
13:58:59.304,2,3.5083,0
13:58:59.307,0,16.3349,0
13:58:59.307,1,3.2334,0
13:58:59.310,0,2.6418,0
13:58:59.312,0,1.9607,0
13:58:59.325,0,2.4539,0
13:58:59.352,1,2.4350,0
13:58:59.352,2,2.5134,0
13:58:59.368,0,2.7138,0
13:58:59.379,2,3.5974,0
13:58:59.387,1,2.4773,0
13:58:59.404,0,2.2668,0
13:58:59.422,1,2.4697,0
13:58:59.424,2,3.3699,0
13:58:59.446,0,2.8494,0
13:58:59.471,2,2.4415,0
13:58:59.474,1,2.5810,0
13:58:59.488,0,3.0446,0
13:58:59.510,1,3.2979,0
13:58:59.516,2,3.4473,0
13:58:59.527,0,2.5100,0
13:58:59.539,2,3.2037,0
13:58:59.548,1,3.1393,0
13:58:59.571,0,3.0103,0
13:58:59.584,1,3.6555,0
13:58:59.585,2,2.5504,0
13:58:59.608,0,2.9890,0
13:58:59.625,2,3.5612,0
13:58:59.626,1,3.3041,0
13:58:59.639,0,2.7645,0
13:58:59.692,0,2.4134,0
13:58:59.692,1,2.6421,0
13:58:59.693,2,2.9464,0
13:58:59.699,2,3.5357,0
13:58:59.708,1,2.8823,0
13:58:59.727,0,2.9232,0
13:58:59.745,1,2.6662,0
13:58:59.745,2,2.6327,0
13:58:59.767,0,2.1933,0
13:58:59.783,2,2.7327,0
13:58:59.787,1,2.4078,0
13:58:59.800,0,2.4596,0
13:58:59.827,2,2.8094,0
13:58:59.828,1,3.2171,0
13:58:59.847,0,3.1081,0
13:58:59.859,2,3.3806,0
13:58:59.868,1,2.9897,0
13:58:59.900,0,2.2364,0
13:58:59.905,2,3.1355,0
13:58:59.905,1,3.5667,0
13:58:59.927,0,2.1203,0
13:58:59.945,2,3.5360,0
13:58:59.946,1,3.2792,0
13:58:59.958,0,3.0019,0
13:58:59.986,2,2.6581,0
13:58:59.988,1,3.2882,0
13:59:00.009,0,3.0128,0
13:59:00.018,2,2.7854,0
13:59:00.031,1,3.5930,0
13:59:00.047,0,3.3160,0
13:59:00.066,1,3.7554,0
13:59:00.067,2,3.4011,0
13:59:00.087,0,2.7421,0
13:59:00.107,2,2.5740,0
13:59:00.109,1,3.4789,0
13:59:00.119,0,2.9909,0
13:59:00.147,2,2.9167,0
13:59:00.148,1,3.0102,0
13:59:00.166,0,2.2312,0
13:59:00.341,2,13.9701,0
13:59:00.349,2,3.4631,0
13:59:00.356,1,13.1607,0
13:59:00.359,1,2.4564,0
13:59:00.372,1,2.5368,0
13:59:00.374,2,2.9169,0
13:59:00.375,1,2.7327,0
13:59:00.377,2,3.1534,0
13:59:00.380,2,2.9025,0
13:59:00.380,1,3.4491,0
13:59:00.381,0,16.4513,0
13:59:00.384,0,2.6882,0
13:59:00.385,2,2.6008,0
13:59:00.387,0,2.6862,0
13:59:00.391,0,3.0620,0
13:59:00.391,1,3.4788,0
13:59:00.394,0,2.3418,0
13:59:00.405,0,2.3775,0
13:59:00.425,2,2.6074,0
13:59:00.428,1,2.6505,0
13:59:00.441,0,2.4245,0
13:59:00.460,1,2.6482,0
13:59:00.460,2,2.7540,0
13:59:00.483,0,2.7254,0
13:59:00.505,2,3.0000,0
13:59:00.509,1,3.3706,0
13:59:00.527,0,2.6096,0
13:59:00.545,2,3.5034,0
13:59:00.546,1,2.7754,0
13:59:00.569,0,2.9512,0
13:59:00.592,2,3.3186,0
13:59:00.593,1,2.4828,0
13:59:00.609,0,2.2922,0
13:59:00.623,1,3.0968,0
13:59:00.628,2,2.9638,0
13:59:00.642,0,2.6423,0
13:59:00.661,2,3.1041,0
13:59:00.670,1,3.0412,0
13:59:00.687,0,2.6944,0
13:59:00.711,2,3.4249,0
13:59:00.712,1,2.5047,0
13:59:00.728,0,2.2289,0
13:59:00.752,2,2.4196,0
13:59:00.754,1,3.2746,0
13:59:00.764,0,2.7891,0
13:59:00.785,1,2.5216,0
13:59:00.792,2,2.8847,0
13:59:00.815,0,2.6159,0
13:59:00.819,2,2.7784,0
13:59:00.829,1,2.8932,0
13:59:00.847,0,2.7530,0
13:59:00.860,2,2.5210,0
13:59:00.879,1,3.1566,0
13:59:00.894,0,2.6521,0
13:59:00.911,2,3.1936,0
13:59:00.911,1,3.3466,0
13:59:00.927,0,2.9214,0
13:59:00.978,1,2.9105,0
13:59:00.978,0,2.2947,0
13:59:00.979,2,2.8506,0
13:59:00.982,2,3.0262,0
13:59:00.986,1,3.3346,0
13:59:01.011,0,2.9697,0
13:59:01.026,2,2.7372,0
13:59:01.027,1,3.1068,0
13:59:01.046,0,2.6415,0
13:59:01.064,2,2.8036,0
13:59:01.068,1,3.1859,0
13:59:01.103,0,3.0690,0
13:59:01.106,2,2.2892,0
13:59:01.107,1,3.2836,0
13:59:01.124,0,2.4579,0
13:59:01.139,2,3.6563,0
13:59:01.149,1,3.2773,0
13:59:01.165,0,2.8265,0
13:59:01.183,2,3.3914,0
13:59:01.194,1,3.3488,0
13:59:01.225,2,3.0003,0
13:59:01.232,1,3.3125,0
13:59:01.282,1,2.9751,0
13:59:01.283,2,3.0417,0
13:59:01.291,0,15.9706,0
13:59:01.294,0,2.5529,0
13:59:01.296,0,2.2068,0
13:59:01.297,2,3.3454,0
13:59:01.304,1,2.7872,0
13:59:01.317,0,2.1992,0
13:59:01.345,1,2.2665,0
13:59:01.346,2,3.4401,0
13:59:01.364,0,2.8936,0
13:59:01.391,2,3.2012,0
13:59:01.396,1,3.6547,0
13:59:01.410,0,2.6016,0
13:59:01.426,1,2.8844,0
13:59:01.430,2,3.1010,0
13:59:01.449,0,2.7295,0
13:59:01.464,2,2.4756,0
13:59:01.471,1,3.0695,0
13:59:01.479,0,2.6241,0
13:59:01.506,2,3.3563,0
13:59:01.507,1,2.6680,0
13:59:01.521,0,2.7370,0
13:59:01.548,2,2.5847,0
13:59:01.548,1,2.4967,0
13:59:01.564,0,2.5994,0
13:59:01.581,1,2.4151,0
13:59:01.587,2,3.4037,0
13:59:01.606,0,2.7143,0
13:59:01.621,2,3.4382,0
13:59:01.631,1,3.5458,0
13:59:01.644,0,2.3864,0
13:59:01.665,2,3.3274,0
13:59:01.668,1,3.3692,0
13:59:01.690,0,2.7190,0
13:59:01.705,2,3.2979,0
13:59:01.715,1,2.9490,0
13:59:01.727,0,2.9103,0
13:59:01.744,1,3.4548,0
13:59:01.750,2,3.2905,0
13:59:01.769,0,2.6817,0
13:59:01.784,2,3.5728,0
13:59:01.787,1,3.5385,0
13:59:01.800,0,2.4556,0
13:59:01.827,2,3.3827,0
13:59:01.831,1,3.4632,0
13:59:01.845,0,2.6908,0
13:59:01.868,2,3.2215,0
13:59:01.868,1,2.3449,0
13:59:01.884,0,2.2389,0
13:59:01.901,1,2.7266,0
13:59:01.908,2,3.3577,0
13:59:01.927,0,2.1966,0
13:59:01.942,2,3.2975,0
13:59:01.949,1,3.1373,0
13:59:01.962,0,2.8412,0
13:59:01.987,1,2.4398,0
13:59:01.988,2,3.4045,0
13:59:02.003,0,2.0667,0
13:59:02.026,2,3.3724,0
13:59:02.031,1,3.2937,0
13:59:02.050,0,2.5978,0
13:59:02.062,1,3.5940,0
13:59:02.068,2,3.2346,0
13:59:02.087,0,2.1566,0
13:59:02.100,2,3.0422,0
13:59:02.110,1,3.3114,0
13:59:02.117,0,2.1427,0
13:59:02.147,2,3.3973,0
13:59:02.148,1,3.4144,0
13:59:02.163,0,2.1786,0
13:59:02.298,2,18.4725,0
13:59:02.301,2,2.9368,0
13:59:02.331,1,19.2011,0
13:59:02.334,1,2.6567,0
13:59:02.337,2,3.2995,0
13:59:02.338,1,2.4385,0
13:59:02.342,1,2.7009,0
13:59:02.343,2,3.3749,0
13:59:02.346,2,3.0214,0
13:59:02.350,1,3.0951,0
13:59:02.351,0,18.3577,0
13:59:02.353,0,2.2782,0
13:59:02.356,0,2.5033,0
13:59:02.358,0,2.0169,0
13:59:02.371,0,2.6008,0
13:59:02.382,2,2.4448,0
13:59:02.388,1,3.2198,0
13:59:02.404,0,2.6990,0
13:59:02.424,2,3.3091,0
13:59:02.428,1,3.2640,0
13:59:02.449,0,2.3370,0
13:59:02.463,1,3.1968,0
13:59:02.467,2,3.3234,0
13:59:02.478,0,2.5402,0
13:59:02.498,2,2.4637,0
13:59:02.510,1,3.2878,0
13:59:02.523,0,2.7258,0
13:59:02.542,2,2.3829,0
13:59:02.552,1,3.2031,0
13:59:02.569,0,2.4562,0
13:59:02.584,2,3.3378,0
13:59:02.591,1,2.4803,0
13:59:02.611,0,2.6217,0
13:59:02.621,1,2.7148,0
13:59:02.628,2,3.3969,0
13:59:02.653,0,2.0254,0
13:59:02.661,2,3.1830,0
13:59:02.666,1,3.2346,0
13:59:02.683,0,2.1375,0
13:59:02.716,2,2.3292,0
13:59:02.717,1,3.1484,0
13:59:02.727,0,2.8263,0
13:59:02.752,2,2.2324,0
13:59:02.756,1,3.1295,0
13:59:02.777,0,1.9596,0
13:59:02.782,1,3.0889,0
13:59:02.788,2,2.6981,0
13:59:02.811,0,1.9128,0
13:59:02.820,2,2.8296,0
13:59:02.826,1,3.2304,0
13:59:02.844,0,1.9530,0
13:59:02.874,1,2.4445,0
13:59:02.875,2,2.9332,0
13:59:02.887,0,2.0249,0
13:59:02.908,2,2.5156,0
13:59:02.911,1,3.1353,0
13:59:02.933,0,2.2679,0
13:59:02.941,1,3.2606,0
13:59:02.950,2,3.2936,0
13:59:02.968,0,2.7163,0
13:59:02.991,2,3.3363,0
13:59:02.992,1,3.3068,0
13:59:03.011,0,2.6870,0
13:59:03.019,2,3.2971,0
13:59:03.035,1,2.5114,0
13:59:03.052,0,2.4778,0
13:59:03.067,2,2.6470,0
13:59:03.075,1,3.0807,0
13:59:03.088,0,2.0646,0
13:59:03.102,1,3.5896,0
13:59:03.108,2,3.2211,0
13:59:03.118,0,2.1835,0
13:59:03.147,2,3.4457,0
13:59:03.149,1,3.1892,0
13:59:03.161,0,2.0088,0
13:59:03.197,2,3.4453,0
13:59:03.198,1,3.3584,0
13:59:03.223,2,3.2550,0
13:59:03.234,1,3.0929,0
13:59:03.291,1,2.5596,0
13:59:03.293,2,3.2315,0
13:59:03.304,0,18.8528,0
13:59:03.308,0,3.1305,0
13:59:03.311,0,2.5494,0
13:59:03.311,2,2.8501,0
13:59:03.315,1,3.2354,0
13:59:03.334,0,2.6931,0
13:59:03.355,2,3.2120,0
13:59:03.356,1,3.2978,0
13:59:03.372,0,2.7051,0
13:59:03.387,2,3.0879,0
13:59:03.388,1,2.4495,0
13:59:03.404,0,2.8132,0
13:59:03.419,1,2.5133,0
13:59:03.419,2,3.2163,0
13:59:03.446,0,2.4040,0
13:59:03.466,2,3.0583,0
13:59:03.467,1,3.2591,0
13:59:03.487,0,2.0048,0
13:59:03.529,1,2.5019,0
13:59:03.529,0,2.3865,0
13:59:03.530,2,3.1907,0
13:59:03.547,2,3.2776,0
13:59:03.550,1,3.3560,0
13:59:03.567,0,2.5473,0
13:59:03.583,1,2.4003,0
13:59:03.589,2,3.1646,0
13:59:03.601,0,2.4876,0
13:59:03.620,2,3.3139,0
13:59:03.626,1,3.2343,0
13:59:03.645,0,2.7766,0
13:59:03.667,2,2.4339,0
13:59:03.671,1,3.3716,0
13:59:03.691,0,2.6752,0
13:59:03.707,2,3.4954,0
13:59:03.710,1,2.6320,0
13:59:03.729,0,2.8306,0
13:59:03.743,1,3.3427,0
13:59:03.746,2,3.2769,0
13:59:03.769,0,2.5967,0
13:59:03.782,2,3.5959,0
13:59:03.786,1,2.9239,0
13:59:03.799,0,2.0972,0
13:59:03.824,2,3.4380,0
13:59:03.827,1,3.3296,0
13:59:03.844,0,1.9264,0
13:59:03.868,2,2.5294,0
13:59:03.872,1,3.0902,0
13:59:03.885,0,2.8309,0
13:59:03.901,1,3.0297,0
13:59:03.910,2,3.3554,0
13:59:03.925,0,2.3602,0
13:59:03.941,2,3.2681,0
13:59:03.947,1,3.2901,0
13:59:03.969,0,2.5987,0
13:59:03.989,1,2.5457,0
13:59:03.989,2,2.9200,0
13:59:04.002,0,2.6719,0
13:59:04.026,2,2.5153,0
13:59:04.032,1,3.2348,0
13:59:04.046,0,2.3930,0
13:59:04.062,1,3.1193,0
13:59:04.067,2,3.3457,0
13:59:04.088,0,2.7011,0
13:59:04.111,1,3.1401,0
13:59:04.111,2,3.2431,0
13:59:04.127,0,2.8070,0
13:59:04.149,2,3.1162,0
13:59:04.151,1,3.4381,0
13:59:04.159,0,2.0787,0
13:59:04.269,2,14.9841,0
13:59:04.273,2,2.5737,0
13:59:04.293,1,13.8508,0
13:59:04.296,1,2.7089,0
13:59:04.311,2,2.7402,0
13:59:04.311,1,3.2320,0
13:59:04.315,1,2.9952,0
13:59:04.315,2,3.3594,0
13:59:04.320,0,14.8660,0
13:59:04.323,0,2.2468,0
13:59:04.325,0,2.0071,0
13:59:04.327,0,1.9146,0
13:59:04.342,1,3.1529,0
13:59:04.347,2,2.3806,0
13:59:04.367,0,2.1416,0
13:59:04.383,2,2.7983,0
13:59:04.388,1,3.2733,0
13:59:04.410,0,2.7956,0
13:59:04.427,2,3.3017,0
13:59:04.429,1,3.3612,0
13:59:04.439,0,2.7300,0
13:59:04.462,1,3.5823,0
13:59:04.465,2,2.7971,0
13:59:04.486,0,2.2140,0
13:59:04.512,1,3.4881,0
13:59:04.514,2,3.4851,0
13:59:04.526,0,2.5104,0
13:59:04.549,2,3.3544,0
13:59:04.551,1,3.3872,0
13:59:04.568,0,2.4324,0
13:59:04.582,2,2.3772,0
13:59:04.596,1,3.2937,0
13:59:04.611,0,2.5599,0
13:59:04.623,1,2.9988,0
13:59:04.629,2,3.4995,0
13:59:04.643,0,2.6520,0
13:59:04.677,1,3.3069,0
13:59:04.677,2,3.4381,0
13:59:04.686,0,2.3705,0
13:59:04.712,1,3.1295,0
13:59:04.712,2,3.4620,0
13:59:04.737,0,2.0320,0
13:59:04.740,2,2.8144,0
13:59:04.751,1,3.1788,0
13:59:04.772,0,2.8449,0
13:59:04.821,0,2.6191,0
13:59:04.821,1,2.9985,0
13:59:04.822,2,3.4311,0
13:59:04.827,2,3.2165,0
13:59:04.834,1,2.3731,0
13:59:04.847,0,2.0082,0
13:59:04.880,1,2.3474,0
13:59:04.880,2,3.0725,0
13:59:04.885,0,2.7442,0
13:59:04.901,2,2.5572,0
13:59:04.909,1,3.2162,0
13:59:04.927,0,2.3478,0
13:59:04.942,1,3.1792,0
13:59:04.945,2,3.1513,0
13:59:04.971,0,2.8712,0
13:59:04.993,2,2.3218,0
13:59:04.994,1,3.0623,0
13:59:05.001,0,2.5667,0
13:59:05.029,2,3.3757,0
13:59:05.030,1,3.4303,0
13:59:05.049,0,2.7583,0
13:59:05.057,2,2.2389,0
13:59:05.071,1,2.8146,0
13:59:05.088,0,2.6798,0
13:59:05.105,2,2.7898,0
13:59:05.105,1,3.1915,0
13:59:05.130,0,2.7834,0
13:59:05.150,2,3.4561,0
13:59:05.152,1,3.2783,0
13:59:05.165,0,2.2734,0
13:59:05.190,2,3.4119,0
13:59:05.193,1,3.0524,0
13:59:05.225,2,2.5231,0
13:59:05.234,1,3.3081,0
13:59:05.303,1,3.3455,0
13:59:05.304,2,2.9182,0
13:59:05.310,2,3.3144,0
13:59:05.310,0,13.6291,0
13:59:05.313,0,2.4237,0
13:59:05.313,1,3.3000,0
13:59:05.315,0,2.3819,0
13:59:05.327,0,2.5925,0
13:59:05.347,2,3.2150,0
13:59:05.349,1,3.1713,0
13:59:05.365,0,2.0655,0
13:59:05.380,2,2.8024,0
13:59:05.392,1,3.2368,0
13:59:05.407,0,2.5978,0
13:59:05.422,1,3.4333,0
13:59:05.422,2,2.8614,0
13:59:05.441,0,2.2485,0
13:59:05.467,2,2.4608,0
13:59:05.471,1,3.1733,0
13:59:05.487,0,2.2464,0
13:59:05.506,2,2.8513,0
13:59:05.510,1,2.5055,0
13:59:05.532,0,2.7374,0
13:59:05.552,2,3.4238,0
13:59:05.553,1,3.2295,0
13:59:05.569,0,2.4508,0
13:59:05.580,2,3.1827,0
13:59:05.581,1,2.9932,0
13:59:05.600,0,3.0005,0
13:59:05.628,2,3.1637,0
13:59:05.629,1,3.1767,0
13:59:05.647,0,2.5904,0
13:59:05.668,2,3.2424,0
13:59:05.669,1,2.8164,0
13:59:05.688,0,2.1878,0
13:59:05.710,2,3.3655,0
13:59:05.712,1,3.4634,0
13:59:05.727,0,2.0013,0
13:59:05.748,1,3.5699,0
13:59:05.750,2,3.3180,0
13:59:05.766,0,2.3958,0
13:59:05.780,2,2.5624,0
13:59:05.791,1,3.3519,0
13:59:05.804,0,2.6247,0
13:59:05.828,2,3.1908,0
13:59:05.834,1,3.2095,0
13:59:05.845,0,1.9736,0
13:59:05.866,2,3.3728,0
13:59:05.876,1,2.7941,0
13:59:05.888,0,2.9133,0
13:59:05.903,1,2.8437,0
13:59:05.909,2,3.3111,0
13:59:05.930,0,2.6475,0
13:59:05.952,1,3.1906,0
13:59:05.955,2,3.5107,0
13:59:05.960,0,2.8162,0
13:59:05.983,2,3.3481,0
13:59:05.989,1,3.3019,0
13:59:06.006,0,2.2506,0
13:59:06.026,2,3.5554,0
13:59:06.034,1,3.0970,0
13:59:06.055,0,2.3440,0
13:59:06.089,1,2.4096,0
13:59:06.089,2,2.5269,0
13:59:06.090,0,2.6920,0
13:59:06.107,2,3.4670,0
13:59:06.110,1,3.3488,0
13:59:06.127,0,2.5243,0
13:59:06.151,1,3.1771,0
13:59:06.153,2,3.1666,0
13:59:06.161,0,2.7121,0
13:59:06.295,2,13.9931,0
13:59:06.312,1,12.8307,0
13:59:06.332,1,3.0403,0
13:59:06.335,2,3.5418,0
13:59:06.340,2,3.4980,0
13:59:06.341,0,11.6590,0
13:59:06.344,0,2.6155,0
13:59:06.346,1,3.9010,0
13:59:06.347,0,2.5036,0
13:59:06.347,2,3.6518,0
13:59:06.350,1,3.9330,0
13:59:06.352,0,3.2741,0
13:59:06.352,2,3.3613,0
13:59:06.355,1,3.3880,0
13:59:06.365,0,2.1034,0
13:59:06.390,1,2.3602,0
13:59:06.390,2,3.1866,0
13:59:06.408,0,2.1319,0
13:59:06.429,2,2.5753,0
13:59:06.431,1,3.2768,0
13:59:06.447,0,2.1416,0
13:59:06.462,1,3.1343,0
13:59:06.463,2,3.1590,0
13:59:06.479,0,2.1455,0
13:59:06.511,2,3.0588,0
13:59:06.512,1,3.2057,0
13:59:06.525,0,2.6941,0
13:59:06.548,2,2.5485,0
13:59:06.548,1,2.6254,0
13:59:06.573,0,2.2352,0
13:59:06.607,2,2.6922,0
13:59:06.607,1,2.6956,0
13:59:06.611,0,2.7742,0
13:59:06.622,2,2.5029,0
13:59:06.625,1,3.3596,0
