wall_time,cam_index,rtp_seq,network_ms,dropped
14:42:59.971,0,3431,0.0571,0
14:42:59.991,0,3443,0.0201,0
14:43:00.018,0,3455,0.0420,0
14:43:00.059,0,3464,0.0432,0
14:43:00.100,0,3474,0.0474,0
14:43:00.137,0,3482,0.0352,0
14:43:00.173,0,3491,0.0362,0
14:43:00.218,0,3500,0.0355,0
14:43:00.260,0,3509,0.0541,0
14:43:00.301,0,3518,0.0531,0
14:43:00.338,0,3527,0.2346,0
14:43:00.385,0,3536,0.0446,0
14:43:00.420,0,3546,0.0646,0
14:43:00.459,0,3556,0.0740,0
14:43:00.489,0,3566,0.0136,0
14:43:00.543,0,3576,0.0904,0
14:43:00.579,0,3586,0.0377,0
14:43:00.618,0,3596,0.0400,0
14:43:00.650,0,3606,0.0478,0
14:43:00.752,0,3616,0.0701,0
14:43:00.755,0,3624,0.0122,0
14:43:00.816,0,3632,0.0600,0
14:43:00.821,0,3640,0.1087,0
14:43:00.854,0,3648,0.0344,0
14:43:01.023,0,3766,0.2791,0
14:43:01.024,1,32286,0.0186,0
14:43:01.096,0,3779,0.0445,0
14:43:01.099,1,32299,0.0385,0
14:43:01.102,0,3791,0.0557,0
14:43:01.105,1,32312,0.0419,0
14:43:01.108,0,3802,0.1079,0
14:43:01.110,1,32324,0.0490,0
14:43:01.112,0,3810,0.0172,0
14:43:01.114,1,32333,0.0568,0
14:43:01.114,0,3820,0.0153,0
14:43:01.143,1,32344,0.0430,0
14:43:01.149,0,3830,0.0471,0
14:43:01.187,1,32355,0.0530,0
14:43:01.189,0,3840,0.0490,0
14:43:01.216,1,32367,0.0174,0
14:43:01.227,0,3850,0.0665,0
14:43:01.249,1,32378,0.0379,0
14:43:01.251,0,3859,0.0387,0
14:43:01.284,1,32389,0.0819,0
14:43:01.319,0,3869,0.0700,0
14:43:01.320,1,32400,0.0373,0
14:43:01.354,0,3877,0.0668,0
14:43:01.363,1,32412,0.0499,0
14:43:01.385,0,3886,0.0921,0
14:43:01.395,1,32423,0.0340,0
14:43:01.410,0,3896,0.0149,0
14:43:01.442,1,32433,0.0357,0
14:43:01.476,0,3904,0.0343,0
14:43:01.479,1,32444,0.0183,0
14:43:01.497,0,3913,0.0334,0
14:43:01.549,0,3922,0.0386,0
14:43:01.549,1,32456,0.0385,0
14:43:01.560,1,32468,0.0425,0
14:43:01.570,0,3929,0.0368,0
14:43:01.611,1,32479,0.0153,0
14:43:01.624,0,3938,0.0371,0
14:43:01.641,1,32489,0.0399,0
14:43:01.672,0,3947,0.0324,0
14:43:01.688,1,32502,0.0374,0
14:43:01.698,0,3956,0.0450,0
14:43:01.715,1,32514,0.0349,0
14:43:01.738,0,3964,0.0474,0
14:43:01.758,1,32524,0.0330,0
14:43:01.776,0,3973,0.0392,0
14:43:01.804,1,32536,0.0417,0
14:43:01.818,0,3981,0.0334,0
14:43:01.883,1,32547,0.0790,0
14:43:01.884,0,3990,0.0421,0
14:43:01.887,1,32558,0.0355,0
14:43:01.941,1,32569,0.0602,0
14:43:01.965,0,4117,0.0888,0
14:43:01.967,1,32581,0.0356,0
14:43:01.981,0,4128,0.0159,0
14:43:02.017,0,4140,0.0827,0
14:43:02.017,1,32593,0.0851,0
