wall_time,cam_index,rtp_seq,depay_ms,dropped
15:37:06.591,2,9187,1.0920,0
15:37:06.631,1,35002,4.9171,0
15:37:06.635,2,9201,3.6003,0
15:37:06.637,1,35016,2.0236,0
15:37:06.639,2,9211,0.8870,0
15:37:06.641,1,35029,0.8881,0
15:37:06.644,2,9223,1.3525,0
15:37:06.646,1,35041,0.3529,0
15:37:06.652,0,24876,0.9541,0
15:37:06.655,2,9236,6.1977,0
15:37:06.657,0,24888,0.7398,0
15:37:06.665,0,24900,0.7154,0
15:37:06.668,0,24910,0.3157,0
15:37:06.695,0,24920,1.8132,0
15:37:06.695,1,35053,2.3061,0
15:37:06.696,2,9248,2.3875,0
15:37:06.706,1,35064,0.9448,0
15:37:06.719,0,24929,0.7795,0
15:37:06.725,2,9261,4.0061,0
15:37:06.747,1,35077,0.9527,0
15:37:06.761,0,24938,2.2825,0
15:37:06.770,2,9272,0.8483,0
15:37:06.788,1,35089,0.8815,0
15:37:06.813,0,24946,1.0820,0
15:37:06.814,2,9284,2.5335,0
15:37:06.831,1,35101,2.7330,0
15:37:06.838,0,24957,0.3115,0
15:37:06.853,2,9296,3.6369,0
15:37:06.886,0,24967,1.2550,0
15:37:06.886,1,35113,1.8270,0
15:37:06.890,2,9308,5.3967,0
15:37:06.907,1,35125,2.1786,0
15:37:06.924,0,24977,3.9281,0
15:37:06.956,2,9321,1.7865,0
15:37:06.956,0,24987,1.3980,0
15:37:06.957,1,35138,2.2659,0
15:37:06.973,2,9333,5.8575,0
15:37:06.997,1,35149,4.9357,0
15:37:07.028,0,24997,31.5212,0
15:37:07.029,1,35161,1.6014,0
15:37:07.029,2,9346,1.7524,0
15:37:07.041,0,25006,4.4567,0
15:37:07.045,2,9357,3.5710,0
15:37:07.123,1,35172,58.7976,0
15:37:07.124,0,25016,1.2604,0
15:37:07.124,2,9369,1.6304,0
15:37:07.128,0,25025,1.1416,0
15:37:07.128,1,35183,1.7544,0
15:37:07.130,2,9381,0.9557,0
15:37:07.156,1,35195,5.1831,0
15:37:07.157,0,25035,1.3894,0
15:37:07.193,1,35207,1.2756,0
15:37:07.193,2,9393,1.4968,0
15:37:07.200,0,25045,3.4926,0
15:37:07.210,2,9406,4.7089,0
15:37:07.227,1,35218,2.8389,0
15:37:07.251,0,25055,0.9278,0
15:37:07.256,2,9418,5.7124,0
15:37:07.272,1,35232,6.0783,0
15:37:07.276,0,25064,3.3451,0
15:37:07.316,2,9430,28.6996,0
15:37:07.317,1,35244,1.0597,0
15:37:07.320,0,25075,0.6785,0
15:37:07.334,2,9442,0.9186,0
15:37:07.342,1,35256,1.3606,0
15:37:07.387,0,25085,1.8724,0
15:37:07.387,1,35266,2.1736,0
15:37:07.387,2,9455,1.9848,0
15:37:07.402,0,25095,0.5970,0
15:37:07.409,2,9466,0.7239,0
15:37:07.448,0,25103,1.1168,0
15:37:07.448,1,35278,1.2449,0
15:37:07.458,2,9479,0.9831,0
15:37:07.481,1,35290,11.4773,0
15:37:07.524,2,9492,1.5297,0
15:37:07.524,1,35302,1.9660,0
15:37:07.552,0,25113,28.6511,0
15:37:07.556,2,9503,4.5514,0
15:37:07.564,0,25240,0.3921,0
15:37:07.584,1,35315,27.6118,0
15:37:07.585,0,25252,1.6371,0
15:37:07.585,2,9517,1.6069,0
15:37:07.588,1,35329,0.7225,0
15:37:07.598,0,25263,0.8323,0
15:37:07.608,2,9528,0.6941,0
15:37:07.656,1,35341,1.4607,0
15:37:07.656,0,25274,1.5924,0
15:37:07.657,2,9539,1.0625,0
15:37:07.665,1,35354,0.8630,0
15:37:07.683,0,25284,0.6847,0
15:37:07.686,2,9551,3.7744,0
15:37:07.723,1,35366,1.3286,0
15:37:07.723,0,25294,1.3809,0
15:37:07.729,2,9562,3.0240,0
15:37:07.748,1,35378,0.8904,0
15:37:07.759,0,25304,0.7446,0
15:37:07.794,2,9574,1.4862,0
15:37:07.794,1,35390,1.5460,0
15:37:07.801,0,25314,0.2623,0
15:37:07.814,2,9586,0.7484,0
15:37:07.823,1,35402,2.9993,0
15:37:07.862,0,25324,1.0070,0
15:37:07.863,2,9599,1.2847,0
15:37:07.868,1,35414,2.7368,0
15:37:07.874,0,25333,3.3165,0
15:37:07.885,2,9612,2.0755,0
15:37:07.935,0,25343,1.4990,0
15:37:07.935,1,35426,1.7410,0
15:37:07.939,2,9623,4.5074,0
15:37:07.953,1,35437,5.2657,0
15:37:07.959,0,25353,3.1247,0
15:37:07.975,2,9634,0.8745,0
15:37:08.019,0,25363,1.2475,0
15:37:08.020,1,35448,1.7853,0
15:37:08.020,2,9646,1.5495,0
15:37:08.029,1,35460,4.2252,0
15:37:08.034,0,25373,1.7858,0
15:37:08.047,2,9657,6.0489,0
15:37:08.083,0,25382,1.0249,0
15:37:08.083,1,35473,1.0526,0
15:37:08.089,2,9669,3.7320,0
15:37:08.119,1,35484,9.9524,0
15:37:08.154,0,25392,1.2951,0
15:37:08.154,2,9682,1.5114,0
15:37:08.155,1,35495,0.7006,0
15:37:08.163,0,25402,0.8695,0
15:37:08.175,2,9694,1.6504,0
15:37:08.187,1,35507,1.8636,0
15:37:08.216,2,9706,0.7253,0
15:37:08.216,0,25412,24.3363,0
15:37:08.232,1,35518,5.7412,0
15:37:08.238,0,25423,1.7918,0
15:37:08.250,2,9717,4.0990,0
15:37:08.290,0,25434,1.5537,0
15:37:08.290,1,35530,1.9787,0
15:37:08.290,2,9729,1.9477,0
15:37:08.303,1,35542,2.0489,0
15:37:08.324,0,25443,0.7218,0
15:37:08.358,2,9740,2.1398,0
15:37:08.358,0,25453,1.5170,0
15:37:08.358,1,35554,2.3277,0
15:37:08.366,2,9752,4.0885,0
15:37:08.391,1,35566,1.3895,0
15:37:08.454,0,25462,0.5020,0
15:37:08.455,2,9764,2.0521,0
15:37:08.456,1,35578,0.8736,0
15:37:08.456,0,25473,0.3927,0
15:37:08.537,2,9777,20.3705,0
15:37:08.550,2,9916,0.5667,0
15:37:08.580,1,35589,45.8100,0
15:37:08.593,0,25482,14.9473,0
15:37:08.596,1,35697,1.3308,0
15:37:08.598,2,9928,2.5070,0
15:37:08.600,1,35709,1.0067,0
15:37:08.602,2,9942,1.0943,0
15:37:08.604,1,35722,0.5452,0
15:37:08.607,0,25594,0.3873,0
15:37:08.610,2,9955,4.8535,0
15:37:08.610,0,25601,1.1651,0
15:37:08.613,0,25612,0.3846,0
15:37:08.674,0,25623,1.4959,0
15:37:08.674,1,35735,1.8484,0
15:37:08.674,2,9967,1.9311,0
15:37:08.678,1,35748,1.2399,0
15:37:08.686,0,25634,8.9328,0
15:37:08.689,2,9979,0.4684,0
15:37:08.729,1,35760,17.8181,0
15:37:08.733,0,25645,4.3032,0
15:37:08.735,2,9991,3.0629,0
15:37:08.744,1,35774,3.1017,0
15:37:08.752,0,25656,0.8263,0
15:37:08.763,2,10004,0.9133,0
15:37:08.810,0,25666,1.5408,0
15:37:08.811,1,35786,2.0668,0
15:37:08.811,2,10016,1.5817,0
15:37:08.829,1,35798,0.8711,0
15:37:08.861,0,25676,23.0207,0
15:37:08.861,2,10028,1.0055,0
15:37:08.872,1,35810,4.0254,0
15:37:08.883,0,25685,2.2134,0
15:37:08.895,2,10039,5.5950,0
15:37:08.904,1,35822,4.2045,0
15:37:08.922,0,25695,0.7274,0
15:37:08.925,2,10052,3.1407,0
15:37:08.952,1,35836,2.5569,0
15:37:08.962,0,25705,3.0497,0
15:37:08.996,2,10064,1.2583,0
15:37:08.997,1,35850,1.6654,0
15:37:09.001,0,25715,3.9615,0
15:37:09.011,2,10076,2.9811,0
15:37:09.030,1,35862,0.6432,0
15:37:09.056,0,25726,1.0390,0
15:37:09.058,2,10088,2.6367,0
15:37:09.063,1,35874,0.8467,0
15:37:09.074,0,25736,1.8059,0
15:37:09.086,2,10101,2.9714,0
15:37:09.136,1,35886,1.2689,0
15:37:09.136,0,25746,0.9313,0
15:37:09.142,2,10113,7.4244,0
15:37:09.149,1,35898,2.4160,0
15:37:09.162,0,25756,2.4099,0
15:37:09.172,2,10125,2.1118,0
15:37:09.194,1,35910,3.0677,0
15:37:09.204,0,25766,5.1607,0
15:37:09.214,2,10137,0.9234,0
15:37:09.222,1,35923,2.1211,0
15:37:09.257,0,25776,1.1459,0
15:37:09.257,2,10150,1.3794,0
15:37:09.270,1,35935,4.1302,0
15:37:09.283,0,25786,5.8371,0
15:37:09.292,2,10163,6.0024,0
15:37:09.337,1,35948,1.6523,0
15:37:09.337,0,25797,1.6164,0
15:37:09.338,2,10175,0.5486,0
15:37:09.354,1,35961,4.0474,0
15:37:09.366,0,25808,2.4629,0
15:37:09.373,2,10187,4.0388,0
15:37:09.412,1,35973,0.3917,0
15:37:09.413,0,25820,2.0389,0
15:37:09.414,2,10200,1.1189,0
15:37:09.428,1,35987,2.3211,0
15:37:09.439,0,25831,1.9122,0
15:37:09.476,2,10212,27.0005,0
15:37:09.476,1,36000,1.3428,0
15:37:09.491,2,10224,1.0236,0
15:37:09.514,1,36012,3.1356,0
15:37:09.567,0,25841,52.4830,0
15:37:09.567,2,10236,0.9258,0
15:37:09.571,1,36025,1.2644,0
15:37:09.573,2,10248,2.5378,0
15:37:09.580,0,25956,0.5639,0
15:37:09.583,0,25968,0.3615,0
15:37:09.587,1,36038,1.0686,0
15:37:09.671,0,25980,1.4833,0
15:37:09.673,2,10260,3.6584,0
15:37:09.676,1,36051,2.5676,0
15:37:09.676,0,25991,1.1855,0
15:37:09.680,2,10272,3.5622,0
15:37:09.681,0,26003,1.4186,0
15:37:09.681,1,36064,1.4569,0
15:37:09.697,2,10283,8.9605,0
15:37:09.702,1,36076,0.7620,0
15:37:09.721,0,26013,0.5182,0
15:37:09.733,2,10295,0.8700,0
15:37:09.748,1,36089,1.7014,0
