wall_time,cam_index,rtp_seq,depay_ms,dropped
15:41:40.227,1,25872,20.6042,0
15:41:40.265,1,25980,1.3604,0
15:41:40.266,0,3388,2.0541,0
15:41:40.271,0,3399,1.2058,0
15:41:40.271,1,25993,1.7051,0
15:41:40.277,1,26005,0.8634,0
15:41:40.278,0,3409,1.2170,0
15:41:40.278,2,567,1.4228,0
15:41:40.282,0,3418,1.3528,0
15:41:40.283,1,26016,2.0122,0
15:41:40.285,2,579,1.4651,0
15:41:40.286,0,3426,1.1854,0
15:41:40.287,1,26028,1.1295,0
15:41:40.290,0,3435,1.1308,0
15:41:40.290,2,591,1.1790,0
15:41:40.292,1,26040,1.2109,0
15:41:40.294,0,3443,0.8997,0
15:41:40.294,2,602,0.9798,0
15:41:40.296,1,26052,0.9425,0
15:41:40.297,2,615,0.3198,0
15:41:40.305,2,626,0.3296,0
15:41:40.317,2,637,0.8805,0
15:41:40.332,1,26062,0.9528,0
15:41:40.335,0,3451,0.5592,0
15:41:40.353,2,647,2.7816,0
15:41:40.387,0,3459,0.9060,0
15:41:40.388,1,26074,1.6231,0
15:41:40.394,2,658,6.4126,0
15:41:40.414,1,26086,3.8536,0
15:41:40.421,0,3467,0.5978,0
15:41:40.458,2,671,1.1735,0
15:41:40.462,1,26099,5.5650,0
15:41:40.463,0,3475,0.7820,0
15:41:40.466,2,682,3.6916,0
15:41:40.489,1,26110,1.8969,0
15:41:40.518,0,3483,0.8938,0
15:41:40.518,2,691,1.0196,0
15:41:40.530,1,26121,2.4796,0
15:41:40.542,0,3491,2.7471,0
15:41:40.555,2,702,4.7577,0
15:41:40.586,0,3499,0.9471,0
15:41:40.586,1,26133,1.3532,0
15:41:40.595,2,712,2.9602,0
15:41:40.603,1,26144,2.3702,0
15:41:40.611,0,3506,0.4596,0
15:41:40.628,2,724,3.9303,0
15:41:40.653,1,26155,0.8037,0
15:41:40.654,0,3512,0.1800,0
15:41:40.671,2,735,3.2530,0
15:41:40.690,1,26166,1.9831,0
15:41:40.743,0,3519,1.3555,0
15:41:40.744,2,745,1.5026,0
15:41:40.744,1,26177,1.2658,0
15:41:40.746,0,3527,0.2968,0
15:41:40.754,2,756,3.3543,0
15:41:40.765,1,26188,1.9474,0
15:41:40.812,0,3535,0.9711,0
15:41:40.817,2,768,5.3608,0
15:41:40.817,0,3543,0.9713,0
15:41:40.818,1,26198,1.3287,0
15:41:40.828,2,778,0.8895,0
15:41:40.871,1,26210,23.2824,0
15:41:40.872,0,3551,0.5820,0
15:41:40.876,2,789,2.4865,0
15:41:40.894,1,26222,1.7110,0
15:41:40.900,0,3559,3.2190,0
15:41:40.957,2,801,46.2625,0
15:41:40.958,1,26234,1.1019,0
15:41:40.959,0,3567,2.6727,0
15:41:40.960,2,813,0.3355,0
15:41:40.965,1,26245,3.3260,0
15:41:40.984,0,3574,3.2388,0
15:41:40.991,2,824,3.1070,0
15:41:41.049,1,26255,0.5413,0
15:41:41.050,2,834,1.4917,0
15:41:41.081,0,3582,30.7869,0
15:41:41.084,1,26266,3.4880,0
15:41:41.086,2,846,1.7899,0
15:41:41.095,0,3691,0.8643,0
15:41:41.119,1,26278,0.6864,0
15:41:41.124,0,3702,0.8547,0
15:41:41.131,2,857,7.3669,0
15:41:41.131,1,26290,0.8987,0
15:41:41.134,0,3712,0.2401,0
15:41:41.151,2,868,0.9553,0
15:41:41.192,0,3721,0.9298,0
15:41:41.192,1,26301,1.3215,0
15:41:41.194,2,879,0.2646,0
15:41:41.211,1,26312,2.7501,0
15:41:41.219,0,3730,0.5852,0
15:41:41.252,2,890,1.3070,0
15:41:41.252,1,26323,1.6541,0
15:41:41.266,0,3738,2.2351,0
15:41:41.267,2,901,1.8370,0
15:41:41.285,1,26334,0.8626,0
15:41:41.315,0,3748,1.0246,0
15:41:41.316,2,911,1.2252,0
15:41:41.329,1,26346,1.6816,0
15:41:41.338,0,3759,2.9902,0
15:41:41.354,2,922,2.9500,0
15:41:41.375,1,26358,0.4733,0
15:41:41.379,0,3767,0.2110,0
15:41:41.393,2,934,0.7412,0
15:41:41.468,1,26370,56.7642,0
15:41:41.469,2,945,1.3222,0
15:41:41.469,0,3776,1.7015,0
15:41:41.473,1,26380,1.7142,0
15:41:41.473,2,956,1.4897,0
15:41:41.473,0,3784,1.3958,0
15:41:41.504,0,3793,0.9844,0
15:41:41.505,1,26391,1.2660,0
15:41:41.513,2,967,0.7250,0
15:41:41.533,1,26403,0.8505,0
15:41:41.539,0,3801,0.8944,0
15:41:41.569,2,977,0.8110,0
15:41:41.572,1,26415,0.2841,0
15:41:41.585,0,3811,3.5302,0
15:41:41.586,2,988,1.0145,0
15:41:41.603,1,26427,0.9319,0
15:41:41.647,0,3821,11.6072,0
15:41:41.648,2,998,1.2725,0
15:41:41.663,1,26439,15.1443,0
15:41:41.663,0,3830,0.7724,0
15:41:41.673,2,1010,4.5990,0
15:41:41.708,0,3839,1.2004,0
15:41:41.708,1,26450,1.5234,0
15:41:41.712,2,1022,1.1908,0
15:41:41.737,1,26462,5.2450,0
15:41:41.740,0,3848,0.9616,0
15:41:41.745,2,1033,1.7708,0
15:41:41.774,1,26474,1.0884,0
15:41:41.777,0,3858,3.9899,0
15:41:41.793,2,1043,1.4543,0
15:41:41.810,1,26485,3.4285,0
15:41:41.816,0,3867,0.6393,0
15:41:41.862,1,26495,1.9200,0
15:41:41.862,0,3876,1.8505,0
15:41:41.862,2,1053,2.2378,0
15:41:41.874,2,1065,2.0383,0
15:41:41.895,1,26506,0.8791,0
15:41:41.916,0,3886,0.9131,0
15:41:41.921,2,1076,5.2991,0
15:41:41.928,1,26518,2.7608,0
15:41:41.943,0,3895,1.6583,0
15:41:41.953,2,1087,5.4812,0
15:41:41.999,0,3904,1.5581,0
15:41:42.000,1,26530,2.0726,0
15:41:42.000,2,1098,1.8613,0
15:41:42.075,1,26541,35.7802,0
15:41:42.088,0,3913,13.6147,0
15:41:42.088,1,26659,1.3792,0
15:41:42.100,0,4021,0.5273,0
15:41:42.140,2,1109,49.1544,0
15:41:42.143,1,26672,1.1795,0
15:41:42.150,0,4032,8.2244,0
15:41:42.152,1,26685,2.0251,0
15:41:42.153,2,1244,0.4822,0
15:41:42.154,0,4043,0.9760,0
15:41:42.156,2,1256,0.4507,0
15:41:42.159,2,1269,0.5439,0
15:41:42.168,1,26697,1.0597,0
15:41:42.199,0,4053,0.8180,0
15:41:42.199,2,1280,0.9754,0
15:41:42.212,1,26709,0.3414,0
15:41:42.222,0,4062,0.7370,0
15:41:42.231,2,1291,0.8920,0
15:41:42.272,0,4072,0.9199,0
15:41:42.272,1,26721,0.7265,0
15:41:42.273,2,1303,0.7299,0
15:41:42.293,1,26735,2.1626,0
15:41:42.299,0,4082,0.7950,0
15:41:42.305,2,1314,1.8038,0
15:41:42.330,1,26747,0.8825,0
15:41:42.344,0,4092,0.7738,0
15:41:42.352,2,1327,0.7271,0
15:41:42.406,1,26759,37.3305,0
15:41:42.406,2,1337,0.8602,0
15:41:42.406,0,4103,1.2248,0
15:41:42.412,1,26771,0.8866,0
15:41:42.415,0,4113,0.7737,0
15:41:42.434,2,1350,1.7922,0
15:41:42.475,2,1362,1.3907,0
15:41:42.475,1,26783,1.7030,0
15:41:42.475,0,4123,1.2100,0
15:41:42.485,1,26795,0.7772,0
15:41:42.500,0,4132,0.6433,0
15:41:42.511,2,1372,2.0212,0
15:41:42.559,0,4141,1.2384,0
15:41:42.560,1,26806,1.9478,0
15:41:42.560,2,1383,1.3633,0
15:41:42.573,1,26818,2.6691,0
15:41:42.573,0,4151,1.0486,0
15:41:42.622,2,1394,27.4700,0
15:41:42.622,1,26830,1.0394,0
15:41:42.630,0,4161,6.5327,0
15:41:42.631,2,1407,1.0477,0
15:41:42.659,1,26843,7.5202,0
15:41:42.663,0,4171,4.1451,0
15:41:42.690,1,26856,0.9896,0
15:41:42.690,2,1419,1.0984,0
15:41:42.702,0,4181,3.3226,0
15:41:42.711,2,1431,0.7222,0
15:41:42.728,1,26868,0.8495,0
15:41:42.756,0,4191,1.1919,0
15:41:42.757,2,1442,1.1769,0
15:41:42.771,1,26880,0.8352,0
15:41:42.772,0,4201,1.8533,0
15:41:42.790,2,1455,6.0322,0
15:41:42.832,0,4212,1.4145,0
15:41:42.833,1,26893,1.9902,0
15:41:42.836,2,1467,4.5392,0
15:41:42.856,1,26905,3.7155,0
15:41:42.863,0,4222,3.9621,0
15:41:42.894,1,26917,0.4961,0
15:41:42.894,2,1478,0.4779,0
15:41:42.905,0,4232,4.1690,0
15:41:42.914,2,1489,0.8338,0
15:41:42.929,1,26929,2.0577,0
15:41:42.973,0,4241,1.0018,0
15:41:42.973,2,1501,1.0587,0
15:41:42.976,1,26940,1.3415,0
15:41:42.979,0,4250,3.4426,0
15:41:42.992,2,1512,2.6901,0
15:41:43.052,1,26952,1.3783,0
15:41:43.053,2,1523,2.3986,0
15:41:43.080,0,4260,27.5322,0
15:41:43.084,1,26964,6.0398,0
15:41:43.086,2,1536,1.9565,0
15:41:43.088,1,26975,1.0538,0
15:41:43.095,0,4373,0.7108,0
15:41:43.124,0,4382,0.8509,0
15:41:43.126,2,1546,2.2442,0
15:41:43.131,1,26987,3.8261,0
15:41:43.140,0,4392,0.6884,0
15:41:43.150,2,1559,0.7661,0
15:41:43.190,1,26999,1.3059,0
15:41:43.190,0,4402,1.3216,0
15:41:43.191,2,1570,1.7881,0
15:41:43.216,1,27011,0.8608,0
15:41:43.222,0,4413,1.1497,0
15:41:43.253,2,1581,1.7496,0
15:41:43.253,1,27023,2.0269,0
15:41:43.255,0,4424,2.0014,0
15:41:43.266,2,1593,0.3304,0
15:41:43.285,1,27036,1.9975,0
15:41:43.325,0,4435,10.6236,0
15:41:43.326,2,1604,1.1400,0
15:41:43.328,1,27048,0.9105,0
15:41:43.341,0,4445,1.5762,0
15:41:43.354,2,1615,2.2999,0
15:41:43.385,1,27060,0.4329,0
15:41:43.388,0,4456,0.8040,0
15:41:43.394,2,1629,2.0490,0
15:41:43.415,1,27074,2.0353,0
15:41:43.419,0,4466,3.2242,0
15:41:43.469,2,1640,44.3139,0
15:41:43.470,1,27086,1.5940,0
15:41:43.470,0,4476,1.3013,0
15:41:43.473,2,1651,1.1432,0
15:41:43.490,1,27099,2.2580,0
15:41:43.584,0,4486,1.3944,0
15:41:43.584,2,1663,1.7985,0
15:41:43.585,1,27111,1.0631,0
15:41:43.588,0,4497,1.1363,0
15:41:43.590,2,1676,1.9168,0
15:41:43.590,1,27123,1.5535,0
15:41:43.592,0,4508,0.9994,0
15:41:43.594,2,1688,0.9015,0
15:41:43.607,1,27135,0.8008,0
15:41:43.665,0,4520,40.8247,0
15:41:43.666,2,1698,2.0379,0
15:41:43.667,1,27146,1.8999,0
15:41:43.669,0,4529,0.9003,0
15:41:43.675,2,1710,3.7848,0
15:41:43.692,1,27158,2.8044,0
15:41:43.704,0,4539,0.6319,0
15:41:43.738,1,27169,1.8954,0
15:41:43.738,2,1722,2.0409,0
15:41:43.738,0,4548,1.3530,0
15:41:43.749,2,1735,0.8305,0
15:41:43.764,1,27182,2.0369,0
15:41:43.820,0,4559,0.5562,0
15:41:43.823,2,1746,4.0814,0
15:41:43.824,1,27193,1.7737,0
15:41:43.824,0,4570,1.5985,0
15:41:43.835,2,1758,4.0791,0
15:41:43.853,1,27205,4.1279,0
15:41:43.876,0,4580,1.0155,0
15:41:43.877,2,1770,1.3241,0
15:41:43.896,1,27220,4.5127,0
15:41:43.896,0,4589,1.1638,0
15:41:43.911,2,1781,3.1777,0
15:41:43.954,1,27231,1.0052,0
15:41:43.956,0,4598,3.6743,0
15:41:43.957,2,1792,1.4536,0
15:41:43.965,1,27242,0.9640,0
15:41:43.981,0,4610,0.7984,0
15:41:44.014,2,1805,23.1181,0
15:41:44.088,1,27254,48.2360,0
15:41:44.104,1,27397,2.1437,0
15:41:44.116,0,4620,28.1983,0
15:41:44.129,0,4754,0.3067,0
15:41:44.164,2,1817,48.1216,0
15:41:44.167,1,27410,1.2048,0
15:41:44.168,0,4764,1.9173,0
15:41:44.172,1,27423,1.8874,0
15:41:44.173,0,4774,1.1414,0
15:41:44.176,1,27435,0.9216,0
15:41:44.178,2,1951,0.4206,0
15:41:44.180,0,4784,0.9333,0
15:41:44.181,2,1963,0.3130,0
15:41:44.184,2,1976,0.4265,0
15:41:44.191,2,1990,0.6115,0
15:41:44.218,1,27447,0.8551,0
15:41:44.221,0,4794,0.7040,0
15:41:44.233,2,2001,0.8592,0
15:41:44.246,1,27459,2.1867,0
15:41:44.303,0,4804,1.1686,0
15:41:44.303,2,2013,1.2282,0
15:41:44.304,1,27470,0.8898,0
15:41:44.307,0,4813,1.4152,0
15:41:44.307,2,2025,1.1906,0
15:41:44.334,1,27482,3.3031,0
15:41:44.341,0,4823,3.5239,0
15:41:44.372,2,2036,0.3296,0
15:41:44.377,1,27494,3.9340,0
15:41:44.384,0,4832,0.7825,0
15:41:44.401,2,2049,0.8544,0
15:41:44.407,1,27505,4.5146,0
15:41:44.457,0,4843,1.3556,0
15:41:44.458,2,2060,1.8715,0
15:41:44.459,1,27518,0.9333,0
15:41:44.461,0,4853,0.9330,0
15:41:44.469,2,2073,5.1866,0
15:41:44.491,1,27529,0.7640,0
15:41:44.517,0,4864,0.7500,0
15:41:44.517,2,2086,0.7773,0
15:41:44.533,1,27540,0.6635,0
15:41:44.541,0,4874,0.6208,0
15:41:44.577,2,2097,24.7454,0
15:41:44.578,1,27551,0.6723,0
15:41:44.584,0,4883,2.7812,0
15:41:44.594,2,2110,0.8346,0
15:41:44.613,1,27562,5.3749,0
15:41:44.615,0,4892,2.6722,0
15:41:44.649,2,2123,0.7496,0
15:41:44.656,1,27575,2.3489,0
15:41:44.660,0,4902,4.2961,0
15:41:44.674,2,2133,2.6688,0
15:41:44.719,0,4913,1.8929,0
15:41:44.720,1,27586,2.2785,0
15:41:44.720,2,2144,1.5040,0
15:41:44.737,1,27599,1.9481,0
15:41:44.743,0,4924,1.0585,0
15:41:44.754,2,2157,1.9751,0
15:41:44.798,0,4933,1.8838,0
15:41:44.798,1,27611,2.4203,0
15:41:44.798,2,2170,1.6008,0
15:41:44.814,1,27624,3.4273,0
15:41:44.818,0,4943,1.6651,0
15:41:44.835,2,2182,4.0531,0
15:41:44.894,1,27635,1.4431,0
15:41:44.894,0,4953,1.3079,0
15:41:44.895,2,2195,1.9196,0
15:41:44.898,1,27646,1.2168,0
15:41:44.906,0,4963,3.6582,0
15:41:44.915,2,2207,0.7802,0
15:41:44.943,1,27658,8.7856,0
15:41:44.944,0,4973,1.0582,0
15:41:44.947,2,2218,0.2835,0
15:41:44.969,1,27669,2.5298,0
15:41:44.975,0,4984,0.7103,0
15:41:45.009,2,2230,0.9373,0
15:41:45.014,1,27682,5.9165,0
15:41:45.037,2,2243,3.5584,0
15:41:45.076,1,27692,24.1158,0
15:41:45.097,0,4993,21.5415,0
15:41:45.099,2,2253,2.9986,0
15:41:45.100,1,27704,1.3117,0
15:41:45.107,2,2265,2.7171,0
15:41:45.112,0,5127,0.4549,0
15:41:45.115,0,5137,0.3594,0
15:41:45.146,1,27716,1.2107,0
15:41:45.146,0,5149,1.4378,0
15:41:45.155,2,2278,6.2767,0
15:41:45.168,1,27729,0.8910,0
15:41:45.175,0,5159,0.6943,0
15:41:45.214,2,2291,1.9054,0
15:41:45.214,1,27740,1.9923,0
15:41:45.221,0,5169,0.2638,0
15:41:45.237,2,2303,0.8309,0
15:41:45.291,1,27752,36.6015,0
15:41:45.292,0,5179,1.2625,0
15:41:45.292,2,2315,1.2085,0
15:41:45.295,1,27765,0.3814,0
15:41:45.306,0,5189,0.7222,0
15:41:45.317,2,2327,4.1054,0
15:41:45.353,1,27779,23.0761,0
15:41:45.353,0,5199,1.4630,0
15:41:45.354,2,2339,0.7827,0
15:41:45.375,1,27793,3.0304,0
15:41:45.378,0,5210,1.5451,0
15:41:45.415,1,27805,1.3473,0
15:41:45.415,2,2351,1.4953,0
15:41:45.424,0,5219,0.7183,0
15:41:45.428,2,2363,2.2604,0
15:41:45.444,1,27817,1.0295,0
15:41:45.497,0,5229,1.9105,0
15:41:45.497,2,2375,1.9483,0
15:41:45.497,1,27829,2.2677,0
15:41:45.499,0,5241,0.2978,0
15:41:45.511,2,2387,0.6242,0
15:41:45.532,1,27840,2.2373,0
15:41:45.553,0,5251,0.8211,0
15:41:45.556,2,2397,3.2796,0
15:41:45.574,1,27852,1.9366,0
15:41:45.583,0,5262,3.4028,0
15:41:45.587,2,2409,2.5168,0
15:41:45.639,2,2422,1.7575,0
15:41:45.639,0,5272,1.9350,0
15:41:45.640,1,27864,2.3596,0
15:41:45.650,1,27876,3.4921,0
15:41:45.659,0,5282,0.7074,0
15:41:45.672,2,2435,0.6426,0
15:41:45.696,1,27887,0.7997,0
15:41:45.698,0,5292,0.2368,0
15:41:45.716,2,2445,2.0217,0
15:41:45.795,1,27898,63.4638,0
15:41:45.796,0,5301,1.5062,0
15:41:45.796,2,2457,1.9209,0
15:41:45.800,1,27911,1.8784,0
15:41:45.801,0,5312,1.6304,0
15:41:45.802,2,2470,2.7448,0
15:41:45.813,1,27924,3.9679,0
15:41:45.815,0,5322,0.7210,0
15:41:45.853,2,2483,20.7817,0
15:41:45.855,1,27936,0.3018,0
