wall_time,cam_index,rtp_seq,depay_ms,dropped
12:12:13.308,2,13053,0.2134,0
12:12:13.312,2,13062,0.4598,0
12:12:13.384,2,13074,5.4486,0
12:12:13.401,2,13086,4.3135,0
12:12:13.425,2,13097,2.8075,0
12:12:13.460,2,13111,3.1936,0
12:12:13.492,2,13121,1.5075,0
12:12:13.566,2,13132,1.8718,0
12:12:13.579,2,13144,1.5743,0
12:12:13.626,2,13155,1.3619,0
12:12:13.650,2,13166,2.0312,0
12:12:13.696,2,13177,1.8253,0
12:12:13.758,2,13190,2.1136,0
12:12:13.781,2,13200,3.7950,0
12:12:13.817,2,13212,2.8105,0
12:12:13.858,2,13223,3.2400,0
12:12:13.899,2,13236,1.6811,0
12:12:14.012,2,13247,73.7346,0
12:12:14.020,2,13259,1.3907,0
12:12:14.028,2,13272,4.4908,0
12:12:14.091,2,13284,1.9674,0
12:12:14.099,2,13297,2.8879,0
12:12:14.163,2,13308,2.0123,0
12:12:14.178,2,13320,1.3208,0
12:12:14.235,2,13334,2.1681,0
12:12:14.262,2,13344,5.3070,0
12:12:14.292,2,13355,2.8358,0
12:12:14.315,2,13366,1.4318,0
12:12:14.355,2,13378,1.4881,0
12:12:14.429,2,13390,1.5065,0
12:12:14.440,2,13402,0.9375,0
12:12:14.477,2,13414,0.5315,0
12:12:14.517,2,13426,2.0194,0
12:12:14.565,2,13439,1.5464,0
12:12:14.593,2,13452,1.5845,0
12:12:14.643,2,13465,1.6395,0
12:12:14.679,2,13479,2.1006,0
12:12:14.718,2,13491,1.0922,0
12:12:14.779,2,13503,4.1903,0
12:12:14.795,2,13515,1.6929,0
12:12:14.836,2,13528,0.8083,0
12:12:14.882,2,13540,4.2391,0
12:12:14.932,2,13551,1.0667,0
12:12:14.954,2,13563,1.2627,0
12:12:14.996,2,13575,1.7730,0
12:12:15.057,2,13588,3.2996,0
12:12:15.068,2,13600,1.2319,0
12:12:15.119,2,13611,1.7444,0
12:12:15.155,2,13622,1.0594,0
12:12:15.239,2,13633,23.7908,0
12:12:15.263,2,13750,0.5170,0
12:12:15.277,2,13758,1.3392,0
12:12:15.347,2,13770,3.2800,0
12:12:15.355,2,13784,1.0201,0
12:12:15.397,2,13796,0.8484,0
12:12:15.470,2,13808,33.2439,0
12:12:15.475,2,13820,0.2577,0
12:12:15.515,2,13834,2.2106,0
12:12:15.559,2,13846,4.8922,0
12:12:15.614,2,13859,2.6631,0
12:12:15.629,2,13872,0.9962,0
12:12:15.679,2,13882,3.4102,0
12:12:15.718,2,13894,1.6361,0
12:12:15.758,2,13907,1.8660,0
12:12:15.789,2,13918,1.3004,0
12:12:15.842,2,13931,7.9168,0
12:12:15.905,2,13943,1.9955,0
12:12:15.924,2,13955,6.2417,0
12:12:15.950,2,13969,1.2631,0
12:12:16.000,2,13982,1.5286,0
12:12:16.037,2,13995,1.1283,0
12:12:16.080,2,14007,3.3977,0
12:12:16.141,2,14021,33.2029,0
12:12:16.156,2,14033,2.2387,0
12:12:16.198,2,14046,1.7301,0
12:12:16.260,2,14059,1.9957,0
12:12:16.288,2,14071,3.7974,0
12:12:16.304,0,12205,0.6938,0
12:12:16.310,0,12215,0.5552,0
12:12:16.323,2,14084,1.6023,0
12:12:16.334,0,12226,0.8744,0
12:12:16.362,2,14097,2.8071,0
12:12:16.381,0,12237,1.2756,0
12:12:16.402,2,14110,2.5627,0
12:12:16.411,0,12251,1.1695,0
12:12:16.433,2,14123,5.7591,0
12:12:16.453,0,12262,1.9014,0
12:12:16.479,2,14135,3.4858,0
12:12:16.493,0,12275,1.2532,0
12:12:16.516,2,14148,1.4029,0
12:12:16.526,0,12286,2.5976,0
12:12:16.561,2,14160,2.7767,0
12:12:16.571,0,12297,1.3739,0
12:12:16.593,2,14172,1.9174,0
12:12:16.612,0,12309,1.0931,0
12:12:16.639,2,14184,4.1823,0
12:12:16.653,0,12320,1.1792,0
12:12:16.678,2,14197,2.2214,0
12:12:16.686,0,12332,1.2101,0
12:12:16.722,2,14209,2.0223,0
12:12:16.733,0,12344,1.0616,0
12:12:16.750,2,14222,1.0318,0
12:12:16.772,0,12356,2.7859,0
12:12:16.796,2,14233,1.0034,0
12:12:16.815,0,12367,2.3799,0
12:12:16.847,2,14244,11.5628,0
12:12:16.849,0,12379,1.9080,0
12:12:16.879,2,14257,1.5779,0
12:12:16.891,0,12391,1.1744,0
12:12:16.911,2,14270,2.4290,0
12:12:16.934,0,12402,1.8065,0
12:12:16.957,2,14284,1.9754,0
12:12:16.978,0,12413,1.1492,0
12:12:16.997,2,14296,1.8244,0
12:12:17.007,0,12425,2.7270,0
12:12:17.040,2,14308,2.6235,0
12:12:17.052,0,12436,0.9822,0
12:12:17.072,2,14320,1.8901,0
12:12:17.095,0,12448,0.7291,0
12:12:17.123,2,14334,1.5142,0
12:12:17.148,0,12460,16.2379,0
12:12:17.157,2,14345,1.5642,0
12:12:17.166,0,12472,1.6823,0
12:12:17.279,0,12485,39.8793,0
12:12:17.295,2,14357,15.7630,0
12:12:17.296,0,12611,0.1506,0
12:12:17.301,0,12614,1.1109,0
12:12:17.311,2,14508,0.2266,0
12:12:17.314,2,14520,0.3413,0
12:12:17.365,2,14533,2.9812,0
12:12:17.369,0,12623,1.6637,0
12:12:17.370,2,14545,0.6686,0
12:12:17.375,0,12635,0.2972,0
12:12:17.397,2,14556,1.1224,0
12:12:17.415,0,12649,2.1547,0
12:12:17.462,2,14569,20.8714,0
12:12:17.463,0,12661,1.0575,0
12:12:17.470,2,14582,2.1895,0
12:12:17.490,0,12672,1.1806,0
12:12:17.519,2,14595,1.9778,0
12:12:17.531,0,12683,1.7736,0
12:12:17.561,2,14607,3.2510,0
12:12:17.574,0,12694,1.1976,0
12:12:17.602,2,14620,2.9482,0
12:12:17.609,0,12706,0.3055,0
12:12:17.631,2,14632,2.1621,0
12:12:17.653,0,12718,2.0542,0
12:12:17.677,2,14643,0.6229,0
12:12:17.692,0,12730,0.8965,0
12:12:17.719,2,14655,2.1821,0
12:12:17.736,0,12740,1.4757,0
12:12:17.762,2,14668,4.6790,0
12:12:17.769,0,12751,3.6763,0
12:12:17.794,2,14681,2.4345,0
12:12:17.815,0,12762,2.8032,0
12:12:17.838,2,14695,1.1039,0
12:12:17.855,0,12773,0.9962,0
12:12:17.879,2,14708,1.7247,0
12:12:17.893,0,12781,0.3039,0
12:12:17.920,2,14721,2.2523,0
12:12:17.925,0,12790,1.6164,0
12:12:17.950,2,14733,0.9845,0
12:12:17.991,0,12802,22.3184,0
12:12:17.996,2,14745,1.8801,0
12:12:18.013,0,12818,1.4165,0
12:12:18.038,2,14758,2.6506,0
12:12:18.054,0,12831,0.9387,0
12:12:18.082,2,14770,1.8043,0
12:12:18.085,0,12841,1.3736,0
12:12:18.115,2,14782,5.3744,0
12:12:18.131,0,12852,1.1806,0
12:12:18.156,2,14793,1.5950,0
12:12:18.174,0,12862,2.5768,0
12:12:18.199,2,14804,3.1844,0
12:12:18.234,0,12876,13.1302,0
12:12:18.240,2,14816,1.1596,0
12:12:18.253,0,12935,2.3324,0
12:12:18.273,2,14827,1.2669,0
12:12:18.293,0,12947,0.7495,0
12:12:18.315,2,14839,1.1592,0
12:12:18.334,0,12960,1.3233,0
12:12:18.365,2,14851,2.9035,0
12:12:18.370,0,12973,4.9775,0
12:12:18.400,2,14863,2.3638,0
12:12:18.413,0,12984,2.5396,0
12:12:18.432,2,14874,2.0724,0
12:12:18.454,0,12996,1.0437,0
12:12:18.498,2,14886,2.5496,0
12:12:18.503,0,13008,3.1123,0
12:12:18.519,2,14898,1.3358,0
12:12:18.528,0,13020,0.7077,0
12:12:18.560,2,14910,2.5954,0
12:12:18.580,0,13032,1.4259,0
12:12:18.601,2,14921,9.4561,0
12:12:18.616,0,13043,2.3924,0
12:12:18.638,2,14933,3.5218,0
12:12:18.655,0,13055,2.4291,0
12:12:18.681,2,14947,3.1446,0
12:12:18.697,0,13068,2.9769,0
12:12:18.724,2,14958,1.3804,0
12:12:18.733,0,13079,4.1182,0
12:12:18.753,2,14969,1.3426,0
12:12:18.780,0,13092,9.2465,0
12:12:18.796,2,14979,1.8709,0
12:12:18.813,0,13105,2.2808,0
12:12:18.837,2,14990,2.1142,0
12:12:18.858,0,13117,2.1841,0
12:12:18.882,2,15001,1.1926,0
12:12:18.885,0,13129,0.9393,0
12:12:18.915,2,15011,1.2066,0
12:12:18.931,0,13136,2.1553,0
12:12:18.957,2,15021,1.4864,0
12:12:18.967,0,13138,0.0206,0
12:12:19.003,2,15033,1.2263,0
12:12:19.011,0,13139,1.0677,0
12:12:19.042,2,15047,0.5468,0
12:12:19.050,0,13147,0.1528,0
12:12:19.073,2,15060,1.5439,0
12:12:19.095,0,13150,0.7152,0
12:12:19.116,2,15071,2.2091,0
12:12:19.128,0,13153,0.3118,0
12:12:19.158,2,15083,1.3018,0
12:12:19.171,0,13156,0.9971,0
12:12:19.214,0,13161,1.0511,0
12:12:19.238,2,15096,25.0889,0
12:12:19.250,2,15199,0.1886,0
12:12:19.251,0,13165,0.1993,0
12:12:19.299,2,15209,20.3049,0
12:12:19.301,0,13169,0.3055,0
12:12:19.314,2,15220,0.7168,0
12:12:19.325,0,13172,0.4205,0
12:12:19.357,2,15230,2.0943,0
12:12:19.372,0,13177,0.8570,0
12:12:19.397,2,15241,1.5838,0
12:12:19.413,0,13183,0.7213,0
12:12:19.445,2,15251,2.7549,0
12:12:19.453,0,13190,0.5570,0
12:12:19.474,2,15260,0.3091,0
12:12:19.494,0,13196,1.4092,0
12:12:19.516,2,15270,0.7079,0
12:12:19.528,0,13202,1.1654,0
12:12:19.558,2,15279,1.8416,0
12:12:19.577,0,13211,2.8990,0
12:12:19.597,2,15289,1.7256,0
12:12:19.615,0,13227,1.4187,0
12:12:19.663,2,15299,1.4054,0
12:12:19.666,0,13244,1.3264,0
12:12:19.672,2,15308,4.3169,0
12:12:19.698,0,13259,2.6544,0
12:12:19.715,2,15318,0.7959,0
12:12:19.736,0,13279,3.4673,0
12:12:19.757,2,15328,0.8715,0
12:12:19.782,0,13299,6.0553,0
12:12:19.801,2,15338,1.7132,0
12:12:19.822,0,13322,5.8890,0
12:12:19.840,2,15349,1.2778,0
12:12:19.869,0,13349,15.8647,0
12:12:19.874,2,15360,2.7956,0
12:12:19.905,0,13380,8.5950,0
12:12:19.924,2,15373,1.8242,0
12:12:19.963,0,13412,14.7767,0
12:12:19.965,2,15384,1.6376,0
12:12:19.985,0,13433,2.3346,0
12:12:20.001,2,15394,1.5413,0
12:12:20.011,0,13448,3.0600,0
12:12:20.040,2,15406,1.2706,0
12:12:20.053,0,13461,2.5383,0
12:12:20.073,2,15418,1.1268,0
12:12:20.094,0,13473,1.8750,0
12:12:20.116,2,15429,1.3804,0
12:12:20.139,0,13489,3.7784,0
12:12:20.159,2,15439,2.2668,0
12:12:20.174,0,13506,2.0286,0
12:12:20.218,2,15450,20.5608,0
12:12:20.233,0,13522,12.3220,0
12:12:20.239,2,15463,1.3833,0
12:12:20.261,0,13572,5.5765,0
12:12:20.271,2,15474,1.5169,0
12:12:20.300,0,13588,2.5017,0
12:12:20.317,2,15484,3.3599,0
12:12:20.331,0,13609,1.8425,0
12:12:20.358,2,15494,1.2467,0
