wall_time,cam_index,full_ms,dropped
14:43:11.240,1,8.3083,254
14:43:11.242,0,10.8955,279
14:43:11.245,2,5.2506,0
14:43:11.248,2,2.5953,0
14:43:11.251,2,0.2594,1
14:43:11.270,2,3.8813,0
14:43:11.270,1,3.2076,0
14:43:11.271,0,3.2239,0
14:43:11.275,2,3.0597,0
14:43:11.279,1,2.8880,0
14:43:11.281,0,3.1802,0
14:43:11.281,2,3.8681,0
14:43:11.282,1,2.6794,0
14:43:11.287,0,3.5566,0
14:43:11.287,2,3.4871,0
14:43:11.288,1,3.6973,0
14:43:11.293,0,3.4082,0
14:43:11.294,1,3.5488,0
14:43:11.294,2,3.6010,0
14:43:11.297,0,3.2788,0
14:43:11.323,2,2.9100,0
14:43:11.329,1,3.2111,0
14:43:11.339,2,2.5983,0
14:43:11.345,0,2.7232,0
14:43:11.360,1,3.0577,0
14:43:11.407,0,3.2350,0
14:43:11.408,1,2.7405,0
14:43:11.408,2,3.0557,0
14:43:11.425,0,2.7994,0
14:43:11.429,2,3.2400,0
14:43:11.461,0,3.0811,0
14:43:11.461,1,3.2258,0
14:43:11.469,2,2.7508,0
14:43:11.491,1,2.9024,0
14:43:11.544,0,2.4155,0
14:43:11.544,2,2.9070,0
14:43:11.545,1,3.3100,0
14:43:11.547,0,2.6766,0
14:43:11.547,2,2.8496,0
14:43:11.564,1,3.1086,0
14:43:11.623,0,3.4771,0
14:43:11.624,2,3.6784,0
14:43:11.624,1,3.3248,0
14:43:11.626,0,2.4434,0
14:43:11.629,2,3.4915,0
14:43:11.650,1,3.1519,0
14:43:11.684,0,3.2660,0
14:43:11.684,2,3.5267,0
14:43:11.689,1,3.4825,0
14:43:11.708,0,2.6899,0
14:43:11.708,2,3.2669,0
14:43:11.765,0,3.0047,0
14:43:11.765,1,2.6812,0
14:43:11.766,2,3.4266,0
14:43:11.770,1,3.4024,0
14:43:11.777,0,3.0642,0
14:43:11.790,2,3.1661,0
14:43:11.828,1,3.1845,0
14:43:11.829,0,2.8986,0
14:43:11.830,2,3.3908,0
14:43:11.851,1,3.1700,0
14:43:11.890,1,2.4971,0
14:43:11.890,0,2.9746,0
14:43:11.891,2,3.4856,0
14:43:11.907,2,2.6974,0
14:43:11.927,1,2.8892,0
14:43:11.984,2,3.1445,0
14:43:11.988,1,3.1998,0
14:43:11.995,0,14.9935,0
14:43:11.998,0,2.7031,0
14:43:12.038,2,3.6507,0
14:43:12.038,0,2.8906,0
14:43:12.039,1,3.4113,0
14:43:12.041,0,2.5154,0
14:43:12.042,2,3.2110,0
14:43:12.046,1,3.2186,0
14:43:12.062,0,2.9075,0
14:43:12.068,2,3.0737,0
14:43:12.097,1,3.3530,0
14:43:12.104,0,2.7740,0
14:43:12.111,2,3.0947,0
14:43:12.129,1,3.0051,0
14:43:12.164,2,3.3942,0
14:43:12.166,0,3.1302,0
14:43:12.166,1,3.3372,0
14:43:12.177,0,2.1572,0
14:43:12.189,2,2.3372,0
14:43:12.228,1,2.5469,0
14:43:12.230,0,3.4145,0
14:43:12.231,2,3.6019,0
14:43:12.250,1,2.9291,0
14:43:12.268,0,3.1169,0
14:43:12.303,1,3.0432,0
14:43:12.303,2,3.6681,0
14:43:12.304,0,2.7666,0
14:43:12.308,2,3.4797,0
14:43:12.323,1,3.0517,0
14:43:12.337,0,2.4851,0
14:43:12.384,2,2.6730,0
14:43:12.384,1,2.8239,0
14:43:12.392,0,2.7537,0
14:43:12.394,2,3.0593,0
14:43:12.411,1,3.1895,0
14:43:12.454,2,2.8972,0
14:43:12.454,0,3.1908,0
14:43:12.454,1,3.0561,0
14:43:12.460,2,3.0968,0
14:43:12.466,0,2.7852,0
14:43:12.480,1,2.9396,0
14:43:12.520,2,2.1526,0
14:43:12.521,0,2.6450,0
14:43:12.529,1,3.0196,0
14:43:12.540,0,2.2404,0
14:43:12.546,2,2.8800,0
14:43:12.594,0,2.7619,0
14:43:12.595,1,3.4281,0
14:43:12.596,2,3.2078,0
14:43:12.610,1,2.3733,0
14:43:12.620,2,2.7586,0
14:43:12.626,0,1.9305,0
14:43:12.674,1,2.3610,0
14:43:12.682,0,2.4832,0
14:43:12.683,2,3.2119,0
14:43:12.688,1,3.1027,0
14:43:12.701,0,2.3460,0
14:43:12.738,1,2.9086,0
14:43:12.738,2,3.2432,0
14:43:12.745,0,2.8374,0
14:43:12.751,2,3.0213,0
14:43:12.772,1,3.2414,0
14:43:12.806,2,2.5798,0
14:43:12.806,0,2.6441,0
14:43:12.807,1,2.8372,0
14:43:12.817,0,2.3719,0
14:43:12.826,2,3.1855,0
14:43:12.885,0,2.6039,0
14:43:12.885,1,3.2274,0
14:43:12.886,2,2.8560,0
14:43:13.013,2,13.8304,0
14:43:13.069,1,18.1005,0
14:43:13.072,1,2.8379,0
