wall_time,cam_index,decoder_ms,dropped
15:32:37.399,0,13.7682,0
15:32:41.481,2,18.1834,0
15:33:05.372,1,12.9506,0
15:33:05.373,2,81.8397,598
15:33:05.376,0,12.2064,699
15:33:05.392,2,11.9680,0
15:33:05.410,1,3.3427,0
15:33:05.423,2,2.8366,0
15:33:05.423,0,3.6977,0
15:33:05.428,1,2.4361,0
15:33:05.429,0,3.6228,0
15:33:05.434,2,3.1217,0
15:33:05.436,0,2.6694,0
15:33:05.437,1,3.8153,0
15:33:05.439,2,3.4968,0
15:33:05.488,1,2.3434,0
15:33:05.489,0,2.8630,0
15:33:05.489,2,2.7416,0
15:33:05.543,1,2.6982,0
15:33:05.544,0,2.6220,0
15:33:05.562,2,2.4232,0
15:33:05.577,0,3.3181,0
15:33:05.578,1,3.4148,0
15:33:05.582,2,3.2280,0
15:33:05.600,1,2.1336,0
15:33:05.602,0,3.1312,0
15:33:05.660,2,2.8249,0
15:33:05.662,1,2.9934,0
15:33:05.666,0,3.2105,0
15:33:05.667,2,3.0564,0
15:33:05.673,1,3.3980,0
15:33:05.675,0,3.4438,0
15:33:05.732,2,3.1407,0
15:33:05.735,1,2.9330,0
15:33:05.769,2,2.4186,0
15:33:05.770,0,2.6088,0
15:33:05.772,1,2.9118,0
15:33:05.773,0,2.8640,0
15:33:05.775,2,3.2400,0
15:33:05.832,1,3.1894,0
15:33:05.843,2,2.5197,0
15:33:05.844,0,3.1640,0
15:33:05.844,1,2.9866,0
15:33:05.847,2,2.8462,0
15:33:05.848,0,3.2893,0
15:33:05.897,1,2.4412,0
15:33:05.899,0,3.1340,0
15:33:05.900,2,3.0477,0
15:33:05.900,1,2.7045,0
15:33:05.903,0,3.4435,0
15:33:05.943,2,3.3755,0
15:33:05.945,1,3.0997,0
15:33:05.949,0,2.9498,0
15:33:05.997,2,2.6190,0
15:33:06.000,1,3.2191,0
15:33:06.000,0,3.0865,0
15:33:06.006,2,2.3555,0
15:33:06.030,1,2.7907,0
15:33:06.032,0,3.0593,0
15:33:06.053,2,2.5888,0
15:33:06.071,1,3.3245,0
15:33:06.071,0,3.3564,0
15:33:06.089,2,2.1907,0
15:33:06.110,0,2.5042,0
15:33:06.110,1,2.5821,0
15:33:06.129,2,2.4136,0
15:33:06.221,0,2.7163,0
15:33:06.221,1,2.9602,0
15:33:06.223,2,3.0962,0
15:33:06.224,1,2.7099,0
15:33:06.235,0,2.2896,0
15:33:06.237,2,3.3379,0
15:33:06.238,0,2.5146,0
15:33:06.238,1,3.2047,0
15:33:06.241,2,3.3664,0
15:33:06.276,1,2.3587,0
15:33:06.278,0,3.1632,0
15:33:06.284,2,2.4256,0
15:33:06.308,1,2.5270,0
15:33:06.344,2,2.3748,0
