wall_time,cam_index,rtp_seq,depay_ms,dropped
12:56:16.962,0,8753,4.9715,0
12:56:17.007,0,8765,6.4217,0
12:56:17.070,0,8776,9.3821,0
12:56:17.076,0,8787,2.3831,0
12:56:17.125,0,8796,1.7282,0
12:56:17.164,0,8807,6.7274,0
12:56:17.194,0,8817,5.4665,0
12:56:17.236,0,8826,4.0984,0
12:56:17.285,0,8836,1.3552,0
12:56:17.361,0,8845,1.2893,0
12:56:17.363,0,8855,0.1848,0
12:56:17.405,0,8865,1.1274,0
12:56:17.439,0,8874,1.9307,0
12:56:17.478,0,8883,1.3382,0
12:56:17.528,0,8892,18.5326,0
12:56:17.558,0,8902,0.6414,0
12:56:17.599,0,8911,0.1744,0
12:56:17.640,0,8921,0.6178,0
12:56:17.712,0,8931,1.1257,0
12:56:17.716,0,8940,0.6552,0
12:56:17.773,0,8950,1.8576,0
12:56:17.800,0,8960,2.3256,0
12:56:17.914,0,8970,52.0493,0
12:56:17.927,0,9089,0.1855,0
12:56:17.929,0,9101,0.1618,0
12:56:17.977,0,9112,1.5915,0
12:56:18.001,0,9124,4.5964,0
12:56:18.097,0,9134,1.8657,0
12:56:18.101,0,9144,0.9462,0
12:56:18.109,0,9154,0.9239,0
12:56:18.163,0,9164,4.0270,0
12:56:18.197,0,9175,1.8726,0
12:56:18.245,0,9184,0.5296,0
12:56:18.271,0,9195,3.2461,0
12:56:18.314,0,9204,0.8170,0
12:56:18.361,0,9214,3.2670,0
12:56:18.423,0,9223,1.6819,0
12:56:18.432,0,9236,3.0804,0
12:56:18.495,0,9245,1.8183,0
12:56:18.517,0,9253,2.1394,0
12:56:18.563,0,9263,5.1164,0
12:56:18.632,0,9273,1.5917,0
12:56:18.637,0,9282,1.4774,0
12:56:18.693,0,9293,1.5112,0
12:56:18.721,0,9304,0.7504,0
12:56:18.762,0,9313,1.8761,0
12:56:18.797,0,9324,1.1111,0
12:56:18.969,0,9333,58.6846,0
12:56:18.986,0,9460,0.2057,0
12:56:19.053,0,9503,2.6964,1
12:56:19.082,0,9514,4.0563,1
12:56:19.119,0,9523,1.7939,1
12:56:19.189,0,9534,6.5445,1
12:56:19.199,0,9544,4.6169,1
12:56:19.240,0,9553,0.8740,1
12:56:19.328,0,9564,51.0727,1
12:56:19.332,0,9573,0.4768,1
12:56:19.355,0,9582,0.9138,1
12:56:19.402,0,9592,0.8059,1
12:56:19.485,0,9603,46.3431,1
12:56:19.488,0,9614,0.1495,1
12:56:19.517,0,9623,2.2276,1
12:56:19.559,0,9634,4.1680,1
12:56:19.644,0,9647,1.1576,1
12:56:19.647,0,9656,0.5013,1
12:56:19.697,0,9665,0.8436,1
12:56:19.717,0,9675,1.5643,1
12:56:19.762,0,9684,0.2697,1
12:56:19.795,0,9694,2.6754,1
12:56:19.967,0,9706,72.0546,1
12:56:19.983,0,9850,0.2020,1
12:56:19.986,0,9862,0.2105,1
12:56:20.028,0,9875,0.7425,1
12:56:20.032,0,9884,0.9612,1
12:56:20.039,0,9895,1.0185,1
12:56:20.092,0,9905,1.2325,1
12:56:20.122,0,9914,1.1373,1
12:56:20.163,0,9924,1.4627,1
12:56:20.200,0,9933,0.6600,1
12:56:20.240,0,9942,6.6139,1
12:56:20.295,0,9951,1.2621,1
12:56:20.327,0,9961,0.6998,1
12:56:20.374,0,9970,1.3762,1
12:56:20.397,0,9980,2.1418,1
12:56:20.441,0,9991,0.9048,1
12:56:20.508,0,10002,1.8184,1
12:56:20.521,0,10010,3.6582,1
12:56:20.587,0,10020,1.8924,1
12:56:20.600,0,10029,2.0197,1
12:56:20.642,0,10038,2.8183,1
12:56:20.681,0,10049,3.9988,1
12:56:20.759,0,10059,4.2184,1
12:56:20.762,0,10068,0.4857,1
12:56:20.818,0,10077,1.6393,1
12:56:20.965,0,10234,5.6831,2
12:56:21.085,0,10268,1.8137,2
12:56:21.089,0,10278,0.7212,2
12:56:21.092,0,10286,0.4703,2
12:56:21.135,0,10295,24.8632,2
12:56:21.155,0,10303,0.6025,2
12:56:21.218,0,10313,1.9771,2
12:56:21.240,0,10323,1.8523,2
12:56:21.281,0,10333,1.0516,2
12:56:21.318,0,10343,1.7970,2
12:56:21.360,0,10352,2.8085,2
12:56:21.414,0,10361,1.8042,2
12:56:21.432,0,10370,1.7679,2
12:56:21.480,0,10379,5.5075,2
12:56:21.547,0,10389,1.5088,2
12:56:21.565,0,10399,0.9220,2
12:56:21.629,0,10409,1.2742,2
12:56:21.639,0,10417,4.5673,2
12:56:21.698,0,10426,1.9230,2
12:56:21.727,0,10435,1.2364,2
12:56:21.755,0,10445,0.6006,2
12:56:21.800,0,10455,5.1562,2
12:56:21.990,0,10611,0.8310,3
12:56:21.992,0,10621,0.1617,3
12:56:22.046,0,10632,1.4733,3
12:56:22.054,0,10643,2.1852,3
12:56:22.059,0,10653,1.3526,3
12:56:22.084,0,10664,6.0861,3
12:56:22.145,0,10672,1.4111,3
12:56:22.158,0,10681,2.2032,3
12:56:22.203,0,10690,1.4275,3
12:56:22.269,0,10699,28.6532,3
12:56:22.273,0,10708,1.1680,3
12:56:22.345,0,10718,1.1584,3
12:56:22.362,0,10727,1.8367,3
12:56:22.408,0,10736,3.1828,3
12:56:22.434,0,10745,3.2176,3
12:56:22.480,0,10754,4.3969,3
12:56:22.541,0,10763,1.0128,3
12:56:22.564,0,10774,0.7937,3
12:56:22.600,0,10784,0.5361,3
12:56:22.664,0,10794,1.1555,3
12:56:22.679,0,10802,0.1839,3
12:56:22.754,0,10812,1.4572,3
12:56:22.757,0,10822,0.1448,3
12:56:22.814,0,10831,0.9562,3
12:56:23.063,0,10987,31.0838,4
12:56:23.100,0,11020,3.6604,6
12:56:23.161,0,11057,1.1269,8
12:56:23.183,0,11066,5.7179,8
12:56:23.247,0,11075,0.5935,8
12:56:23.254,0,11084,4.6937,8
12:56:23.305,0,11094,0.5020,8
12:56:23.339,0,11103,2.6163,8
12:56:23.379,0,11112,0.4071,8
12:56:23.450,0,11120,0.9581,8
12:56:23.453,0,11130,0.1647,8
12:56:23.514,0,11139,0.6478,8
12:56:23.542,0,11148,6.0763,8
12:56:23.604,0,11158,0.8483,8
12:56:23.610,0,11168,2.2292,8
12:56:23.692,0,11178,1.0088,8
12:56:23.699,0,11186,3.4374,8
12:56:23.741,0,11195,1.1631,8
12:56:23.778,0,11205,0.5410,8
12:56:23.906,0,11216,51.2117,8
12:56:23.920,0,11362,0.1671,8
12:56:23.923,0,11373,0.2087,8
12:56:23.936,0,11385,0.5432,8
12:56:23.980,0,11395,1.2605,8
12:56:24.014,0,11404,4.9052,8
12:56:24.060,0,11413,2.7088,8
12:56:24.098,0,11422,2.4127,8
12:56:24.140,0,11431,2.0234,8
12:56:24.175,0,11440,0.5711,8
12:56:24.216,0,11450,0.6093,8
12:56:24.266,0,11459,8.4085,8
12:56:24.304,0,11470,0.2258,8
12:56:24.336,0,11481,5.1379,8
12:56:24.381,0,11490,0.4932,8
12:56:24.421,0,11499,0.5571,8
12:56:24.478,0,11509,19.5505,8
12:56:24.495,0,11519,0.4406,8
12:56:24.535,0,11527,0.4475,8
12:56:24.577,0,11535,0.4453,8
12:56:24.635,0,11543,0.8025,8
12:56:24.651,0,11552,1.2899,8
12:56:24.703,0,11562,0.6595,8
12:56:24.739,0,11571,1.5060,8
12:56:24.815,0,11580,34.1170,8
12:56:24.949,0,11590,43.0757,8
12:56:24.967,0,11737,1.0571,8
12:56:24.977,0,11748,0.6332,8
12:56:24.980,0,11759,0.1858,8
12:56:24.989,0,11770,0.7171,8
12:56:25.019,0,11779,0.4929,8
12:56:25.062,0,11788,0.4685,8
12:56:25.121,0,11796,17.4152,8
12:56:25.138,0,11805,0.5087,8
12:56:25.187,0,11814,6.3760,8
12:56:25.213,0,11824,0.6769,8
12:56:25.258,0,11832,2.6273,8
12:56:25.299,0,11841,0.5619,8
12:56:25.340,0,11851,0.5424,8
12:56:25.383,0,11861,0.4259,8
12:56:25.414,0,11869,0.5334,8
12:56:25.459,0,11878,0.4984,8
12:56:25.505,0,11887,6.2356,8
12:56:25.531,0,11897,0.6705,8
12:56:25.581,0,11908,5.9450,8
12:56:25.619,0,11917,3.2165,8
12:56:25.660,0,11926,0.4286,8
12:56:25.695,0,11934,1.7964,8
12:56:25.740,0,11942,0.4981,8
12:56:25.781,0,11951,4.0948,8
12:56:25.896,0,11961,32.3692,8
12:56:25.911,0,12108,0.1869,8
12:56:25.913,0,12120,0.1721,8
12:56:25.932,0,12131,0.4819,8
12:56:25.979,0,12140,3.1420,8
12:56:26.031,0,12149,13.0603,8
12:56:26.070,0,12159,11.2563,8
12:56:26.104,0,12169,12.3993,8
12:56:26.136,0,12178,0.3775,8
12:56:26.186,0,12188,9.3349,8
12:56:26.220,0,12199,2.0164,8
12:56:26.260,0,12208,1.6932,8
12:56:26.292,0,12216,1.8515,8
12:56:26.339,0,12225,2.4005,8
12:56:26.384,0,12234,7.6056,8
12:56:26.437,0,12243,16.2335,8
12:56:26.458,0,12252,6.2607,8
12:56:26.500,0,12261,3.7994,8
12:56:26.540,0,12272,2.7783,8
12:56:26.590,0,12282,11.3555,8
12:56:26.613,0,12290,3.0815,8
12:56:26.659,0,12300,4.1186,8
12:56:26.700,0,12308,2.6249,8
12:56:26.770,0,12319,1.2785,8
12:56:26.773,0,12329,1.0241,8
12:56:26.907,0,12338,50.6851,8
12:56:26.921,0,12485,0.1670,8
12:56:26.951,0,12495,1.4623,8
12:56:26.955,0,12505,0.9477,8
12:56:26.988,0,12516,0.5372,8
12:56:27.018,0,12526,0.4355,8
12:56:27.065,0,12534,0.4470,8
12:56:27.105,0,12544,0.6777,8
12:56:27.148,0,12553,0.4969,8
12:56:27.176,0,12562,0.2389,8
12:56:27.221,0,12572,1.1698,8
12:56:27.292,0,12582,0.8886,8
12:56:27.301,0,12590,1.5753,8
12:56:27.334,0,12599,2.9225,8
12:56:27.381,0,12609,0.4558,8
12:56:27.421,0,12617,3.4452,8
12:56:27.497,0,12625,31.0126,8
12:56:27.500,0,12635,0.1775,8
12:56:27.541,0,12645,0.6532,8
12:56:27.581,0,12654,2.9673,8
12:56:27.657,0,12663,0.9640,8
12:56:27.659,0,12672,0.1193,8
12:56:27.715,0,12680,16.3657,8
12:56:27.742,0,12688,1.3908,8
12:56:27.789,0,12697,0.8016,8
12:56:27.939,0,12707,87.6305,8
12:56:27.953,0,12852,0.1511,8
12:56:27.955,0,12862,0.1739,8
12:56:27.958,0,12872,0.1523,8
12:56:27.998,0,12883,1.3499,8
12:56:28.023,0,12893,0.5000,8
12:56:28.055,0,12902,0.5175,8
12:56:28.133,0,12911,1.1519,8
12:56:28.138,0,12921,1.7319,8
12:56:28.199,0,12930,0.8361,8
12:56:28.214,0,12938,2.9118,8
12:56:28.292,0,12948,1.0048,8
12:56:28.298,0,12957,1.7583,8
12:56:28.347,0,12966,0.5554,8
12:56:28.375,0,12976,1.8683,8
12:56:28.420,0,12986,0.5442,8
12:56:28.484,0,12996,23.2468,8
12:56:28.502,0,13006,2.7504,8
12:56:28.550,0,13015,1.1928,8
