wall_time,cam_index,rtp_seq,network_ms,dropped
12:58:15.856,2,20299,0.0176,0
12:58:15.903,2,20312,0.0156,0
12:58:15.963,2,20324,0.0915,0
12:58:15.967,2,20339,0.0210,0
12:58:15.974,2,20351,0.0394,0
12:58:15.981,2,20363,0.0293,0
12:58:16.026,2,20376,0.0646,0
12:58:16.061,2,20389,0.0589,0
12:58:16.105,2,20403,0.0182,0
12:58:16.145,2,20415,0.0138,0
12:58:16.184,2,20427,0.0162,0
12:58:16.216,2,20440,0.0169,0
12:58:16.259,2,20453,0.0149,0
12:58:16.349,2,20465,0.0766,0
12:58:16.353,2,20478,0.0419,0
12:58:16.379,2,20490,0.0234,0
12:58:16.429,2,20504,0.0183,0
12:58:16.465,2,20515,0.0151,0
12:58:16.513,2,20527,0.0279,0
12:58:16.563,2,20540,0.0254,0
12:58:16.584,2,20552,0.0173,0
12:58:16.632,2,20565,0.0304,0
12:58:16.667,2,20578,0.0160,0
12:58:16.710,2,20591,0.0512,0
12:58:16.760,2,20603,0.0576,0
12:58:16.785,2,20615,0.0577,0
12:58:16.856,2,20628,0.0609,0
12:58:16.861,2,20641,0.0177,0
12:58:16.905,2,20655,0.0327,0
12:58:16.976,2,20667,0.0604,0
12:58:16.985,2,20680,0.0167,0
12:58:17.019,2,20693,0.0158,0
12:58:17.071,2,20704,0.0158,0
12:58:17.104,2,20716,0.0249,0
12:58:17.151,2,20729,0.0164,0
12:58:17.198,2,20742,0.1203,0
12:58:17.225,2,20755,0.0161,0
12:58:17.269,2,20768,0.0819,0
12:58:17.328,2,20780,0.5777,0
12:58:17.340,2,20792,0.0133,0
12:58:17.393,2,20805,0.0161,0
12:58:17.424,2,20818,0.0208,0
12:58:17.478,2,20831,0.0303,0
12:58:17.498,2,20845,0.0211,0
12:58:17.562,2,20858,0.0174,0
12:58:17.584,2,20872,0.0128,0
12:58:17.627,2,20884,0.0172,0
12:58:17.656,2,20897,0.0151,0
12:58:17.705,2,20910,0.0181,0
12:58:17.964,2,21029,0.1084,0
12:58:17.977,2,21041,0.0139,0
12:58:17.980,2,21053,0.0117,0
12:58:18.002,2,21064,0.0149,0
12:58:18.005,2,21077,0.0145,0
12:58:18.010,2,21090,0.0148,0
12:58:18.027,2,21103,0.0261,0
12:58:18.030,2,21116,0.0150,0
12:58:18.061,2,21129,0.0174,0
12:58:18.128,2,21142,0.0165,0
12:58:18.144,2,21156,0.0162,0
12:58:18.187,2,21169,0.0188,0
12:58:18.217,2,21181,0.0167,0
12:58:18.269,2,21193,0.0173,0
12:58:18.320,2,21205,0.0231,0
12:58:18.345,2,21217,0.0134,0
12:58:18.396,2,21229,0.0316,0
12:58:18.424,2,21242,0.0244,0
12:58:18.470,2,21254,0.0163,0
12:58:18.531,2,21267,0.0280,0
12:58:18.536,2,21280,0.0154,0
12:58:18.599,2,21292,0.0201,0
12:58:18.624,2,21304,0.0151,0
12:58:18.683,2,21316,0.0282,0
12:58:18.698,2,21329,0.0151,0
12:58:18.751,2,21342,0.0154,0
12:58:18.804,2,21355,0.0360,0
12:58:18.828,2,21367,0.0162,0
12:58:18.866,2,21381,0.0179,0
12:58:18.933,2,21393,0.0621,0
12:58:18.946,2,21405,0.0130,0
12:58:19.001,2,21416,0.0579,0
12:58:19.024,2,21428,0.0177,0
12:58:19.100,2,21441,0.0167,0
12:58:19.112,2,21452,0.0134,0
12:58:19.154,2,21464,0.0603,0
12:58:19.182,2,21476,0.0160,0
12:58:19.229,2,21490,0.0151,0
12:58:19.284,2,21504,0.0180,0
12:58:19.297,2,21516,0.0129,0
12:58:19.354,2,21530,0.0723,0
12:58:19.397,2,21542,0.0162,0
12:58:19.426,2,21556,0.0171,0
12:58:19.487,2,21568,0.0253,0
12:58:19.503,2,21582,0.0134,0
12:58:19.544,2,21594,0.0143,0
12:58:19.590,2,21607,0.0167,0
12:58:19.643,2,21620,0.0169,0
12:58:19.663,2,21632,0.0142,0
12:58:19.717,2,21646,0.0435,0
12:58:19.880,1,30792,0.0582,0
12:58:19.881,2,21756,0.0649,0
12:58:19.895,2,21767,0.0178,0
12:58:19.933,0,33576,0.1739,0
12:58:19.934,1,30805,0.0571,0
12:58:19.934,2,21780,0.0221,0
12:58:19.939,0,33590,0.0237,0
12:58:19.944,0,33605,0.0696,0
12:58:19.945,1,30818,0.1063,0
12:58:19.945,2,21795,0.2200,0
12:58:19.953,1,30832,0.0297,0
12:58:19.953,2,21813,0.0208,0
12:58:19.960,0,33616,0.0374,0
12:58:19.964,1,30844,0.0775,0
12:58:19.965,2,21826,0.0400,0
12:58:19.980,0,33625,0.0180,0
12:58:19.985,2,21837,0.0281,0
12:58:19.989,1,30857,0.0201,0
12:58:20.009,0,33636,0.0212,0
12:58:20.021,2,21850,0.0246,0
12:58:20.071,1,30870,0.0310,0
12:58:20.071,0,33645,0.0183,0
12:58:20.080,2,21862,0.0310,0
12:58:20.080,1,30881,0.0213,0
12:58:20.084,0,33655,0.2217,0
12:58:20.102,1,30889,0.0216,0
12:58:20.104,2,21873,0.0195,0
12:58:20.134,0,33665,0.0229,0
12:58:20.147,2,21885,0.0181,0
12:58:20.148,1,30904,0.0207,0
12:58:20.171,0,33676,0.0174,0
12:58:20.213,2,21897,0.0171,0
12:58:20.216,1,30918,0.0461,0
12:58:20.216,0,33686,0.0144,0
12:58:20.221,2,21910,0.0182,0
12:58:20.233,1,30932,0.0179,0
12:58:20.276,0,33696,0.0269,0
12:58:20.276,1,30945,0.0179,0
12:58:20.276,2,21922,0.0227,0
12:58:20.287,0,33707,0.0180,0
12:58:20.308,2,21935,0.0433,0
12:58:20.308,1,30959,0.0403,0
12:58:20.350,0,33719,0.0615,0
12:58:20.350,2,21947,0.1114,0
12:58:20.351,1,30972,0.0338,0
12:58:20.361,0,33730,0.0188,0
12:58:20.382,2,21959,0.0204,0
12:58:20.411,0,33740,0.0605,0
12:58:20.411,1,30985,0.0364,0
12:58:20.423,1,30999,0.0359,0
12:58:20.427,2,21972,0.0424,0
12:58:20.453,0,33749,0.0175,0
12:58:20.466,1,31012,0.0200,0
12:58:20.467,2,21985,0.0357,0
12:58:20.488,0,33758,0.0167,0
12:58:20.498,2,21996,0.0536,0
12:58:20.527,0,33769,0.0260,0
12:58:20.527,1,31025,0.0169,0
12:58:20.542,2,22009,0.0415,0
12:58:20.551,1,31039,0.0178,0
12:58:20.590,1,31052,0.0239,0
12:58:20.591,0,33780,0.0163,0
12:58:20.593,2,22022,0.0185,0
12:58:20.608,0,33790,0.0235,0
12:58:20.624,2,22033,0.0152,0
12:58:20.626,1,31065,0.0163,0
12:58:20.648,0,33801,0.0209,0
12:58:20.667,2,22046,0.0159,0
12:58:20.673,1,31079,0.0196,0
12:58:20.679,0,33812,0.0174,0
12:58:20.701,2,22059,0.0163,0
12:58:20.708,1,31092,0.0157,0
12:58:20.726,0,33822,0.0209,0
12:58:20.772,2,22071,0.0171,0
12:58:20.774,1,31105,0.0153,0
12:58:20.787,1,31117,0.0182,0
12:58:20.790,2,22083,0.0189,0
12:58:20.842,0,33944,0.0984,0
12:58:20.842,1,31129,0.0305,0
12:58:20.842,2,22096,0.0174,0
12:58:20.856,0,33949,0.0423,0
12:58:20.857,2,22107,0.0184,0
12:58:20.859,0,33962,0.0170,0
12:58:20.909,1,31141,0.0200,0
12:58:20.910,0,33974,0.0907,0
12:58:20.911,2,22120,0.0186,0
12:58:20.913,1,31152,0.0160,0
12:58:20.921,0,33986,0.0214,0
12:58:20.942,1,31167,0.0207,0
12:58:20.970,0,33998,0.0482,0
12:58:20.970,2,22133,0.0163,0
12:58:20.986,2,22147,0.0187,0
12:58:20.992,1,31181,0.0367,0
12:58:21.006,0,34009,0.0163,0
12:58:21.038,2,22160,0.0264,0
12:58:21.042,1,31196,0.0183,0
12:58:21.047,0,34021,0.0186,0
12:58:21.058,2,22172,0.0188,0
12:58:21.072,1,31210,0.0194,0
12:58:21.129,0,34033,0.0191,0
12:58:21.134,2,22186,0.0663,0
12:58:21.134,1,31223,0.0420,0
12:58:21.134,0,34044,0.0157,0
12:58:21.145,1,31236,0.0209,0
12:58:21.146,2,22198,0.0196,0
12:58:21.180,0,34055,0.0177,0
12:58:21.187,2,22212,0.0176,0
12:58:21.191,1,31249,0.0355,0
12:58:21.211,0,34067,0.0162,0
12:58:21.217,2,22224,0.0157,0
12:58:21.228,1,31261,0.0348,0
12:58:21.269,0,34081,0.0181,0
12:58:21.274,2,22237,0.1044,0
12:58:21.274,1,31274,0.0341,0
12:58:21.287,0,34093,0.0162,0
12:58:21.307,1,31287,0.0278,0
12:58:21.308,2,22250,0.0172,0
12:58:21.351,0,34105,0.0200,0
12:58:21.355,2,22261,0.0284,0
12:58:21.356,1,31301,0.0167,0
12:58:21.369,0,34118,0.0191,0
12:58:21.412,2,22273,0.0161,0
12:58:21.413,1,31314,0.0262,0
12:58:21.420,0,34131,0.0173,0
12:58:21.421,2,22286,0.0155,0
12:58:21.429,1,31327,0.0201,0
12:58:21.446,0,34145,0.0192,0
12:58:21.462,1,31341,0.0191,0
12:58:21.463,2,22298,0.0146,0
12:58:21.492,0,34158,0.0193,0
12:58:21.514,2,22310,0.0411,0
12:58:21.515,1,31355,0.0190,0
12:58:21.619,0,34168,0.0525,0
12:58:21.619,2,22323,0.0182,0
12:58:21.620,1,31371,0.0158,0
12:58:21.624,0,34177,0.0342,0
12:58:21.626,2,22336,0.0250,0
12:58:21.627,1,31382,0.0199,0
12:58:21.630,0,34185,0.0230,0
12:58:21.630,2,22349,0.0191,0
12:58:21.634,1,31393,0.0211,0
12:58:21.647,0,34193,0.0162,0
12:58:21.676,2,22363,0.0170,0
12:58:21.679,1,31406,0.0377,0
12:58:21.687,0,34201,0.0186,0
12:58:21.709,2,22376,0.0666,0
12:58:21.713,1,31421,0.0362,0
12:58:21.742,0,34209,0.0154,0
12:58:21.774,1,31493,0.0310,0
