wall_time,cam_index,rtp_seq,depay_ms,dropped
14:01:39.246,0,11147,0.8121,0
14:01:39.251,0,11158,0.2585,0
14:01:39.261,0,11168,0.6010,0
14:01:39.314,0,11178,0.4783,0
14:01:39.339,0,11187,0.7281,0
14:01:39.379,0,11197,3.1605,0
14:01:39.423,0,11208,2.0996,0
14:01:39.472,0,11216,0.6657,0
14:01:39.495,0,11225,2.8248,0
14:01:39.538,0,11234,0.4833,0
14:01:39.579,0,11243,0.4474,0
14:01:39.623,0,11251,2.6908,0
14:01:39.653,0,11259,0.5104,0
14:01:39.697,0,11268,0.5568,0
14:01:39.740,0,11277,0.6247,0
14:01:39.787,0,11286,0.5451,0
14:01:39.815,0,11296,0.4794,0
14:01:39.854,0,11305,0.4956,0
14:01:39.898,0,11314,0.1911,0
14:01:39.940,0,11323,0.6129,0
14:01:39.980,0,11332,0.5212,0
14:01:40.011,0,11341,0.1855,0
14:01:40.060,0,11350,3.5963,0
14:01:40.098,0,11359,0.4289,0
14:01:40.196,0,11368,18.1022,0
14:01:40.206,0,11481,0.1733,0
14:01:40.221,0,11493,0.6639,0
14:01:40.261,0,11505,0.5630,0
14:01:40.293,0,11516,0.7820,0
14:01:40.337,0,11526,0.8320,0
14:01:40.379,0,11536,0.5348,0
14:01:40.423,0,11546,0.5720,0
14:01:40.454,0,11556,1.6145,0
14:01:40.498,0,11567,1.8584,0
14:01:40.546,0,11576,0.5413,0
14:01:40.584,0,11586,0.2486,0
14:01:40.615,0,11596,0.6673,0
14:01:40.666,0,11605,0.5128,0
14:01:40.698,0,11614,0.6065,0
14:01:40.745,0,11623,0.5270,0
14:01:40.774,0,11633,2.8584,0
14:01:40.823,0,11643,6.2071,0
14:01:40.864,0,11653,0.4860,0
14:01:40.900,0,11662,0.1746,0
14:01:40.932,0,11672,0.5055,0
14:01:40.978,0,11681,1.5989,0
14:01:41.069,0,11691,50.9505,0
14:01:41.073,0,11700,0.8519,0
14:01:41.134,0,11710,1.3771,0
14:01:41.217,0,11721,14.1920,0
14:01:41.229,0,11845,0.1976,0
14:01:41.231,0,11858,0.1648,0
14:01:41.262,0,11870,1.2526,0
14:01:41.302,0,11879,0.5516,0
14:01:41.335,0,11889,0.6922,0
14:01:41.379,0,11899,0.4849,0
14:01:41.423,0,11909,0.5986,0
14:01:41.471,0,11920,0.7015,0
14:01:41.494,0,11929,2.0388,0
14:01:41.537,0,11939,0.5385,0
14:01:41.581,0,11948,0.7276,0
14:01:41.626,0,11958,5.1074,0
14:01:41.656,0,11968,2.8000,0
14:01:41.698,0,11978,0.5020,0
14:01:41.739,0,11987,0.5055,0
14:01:41.783,0,11997,0.5313,0
14:01:41.815,0,12007,3.7003,0
14:01:41.858,0,12017,0.6774,0
14:01:41.908,0,12027,8.2739,0
14:01:41.943,0,12037,2.7922,0
14:01:41.975,0,12047,3.7516,0
14:01:42.023,0,12056,0.8354,0
14:01:42.059,0,12066,0.2197,0
14:01:42.101,0,12077,1.7910,0
14:01:42.207,0,12087,18.3422,0
14:01:42.220,0,12211,0.1814,0
14:01:42.254,0,12224,2.0506,0
14:01:42.258,0,12236,0.5291,0
14:01:42.299,0,12246,0.5205,0
14:01:42.343,0,12256,0.2464,0
14:01:42.387,0,12266,0.1943,0
14:01:42.415,0,12276,2.5716,0
14:01:42.466,0,12286,6.1739,0
14:01:42.502,0,12296,0.5194,0
14:01:42.542,0,12306,0.5149,0
14:01:42.576,0,12316,1.3253,0
14:01:42.622,0,12326,4.0270,0
14:01:42.660,0,12336,0.5323,0
14:01:42.707,0,12346,3.1145,0
14:01:42.733,0,12357,0.5980,0
14:01:42.777,0,12367,0.5069,0
14:01:42.819,0,12377,0.6414,0
14:01:42.882,0,12387,1.1819,0
14:01:42.909,0,12396,4.7833,0
14:01:42.940,0,12406,1.7679,0
14:01:42.981,0,12416,1.8937,0
14:01:43.021,0,12426,0.5497,0
14:01:43.054,0,12436,1.7578,0
14:01:43.140,0,12446,42.0535,0
14:01:43.192,0,12458,20.3854,0
14:01:43.205,0,12572,0.1913,0
14:01:43.226,0,12584,1.9747,0
14:01:43.266,0,12596,0.5890,0
14:01:43.294,0,12607,0.5524,0
14:01:43.340,0,12617,0.6119,0
