wall_time,cam_index,full_ms,dropped
12:59:27.898,1,0.0985,0
13:00:11.890,1,57.6724,1099
13:00:11.893,0,23.5890,1449
13:00:11.895,1,3.4426,0
13:00:11.898,2,9.1967,0
13:00:11.904,0,0.0892,0
13:00:11.912,2,4.3485,0
13:00:11.914,1,3.2207,0
13:00:11.921,0,11.3977,0
13:00:11.921,1,0.1626,1
13:00:11.922,2,0.4982,1
13:00:11.927,0,5.5607,0
13:00:11.932,0,4.8616,0
13:00:11.933,1,6.0362,0
13:00:11.933,2,6.4402,0
13:00:11.934,0,2.7554,0
13:00:11.941,2,3.6944,0
13:00:11.972,0,3.3240,0
13:00:11.975,1,2.6703,0
13:00:11.985,2,3.5478,0
13:00:12.010,1,6.5202,0
13:00:12.010,0,3.8838,0
13:00:12.045,2,4.0377,0
13:00:12.050,1,3.9386,0
13:00:12.052,0,2.4672,0
13:00:12.057,2,4.1051,0
13:00:12.099,0,3.7588,0
13:00:12.100,1,4.3668,0
13:00:12.102,2,3.6256,0
13:00:12.131,0,3.7363,0
13:00:12.132,1,2.8966,0
13:00:12.165,2,4.0674,0
13:00:12.169,1,4.8993,0
13:00:12.174,0,8.1123,0
13:00:12.186,2,3.0606,0
13:00:12.219,0,4.1706,0
13:00:12.219,1,4.6261,0
13:00:12.222,2,3.1319,0
13:00:12.244,0,3.3044,0
13:00:12.254,1,5.4392,0
13:00:12.272,2,3.6606,0
13:00:12.297,0,3.8596,0
13:00:12.301,1,8.0800,0
13:00:12.311,2,3.6754,0
13:00:12.333,1,3.7514,0
13:00:12.336,0,5.9563,0
13:00:12.346,2,4.9292,0
13:00:12.395,2,3.5159,0
13:00:12.395,1,4.9413,0
13:00:12.395,0,4.9185,0
13:00:12.407,0,4.8921,0
13:00:12.417,1,4.3394,0
13:00:12.427,2,8.9210,0
13:00:12.460,0,4.0073,0
13:00:12.460,1,4.1844,0
13:00:12.462,2,3.1516,0
13:00:12.487,1,4.2371,0
13:00:12.561,0,5.7650,0
13:00:12.562,2,0.0714,1
13:00:12.563,1,5.0237,0
13:00:12.565,0,3.6081,0
13:00:12.570,0,5.4195,0
13:00:12.574,1,7.0211,0
13:00:12.585,2,3.0924,0
13:00:12.613,0,3.6195,0
13:00:12.619,1,3.5858,0
13:00:12.626,2,6.4113,0
13:00:12.646,1,3.7346,0
13:00:12.651,0,3.5411,0
13:00:12.672,2,3.9347,0
13:00:12.692,1,3.3084,0
13:00:12.695,0,3.8049,0
13:00:12.699,2,4.2115,0
13:00:12.735,1,2.5562,0
13:00:12.745,2,6.3230,0
13:00:12.801,1,5.6571,0
13:00:12.803,2,3.6895,0
