wall_time,cam_index,decoder_ms,dropped
15:40:38.164,0,13.6509,0
15:40:43.458,1,17.1068,0
15:40:57.140,2,16.0884,0
15:40:57.142,1,89.4116,243
15:40:57.147,0,89.4425,366
15:40:57.157,2,16.5533,0
15:40:57.183,0,11.3675,0
15:40:57.246,0,3.0868,0
15:40:57.249,1,16.1980,0
15:40:57.250,2,4.4072,0
15:40:57.256,0,7.2733,0
15:40:57.256,1,7.0266,0
15:40:57.260,2,8.7719,0
15:40:57.264,0,6.1272,0
15:40:57.264,1,6.0748,0
15:40:57.268,2,7.9413,0
15:40:57.272,1,6.0665,0
15:40:57.272,0,6.5271,0
15:40:57.275,2,6.4095,0
15:40:57.279,1,7.0395,0
15:40:57.297,1,4.1051,0
15:40:57.311,0,4.2137,0
15:40:57.318,2,3.6298,0
15:40:57.327,1,3.9862,0
15:40:57.332,0,4.3794,0
15:40:57.356,2,3.2308,0
15:40:57.377,1,3.2043,0
15:40:57.383,0,4.3747,0
15:40:57.392,2,3.4906,0
15:40:57.434,1,3.7249,0
15:40:57.435,0,3.7941,0
15:40:57.438,2,6.3362,0
15:40:57.441,1,5.9832,0
15:40:57.461,0,4.1677,0
15:40:57.469,2,3.9972,0
15:40:57.516,1,3.8039,0
15:40:57.522,2,3.8060,0
15:40:57.522,0,4.5873,0
15:40:57.533,1,3.5171,0
15:40:57.553,0,3.9413,0
15:40:57.566,2,3.7709,0
15:40:57.654,1,3.2757,0
15:40:57.658,0,3.9699,0
15:40:57.661,2,3.8417,0
15:40:57.666,1,3.5718,0
15:40:57.714,0,2.9588,0
15:40:57.717,2,5.7084,0
15:40:57.717,1,5.0244,0
15:40:57.722,0,7.5727,0
15:40:57.725,1,6.0345,0
15:40:57.725,2,6.1965,0
15:40:57.730,0,7.7952,0
15:40:57.732,2,5.7253,0
15:40:57.738,1,4.7500,0
15:40:57.741,0,4.7032,0
15:40:57.744,2,4.1144,0
15:40:57.775,1,4.2485,0
15:40:57.778,0,5.2598,0
15:40:57.795,2,3.2512,0
15:40:57.859,1,3.4584,0
15:40:57.864,0,3.6418,0
15:40:57.867,2,5.0334,0
15:40:57.917,1,3.4106,0
15:40:57.919,0,3.8884,0
15:40:57.926,2,4.4918,0
15:40:57.927,1,3.8995,0
15:40:57.930,0,5.3409,0
15:40:57.937,2,3.6826,0
15:40:57.940,1,4.9888,0
15:40:57.943,0,4.0250,0
15:40:57.949,2,4.0840,0
15:40:57.993,1,4.2086,0
15:40:57.998,0,4.8891,0
15:40:57.998,2,4.7348,0
15:40:58.007,1,4.4663,0
15:40:58.024,0,3.6317,0
15:40:58.024,2,3.5643,0
15:40:58.068,1,3.6648,0
15:40:58.073,0,5.3353,0
15:40:58.076,2,4.2365,0
15:40:58.076,1,4.4636,0
15:40:58.152,1,3.5200,0
15:40:58.152,2,4.4516,0
15:40:58.182,2,3.8287,0
15:40:58.188,0,13.2332,0
15:40:58.192,1,5.4349,0
15:40:58.192,0,3.2720,0
15:40:58.212,0,3.9369,0
15:40:58.215,2,4.4640,0
15:40:58.218,1,5.0943,0
15:40:58.218,0,5.0815,0
15:40:58.270,2,3.6299,0
15:40:58.270,1,3.5252,0
15:40:58.306,0,3.6591,0
15:40:58.307,1,4.4037,0
15:40:58.307,2,4.5952,0
15:40:58.345,0,4.1525,0
15:40:58.346,2,4.9225,0
15:40:58.348,1,6.4925,0
15:40:58.354,0,9.2519,0
15:40:58.354,2,7.6636,0
15:40:58.361,1,5.0295,0
15:40:58.379,0,3.9936,0
15:40:58.394,2,3.2618,0
15:40:58.457,1,4.7175,0
15:40:58.461,0,4.7953,0
15:40:58.465,2,5.5079,0
15:40:58.470,1,4.2589,0
15:40:58.473,0,4.1778,0
15:40:58.477,2,4.6090,0
15:40:58.499,1,4.3615,0
15:40:58.528,0,3.1685,0
15:40:58.556,1,3.4218,0
15:40:58.557,2,4.5841,0
15:40:58.560,0,6.3765,0
15:40:58.564,2,3.9112,0
15:40:58.636,1,3.5495,0
15:40:58.636,0,3.0286,0
15:40:58.643,2,5.4309,0
15:40:58.649,1,5.7255,0
15:40:58.652,0,5.0652,0
15:40:58.659,2,3.7896,0
15:40:58.659,1,3.7020,0
15:40:58.667,0,7.5340,0
15:40:58.675,2,4.2242,0
15:40:58.722,1,3.0837,0
15:40:58.728,0,4.9416,0
15:40:58.752,2,3.2701,0
15:40:58.755,1,4.7900,0
15:40:58.762,0,3.7940,0
15:40:58.764,2,4.5395,0
15:40:58.769,1,4.7859,0
15:40:58.783,2,3.3422,0
15:40:58.787,0,4.5271,0
15:40:58.826,1,3.4223,0
15:40:58.831,0,3.6021,0
15:40:58.837,2,3.4664,0
15:40:58.884,1,3.2823,0
15:40:58.887,0,4.2522,0
15:40:58.890,2,4.0661,0
15:40:58.893,1,6.0570,0
15:40:58.898,0,4.3374,0
15:40:58.912,2,3.9640,0
15:40:58.941,1,4.3789,0
15:40:58.950,0,3.2425,0
15:40:58.954,2,4.4357,0
15:40:58.973,1,4.2271,0
15:40:58.997,0,4.3622,0
15:40:58.998,2,4.6449,0
15:40:59.028,1,4.4323,0
15:40:59.034,0,6.1408,0
15:40:59.064,2,4.5803,0
15:40:59.064,1,4.7942,0
15:40:59.078,0,3.7400,0
15:40:59.193,2,13.9064,0
15:40:59.196,2,3.6719,0
15:40:59.323,1,15.3312,0
15:40:59.329,1,4.7996,0
15:40:59.393,0,12.9842,0
15:40:59.399,0,3.7659,0
15:40:59.400,2,4.5562,0
15:40:59.406,1,5.7618,0
15:40:59.409,0,5.6613,0
15:40:59.409,2,4.4833,0
15:40:59.413,1,5.5128,0
15:40:59.417,0,7.5143,0
15:40:59.420,2,5.8639,0
15:40:59.421,1,5.1988,0
15:40:59.425,0,6.5929,0
15:40:59.428,2,6.6572,0
15:40:59.476,1,3.3612,0
15:40:59.483,0,5.9828,0
15:40:59.484,2,4.9253,0
15:40:59.487,1,7.5858,0
15:40:59.490,0,5.3248,0
15:40:59.490,2,5.5241,0
15:40:59.493,1,5.6369,0
15:40:59.497,0,6.1302,0
15:40:59.500,2,4.0242,0
15:40:59.502,0,3.1547,0
15:40:59.503,1,4.4183,0
15:40:59.505,2,5.2704,0
15:40:59.510,1,4.3347,0
15:40:59.516,0,5.8708,0
15:40:59.533,2,4.4942,0
15:40:59.539,1,5.1194,0
15:40:59.539,0,4.0412,0
15:40:59.543,2,7.2771,0
15:40:59.546,1,7.0957,0
15:40:59.590,0,3.3557,0
15:40:59.599,2,5.3741,0
15:40:59.600,1,4.3693,0
15:40:59.601,0,5.5774,0
15:40:59.608,2,5.7689,0
15:40:59.610,1,4.7074,0
15:40:59.628,0,3.2813,0
15:40:59.675,2,4.3714,0
15:40:59.675,1,3.9762,0
15:40:59.683,0,6.4538,0
15:40:59.683,2,6.8022,0
15:40:59.687,1,5.9201,0
15:40:59.714,0,4.7435,0
15:40:59.714,2,4.8265,0
15:40:59.734,1,3.4379,0
15:40:59.770,0,3.2803,0
15:40:59.774,2,4.1195,0
15:40:59.820,1,3.4062,0
15:40:59.832,0,3.8467,0
15:40:59.837,2,4.1756,0
15:40:59.843,1,4.7162,0
15:40:59.846,0,4.6609,0
15:40:59.853,2,3.6642,0
15:40:59.856,1,3.8006,0
15:40:59.891,0,3.2913,0
15:40:59.892,2,3.4206,0
15:40:59.895,1,6.0362,0
15:40:59.898,0,5.4787,0
15:40:59.931,2,3.4524,0
15:40:59.939,1,3.4531,0
15:40:59.944,0,2.9256,0
15:40:59.969,2,4.4460,0
15:41:00.034,1,4.3353,0
15:41:00.035,2,3.9425,0
15:41:00.035,0,4.4425,0
15:41:00.042,1,7.6132,0
15:41:00.054,0,2.7110,0
15:41:00.091,2,4.1988,0
15:41:00.099,0,3.4285,0
15:41:00.100,1,4.9773,0
15:41:00.104,2,8.1209,0
15:41:00.107,1,6.5758,0
15:41:00.110,2,5.4729,0
15:41:00.183,1,3.2355,0
15:41:00.188,0,13.3784,0
15:41:00.192,1,4.6407,0
15:41:00.192,0,3.8226,0
15:41:00.193,2,5.5271,0
15:41:00.200,0,6.5864,0
15:41:00.230,2,5.4065,0
15:41:00.230,0,4.8621,0
15:41:00.230,1,5.4933,0
15:41:00.237,2,6.7771,0
15:41:00.246,1,3.3628,0
15:41:00.263,0,3.5474,0
15:41:00.294,2,4.0717,0
15:41:00.294,1,3.1634,0
15:41:00.316,0,4.5311,0
15:41:00.319,1,3.7286,0
15:41:00.319,2,5.1178,0
15:41:00.376,2,3.5063,0
15:41:00.376,0,3.5126,0
15:41:00.395,1,3.1681,0
15:41:00.523,2,3.5180,0
15:41:00.523,0,3.6783,0
15:41:00.531,1,3.9923,0
15:41:00.534,0,6.5929,0
15:41:00.538,2,4.8447,0
15:41:00.538,1,5.1502,0
15:41:00.542,0,6.9953,0
15:41:00.545,2,7.0144,0
15:41:00.546,1,7.1204,0
15:41:00.550,0,7.2822,0
15:41:00.553,2,6.4108,0
15:41:00.553,1,6.4938,0
15:41:00.558,0,6.9219,0
15:41:00.561,2,6.1590,0
15:41:00.579,1,4.2472,0
15:41:00.579,0,4.0152,0
15:41:00.593,2,3.4191,0
15:41:00.598,1,4.8570,0
15:41:00.650,0,4.2126,0
15:41:00.651,2,4.7118,0
15:41:00.662,1,3.5495,0
15:41:00.665,0,3.9433,0
15:41:00.668,2,3.5134,0
15:41:00.721,1,3.0889,0
15:41:00.728,0,3.4471,0
15:41:00.730,2,3.4665,0
15:41:00.736,1,4.3410,0
15:41:00.739,0,4.0089,0
15:41:00.745,2,3.4226,0
15:41:00.798,1,4.3267,0
15:41:00.798,0,3.9208,0
15:41:00.799,2,4.0702,0
15:41:00.805,1,6.1014,0
15:41:00.868,2,3.3331,0
15:41:00.868,0,3.7781,0
15:41:00.874,1,6.0447,0
15:41:00.877,0,5.7299,0
15:41:00.877,2,5.6755,0
15:41:00.882,1,7.1198,0
15:41:00.922,0,3.9430,0
15:41:00.928,2,5.2209,0
15:41:00.928,1,4.4256,0
15:41:00.939,2,4.0091,0
15:41:00.939,0,3.4277,0
15:41:01.006,1,4.3678,0
15:41:01.006,0,4.1113,0
15:41:01.010,2,6.3907,0
15:41:01.012,1,5.0098,0
15:41:01.013,0,3.6669,0
