wall_time,cam_index,full_ms,dropped
14:01:39.245,0,0.0809,0
14:01:48.194,2,21.2827,49
14:01:48.197,0,1.9563,223
14:01:48.201,1,6.0199,0
14:01:48.211,2,0.0977,0
14:01:48.220,2,5.5276,0
14:01:48.221,1,4.3566,0
14:01:48.232,0,0.0884,0
14:01:48.236,0,0.7443,0
14:01:48.240,2,5.1596,0
14:01:48.245,1,4.8921,0
14:01:48.270,0,2.2372,0
14:01:48.282,2,3.1169,0
14:01:48.286,1,3.4592,0
14:01:48.300,0,3.3940,0
14:01:48.324,2,2.5908,0
14:01:48.330,1,5.4263,0
14:01:48.345,0,5.4607,0
14:01:48.370,2,4.6231,0
14:01:48.376,1,8.7818,0
14:01:48.388,0,5.4604,0
14:01:48.400,2,5.4227,0
14:01:48.401,1,4.7470,0
14:01:48.429,0,6.1599,0
14:01:48.445,2,6.7294,0
14:01:48.453,1,5.1071,0
14:01:48.463,0,8.9783,0
14:01:48.485,2,4.9241,0
14:01:48.492,1,8.7805,0
14:01:48.504,0,3.9039,0
14:01:48.529,2,6.9724,0
14:01:48.534,1,5.4592,0
14:01:48.545,0,2.2024,0
14:01:48.560,2,5.8400,0
14:01:48.563,1,6.6992,0
14:01:48.590,0,8.0958,0
14:01:48.607,2,8.3979,0
14:01:48.609,1,4.8176,0
14:01:48.619,0,3.3746,0
14:01:48.654,2,6.6076,0
14:01:48.655,1,4.2604,0
14:01:48.668,0,3.7105,0
14:01:48.689,2,6.8883,0
14:01:48.690,1,4.4392,0
14:01:48.706,0,4.8777,0
14:01:48.721,2,5.8696,0
14:01:48.721,1,4.0468,0
14:01:48.750,0,4.1423,0
14:01:48.764,2,4.7153,0
14:01:48.768,1,7.3407,0
14:01:48.778,0,3.6599,0
14:01:48.812,2,9.6777,0
14:01:48.813,1,4.2917,0
14:01:48.827,0,3.2983,0
14:01:48.855,2,6.4543,0
14:01:48.856,1,4.2774,0
14:01:48.868,0,3.2705,0
14:01:48.882,2,6.1762,0
14:01:48.884,1,5.2191,0
14:01:48.908,0,3.0988,0
14:01:48.925,2,4.4531,0
14:01:48.929,1,3.8137,0
14:01:48.953,0,14.8609,0
14:01:48.965,2,4.6140,0
14:01:48.972,1,4.6763,0
14:01:48.982,0,2.8369,0
14:01:49.010,2,5.7745,0
14:01:49.012,1,5.9921,0
14:01:49.026,0,2.5666,0
14:01:49.041,2,7.2288,0
14:01:49.043,1,5.0251,0
14:01:49.070,0,5.7496,0
14:01:49.087,2,6.4440,0
14:01:49.088,1,3.8474,0
14:01:49.108,0,3.2024,0
14:01:49.125,2,4.1188,0
14:01:49.130,1,8.1931,0
14:01:49.168,1,3.3783,0
14:01:49.169,2,4.2637,0
14:01:49.204,2,5.4295,0
14:01:49.205,1,4.0791,0
14:01:49.209,0,0.0374,1
14:01:49.229,0,5.1420,0
14:01:49.247,2,6.7737,0
14:01:49.250,1,5.5873,0
14:01:49.270,0,3.3645,0
14:01:49.285,2,2.6107,0
14:01:49.299,1,3.7923,0
14:01:49.308,0,3.3505,0
14:01:49.333,2,2.7443,0
14:01:49.334,1,3.4852,0
14:01:49.348,0,2.8868,0
14:01:49.364,2,3.4831,0
14:01:49.372,1,4.3677,0
14:01:49.378,0,3.7798,0
14:01:49.408,1,8.2743,0
