wall_time,cam_index,full_ms,skipped
16:05:13.391,2,11.8329,1
16:05:13.392,1,0.2054,1
16:05:13.405,0,6.3382,0
16:05:13.429,0,23.5698,0
16:05:13.441,2,14.6378,0
16:05:13.456,1,16.6171,0
16:05:13.467,0,15.1892,0
16:05:13.479,1,14.3657,0
16:05:13.480,2,14.5300,0
16:05:13.494,0,0.2505,1
16:05:13.514,1,15.7020,0
16:05:13.529,2,21.7569,0
16:05:13.534,1,11.4251,0
16:05:13.541,0,10.8946,0
16:05:13.566,2,27.4717,0
16:05:13.574,1,10.1315,0
16:05:13.589,2,17.1270,0
16:05:13.596,0,16.7517,0
16:05:13.609,1,17.4016,0
16:05:13.618,2,11.0568,0
16:05:13.624,0,8.2112,0
16:05:13.630,0,5.6614,0
16:05:13.638,1,15.9349,0
16:05:13.646,2,12.0307,0
16:05:13.658,0,14.1382,0
16:05:13.675,1,19.6855,0
16:05:13.682,2,9.1708,0
16:05:13.690,1,10.0858,0
16:05:13.697,2,8.6844,0
16:05:13.708,0,15.2118,0
16:05:13.718,1,11.8628,0
16:05:13.732,2,16.7028,0
16:05:13.743,0,13.3939,0
16:05:13.747,1,2.1845,0
16:05:13.768,0,22.5137,0
16:05:13.779,2,9.1533,0
16:05:13.800,0,19.0177,0
16:05:13.812,1,13.0571,0
16:05:13.826,2,17.4998,0
16:05:13.832,1,7.0677,0
16:05:13.841,2,11.9744,0
16:05:13.849,0,9.1397,0
16:05:13.904,0,13.8700,0
16:05:13.917,1,14.9415,0
16:05:13.920,1,2.0329,0
16:05:13.930,0,13.7857,0
16:05:13.942,2,13.3473,0
16:05:13.948,2,5.5213,0
16:05:13.960,1,15.7862,0
16:05:14.030,2,73.0847,0
16:05:14.035,0,0.0673,1
16:05:14.057,1,17.4925,0
16:05:14.058,2,11.1983,0
16:05:14.062,1,5.3995,0
16:05:14.076,0,15.9431,0
16:05:14.086,2,11.5303,0
16:05:14.094,2,7.6118,0
16:05:14.115,1,23.3110,0
16:05:14.123,0,10.4104,0
16:05:14.157,2,33.2938,0
16:05:14.170,1,14.8677,0
16:05:14.177,0,0.0575,1
16:05:14.194,1,13.0594,0
16:05:14.217,2,24.2291,0
16:05:14.219,1,5.3070,0
16:05:14.233,0,16.6771,0
16:05:14.249,2,17.6220,0
16:05:14.255,1,7.9936,0
16:05:14.263,2,10.2696,0
16:05:14.268,0,6.1495,0
16:05:14.296,1,30.6831,0
16:05:14.311,2,18.8327,0
16:05:14.315,0,5.3473,0
16:05:14.329,1,13.7150,0
16:05:14.349,2,21.7905,0
16:05:14.365,0,12.5420,0
16:05:14.377,1,13.1321,0
16:05:14.383,2,11.9606,0
16:05:14.394,0,14.7196,0
16:05:14.422,1,29.5271,0
16:05:14.430,2,33.6439,0
16:05:14.440,0,0.0566,1
16:05:14.454,1,8.3425,0
16:05:14.458,2,4.8795,0
16:05:14.516,1,20.2171,0
16:05:14.531,2,6.7317,0
16:05:14.534,0,3.9647,0
16:05:14.545,1,14.7891,0
16:05:14.563,2,19.6490,0
16:05:14.567,0,6.8839,0
16:05:14.573,1,8.3541,0
16:05:14.583,2,14.7278,0
16:05:14.594,0,11.6282,0
16:05:14.609,1,17.5853,0
16:05:14.625,2,16.5568,0
16:05:14.632,0,9.6359,0
16:05:14.639,1,9.5151,0
16:05:14.650,0,11.2184,0
16:05:14.660,2,11.3079,0
16:05:14.681,2,17.8397,0
16:05:14.695,0,15.8518,0
16:05:14.700,1,0.0581,1
16:05:14.733,0,21.1059,0
16:05:14.734,2,15.5557,0
16:05:14.787,1,21.1246,0
16:05:14.798,2,13.1653,0
16:05:14.807,0,9.5094,0
16:05:14.817,0,10.3738,0
16:05:14.836,2,20.2933,0
16:05:14.841,1,6.7770,0
16:05:14.859,1,17.6402,0
16:05:14.916,2,58.6657,0
16:05:14.929,0,15.8817,0
16:05:14.940,1,13.0900,0
16:05:14.945,2,7.7356,0
16:05:14.957,0,15.6001,0
16:05:14.968,1,13.1297,0
16:05:15.002,2,31.4973,0
16:05:15.009,0,8.5264,0
16:05:15.016,2,10.4378,0
16:05:15.025,1,11.2248,0
16:05:15.047,0,25.5058,0
16:05:15.064,1,18.4530,0
16:05:15.066,2,16.3231,0
16:05:15.081,0,15.7115,0
16:05:15.100,1,20.9273,0
16:05:15.123,2,25.5777,0
16:05:15.130,0,8.6233,0
16:05:15.144,1,15.6848,0
16:05:15.153,0,10.5682,0
16:05:15.157,1,7.2106,0
16:05:15.176,2,20.7487,0
16:05:15.188,0,14.7596,0
16:05:15.194,2,9.6224,0
16:05:15.208,2,14.3539,0
16:05:15.219,1,13.1763,0
16:05:15.227,0,0.0513,1
16:05:15.232,2,6.5609,0
16:05:15.252,1,0.1390,1
16:05:15.266,2,17.5904,0
16:05:15.269,0,6.8430,0
16:05:15.276,1,9.0254,0
16:05:15.291,2,18.5364,0
16:05:15.292,0,5.9688,0
16:05:15.327,2,11.0026,0
16:05:15.347,1,21.9252,0
16:05:15.350,0,5.8494,0
16:05:15.357,1,6.5649,0
16:05:15.371,2,15.4801,0
16:05:15.375,0,6.7936,0
16:05:15.387,1,9.9033,0
16:05:15.404,0,19.5878,0
16:05:15.413,2,12.1728,0
16:05:15.458,2,42.1723,0
16:05:15.461,1,4.4773,0
16:05:15.465,0,5.5736,0
16:05:15.509,2,41.6297,0
16:05:15.523,1,17.6092,0
16:05:15.528,0,8.1866,0
16:05:15.536,1,11.5052,0
16:05:15.545,0,9.9646,0
16:05:15.548,2,6.2445,0
16:05:15.570,1,26.1891,0
16:05:15.580,0,10.5570,0
16:05:15.582,2,0.0502,1
16:05:15.623,1,12.4046,0
16:05:15.634,0,13.4296,0
16:05:15.646,1,17.0320,0
16:05:15.647,2,17.9278,0
16:05:15.650,0,6.1140,0
16:05:15.702,2,11.8013,0
16:05:15.713,1,5.8166,0
16:05:15.728,2,16.6793,0
16:05:15.731,0,6.5355,0
16:05:15.738,1,10.0092,0
16:05:15.751,0,15.1874,0
16:05:15.762,1,14.1222,0
16:05:15.792,0,31.2074,0
16:05:15.802,2,13.1116,0
16:05:15.819,1,19.4812,0
16:05:15.821,0,5.0448,0
16:05:15.858,2,38.7791,0
16:05:15.864,1,7.7075,0
16:05:15.880,2,17.1975,0
16:05:15.890,0,14.7529,0
16:05:15.918,1,29.9211,0
16:05:15.929,0,13.9481,0
16:05:15.936,2,9.8673,0
16:05:15.960,1,26.7497,0
16:05:15.977,0,18.9103,0
16:05:15.978,2,5.2804,0
16:05:16.002,2,23.2964,0
16:05:16.012,1,12.3526,0
16:05:16.037,0,26.8013,0
16:05:16.047,1,13.2657,0
16:05:16.066,0,15.5218,0
16:05:16.068,2,21.5022,0
16:05:16.102,1,35.4298,0
16:05:16.109,0,9.0381,0
16:05:16.125,2,17.3410,0
16:05:16.133,1,13.6322,0
16:05:16.152,2,21.3140,0
16:05:16.163,0,0.0546,1
16:05:16.196,1,34.4768,0
16:05:16.205,2,27.9842,0
16:05:16.221,1,18.5852,0
16:05:16.228,2,11.1135,0
16:05:16.236,0,13.2060,0
16:05:16.249,1,17.7587,0
16:05:16.269,2,21.4684,0
16:05:16.276,0,11.1833,0
16:05:16.283,1,11.1049,0
16:05:16.287,2,5.9607,0
16:05:16.289,0,3.4727,0
16:05:16.300,1,0.3660,1
16:05:16.325,0,17.3117,0
16:05:16.366,2,43.1970,0
16:05:16.377,0,11.9561,0
16:05:16.381,2,8.0966,0
16:05:16.393,2,11.6208,0
16:05:16.397,1,6.4139,0
16:05:16.407,0,12.4091,0
16:05:16.414,1,9.8576,0
16:05:16.423,2,11.9694,0
16:05:16.438,0,0.0653,1
16:05:16.439,1,4.7722,0
16:05:16.461,2,9.2313,0
16:05:16.481,1,17.0429,0
16:05:16.488,0,9.3317,0
16:05:16.489,2,4.8855,0
16:05:16.524,1,22.2692,0
16:05:16.539,2,16.8493,0
16:05:16.541,0,5.8442,0
16:05:16.548,1,11.4045,0
16:05:16.560,0,13.7886,0
16:05:16.565,2,5.7524,0
16:05:16.587,1,6.2355,0
16:05:16.599,0,11.6580,0
16:05:16.604,2,5.7477,0
16:05:16.682,1,55.8302,0
16:05:16.690,2,10.8112,0
16:05:16.701,0,13.8830,0
16:05:16.729,1,29.3737,0
16:05:16.730,0,4.2966,0
16:05:16.735,2,6.8130,0
16:05:16.737,1,5.7581,0
16:05:16.748,2,11.6094,0
16:05:16.768,0,21.9352,0
16:05:16.775,1,8.7518,0
16:05:16.786,2,13.2222,0
16:05:16.797,0,0.0729,1
16:05:16.800,1,4.2760,0
16:05:16.815,2,7.6064,0
16:05:16.864,1,47.3984,0
16:05:16.866,0,3.8154,0
16:05:16.866,2,4.3229,0
16:05:16.940,1,16.5927,0
16:05:16.953,0,16.2710,0
16:05:16.959,2,7.2303,0
16:05:16.960,1,3.1479,0
16:05:16.968,0,10.5032,0
16:05:16.978,2,13.0142,0
16:05:16.983,1,6.9414,0
16:05:16.995,0,15.1088,0
16:05:17.013,2,0.1225,1
16:05:17.017,1,8.8773,0
16:05:17.026,0,7.6208,0
16:05:17.107,1,68.4028,0
16:05:17.156,2,51.4674,0
16:05:17.158,0,4.9726,0
16:05:17.190,1,36.6623,0
16:05:17.242,0,55.8727,0
16:05:17.245,2,58.4227,0
16:05:17.254,1,14.3226,0
16:05:17.261,0,8.8225,0
16:05:17.264,2,5.3368,0
16:05:17.273,1,14.4358,0
16:05:17.275,0,7.0945,0
16:05:17.278,2,7.8936,0
16:05:17.279,1,4.5725,0
16:05:17.288,2,9.7766,0
16:05:17.289,0,2.8077,0
16:05:17.308,1,21.6234,0
