wall_time,cam_index,rtp_seq,network_ms,dropped
15:40:38.164,0,26167,0.0170,0
15:40:38.179,0,26177,0.0389,0
15:40:38.206,0,26189,0.0177,0
15:40:38.236,0,26199,0.0162,0
15:40:38.292,0,26210,0.0252,0
15:40:38.340,0,26220,0.0203,0
15:40:38.367,0,26230,0.0353,0
15:40:38.406,0,26240,0.0197,0
15:40:38.445,0,26250,0.0170,0
15:40:38.576,0,26261,0.0297,0
15:40:38.579,0,26272,0.0161,0
15:40:38.596,0,26285,0.0343,0
15:40:38.808,0,26296,0.0299,0
15:40:38.827,0,26306,0.1065,0
15:40:38.836,0,26316,0.0820,0
15:40:38.841,0,26326,0.1000,0
15:40:38.846,0,26335,0.0371,0
15:40:38.852,0,26344,0.0373,0
15:40:38.857,0,26353,0.0828,0
15:40:38.879,0,26362,0.0331,0
15:40:38.933,0,26371,0.1189,0
15:40:38.962,0,26380,0.0133,0
15:40:39.013,0,26389,0.0139,0
15:40:39.052,0,26397,0.0336,0
15:40:39.347,0,26507,0.1546,0
15:40:39.359,0,26518,0.0177,0
15:40:39.390,0,26531,0.0317,0
15:40:39.400,0,26542,0.0218,0
15:40:39.423,0,26553,0.0178,0
15:40:39.463,0,26563,0.0936,0
15:40:39.500,0,26571,0.0342,0
15:40:39.525,0,26581,0.0179,0
15:40:39.536,0,26590,0.0158,0
15:40:39.582,0,26601,0.0316,0
15:40:39.591,0,26611,0.1104,0
15:40:39.595,0,26621,0.0139,0
15:40:39.603,0,26631,0.0474,0
15:40:39.613,0,26641,0.0357,0
15:40:39.641,0,26650,0.0177,0
15:40:39.731,0,26658,0.0171,0
15:40:39.782,0,26667,0.1209,0
15:40:39.785,0,26677,0.0341,0
15:40:39.807,0,26687,0.0439,0
15:40:39.856,0,26696,0.0492,0
15:40:39.884,0,26707,0.0187,0
15:40:39.934,0,26715,0.0418,0
15:40:39.984,0,26724,0.0368,0
15:40:40.001,0,26733,0.0337,0
15:40:40.048,0,26742,0.0338,0
15:40:40.264,0,26864,0.1511,0
15:40:40.278,0,26876,0.0157,0
15:40:40.289,0,26887,0.0165,0
15:40:40.337,0,26900,0.0291,0
15:40:40.342,0,26910,0.0644,0
15:40:40.347,0,26920,0.0302,0
15:40:40.351,0,26931,0.0163,0
15:40:40.412,0,26940,0.0355,0
15:40:40.452,0,26950,0.0150,0
15:40:40.458,0,26960,0.0144,0
15:40:40.484,0,26971,0.0175,0
15:40:40.546,0,26979,0.1069,0
15:40:40.591,0,26988,0.0195,0
15:40:40.607,0,26998,0.0168,0
15:40:40.858,0,27008,0.0364,0
15:40:40.863,0,27018,0.1161,0
15:40:40.866,0,27027,0.0144,0
15:40:40.943,0,27037,0.0417,0
15:40:40.975,0,27048,0.0761,0
15:40:40.980,0,27059,0.0630,0
15:40:40.984,0,27071,0.0361,0
15:40:41.050,0,27082,0.0233,0
15:40:41.053,0,27092,0.0157,0
15:40:41.189,0,27102,0.1136,0
15:40:41.192,0,27112,0.0130,0
15:40:41.314,0,27229,0.1378,0
15:40:41.356,0,27243,0.0356,0
15:40:41.369,0,27254,0.0462,0
15:40:41.377,0,27266,0.0285,0
15:40:41.380,0,27277,0.0341,0
15:40:41.404,0,27287,0.0180,0
15:40:41.408,0,27297,0.0331,0
15:40:41.412,0,27307,0.0364,0
15:40:41.437,0,27318,0.0162,0
15:40:41.468,0,27328,0.0185,0
15:40:41.522,0,27337,0.2384,0
15:40:41.528,0,27346,0.0158,0
15:40:41.601,0,27355,0.0221,0
15:40:41.617,0,27365,0.0168,0
15:40:41.674,0,27375,0.0178,0
15:40:41.743,0,27384,0.0203,0
15:40:41.746,0,27393,0.0115,0
15:40:41.802,0,27403,0.0189,0
15:40:41.823,0,27413,0.0190,0
15:40:41.853,0,27422,0.0177,0
15:40:41.889,0,27433,0.0184,0
15:40:41.934,0,27443,0.0204,0
15:40:41.981,0,27453,0.0342,0
15:40:42.011,0,27463,0.0175,0
15:40:42.051,0,27472,0.0164,0
15:40:42.184,0,27596,0.0492,0
