wall_time,cam_index,rtp_seq,network_ms,dropped
15:26:15.474,0,13669,0.0251,0
15:26:15.498,0,13683,0.0323,0
15:26:15.503,0,13696,0.0158,0
15:26:15.511,0,13709,0.0594,0
15:26:15.516,0,13721,0.0710,0
15:26:15.519,0,13734,0.0191,0
15:26:15.581,0,13745,0.1415,0
15:26:15.618,0,13757,0.0403,0
15:26:15.655,0,13768,0.0274,0
15:26:15.689,0,13780,0.0444,0
15:26:15.719,0,13792,0.0163,0
15:26:15.759,0,13803,0.0149,0
15:26:15.822,0,13815,0.1589,0
15:26:15.839,0,13826,0.0119,0
15:26:15.875,0,13837,0.0222,0
15:26:15.913,0,13848,0.0132,0
15:26:15.964,0,13859,0.0186,0
15:26:16.022,0,13871,0.0174,0
15:26:16.033,0,13883,0.0134,0
15:26:16.098,0,13894,0.0380,0
15:26:16.120,0,13905,0.0290,0
15:26:16.166,0,13916,0.0216,0
15:26:16.192,0,13927,0.0199,0
15:26:16.238,0,13938,0.0354,0
15:26:16.340,0,14034,0.0804,0
15:26:16.354,0,14043,0.0108,0
15:26:16.421,0,14058,0.0183,0
15:26:16.433,0,14072,0.0397,0
15:26:16.436,0,14085,0.0144,0
15:26:16.494,0,14095,0.0605,0
15:26:16.519,0,14106,0.0155,0
15:26:16.624,0,14117,0.0166,0
15:26:16.628,0,14130,0.0144,0
15:26:16.636,0,14141,0.0129,0
15:26:16.696,0,14152,0.0490,0
15:26:16.719,0,14164,0.0149,0
15:26:16.763,0,14177,0.0155,0
15:26:16.795,0,14187,0.0159,0
15:26:16.849,0,14197,0.0167,0
15:26:16.890,0,14207,0.0145,0
15:26:16.913,0,14219,0.0306,0
15:26:16.977,0,14230,0.0799,0
15:26:16.995,0,14242,0.0117,0
15:26:17.045,0,14253,0.0203,0
15:26:17.072,0,14265,0.0194,0
15:26:17.120,0,14276,0.0139,0
15:26:17.194,0,14287,0.0167,0
15:26:17.203,0,14298,0.0229,0
15:26:17.248,0,14310,0.0707,0
15:26:17.358,0,14404,0.1099,0
15:26:17.411,0,14417,0.0632,0
15:26:17.416,0,14429,0.0110,0
15:26:17.422,0,14441,0.0330,0
15:26:17.466,0,14453,0.0247,0
15:26:17.482,0,14465,0.0126,0
15:26:17.530,0,14478,0.0239,0
15:26:17.555,0,14488,0.0319,0
15:26:17.605,0,14499,0.0350,0
15:26:17.638,0,14510,0.0148,0
15:26:17.682,0,14522,0.0177,0
15:26:17.752,0,14533,0.1902,0
15:26:17.762,0,14544,0.0193,0
15:26:17.822,0,14555,0.0711,0
15:26:17.832,0,14566,0.0170,0
15:26:17.913,0,14578,0.1134,0
15:26:17.918,0,14591,0.0149,0
15:26:17.981,0,14603,0.0157,0
15:26:17.997,0,14614,0.0128,0
15:26:18.042,0,14624,0.0256,0
15:26:18.106,0,14635,0.0332,0
15:26:18.123,0,14647,0.0139,0
15:26:18.170,0,14659,0.0520,0
15:26:18.197,0,14669,0.0123,0
15:26:18.243,0,14681,0.0159,0
15:26:18.324,0,14789,0.0729,0
15:26:18.334,0,14798,0.0095,0
15:26:18.371,0,14811,0.0270,0
15:26:18.396,0,14823,0.0143,0
15:26:18.446,0,14835,0.0155,0
15:26:18.480,0,14847,0.0650,0
15:26:18.522,0,14858,0.0332,0
15:26:18.590,0,14869,0.0164,0
15:26:18.593,0,14880,0.0110,0
15:26:18.650,0,14892,0.0595,0
15:26:18.678,0,14903,0.0158,0
15:26:18.725,0,14915,0.0242,0
15:26:18.756,0,14927,0.0345,0
15:26:18.796,0,14936,0.0141,0
15:26:18.868,0,14947,0.0857,0
15:26:18.872,0,14958,0.0144,0
15:26:18.941,0,14970,0.0256,0
15:26:18.955,0,14982,0.0112,0
15:26:19.008,0,14994,0.0514,0
15:26:19.033,0,15005,0.0148,0
15:26:19.080,0,15016,0.0180,0
15:26:19.185,0,15026,0.0245,0
15:26:19.188,0,15037,0.0110,0
15:26:19.192,0,15050,0.0106,0
15:26:19.249,0,15061,0.0360,0
15:26:19.403,0,15185,0.0594,0
15:26:19.456,0,15196,0.0730,0
15:26:19.462,0,15210,0.0628,0
15:26:19.467,0,15221,0.0484,0
15:26:19.470,0,15233,0.0265,0
15:26:19.495,0,15244,0.0106,0
15:26:19.516,0,15255,0.0184,0
15:26:19.565,0,15266,0.0213,0
15:26:19.593,0,15276,0.0148,0
15:26:19.650,0,15287,0.0579,0
15:26:19.703,0,15297,0.0260,0
15:26:19.717,0,15308,0.0122,0
15:26:19.765,0,15318,0.0331,0
15:26:19.801,0,15329,0.0196,0
15:26:19.853,0,15341,0.0136,0
15:26:19.878,0,15350,0.0155,0
15:26:19.916,0,15361,0.0983,0
15:26:19.988,0,15372,0.0163,0
15:26:20.002,0,15383,0.0402,0
15:26:20.051,0,15393,0.0860,0
15:26:20.072,0,15404,0.0207,0
15:26:20.123,0,15414,0.0342,0
15:26:20.159,0,15424,0.0175,0
15:26:20.199,0,15437,0.0173,0
15:26:20.251,0,15448,0.1029,0
15:26:20.358,0,15554,0.0464,0
15:26:20.369,0,15567,0.0226,0
15:26:20.376,0,15579,0.0150,0
15:26:20.460,0,15589,0.0320,0
15:26:20.467,0,15600,0.1164,0
15:26:20.481,0,15612,0.0106,0
15:26:20.532,0,15623,0.0366,0
15:26:20.559,0,15635,0.0131,0
15:26:20.615,0,15645,0.0740,0
15:26:20.640,0,15655,0.0419,0
15:26:20.677,0,15666,0.0153,0
15:26:20.758,0,15677,0.0826,0
15:26:20.763,0,15688,0.0155,0
15:26:20.821,0,15698,0.0341,0
15:26:20.831,0,15708,0.0339,0
15:26:20.881,0,15718,0.0199,0
15:26:20.957,0,15730,0.0171,0
15:26:20.970,0,15742,0.0339,0
15:26:20.996,0,15752,0.0449,0
15:26:21.040,0,15763,0.0184,0
15:26:21.114,0,15774,0.0959,0
15:26:21.119,0,15785,0.0217,0
15:26:21.177,0,15797,0.0152,0
15:26:21.201,0,15809,0.0114,0
15:26:21.245,0,15819,0.0155,0
15:26:21.341,0,15897,0.0353,0
15:26:21.404,0,15911,0.0322,0
15:26:21.409,0,15923,0.0557,0
15:26:21.414,0,15936,0.1365,0
15:26:21.467,0,15948,0.0433,0
15:26:21.479,0,15959,0.0376,0
15:26:21.550,0,15970,0.0375,0
15:26:21.553,0,15983,0.0198,0
15:26:21.599,0,15994,0.0665,0
15:26:21.702,0,16005,0.0190,0
15:26:21.710,0,16017,0.0315,0
15:26:21.712,0,16028,0.0105,0
15:26:21.774,0,16039,0.0364,0
15:26:21.805,0,16051,0.0139,0
15:26:21.840,0,16063,0.0140,0
15:26:21.875,0,16073,0.0145,0
15:26:21.919,0,16085,0.0137,0
15:26:21.970,0,16097,0.0155,0
15:26:22.038,0,16108,0.0266,0
15:26:22.042,0,16120,0.0110,0
15:26:22.077,0,16131,0.0178,0
15:26:22.121,0,16143,0.0149,0
15:26:22.160,0,16154,0.0205,0
15:26:22.199,0,16165,0.0341,0
15:26:22.249,0,16176,0.1000,0
15:26:22.307,0,16251,0.0341,0
15:26:22.385,0,16265,0.1860,0
15:26:22.396,0,16280,0.0524,0
15:26:22.400,0,16293,0.0137,0
15:26:22.450,0,16307,0.0163,0
15:26:22.477,0,16318,0.0151,0
15:26:22.536,0,16329,0.0391,0
15:26:22.585,0,16340,0.0348,0
15:26:22.601,0,16352,0.0660,0
15:26:22.647,0,16364,0.0328,0
15:26:22.688,0,16375,0.0217,0
15:26:22.722,0,16386,0.0155,0
15:26:22.875,0,16397,0.1888,0
15:26:22.878,0,16408,0.0177,0
15:26:22.886,0,16420,0.0241,0
15:26:22.889,0,16431,0.0116,0
15:26:22.925,0,16444,0.0136,0
15:26:23.012,0,16456,0.0154,0
15:26:23.018,0,16469,0.0827,0
15:26:23.039,0,16481,0.0142,0
15:26:23.092,0,16493,0.2051,0
15:26:23.131,0,16504,0.0235,0
15:26:23.160,0,16515,0.0124,0
15:26:23.204,0,16526,0.0312,0
15:26:23.269,0,16537,0.1392,0
15:26:23.410,0,16618,0.1014,0
15:26:23.422,1,4970,0.0983,0
15:26:23.423,0,16628,0.0774,0
15:26:23.429,1,4985,0.0180,0
15:26:23.432,1,4998,0.0506,0
15:26:23.434,0,16642,0.0588,0
15:26:23.435,0,16655,0.0165,0
15:26:23.439,1,5011,0.0875,0
15:26:23.440,0,16668,0.0429,0
15:26:23.497,1,5025,0.0823,0
15:26:23.498,0,16680,0.0376,0
15:26:23.522,1,5038,0.0558,0
15:26:23.523,0,16693,0.0350,0
15:26:23.551,1,5051,0.0359,0
15:26:23.554,0,16705,0.0573,0
15:26:23.618,1,5064,0.0217,0
15:26:23.619,0,16718,0.0522,0
15:26:23.645,0,16731,0.0638,0
15:26:23.645,1,5077,0.0380,0
15:26:23.702,1,5091,0.1253,0
15:26:23.703,0,16745,0.0130,0
15:26:23.708,1,5106,0.0112,0
15:26:23.715,0,16758,0.0132,0
15:26:23.760,1,5117,0.0138,0
15:26:23.762,0,16771,0.0148,0
15:26:23.833,1,5130,0.0177,0
15:26:23.834,0,16782,0.0487,0
15:26:23.838,1,5143,0.0112,0
15:26:23.845,0,16793,0.0137,0
15:26:23.869,1,5156,0.0121,0
15:26:23.871,0,16804,0.0111,0
15:26:23.914,1,5169,0.0179,0
15:26:23.923,0,16815,0.0143,0
15:26:23.984,1,5182,0.0167,0
15:26:23.985,0,16827,0.0294,0
15:26:23.998,1,5194,0.0141,0
15:26:24.003,0,16838,0.0115,0
15:26:24.050,1,5207,0.1055,0
15:26:24.061,0,16849,0.0771,0
15:26:24.074,1,5218,0.0138,0
15:26:24.078,0,16861,0.0200,0
15:26:24.120,1,5231,0.0261,0
15:26:24.120,0,16872,0.0171,0
15:26:24.176,1,5244,0.1205,0
15:26:24.177,0,16883,0.0343,0
15:26:24.189,1,5257,0.0378,0
15:26:24.191,0,16896,0.0127,0
15:26:24.248,0,16908,0.0305,0
15:26:24.248,1,5271,0.0179,0
15:26:24.275,1,5284,0.0182,0
15:26:24.386,0,16999,0.1296,0
15:26:24.387,1,5296,0.0330,0
15:26:24.393,1,5308,0.0120,0
15:26:24.405,0,17013,0.0317,0
15:26:24.412,0,17027,0.0119,0
15:26:24.431,1,5320,0.3815,0
15:26:24.431,0,17040,0.0322,0
15:26:24.434,1,5333,0.0129,0
15:26:24.445,0,17052,0.0114,0
15:26:24.500,0,17063,0.0366,0
15:26:24.500,1,5345,0.0239,0
15:26:24.513,1,5357,0.0107,0
15:26:24.519,0,17074,0.0342,0
15:26:24.565,1,5369,0.0283,0
15:26:24.565,0,17085,0.0165,0
15:26:24.595,1,5380,0.0127,0
15:26:24.599,0,17096,0.0323,0
15:26:24.632,0,17109,0.0163,0
15:26:24.641,1,5392,0.0172,0
15:26:24.696,1,5404,0.0180,0
15:26:24.697,0,17121,0.0183,0
15:26:24.717,1,5418,0.0719,0
15:26:24.718,0,17133,0.0157,0
15:26:24.757,1,5431,0.0172,0
15:26:24.765,0,17145,0.0135,0
15:26:24.793,0,17156,0.0158,0
15:26:24.821,1,5445,0.0310,0
15:26:24.829,1,5456,0.0125,0
15:26:24.836,0,17168,0.0121,0
15:26:24.924,1,5468,0.0342,0
15:26:24.925,0,17181,0.0362,0
15:26:24.929,1,5481,0.0113,0
15:26:24.930,0,17193,0.0111,0
15:26:24.972,1,5493,0.0279,0
15:26:24.972,0,17205,0.0151,0
15:26:24.987,1,5505,0.0109,0
15:26:24.997,0,17216,0.0137,0
15:26:25.062,0,17226,0.1174,0
15:26:25.062,1,5517,0.0940,0
15:26:25.076,1,5528,0.0307,0
15:26:25.081,0,17238,0.0118,0
15:26:25.125,1,5540,0.0800,0
15:26:25.125,0,17249,0.0412,0
15:26:25.158,1,5553,0.0898,0
15:26:25.159,0,17260,0.0328,0
15:26:25.189,1,5561,0.0143,0
15:26:25.202,0,17273,0.0167,0
15:26:25.261,1,5576,0.0289,0
15:26:25.261,0,17285,0.0378,0
15:26:25.348,0,17383,0.0631,0
15:26:25.367,1,5699,0.2048,0
15:26:25.422,1,5713,0.0917,0
15:26:25.422,0,17396,0.0504,0
15:26:25.428,1,5727,0.0117,0
15:26:25.433,0,17409,0.0604,0
15:26:25.436,1,5740,0.0840,0
15:26:25.436,0,17421,0.0612,0
15:26:25.440,1,5753,0.0328,0
15:26:25.443,0,17433,0.0136,0
15:26:25.500,1,5767,0.0321,0
15:26:25.501,0,17444,0.0337,0
15:26:25.579,1,5779,0.0157,0
15:26:25.586,0,17455,0.0307,0
15:26:25.591,1,5792,0.0385,0
15:26:25.591,0,17466,0.0321,0
15:26:25.610,1,5805,0.0136,0
15:26:25.613,0,17478,0.0122,0
15:26:25.658,1,5816,0.1319,0
15:26:25.659,0,17489,0.0320,0
15:26:25.678,1,5828,0.0172,0
15:26:25.678,0,17500,0.0152,0
15:26:25.741,0,17512,0.0245,0
15:26:25.741,1,5842,0.0154,0
15:26:25.755,1,5854,0.0166,0
15:26:25.757,0,17523,0.0110,0
15:26:25.801,1,5868,0.0286,0
15:26:25.802,0,17535,0.0138,0
15:26:25.858,1,5880,0.0181,0
15:26:25.858,0,17547,0.1449,0
15:26:25.868,1,5892,0.0137,0
15:26:25.876,0,17559,0.0111,0
15:26:25.936,0,17570,0.0912,0
15:26:25.936,1,5904,0.0321,0
15:26:25.957,1,5917,0.0199,0
15:26:25.960,0,17581,0.0127,0
15:26:25.996,1,5930,0.0144,0
15:26:26.001,0,17593,0.0394,0
15:26:26.031,1,5941,0.0140,0
15:26:26.034,0,17606,0.0128,0
15:26:26.086,0,17617,0.0257,0
15:26:26.086,1,5955,0.0183,0
15:26:26.115,1,5968,0.0153,0
