wall_time,cam_index,full_ms,skipped
10:04:45.081,2,7.4761,0
10:04:45.116,1,21.9633,0
10:04:45.117,0,41.3348,0
10:04:45.152,0,28.1119,0
10:04:45.168,1,13.7813,0
10:04:45.168,2,23.3884,0
10:04:45.181,0,23.6638,0
10:04:45.226,1,23.2568,0
10:04:45.234,1,7.7001,0
10:04:45.240,0,30.6475,0
10:04:45.246,2,0.0700,1
10:04:45.247,0,6.7916,0
10:04:45.285,0,14.9273,0
10:04:45.289,1,24.9404,0
10:04:45.324,1,19.3027,0
10:04:45.332,2,42.6129,0
10:04:45.337,0,0.4302,1
10:04:45.341,2,7.7766,0
10:04:45.345,1,17.5868,0
10:04:45.377,2,29.4902,0
10:04:45.388,0,10.4292,0
10:04:45.390,1,26.8771,0
10:04:45.405,2,22.2542,0
10:04:45.405,1,12.6109,0
10:04:45.428,0,31.5442,0
10:04:45.436,2,18.2614,0
10:04:45.530,2,32.2818,0
10:04:45.557,2,9.1371,0
10:04:45.560,1,35.3571,0
10:04:45.574,0,22.6209,0
10:04:45.578,0,4.7313,0
10:04:45.588,1,10.4885,0
10:04:45.588,2,16.7177,0
10:04:45.637,1,12.4697,0
10:04:45.637,2,29.5975,0
10:04:45.640,0,15.4238,0
10:04:45.669,1,16.3497,0
10:04:45.679,2,20.4526,0
10:04:45.825,0,30.0368,1
10:04:45.878,1,6.0455,1
10:04:45.881,0,9.9191,0
10:04:45.887,1,9.0709,0
10:04:45.889,0,7.0613,0
10:04:45.895,1,7.4975,0
10:04:45.903,2,87.7492,0
10:04:45.903,0,13.6572,0
10:04:45.907,2,3.6967,0
10:04:45.913,2,6.4999,0
10:04:45.920,2,6.3353,0
10:04:45.932,2,11.7230,0
10:04:45.935,1,9.0560,0
10:04:45.936,0,8.7138,0
10:04:45.972,2,5.6255,0
10:04:45.973,1,12.7032,0
10:04:45.987,0,19.0135,0
10:04:46.027,1,7.4039,0
10:04:46.036,0,9.2545,0
10:04:46.036,2,13.5620,0
10:04:46.133,0,39.7843,0
10:04:46.158,0,13.1845,0
10:04:46.164,1,18.7579,0
10:04:46.164,2,36.9128,0
10:04:46.188,2,18.5996,0
10:04:46.196,1,18.1143,0
10:04:46.205,0,16.1980,0
10:04:46.224,1,12.9755,0
10:04:46.227,2,11.7223,0
10:04:46.228,0,10.0453,0
10:04:46.264,2,21.2840,0
10:04:46.264,1,12.0988,0
10:04:46.276,0,22.4631,0
10:04:46.308,2,6.5461,0
10:04:46.309,1,26.5996,0
10:04:46.310,0,8.3053,0
10:04:46.342,1,15.6119,0
10:04:46.350,2,22.7915,0
10:04:46.386,1,18.7691,0
10:04:46.389,2,11.4505,0
10:04:46.433,1,9.1255,0
10:04:46.440,2,9.5586,0
10:04:46.474,0,79.2462,0
10:04:46.495,0,20.5836,0
10:04:46.578,0,12.1289,0
