wall_time,cam_index,rtp_seq,depay_ms,dropped
12:40:59.768,0,4387,0.7541,0
12:40:59.773,0,4398,0.2159,0
12:40:59.841,0,4408,0.9597,0
12:40:59.846,0,4417,0.7506,0
12:40:59.900,0,4427,45.7405,0
12:40:59.904,0,4437,0.7565,0
12:40:59.940,0,4447,0.8589,0
12:41:00.026,0,4456,0.9415,0
12:41:00.028,0,4466,0.2039,0
12:41:00.055,0,4476,0.5088,0
12:41:00.103,0,4486,0.9949,0
12:41:00.143,0,4495,1.1432,0
12:41:00.182,0,4505,2.5942,0
12:41:00.213,0,4516,0.9603,0
12:41:00.258,0,4525,0.8430,0
12:41:00.345,0,4536,1.2104,0
12:41:00.349,0,4545,0.5431,0
12:41:00.380,0,4554,2.0436,0
12:41:00.418,0,4564,0.9532,0
12:41:00.464,0,4573,0.6354,0
12:41:00.542,0,4583,1.7776,0
12:41:00.549,0,4593,0.9682,0
12:41:00.580,0,4602,0.7666,0
12:41:00.631,0,4611,1.1436,0
12:41:00.782,0,4621,21.6686,0
12:41:00.795,0,4732,0.2350,0
12:41:00.798,0,4745,0.1879,0
12:41:00.800,0,4755,0.1220,0
12:41:00.818,0,4764,0.4878,0
12:41:00.864,0,4774,3.7189,0
12:41:00.901,0,4785,1.3378,0
12:41:00.932,0,4795,0.6033,0
12:41:00.976,0,4805,0.3500,0
12:41:01.019,0,4815,1.3807,0
12:41:01.062,0,4825,0.8094,0
12:41:01.092,0,4835,0.5707,0
12:41:01.137,0,4845,1.0469,0
12:41:01.183,0,4854,1.1590,0
12:41:01.236,0,4864,0.6010,0
12:41:01.264,0,4873,2.4787,0
12:41:01.302,0,4883,1.6688,0
12:41:01.339,0,4892,3.5134,0
12:41:01.379,0,4901,0.8021,0
12:41:01.444,0,4911,0.6112,0
12:41:01.463,0,4921,0.9696,0
12:41:01.509,0,4931,0.9563,0
12:41:01.538,0,4941,0.6082,0
12:41:01.578,0,4952,0.7795,0
12:41:01.620,0,4962,1.0250,0
12:41:01.787,0,4973,43.7771,0
12:41:01.801,0,5083,0.2634,0
12:41:01.803,0,5092,0.1333,0
12:41:01.805,0,5102,0.1369,0
12:41:01.824,0,5112,0.6700,0
12:41:01.858,0,5122,0.6089,0
12:41:01.955,0,5132,4.6119,0
12:41:01.958,0,5142,0.5414,0
12:41:01.981,0,5153,0.5811,0
12:41:02.022,0,5163,0.8526,0
12:41:02.063,0,5173,4.0247,0
12:41:02.117,0,5184,9.0069,0
12:41:02.132,0,5196,0.1986,0
12:41:02.179,0,5206,0.4070,0
12:41:02.228,0,5215,0.8566,0
12:41:02.274,0,5226,2.6205,0
12:41:02.309,0,5236,7.8100,0
12:41:02.348,0,5246,1.1429,0
12:41:02.383,0,5258,2.1395,0
12:41:02.421,0,5268,3.8894,0
12:41:02.465,0,5277,5.0964,0
12:41:02.506,0,5289,1.7714,0
12:41:02.535,0,5300,2.5132,0
12:41:02.595,0,5312,1.6614,0
12:41:02.619,0,5321,1.0124,0
12:41:02.854,0,5330,16.4119,0
12:41:02.867,0,5461,0.4663,0
12:41:02.877,0,5471,1.1530,0
12:41:02.884,0,5480,1.1306,0
12:41:02.887,0,5490,0.2556,0
12:41:02.896,0,5500,3.0096,0
12:41:02.899,0,5512,0.4920,0
12:41:02.943,0,5522,1.3086,0
12:41:02.973,0,5531,0.5520,0
12:41:03.018,0,5539,0.9099,0
12:41:03.063,0,5548,1.0731,0
12:41:03.154,0,5559,1.2215,0
12:41:03.190,0,5568,0.7955,0
12:41:03.221,0,5579,3.6434,0
12:41:03.259,0,5589,1.4320,0
12:41:03.301,0,5599,1.6073,0
12:41:03.344,0,5612,4.8933,0
