wall_time,cam_index,full_ms,dropped
12:58:24.110,2,0.1184,0
12:58:26.180,1,0.0789,0
12:58:32.001,1,20.2506,148
12:58:32.004,2,125.9594,197
12:58:32.029,1,5.7901,0
12:58:32.030,0,29.8546,0
12:58:32.057,0,4.8608,0
12:58:32.057,1,0.0580,1
12:58:32.061,0,4.0255,0
12:58:32.065,0,3.6010,0
12:58:32.065,1,3.0484,0
12:58:32.071,2,0.2471,1
12:58:32.075,2,0.1527,0
12:58:32.080,2,0.1629,0
12:58:32.083,2,0.1714,0
12:58:32.104,1,3.9180,0
12:58:32.104,0,3.9345,0
12:58:32.109,2,3.1813,0
12:58:32.140,0,4.1546,0
12:58:32.140,1,4.3646,0
12:58:32.163,2,4.0222,0
12:58:32.171,0,5.3369,0
12:58:32.174,1,5.3774,0
12:58:32.181,2,4.1348,0
12:58:32.244,0,3.8118,0
12:58:32.245,1,3.9678,0
12:58:32.246,2,4.3973,0
12:58:32.259,0,4.7770,0
12:58:32.263,1,6.2157,0
12:58:32.270,2,4.1782,0
12:58:32.308,0,3.2087,0
12:58:32.308,1,3.4533,0
12:58:32.313,2,6.0665,0
12:58:32.333,0,2.8889,0
12:58:32.336,1,5.7142,0
12:58:32.387,1,4.2396,0
12:58:32.387,0,4.3992,0
12:58:32.387,2,0.1876,1
12:58:32.419,0,4.0215,0
12:58:32.422,1,6.3350,0
12:58:32.443,2,3.0797,0
12:58:32.459,0,3.1226,0
12:58:32.464,1,7.8079,0
12:58:32.471,2,3.6398,0
12:58:32.522,1,4.7039,0
12:58:32.522,0,4.9356,0
12:58:32.523,2,4.4146,0
12:58:32.538,0,3.0682,0
12:58:32.539,1,3.7174,0
12:58:32.551,2,8.2350,0
12:58:32.590,0,4.0248,0
12:58:32.591,2,4.3461,0
12:58:32.591,1,4.6919,0
12:58:32.623,0,3.6108,0
12:58:32.625,1,4.8296,0
12:58:32.681,0,3.5610,0
12:58:32.682,2,0.1736,1
12:58:32.683,1,4.2035,0
12:58:32.696,0,3.8259,0
12:58:32.698,1,4.7183,0
12:58:32.708,2,5.3009,0
12:58:32.744,0,3.8948,0
12:58:32.745,1,4.7443,0
12:58:32.749,2,4.2699,0
12:58:32.779,0,3.6731,0
12:58:32.804,1,27.2170,0
12:58:32.804,2,4.3511,0
12:58:32.809,0,2.9674,0
12:58:32.812,1,4.2501,0
12:58:32.823,2,6.0849,0
12:58:32.869,0,3.7613,0
12:58:32.869,1,4.2582,0
12:58:32.870,2,5.2068,0
12:58:32.898,1,5.1690,0
12:58:32.930,2,22.7515,0
12:58:32.963,1,4.7677,0
12:58:32.965,2,5.0191,0
12:58:32.969,1,4.2272,0
12:58:32.971,0,0.0783,1
12:58:33.017,0,0.1182,1
12:58:33.018,2,4.8614,0
12:58:33.019,1,5.2403,0
12:58:33.026,2,3.6233,0
12:58:33.051,0,3.4209,0
12:58:33.076,1,24.4882,0
12:58:33.077,2,3.8997,0
12:58:33.099,0,7.8425,0
12:58:33.101,1,4.9217,0
12:58:33.114,2,6.0164,0
12:58:33.151,1,4.9564,0
12:58:33.151,0,2.9845,0
12:58:33.152,2,4.1386,0
12:58:33.175,1,3.1655,0
12:58:33.185,0,3.1516,0
12:58:33.214,2,28.7952,0
12:58:33.214,0,3.9578,0
12:58:33.216,1,2.7516,0
12:58:33.232,2,6.9112,0
12:58:33.278,0,3.6201,0
12:58:33.278,2,3.0445,0
12:58:33.279,1,4.4548,0
12:58:33.297,1,5.7635,0
12:58:33.300,0,6.3438,0
12:58:33.309,2,3.6532,0
12:58:33.371,1,0.0638,1
12:58:33.373,0,4.9101,0
12:58:33.374,2,4.5554,0
12:58:33.377,0,3.6853,0
12:58:33.391,2,6.9229,0
12:58:33.428,0,3.9832,0
12:58:33.429,1,3.9558,0
12:58:33.430,2,4.2566,0
12:58:33.459,1,10.8209,0
12:58:33.460,0,4.2696,0
12:58:33.462,2,4.1082,0
12:58:33.503,1,4.1773,0
12:58:33.503,0,4.4391,0
12:58:33.511,2,5.6759,0
12:58:33.532,0,3.0527,0
12:58:33.541,1,8.2662,0
12:58:33.558,2,3.0887,0
12:58:33.575,0,3.2732,0
12:58:33.579,1,4.9172,0
12:58:33.595,2,9.7989,0
12:58:33.639,1,3.9701,0
12:58:33.639,0,4.0694,0
12:58:33.641,2,4.5303,0
12:58:33.659,1,5.1230,0
12:58:33.660,0,4.5214,0
12:58:33.664,2,5.2876,0
12:58:33.702,0,2.6666,0
12:58:33.703,1,3.5826,0
12:58:33.713,2,9.0310,0
12:58:33.738,0,4.8585,0
12:58:33.772,2,2.8928,0
12:58:33.773,1,0.2120,1
12:58:33.776,0,5.3192,0
12:58:33.793,2,3.7143,0
12:58:33.846,1,4.2560,0
12:58:33.848,0,6.3165,0
12:58:33.855,2,10.0305,0
12:58:33.860,0,8.1014,0
12:58:33.862,1,5.2795,0
12:58:33.868,2,5.8863,0
12:58:34.071,0,0.1671,1
12:58:34.089,2,32.7009,0
12:58:34.132,2,0.1878,1
12:58:34.132,0,3.5392,0
12:58:34.143,0,4.2693,0
12:58:34.144,2,5.1943,0
