wall_time,cam_index,full_ms,skipped
17:32:37.744,0,1.0404,12
17:32:37.745,1,11.4649,0
17:32:37.763,1,10.2586,0
17:32:37.770,2,13.1300,0
17:32:37.792,1,17.3802,0
17:32:37.794,2,18.0386,0
17:32:37.811,1,18.9178,0
17:32:37.822,2,12.2518,0
17:32:37.845,2,15.8556,0
17:32:37.859,1,16.0882,0
17:32:37.894,2,23.6777,0
17:32:37.898,1,27.0118,0
17:32:37.937,2,27.8412,0
17:32:37.938,1,0.0621,1
17:32:38.002,2,48.1430,0
17:32:38.027,2,24.7845,0
17:32:38.029,1,28.7883,0
17:32:38.058,2,25.2106,0
17:32:38.060,1,27.1967,0
17:32:38.096,2,21.7487,0
17:32:38.104,1,22.0611,0
17:32:38.125,1,21.7779,0
17:32:38.143,2,18.5850,0
17:32:38.169,2,13.0818,0
17:32:38.185,1,16.9449,0
17:32:38.216,2,20.5222,0
17:32:38.227,1,27.2891,0
17:32:38.244,0,19.6636,12
17:32:38.339,2,97.6053,0
17:32:38.360,1,116.2522,0
17:32:38.367,1,6.7058,0
17:32:38.423,2,9.4915,0
17:32:38.427,0,5.2154,1
17:32:38.435,2,7.5175,0
17:32:38.443,1,10.0554,0
17:32:38.449,0,7.3238,0
17:32:38.460,2,13.0913,0
17:32:38.462,1,14.1842,0
17:32:38.469,0,7.9890,0
17:32:38.485,2,17.5832,0
17:32:38.490,1,21.2545,0
17:32:38.521,0,31.6996,0
17:32:38.556,2,60.9119,0
17:32:38.560,1,64.4407,0
17:32:38.568,0,0.0707,1
17:32:38.585,2,28.5501,0
17:32:38.594,1,34.0347,0
17:32:38.620,2,22.4976,0
17:32:38.628,1,29.7182,0
17:32:38.642,0,16.8752,0
17:32:38.662,1,20.3367,0
17:32:38.667,2,26.2975,0
17:32:38.682,0,17.2132,0
17:32:38.708,1,27.5434,0
17:32:38.711,2,30.2919,0
17:32:38.723,0,14.2726,0
17:32:38.739,2,18.3119,0
17:32:38.745,1,24.2520,0
17:32:38.756,0,12.8117,0
17:32:38.765,1,11.6833,0
17:32:38.782,2,18.4689,0
17:32:38.798,0,17.2157,0
17:32:38.817,2,28.5098,0
17:32:38.818,1,22.1033,0
17:32:38.828,0,11.3410,0
17:32:38.842,2,15.3434,0
17:32:38.855,1,24.1744,0
17:32:38.868,0,14.9446,0
17:32:38.887,2,20.7772,0
17:32:38.890,1,24.2874,0
17:32:38.901,0,12.2760,0
17:32:38.962,1,62.0895,0
17:32:39.014,2,56.0786,0
17:32:39.043,2,17.8418,0
17:32:39.071,0,62.6400,0
17:32:39.077,1,16.0097,0
17:32:39.081,0,5.6034,0
17:32:39.094,1,15.8332,0
17:32:39.095,2,15.5547,0
17:32:39.101,0,7.4932,0
17:32:39.111,2,10.8219,0
17:32:39.118,1,11.1520,0
17:32:39.126,0,8.9592,0
17:32:39.136,1,12.1130,0
17:32:39.149,2,14.8465,0
17:32:39.159,0,11.0144,0
17:32:39.174,2,16.1956,0
17:32:39.187,1,14.6702,0
17:32:39.201,0,16.7886,0
17:32:39.222,2,24.2566,0
17:32:39.230,1,28.5981,0
17:32:39.245,0,16.8101,0
17:32:39.267,1,23.1497,0
17:32:39.271,2,27.5600,0
17:32:39.288,0,19.1731,0
17:32:39.304,1,18.1032,0
17:32:39.315,2,12.4370,0
17:32:39.326,0,12.9336,0
17:32:39.338,2,12.4187,0
17:32:39.353,1,16.5056,0
17:32:39.365,0,13.3140,0
17:32:39.383,2,20.2294,0
17:32:39.385,1,22.6383,0
17:32:39.397,0,13.3668,0
17:32:39.417,2,21.2515,0
17:32:39.420,1,24.7623,0
17:32:39.430,0,12.7467,0
17:32:39.441,1,12.6496,0
