wall_time,cam_index,full_ms,skipped
17:44:15.048,2,16.8944,3
17:44:15.060,0,10.5791,4
17:44:15.066,1,2.9820,4
17:44:15.088,2,7.2812,0
17:44:15.111,0,18.5342,0
17:44:15.118,2,10.6510,0
17:44:15.130,1,18.1762,0
17:44:15.162,0,19.7761,0
17:44:15.162,2,9.4749,0
17:44:15.169,1,13.2137,0
17:44:15.208,0,32.4297,0
17:44:15.211,2,10.8361,0
17:44:15.214,1,13.5943,0
17:44:15.243,0,34.9640,0
17:44:15.247,1,11.7789,0
17:44:15.251,2,9.2480,0
17:44:15.276,0,8.8242,0
17:44:15.308,2,38.4095,0
17:44:15.315,1,0.0774,1
17:44:15.319,0,14.2171,0
17:44:15.321,2,8.8456,0
17:44:15.369,1,10.5306,0
17:44:15.377,0,40.7854,0
17:44:15.377,2,13.1491,0
17:44:15.392,0,15.0353,0
17:44:15.408,1,23.5609,0
17:44:15.409,2,6.5697,0
17:44:15.438,0,27.0598,0
17:44:15.441,2,8.0597,0
17:44:15.443,1,6.0501,0
17:44:15.470,0,16.2285,0
17:44:15.485,2,18.5038,0
17:44:15.491,1,8.9608,0
17:44:15.515,0,19.8866,0
17:44:15.519,1,7.8370,0
17:44:15.531,2,15.3130,0
17:44:15.565,0,32.2053,0
17:44:15.568,1,9.6835,0
17:44:15.573,2,12.1900,0
17:44:15.600,2,16.5283,0
17:44:15.600,0,27.3617,0
17:44:15.618,1,24.4305,0
17:44:15.651,0,33.8899,0
17:44:15.657,2,15.7269,0
17:44:15.661,1,9.8045,0
17:44:15.679,0,24.9248,0
17:44:15.687,1,14.0151,0
17:44:15.699,2,18.9976,0
17:44:15.731,1,10.6616,0
17:44:15.736,0,40.8958,0
17:44:15.737,2,14.7315,0
17:44:15.759,0,22.0943,0
17:44:15.776,2,24.1641,0
17:44:15.776,1,12.6358,0
17:44:15.790,0,20.0355,0
17:44:15.811,1,5.2713,0
17:44:15.812,2,25.1083,0
17:44:15.836,0,15.4193,0
17:44:15.837,1,4.2390,0
17:44:15.844,2,9.6382,0
17:44:15.886,0,27.8550,0
17:44:15.888,1,7.3785,0
17:44:15.900,2,17.6434,0
17:44:15.901,0,7.0112,0
17:44:15.929,2,29.2378,0
17:44:15.932,1,8.6907,0
17:44:15.953,0,20.1302,0
17:44:15.969,2,20.6551,0
17:44:15.977,1,14.8805,0
17:44:15.997,0,21.5089,0
17:44:16.003,1,9.6117,0
17:44:16.003,2,8.2354,0
17:44:16.120,0,101.8651,0
17:44:16.188,0,0.1199,1
17:44:16.205,0,0.1303,1
17:44:16.229,0,17.9172,0
17:44:16.275,0,21.9661,0
17:44:16.328,0,32.8760,0
17:44:16.361,0,20.1462,0
17:44:16.390,0,19.9748,0
17:44:16.438,0,23.4552,0
17:44:16.477,0,21.7278,0
17:44:16.518,0,20.2549,0
17:44:16.548,0,19.4259,0
17:44:16.600,0,27.3807,0
17:44:16.635,0,20.0490,0
17:44:16.682,0,24.1581,0
17:44:16.706,0,13.9445,0
17:44:16.922,0,52.7897,0
17:44:16.930,0,0.0378,1
17:44:16.937,0,3.3887,0
17:44:16.940,0,3.3697,0
17:44:16.947,0,4.0435,0
17:44:16.999,0,31.0682,0
17:44:17.051,0,38.9946,0
17:44:17.075,0,19.9247,0
17:44:17.116,0,20.7805,0
17:44:17.162,0,24.2361,0
17:44:17.186,0,19.6579,0
17:44:17.200,1,18.2078,29
17:44:17.202,2,5.9264,28
17:44:17.340,1,43.3015,0
17:44:17.380,2,85.6818,0
17:44:17.386,2,0.0609,1
17:44:17.392,1,4.4522,1
17:44:17.392,2,0.0690,0
17:44:17.397,1,0.0542,1
17:44:17.407,2,5.6282,0
17:44:17.454,1,20.0993,0
17:44:17.465,2,15.1509,0
17:44:17.486,2,21.6716,0
17:44:17.493,1,7.0072,0
17:44:17.515,1,5.6968,0
17:44:17.541,2,30.0665,0
17:44:17.566,1,12.3572,0
17:44:17.570,2,9.2958,0
17:44:17.604,1,6.6710,0
17:44:17.611,2,11.0556,0
17:44:17.649,2,24.2352,0
17:44:17.653,1,8.0550,0
17:44:17.677,1,6.3471,0
17:44:17.681,2,7.3338,0
17:44:17.726,1,13.4960,0
17:44:17.733,2,10.6368,0
17:44:17.766,1,7.5414,0
17:44:17.768,2,8.7072,0
17:44:17.806,1,5.3345,0
17:44:17.806,2,19.1871,0
17:44:17.844,1,7.7407,0
17:44:17.846,2,8.2479,0
17:44:17.901,1,26.3145,0
17:44:17.903,2,6.6957,0
17:44:17.927,1,9.3387,0
17:44:17.931,2,8.6586,0
17:44:17.958,2,15.7475,0
17:44:17.966,1,11.6070,0
17:44:18.004,1,13.1714,0
17:44:18.010,2,11.0745,0
17:44:18.047,1,8.8674,0
17:44:18.050,2,8.5173,0
17:44:18.093,1,13.8845,0
17:44:18.096,2,9.5538,0
17:44:18.123,2,16.7621,0
17:44:18.128,1,8.0566,0
17:44:18.169,1,5.0373,0
17:44:18.171,2,7.3535,0
17:44:18.206,2,4.9935,0
17:44:18.206,1,14.7878,0
17:44:18.243,1,6.4460,0
17:44:18.247,2,7.1343,0
17:44:18.283,2,14.2393,0
17:44:18.286,1,9.4323,0
17:44:18.335,1,15.4240,0
17:44:18.338,2,8.4916,0
17:44:18.375,1,17.5735,0
17:44:18.376,2,8.9938,0
17:44:18.407,1,5.7657,0
17:44:18.409,0,28.2339,29
17:44:18.424,2,21.2821,0
17:44:18.480,0,63.1685,0
17:44:18.518,2,47.3172,0
17:44:18.534,0,9.4892,0
17:44:18.540,2,8.3625,0
17:44:18.542,0,6.6868,0
17:44:18.542,1,34.4090,0
17:44:18.547,1,4.8286,0
17:44:18.550,2,7.8393,0
17:44:18.550,1,3.2461,0
17:44:18.553,0,6.9875,0
17:44:18.563,1,13.2388,0
17:44:18.570,2,8.9558,0
17:44:18.601,0,33.2993,0
17:44:18.603,2,7.5109,0
17:44:18.613,1,17.9107,0
17:44:18.641,0,27.9769,0
17:44:18.655,2,19.1109,0
17:44:18.655,1,14.4832,0
17:44:18.684,0,26.3935,0
17:44:18.691,1,12.4318,0
17:44:18.692,2,9.2514,0
17:44:18.729,0,28.5373,0
17:44:18.736,1,12.1736,0
17:44:18.736,2,10.3852,0
17:44:18.852,0,64.1622,0
17:44:18.859,2,14.7970,0
17:44:18.864,0,10.5625,0
17:44:18.867,1,22.6918,0
17:44:18.867,2,7.2168,0
17:44:18.871,0,6.7590,0
17:44:18.871,1,4.6315,0
17:44:18.875,1,3.5002,0
17:44:18.875,2,0.0577,1
17:44:18.879,0,7.2566,0
17:44:18.883,1,5.9280,0
17:44:18.912,0,19.1031,0
17:44:18.929,1,19.8569,0
17:44:18.942,2,15.5109,0
17:44:18.958,0,17.6335,0
17:44:18.974,2,21.8550,0
17:44:18.978,1,13.2133,0
17:44:19.010,0,30.1159,0
17:44:19.021,1,16.4638,0
17:44:19.021,2,14.1980,0
17:44:19.037,0,26.3105,0
17:44:19.045,1,14.2709,0
17:44:19.046,2,12.2598,0
17:44:19.082,0,25.6114,0
17:44:19.090,2,17.4368,0
17:44:19.110,1,26.7524,0
17:44:19.122,0,12.2426,0
17:44:19.130,1,13.7711,0
17:44:19.141,2,14.9462,0
17:44:19.173,0,0.1111,1
17:44:19.182,2,14.0882,0
17:44:19.183,1,14.2073,0
17:44:19.199,1,15.7996,0
17:44:19.204,2,7.7145,0
17:44:19.242,0,24.3653,0
17:44:19.247,1,9.6368,0
17:44:19.250,2,9.0610,0
17:44:19.279,0,23.6637,0
17:44:19.299,2,7.9521,0
17:44:19.300,1,26.8935,0
17:44:19.324,0,26.0497,0
17:44:19.336,1,18.5210,0
17:44:19.338,2,7.2333,0
17:44:19.355,0,23.8972,0
17:44:19.361,1,12.5879,0
17:44:19.367,2,11.3196,0
17:44:19.400,1,6.0653,0
17:44:19.400,0,24.5782,0
17:44:19.422,2,26.8468,0
17:44:19.451,1,10.2328,0
17:44:19.457,0,34.7444,0
17:44:19.458,2,14.3787,0
17:44:19.481,0,23.2645,0
