wall_time,cam_index,rtp_seq,network_ms,dropped
15:44:23.699,0,15907,0.0208,0
15:44:23.710,0,15916,0.0166,0
15:44:23.726,0,15926,0.1573,0
15:44:23.762,0,15938,0.0173,0
15:44:23.797,0,15949,0.0122,0
15:44:23.853,0,15958,0.0373,0
15:44:23.904,0,15968,0.0283,0
15:44:23.921,0,15978,0.0150,0
15:44:23.987,0,15989,0.0313,0
15:44:23.996,0,15998,0.0126,0
15:44:24.062,0,16007,0.0174,0
15:44:24.077,0,16017,0.0189,0
15:44:24.139,0,16027,0.0263,0
15:44:24.163,0,16037,0.0157,0
15:44:24.218,0,16048,0.1742,0
15:44:24.240,0,16057,0.0133,0
15:44:24.276,0,16068,0.0142,0
15:44:24.357,0,16077,0.3007,0
15:44:24.361,0,16087,0.0147,0
15:44:24.411,0,16095,0.0229,0
15:44:24.434,0,16104,0.0122,0
15:44:24.509,0,16115,0.0361,0
15:44:24.519,0,16125,0.0349,0
15:44:24.632,0,16134,0.1547,0
15:44:24.726,0,16290,0.2207,0
15:44:24.741,0,16300,0.0325,0
15:44:24.919,0,16312,0.0349,0
15:44:24.923,0,16321,0.0894,0
15:44:24.931,0,16331,0.0302,0
15:44:24.936,0,16342,0.0336,0
15:44:24.941,0,16352,0.0498,0
15:44:24.944,0,16360,0.0281,0
15:44:24.979,0,16369,0.0493,0
15:44:24.984,0,16379,0.0384,0
15:44:25.010,0,16388,0.0150,0
15:44:25.066,0,16397,0.0184,0
15:44:25.071,0,16406,0.0135,0
15:44:25.136,0,16416,0.0175,0
15:44:25.159,0,16426,0.0136,0
15:44:25.275,0,16435,0.0429,0
15:44:25.278,0,16445,0.0133,0
15:44:25.302,0,16454,0.0659,0
15:44:25.319,0,16462,0.1732,0
15:44:25.357,0,16473,0.0141,0
15:44:25.404,0,16483,0.0267,0
15:44:25.439,0,16493,0.0304,0
15:44:25.480,0,16501,0.0350,0
15:44:25.515,0,16510,0.0162,0
15:44:25.556,0,16520,0.0162,0
15:44:25.703,0,16675,0.1238,0
15:44:25.714,0,16686,0.0137,0
15:44:25.724,0,16696,0.0123,0
15:44:25.724,0,16706,0.0118,0
