wall_time,cam_index,decoder_ms,dropped
14:36:48.140,0,14.8846,0
14:36:51.157,2,13.6651,0
14:36:53.278,1,17.4522,0
14:36:53.280,2,15.1649,51
14:36:53.283,0,8.2924,129
14:36:53.299,1,20.4866,0
14:36:53.304,1,4.4880,0
14:36:53.353,2,5.4647,0
14:36:53.353,0,5.2804,0
14:36:53.353,1,5.7587,0
14:36:53.361,2,6.0775,0
14:36:53.361,1,6.1247,0
14:36:53.361,0,6.2496,0
14:36:53.370,1,8.9228,0
14:36:53.374,2,5.3714,0
14:36:53.421,0,3.9479,0
14:36:53.422,1,3.7596,0
14:36:53.426,2,7.3632,0
14:36:53.429,0,3.9625,0
14:36:53.432,1,6.5924,0
14:36:53.456,2,3.5127,0
14:36:53.502,1,4.9420,0
14:36:53.502,0,4.8960,0
14:36:53.510,0,7.7663,0
14:36:53.510,2,7.8103,0
14:36:53.516,1,8.0038,0
14:36:53.532,2,3.5537,0
14:36:53.558,0,3.6369,0
14:36:53.561,1,5.4978,0
14:36:53.577,2,3.5355,0
14:36:53.595,0,3.9571,0
14:36:53.598,1,4.6436,0
14:36:53.620,2,3.5436,0
14:36:53.625,0,5.2142,0
14:36:53.632,1,4.4067,0
14:36:53.659,0,4.2481,0
14:36:53.663,2,3.3823,0
14:36:53.690,1,4.3103,0
14:36:53.693,2,4.9577,0
14:36:53.700,0,3.8148,0
14:36:53.706,1,4.4137,0
14:36:53.758,0,3.8886,0
14:36:53.758,2,4.0878,0
14:36:53.759,1,4.2000,0
14:36:53.777,2,3.2107,0
14:36:53.786,0,3.4734,0
14:36:53.793,1,4.6154,0
14:36:53.827,0,3.3244,0
14:36:53.829,2,4.3135,0
14:36:53.831,1,6.8253,0
14:36:53.851,2,3.9630,0
14:36:53.859,0,4.0254,0
14:36:53.886,1,4.0085,0
14:36:53.901,2,3.8820,0
14:36:53.905,0,5.6409,0
14:36:53.909,1,4.8824,0
14:36:53.979,2,3.0952,0
14:36:53.982,0,4.0623,0
14:36:53.993,0,3.3881,0
14:36:53.994,2,3.5160,0
14:36:53.994,1,3.9912,0
14:36:54.002,1,7.6781,0
14:36:54.010,2,3.1229,0
14:36:54.015,0,4.0029,0
14:36:54.046,1,4.0196,0
14:36:54.057,2,3.1331,0
14:36:54.068,1,4.7088,0
14:36:54.151,2,3.4844,0
14:36:54.154,1,5.2827,0
14:36:54.159,2,5.1393,0
14:36:54.183,1,4.0879,0
14:36:54.190,2,4.1323,0
14:36:54.193,1,5.5488,0
14:36:54.218,2,3.7533,0
14:36:54.258,1,4.4921,0
14:36:54.258,2,3.0842,0
14:36:54.272,1,3.6092,0
14:36:54.335,2,3.9049,0
14:36:54.336,1,4.0254,0
14:36:54.342,2,6.1327,0
14:36:54.347,1,3.9999,0
14:36:54.418,2,4.3065,0
14:36:54.433,1,4.7196,0
14:36:54.433,2,4.9319,0
14:36:54.440,1,6.2197,0
14:36:54.458,2,3.5645,0
14:36:54.498,2,4.4430,0
14:36:54.501,1,7.4977,0
14:36:54.511,1,4.0452,0
14:36:54.579,2,3.5980,0
14:36:54.591,1,4.4167,0
14:36:54.592,2,3.6870,0
14:36:54.598,1,5.5745,0
14:36:54.641,2,3.3765,0
14:36:54.642,1,3.5077,0
14:36:54.651,2,3.4782,0
14:36:54.668,1,4.6362,0
14:36:54.724,2,4.2380,0
14:36:54.727,1,6.2216,0
14:36:54.738,2,4.2115,0
14:36:54.751,1,4.0417,0
14:36:54.786,1,3.9952,0
14:36:54.786,2,4.4529,0
14:36:54.869,2,4.6558,0
14:36:54.870,1,4.2088,0
14:36:54.877,1,5.6417,0
14:36:54.877,2,6.8024,0
14:36:54.926,2,3.2997,0
14:36:54.929,1,5.1041,0
14:36:54.944,2,3.6690,0
14:36:54.947,1,3.7434,0
14:36:55.013,2,4.1587,0
14:36:55.023,0,3.2150,23
14:36:55.023,1,3.4507,0
14:36:55.023,2,3.6747,0
14:36:55.033,1,9.1377,0
14:36:55.284,2,13.0417,0
14:36:55.290,2,4.6842,0
14:36:55.298,2,3.1760,0
14:36:55.307,0,15.1480,0
14:36:55.312,0,3.7807,0
14:36:55.333,2,4.1425,0
14:36:55.337,0,5.0729,0
14:36:55.346,2,3.5743,0
14:36:55.350,0,5.3693,0
14:36:55.352,1,19.9947,0
14:36:55.353,2,5.7599,0
14:36:55.358,1,5.6219,0
14:36:55.361,2,7.2846,0
14:36:55.361,0,8.7201,0
14:36:55.364,1,5.7872,0
14:36:55.368,2,6.4415,0
14:36:55.372,0,9.4937,0
14:36:55.378,0,3.6052,0
14:36:55.378,1,3.4001,0
14:36:55.382,2,4.9580,0
14:36:55.387,0,4.7335,0
14:36:55.390,1,8.3072,0
14:36:55.418,0,3.7287,0
14:36:55.439,2,3.7452,0
14:36:55.445,1,5.7622,0
14:36:55.457,2,3.0180,0
14:36:55.462,0,3.6283,0
